qseqid	sseqid	bitscore
194440.ENV_HTL1C	9606.ENSP00000265734	21.6
194440.ENV_HTL1C	9606.ENSP00000301072	23.5
194440.ENV_HTL1C	9606.ENSP00000313420	22.7
194440.ENV_HTL1C	9606.ENSP00000365439	23.5
194440.ENV_HTL1C	9606.ENSP00000386229	21.6
194440.HBZ_HTL1C	37296.GB_HHV8P	25.4
194440.HBZ_HTL1C	9606.ENSP00000263253	22.7
194440.HBZ_HTL1C	9606.ENSP00000265372	20.8
194440.HBZ_HTL1C	9606.ENSP00000305503	23.5
194440.HBZ_HTL1C	9606.ENSP00000325690	23.5
194440.HBZ_HTL1C	9606.ENSP00000346762	22.3
194440.HBZ_HTL1C	9606.ENSP00000399968	20.4
194440.HBZ_HTL1C	9606.ENSP00000406955	20.8
194440.REX_HTL1C	37296.LTP_HHV8P	20.8
194440.REX_HTL1C	9606.ENSP00000319169	20.8
194440.REX_HTL1C	9606.ENSP00000324287	22.7
194440.REX_HTL1C	9606.ENSP00000324897	20.4
194440.REX_HTL1C	9606.ENSP00000357470	20.4
194440.TAX_HTL1C	9606.ENSP00000216225	21.6
194440.TAX_HTL1C	9606.ENSP00000257904	21.9
194440.TAX_HTL1C	9606.ENSP00000262367	21.6
194440.TAX_HTL1C	9606.ENSP00000263253	21.9
194440.TAX_HTL1C	9606.ENSP00000265428	21.2
194440.TAX_HTL1C	9606.ENSP00000267064	23.1
194440.TAX_HTL1C	9606.ENSP00000368959	21.9
194440.TAX_HTL1C	9606.ENSP00000438465	21.2
9606.ENSP00000005340	37296.LTP_HHV8P	25.0
9606.ENSP00000005340	9606.ENSP00000265421	22.7
9606.ENSP00000005340	9606.ENSP00000265734	24.6
9606.ENSP00000005340	9606.ENSP00000313420	23.5
9606.ENSP00000005340	9606.ENSP00000364289	22.7
9606.ENSP00000005340	9606.ENSP00000367207	23.9
9606.ENSP00000005340	9606.ENSP00000386229	23.9
9606.ENSP00000200457	37296.VIRF4_HHV8P	21.6
9606.ENSP00000200457	9606.ENSP00000071281	62.8
9606.ENSP00000200457	9606.ENSP00000223190	21.9
9606.ENSP00000200457	9606.ENSP00000253024	22.3
9606.ENSP00000200457	9606.ENSP00000262367	27.7
9606.ENSP00000200457	9606.ENSP00000329411	24.6
9606.ENSP00000200457	9606.ENSP00000333255	21.9
9606.ENSP00000200457	9606.ENSP00000355759	27.7
9606.ENSP00000200457	9606.ENSP00000364289	22.7
9606.ENSP00000200457	9606.ENSP00000375863	24.3
9606.ENSP00000204566	9606.ENSP00000281708	26.9
9606.ENSP00000204566	9606.ENSP00000313420	23.5
9606.ENSP00000204566	9606.ENSP00000325690	25.0
9606.ENSP00000221996	37296.LTP_HHV8P	21.2
9606.ENSP00000221996	9606.ENSP00000305503	23.9
9606.ENSP00000222224	9606.ENSP00000264350	20.8
9606.ENSP00000222224	9606.ENSP00000328547	20.8
9606.ENSP00000222224	9606.ENSP00000365439	20.8
9606.ENSP00000222224	9606.ENSP00000406955	20.8
9606.ENSP00000233331	9606.ENSP00000302176	21.2
9606.ENSP00000233331	9606.ENSP00000326804	21.9
9606.ENSP00000233331	9606.ENSP00000343103	21.9
9606.ENSP00000235310	9606.ENSP00000265428	21.6
9606.ENSP00000235310	9606.ENSP00000265734	21.6
9606.ENSP00000235310	9606.ENSP00000319169	22.7
9606.ENSP00000235310	9606.ENSP00000362820	22.7
9606.ENSP00000235310	9606.ENSP00000386229	23.1
9606.ENSP00000240343	9606.ENSP00000254901	19.2
9606.ENSP00000240343	9606.ENSP00000263253	20.0
9606.ENSP00000240343	9606.ENSP00000297164	18.5
9606.ENSP00000240343	9606.ENSP00000323837	20.4
9606.ENSP00000240343	9606.ENSP00000417710	18.9
9606.ENSP00000242248	9606.ENSP00000253024	21.9
9606.ENSP00000242248	9606.ENSP00000262953	21.9
9606.ENSP00000242248	9606.ENSP00000264720	24.3
9606.ENSP00000242248	9606.ENSP00000265421	117.0
9606.ENSP00000242248	9606.ENSP00000281708	23.9
9606.ENSP00000242248	9606.ENSP00000313420	21.9
9606.ENSP00000242248	9606.ENSP00000336701	23.9
9606.ENSP00000242248	9606.ENSP00000340330	25.0
9606.ENSP00000242248	9606.ENSP00000372067	27.3
9606.ENSP00000242248	9606.ENSP00000406162	30.0
9606.ENSP00000246912	37296.VIRF2_HHV8P	23.1
9606.ENSP00000246912	9606.ENSP00000263253	23.1
9606.ENSP00000246912	9606.ENSP00000343103	27.3
9606.ENSP00000246912	9606.ENSP00000343535	24.3
9606.ENSP00000246912	9606.ENSP00000355759	24.6
9606.ENSP00000246912	9606.ENSP00000365280	32.0
9606.ENSP00000246912	9606.ENSP00000367207	39.7
9606.ENSP00000246912	9606.ENSP00000406955	22.3
9606.ENSP00000248879	37296.LTP_HHV8P	21.6
9606.ENSP00000248879	9606.ENSP00000201031	23.1
9606.ENSP00000248879	9606.ENSP00000263253	23.1
9606.ENSP00000248879	9606.ENSP00000323837	21.6
9606.ENSP00000248879	9606.ENSP00000343535	23.1
9606.ENSP00000249440	9606.ENSP00000253024	23.5
9606.ENSP00000249440	9606.ENSP00000353622	21.9
9606.ENSP00000249440	9606.ENSP00000369689	22.3
9606.ENSP00000249440	9606.ENSP00000399968	22.3
9606.ENSP00000249440	9606.ENSP00000406162	21.2
9606.ENSP00000252818	9606.ENSP00000265372	41.2
9606.ENSP00000252818	9606.ENSP00000338799	23.1
