qseqid	sseqid	ppos
36427.NSP1_ROTHC	9606.ENSP00000249923	42.86
36427.NSP1_ROTHC	9606.ENSP00000253024	47.37
36427.NSP1_ROTHC	9606.ENSP00000295688	67.57
36427.NSP1_ROTHC	9606.ENSP00000302961	53.85
36427.NSP1_ROTHC	9606.ENSP00000360645	50.0
36427.NSP1_ROTHC	9606.ENSP00000379475	41.26
9606.ENSP00000247207	9606.ENSP00000216181	66.67
9606.ENSP00000247207	9606.ENSP00000302961	52.61
9606.ENSP00000247207	9606.ENSP00000304592	42.86
9606.ENSP00000247207	9606.ENSP00000328410	54.55
9606.ENSP00000247207	9606.ENSP00000336725	83.33
9606.ENSP00000247207	9606.ENSP00000343966	41.03
9606.ENSP00000247207	9606.ENSP00000346067	51.06
9606.ENSP00000247207	9606.ENSP00000347329	40.0
9606.ENSP00000247207	9606.ENSP00000382840	83.33
9606.ENSP00000262306	9606.ENSP00000356348	38.96
9606.ENSP00000264414	9606.ENSP00000225792	54.0
9606.ENSP00000264414	9606.ENSP00000272322	46.4
9606.ENSP00000264414	9606.ENSP00000299767	40.98
9606.ENSP00000264414	9606.ENSP00000316357	43.45
9606.ENSP00000264414	9606.ENSP00000317334	48.44
9606.ENSP00000264414	9606.ENSP00000335153	48.39
9606.ENSP00000264414	9606.ENSP00000336725	46.55
9606.ENSP00000265094	9606.ENSP00000217426	42.86
9606.ENSP00000265094	9606.ENSP00000249923	53.33
9606.ENSP00000265094	9606.ENSP00000304592	47.06
9606.ENSP00000265094	9606.ENSP00000314030	61.9
9606.ENSP00000265094	9606.ENSP00000347329	44.74
9606.ENSP00000303373	9606.ENSP00000299767	48.72
9606.ENSP00000303373	9606.ENSP00000300107	55.17
9606.ENSP00000303373	9606.ENSP00000316357	58.06
9606.ENSP00000303373	9606.ENSP00000317985	64.29
9606.ENSP00000310219	9606.ENSP00000216181	61.11
9606.ENSP00000310219	9606.ENSP00000302961	53.01
9606.ENSP00000310219	9606.ENSP00000304592	38.78
9606.ENSP00000310219	9606.ENSP00000316357	51.85
9606.ENSP00000310219	9606.ENSP00000325875	40.0
9606.ENSP00000310219	9606.ENSP00000335153	46.34
9606.ENSP00000310219	9606.ENSP00000337804	48.08
9606.ENSP00000310219	9606.ENSP00000346067	46.94
9606.ENSP00000310219	9606.ENSP00000358695	48.89
9606.ENSP00000321389	9606.ENSP00000299767	48.72
9606.ENSP00000321389	9606.ENSP00000300107	55.17
9606.ENSP00000321389	9606.ENSP00000316357	58.06
9606.ENSP00000321389	9606.ENSP00000317985	64.29
9606.ENSP00000321389	9606.ENSP00000356348	50.0
9606.ENSP00000328484	9606.ENSP00000216181	54.55
9606.ENSP00000328484	9606.ENSP00000299767	48.72
9606.ENSP00000328484	9606.ENSP00000300107	55.17
9606.ENSP00000328484	9606.ENSP00000316357	58.06
