qseqid	sseqid	bitscore
35305.NSS_BUNL8	9606.ENSP00000228318	20.4
35305.NSS_BUNL8	9606.ENSP00000281455	20.8
35305.NSS_BUNL8	9606.ENSP00000298307	20.4
35305.NSS_BUNL8	9606.ENSP00000357047	20.0
35305.NSS_BUNL8	9606.ENSP00000380308	20.4
9606.ENSP00000216181	9606.ENSP00000003100	25.8
9606.ENSP00000216181	9606.ENSP00000217971	26.9
9606.ENSP00000216181	9606.ENSP00000260665	26.9
9606.ENSP00000216181	9606.ENSP00000261622	27.7
9606.ENSP00000216181	9606.ENSP00000287667	28.5
9606.ENSP00000216181	9606.ENSP00000296255	30.8
9606.ENSP00000216181	9606.ENSP00000300161	25.4
9606.ENSP00000216181	9606.ENSP00000312066	25.4
9606.ENSP00000216181	9606.ENSP00000323300	33.1
9606.ENSP00000216181	9606.ENSP00000326604	31.6
9606.ENSP00000216181	9606.ENSP00000345341	25.0
9606.ENSP00000216181	9606.ENSP00000348965	26.2
9606.ENSP00000216181	9606.ENSP00000349456	28.1
9606.ENSP00000216181	9606.ENSP00000354720	43.9
9606.ENSP00000216181	9606.ENSP00000364802	26.2
9606.ENSP00000216181	9606.ENSP00000370150	27.3
9606.ENSP00000216181	9606.ENSP00000427123	29.6
9606.ENSP00000217182	9606.ENSP00000260665	23.1
9606.ENSP00000217182	9606.ENSP00000295770	25.0
9606.ENSP00000217182	9606.ENSP00000322439	173.0
9606.ENSP00000217182	9606.ENSP00000323421	22.7
9606.ENSP00000217182	9606.ENSP00000336994	22.7
9606.ENSP00000217182	9606.ENSP00000350310	27.3
9606.ENSP00000217182	9606.ENSP00000376472	25.0
9606.ENSP00000217182	9606.ENSP00000418401	23.1
9606.ENSP00000217426	9606.ENSP00000264705	23.9
9606.ENSP00000217426	9606.ENSP00000277865	24.6
9606.ENSP00000217426	9606.ENSP00000358417	22.3
9606.ENSP00000217426	9606.ENSP00000366748	23.5
9606.ENSP00000217426	9606.ENSP00000370750	25.8
9606.ENSP00000225792	9606.ENSP00000261942	24.6
9606.ENSP00000225792	9606.ENSP00000292199	24.6
9606.ENSP00000225792	9606.ENSP00000355541	23.9
9606.ENSP00000225792	9606.ENSP00000358400	23.9
9606.ENSP00000225792	9606.ENSP00000358716	146.0
9606.ENSP00000225792	9606.ENSP00000369213	37.0
9606.ENSP00000225792	9606.ENSP00000382269	28.1
9606.ENSP00000225792	9606.ENSP00000390783	25.0
9606.ENSP00000240851	9606.ENSP00000246957	22.3
9606.ENSP00000240851	9606.ENSP00000253024	23.5
9606.ENSP00000240851	9606.ENSP00000261183	25.4
9606.ENSP00000240851	9606.ENSP00000262854	28.1
9606.ENSP00000240851	9606.ENSP00000281928	23.1
9606.ENSP00000240851	9606.ENSP00000323720	28.1
9606.ENSP00000240851	9606.ENSP00000350708	24.3
9606.ENSP00000240851	9606.ENSP00000358400	26.6
9606.ENSP00000243563	9606.ENSP00000263390	24.3
9606.ENSP00000243563	9606.ENSP00000336994	22.7
9606.ENSP00000249923	9606.ENSP00000162044	25.0
9606.ENSP00000249923	9606.ENSP00000249923	1964.0
9606.ENSP00000249923	9606.ENSP00000260665	26.6
9606.ENSP00000249923	9606.ENSP00000262854	25.0
9606.ENSP00000249923	9606.ENSP00000313420	25.4
9606.ENSP00000249923	9606.ENSP00000314949	28.5
9606.ENSP00000249923	9606.ENSP00000326767	24.3
9606.ENSP00000249923	9606.ENSP00000336712	27.7
9606.ENSP00000249923	9606.ENSP00000348965	24.3
9606.ENSP00000249923	9606.ENSP00000355541	26.9
9606.ENSP00000249923	9606.ENSP00000355607	23.9
9606.ENSP00000249923	9606.ENSP00000360985	24.3
9606.ENSP00000253024	9606.ENSP00000253024	1711.0
9606.ENSP00000253024	9606.ENSP00000292199	24.6
9606.ENSP00000253024	9606.ENSP00000332455	24.3
9606.ENSP00000253024	9606.ENSP00000348965	28.9
9606.ENSP00000253024	9606.ENSP00000350012	25.8
9606.ENSP00000253024	9606.ENSP00000369213	26.6
9606.ENSP00000253024	9606.ENSP00000382269	24.3
9606.ENSP00000253792	11250.NCAP_HRSVB	27.3
9606.ENSP00000253792	9606.ENSP00000262854	24.3
9606.ENSP00000253792	9606.ENSP00000345774	23.9
9606.ENSP00000253792	9606.ENSP00000349142	24.6
9606.ENSP00000253792	9606.ENSP00000354720	29.6
9606.ENSP00000253792	9606.ENSP00000358400	24.3
9606.ENSP00000253792	9606.ENSP00000367923	47.0
9606.ENSP00000254108	9606.ENSP00000340329	23.5
9606.ENSP00000254108	9606.ENSP00000358400	27.3
9606.ENSP00000262375	9606.ENSP00000300648	24.3
9606.ENSP00000262375	9606.ENSP00000314030	119.0
9606.ENSP00000262375	9606.ENSP00000343741	24.6
9606.ENSP00000262375	9606.ENSP00000345575	84.0
9606.ENSP00000262375	9606.ENSP00000363193	26.9
9606.ENSP00000262375	9606.ENSP00000369127	117.0
9606.ENSP00000262375	9606.ENSP00000377252	26.2
9606.ENSP00000262375	9606.ENSP00000390783	24.3
9606.ENSP00000262375	9606.ENSP00000407487	25.0
9606.ENSP00000262746	9606.ENSP00000252785	22.7
9606.ENSP00000262746	9606.ENSP00000261776	25.8
9606.ENSP00000262746	9606.ENSP00000300648	25.8
9606.ENSP00000262746	9606.ENSP00000346874	22.3
9606.ENSP00000262746	9606.ENSP00000360985	22.7
9606.ENSP00000262746	9606.ENSP00000370150	22.3
9606.ENSP00000262746	9606.ENSP00000428982	21.2
