qseqid	sseqid	ppos
129951.CAP9_ADE02	9606.ENSP00000258742	56.82
129951.CAP9_ADE02	9606.ENSP00000298875	60.0
129951.CAP9_ADE02	9606.ENSP00000341382	62.5
129951.CAP9_ADE02	9606.ENSP00000349259	55.0
129951.CAP9_ADE02	9606.ENSP00000351416	57.14
129951.CAP9_ADE02	9606.ENSP00000395449	70.0
129951.CAPSH_ADE02	9606.ENSP00000300648	47.92
129951.CAPSH_ADE02	9606.ENSP00000313851	43.86
129951.CAPSH_ADE02	9606.ENSP00000378368	53.85
129951.CAPSH_ADE02	9606.ENSP00000451560	63.64
129951.CORE5_ADE02	9606.ENSP00000308546	50.0
129951.CORE5_ADE02	9606.ENSP00000320038	41.82
129951.CORE5_ADE02	9606.ENSP00000320866	48.33
129951.CORE5_ADE02	9606.ENSP00000348965	65.0
129951.CORE5_ADE02	9606.ENSP00000364847	56.0
129951.CORE5_ADE02	9606.ENSP00000364912	57.45
129951.CORE5_ADE02	9606.ENSP00000371321	51.16
129951.CORE5_ADE02	9606.ENSP00000377298	59.38
129951.CORE5_ADE02	9606.ENSP00000378307	40.0
129951.DNB2_ADE02	9606.ENSP00000328992	43.75
129951.DNB2_ADE02	9606.ENSP00000341938	46.81
129951.DNB2_ADE02	9606.ENSP00000356584	50.0
129951.DNB2_ADE02	9606.ENSP00000371321	41.41
129951.DNB2_ADE02	9606.ENSP00000380557	38.62
129951.DPOL_ADE02	9606.ENSP00000267425	50.88
129951.DPOL_ADE02	9606.ENSP00000290299	57.14
129951.DPOL_ADE02	9606.ENSP00000293406	52.27
129951.DPOL_ADE02	9606.ENSP00000299340	52.0
129951.DPOL_ADE02	9606.ENSP00000318147	45.45
129951.DPOL_ADE02	9606.ENSP00000328494	58.06
129951.DPOL_ADE02	9606.ENSP00000335321	39.0
129951.DPOL_ADE02	9606.ENSP00000339030	66.67
129951.DPOL_ADE02	9606.ENSP00000341382	44.83
129951.DPOL_ADE02	9606.ENSP00000342121	51.02
129951.DPOL_ADE02	9606.ENSP00000380227	50.98
129951.DPOL_ADE02	9606.ENSP00000384015	48.89
129951.DPOL_ADE02	9606.ENSP00000395449	39.58
