qseqid	sseqid	bitscore
337041.VE1_HPV16	9606.ENSP00000240343	20.4
337041.VE2_HPV16	9606.ENSP00000238156	21.6
337041.VE2_HPV16	9606.ENSP00000336524	20.8
337041.VE2_HPV16	9606.ENSP00000343819	22.3
337041.VE2_HPV16	9606.ENSP00000360266	21.6
337041.VE2_HPV16	9606.ENSP00000381148	24.3
337041.VE2_HPV16	9606.ENSP00000430684	20.8
337041.VE6_HPV16	9606.ENSP00000200457	21.6
337041.VE6_HPV16	9606.ENSP00000264110	21.2
337041.VE6_HPV16	9606.ENSP00000325929	20.0
337041.VE6_HPV16	9606.ENSP00000345731	19.6
337041.VE6_HPV16	9606.ENSP00000348578	20.4
337041.VE6_HPV16	9606.ENSP00000361868	20.0
337041.VE6_HPV16	9606.ENSP00000381148	19.2
337041.VE7_HPV16	9606.ENSP00000200457	18.5
337041.VE7_HPV16	9606.ENSP00000238156	18.5
337041.VE7_HPV16	9606.ENSP00000331201	20.0
337041.VE7_HPV16	9606.ENSP00000343745	18.9
337041.VE7_HPV16	9606.ENSP00000370330	18.1
337041.VE7_HPV16	9606.ENSP00000433459	19.6
337041.VL1_HPV16	9606.ENSP00000334061	22.7
337041.VL1_HPV16	9606.ENSP00000369959	20.4
337041.VL2_HPV16	9606.ENSP00000295888	22.3
337041.VL2_HPV16	9606.ENSP00000321835	21.6
337041.VL2_HPV16	9606.ENSP00000359049	21.6
337041.VL2_HPV16	9606.ENSP00000378350	26.6
9606.ENSP00000012049	194440.ENV_HTL1C	23.1
9606.ENSP00000012049	9606.ENSP00000204566	20.4
9606.ENSP00000012049	9606.ENSP00000265529	21.2
9606.ENSP00000012049	9606.ENSP00000295888	22.7
9606.ENSP00000012049	9606.ENSP00000360569	21.6
9606.ENSP00000158771	9606.ENSP00000295888	20.8
9606.ENSP00000158771	9606.ENSP00000323300	20.0
9606.ENSP00000158771	9606.ENSP00000334061	23.5
9606.ENSP00000158771	9606.ENSP00000343745	20.8
9606.ENSP00000158771	9606.ENSP00000349486	20.0
9606.ENSP00000158771	9606.ENSP00000367910	20.4
9606.ENSP00000162749	9606.ENSP00000200457	24.6
9606.ENSP00000162749	9606.ENSP00000246912	21.6
9606.ENSP00000162749	9606.ENSP00000327647	21.6
9606.ENSP00000162749	9606.ENSP00000328251	21.2
9606.ENSP00000162749	9606.ENSP00000337839	23.1
9606.ENSP00000162749	9606.ENSP00000349486	25.0
9606.ENSP00000162749	9606.ENSP00000378350	20.8
9606.ENSP00000166345	9606.ENSP00000360540	20.8
9606.ENSP00000166345	9606.ENSP00000370330	22.7
9606.ENSP00000166345	9606.ENSP00000422188	23.1
9606.ENSP00000175091	9606.ENSP00000259021	20.0
9606.ENSP00000175091	9606.ENSP00000331201	21.6
9606.ENSP00000175091	9606.ENSP00000378350	21.6
9606.ENSP00000175091	9606.ENSP00000430684	20.8
9606.ENSP00000185150	9606.ENSP00000349486	22.3
9606.ENSP00000199936	9606.ENSP00000263278	72.4
9606.ENSP00000199936	9606.ENSP00000274853	21.2
9606.ENSP00000199936	9606.ENSP00000295888	23.1
9606.ENSP00000199936	9606.ENSP00000343745	24.3
9606.ENSP00000199936	9606.ENSP00000345731	21.6
9606.ENSP00000199936	9606.ENSP00000430684	21.6
9606.ENSP00000215567	9606.ENSP00000204566	20.8
9606.ENSP00000215567	9606.ENSP00000367318	26.9
9606.ENSP00000217244	9606.ENSP00000200457	22.3
9606.ENSP00000217244	9606.ENSP00000331201	21.2
9606.ENSP00000217244	9606.ENSP00000343745	21.2
9606.ENSP00000217244	9606.ENSP00000430684	70.5
9606.ENSP00000217244	9606.ENSP00000465676	23.1
9606.ENSP00000217446	9606.ENSP00000295888	21.9
9606.ENSP00000217446	9606.ENSP00000323300	24.6
9606.ENSP00000217446	9606.ENSP00000353742	21.2
9606.ENSP00000217446	9606.ENSP00000366565	22.7
9606.ENSP00000217456	9606.ENSP00000284000	20.4
9606.ENSP00000217456	9606.ENSP00000295888	22.3
9606.ENSP00000217456	9606.ENSP00000334061	21.6
9606.ENSP00000218348	9606.ENSP00000238156	21.9
