qseqid	sseqid	ppos
10633.LT_SV40	9606.ENSP00000215587	39.64
10633.LT_SV40	9606.ENSP00000301764	47.83
10633.LT_SV40	9606.ENSP00000325875	51.43
10633.LT_SV40	9606.ENSP00000354526	58.33
10633.ST_SV40	9606.ENSP00000255977	40.98
10633.ST_SV40	9606.ENSP00000325875	51.43
10633.ST_SV40	9606.ENSP00000338018	61.11
10633.ST_SV40	9606.ENSP00000354526	44.0
10633.VP1_SV40	9606.ENSP00000338018	47.5
10633.VP1_SV40	9606.ENSP00000363676	55.0
10633.VP1_SV40	9606.ENSP00000417281	46.48
10633.VP1_SV40	9606.ENSP00000419692	43.64
9606.ENSP00000217244	9606.ENSP00000255977	46.15
9606.ENSP00000217244	9606.ENSP00000270202	42.72
9606.ENSP00000217244	9606.ENSP00000301764	56.0
9606.ENSP00000217244	9606.ENSP00000325875	56.25
9606.ENSP00000217244	9606.ENSP00000349156	41.07
9606.ENSP00000217244	9606.ENSP00000419692	62.5
9606.ENSP00000221996	10407.X_HBVCJ	41.86
9606.ENSP00000221996	9606.ENSP00000270202	39.13
9606.ENSP00000221996	9606.ENSP00000301764	47.83
9606.ENSP00000221996	9606.ENSP00000354526	47.06
9606.ENSP00000221996	9606.ENSP00000419692	52.0
9606.ENSP00000230354	10407.DPOL_HBVCJ	88.89
9606.ENSP00000230354	9606.ENSP00000215587	42.5
9606.ENSP00000230354	9606.ENSP00000325875	61.11
9606.ENSP00000230354	9606.ENSP00000419692	39.66
9606.ENSP00000263253	9606.ENSP00000301727	45.16
9606.ENSP00000263253	9606.ENSP00000325875	81.25
9606.ENSP00000263253	9606.ENSP00000338018	37.78
9606.ENSP00000263253	9606.ENSP00000373698	55.56
9606.ENSP00000263253	9606.ENSP00000376445	48.72
9606.ENSP00000263253	9606.ENSP00000419692	49.44
9606.ENSP00000267163	10407.DPOL_HBVCJ	47.37
9606.ENSP00000267163	10407.HBEAG_HBVCJ	44.44
9606.ENSP00000267163	9606.ENSP00000387699	60.0
9606.ENSP00000269305	9606.ENSP00000269305	100.0
9606.ENSP00000269305	9606.ENSP00000274255	38.68
9606.ENSP00000269305	9606.ENSP00000301764	46.67
9606.ENSP00000269305	9606.ENSP00000338018	58.06
9606.ENSP00000269305	9606.ENSP00000373698	46.15
9606.ENSP00000269305	9606.ENSP00000401980	57.69
9606.ENSP00000269305	9606.ENSP00000417281	41.3
9606.ENSP00000274026	10407.DPOL_HBVCJ	43.59
9606.ENSP00000274026	10407.HBEAG_HBVCJ	61.54
9606.ENSP00000274026	9606.ENSP00000301764	57.14
9606.ENSP00000274026	9606.ENSP00000338018	51.43
9606.ENSP00000274026	9606.ENSP00000354526	61.54
9606.ENSP00000274026	9606.ENSP00000359531	45.71
9606.ENSP00000274026	9606.ENSP00000373698	56.25
9606.ENSP00000274026	9606.ENSP00000376445	42.22
9606.ENSP00000274026	9606.ENSP00000419692	48.15
9606.ENSP00000276072	9606.ENSP00000338018	53.19
9606.ENSP00000276072	9606.ENSP00000354526	47.62
9606.ENSP00000290158	9606.ENSP00000238081	80.0
9606.ENSP00000290158	9606.ENSP00000269305	57.14
9606.ENSP00000290158	9606.ENSP00000301764	44.74
9606.ENSP00000290158	9606.ENSP00000349156	40.23
9606.ENSP00000290158	9606.ENSP00000364589	62.5
9606.ENSP00000290158	9606.ENSP00000417281	51.72
9606.ENSP00000290158	9606.ENSP00000419692	50.0
9606.ENSP00000302530	9606.ENSP00000215587	68.42
9606.ENSP00000302530	9606.ENSP00000270202	44.07
9606.ENSP00000302530	9606.ENSP00000274255	80.0
9606.ENSP00000302530	9606.ENSP00000354526	48.68
9606.ENSP00000302530	9606.ENSP00000359531	44.19
9606.ENSP00000302530	9606.ENSP00000364589	60.0
9606.ENSP00000302530	9606.ENSP00000419692	44.3
9606.ENSP00000302640	10407.DPOL_HBVCJ	50.0
9606.ENSP00000302640	10407.X_HBVCJ	66.67
9606.ENSP00000302640	9606.ENSP00000270202	52.11
9606.ENSP00000302640	9606.ENSP00000325875	56.25
9606.ENSP00000302640	9606.ENSP00000338018	52.5
9606.ENSP00000302640	9606.ENSP00000359531	72.22
9606.ENSP00000324804	9606.ENSP00000255977	50.0
9606.ENSP00000324804	9606.ENSP00000338018	64.71
9606.ENSP00000324804	9606.ENSP00000354526	75.0
9606.ENSP00000332455	9606.ENSP00000238081	47.37
9606.ENSP00000332455	9606.ENSP00000270202	39.66
9606.ENSP00000332455	9606.ENSP00000274255	59.09
