qseqid	sseqid	ppos
351073.MU2_REOVL	9606.ENSP00000262375	70.59
351073.SIGM3_REOVL	9606.ENSP00000218348	75.0
351073.SIGM3_REOVL	9606.ENSP00000269095	52.08
351073.SIGM3_REOVL	9606.ENSP00000301015	51.52
351073.SIGM3_REOVL	9606.ENSP00000324804	35.76
351073.SIGM3_REOVL	9606.ENSP00000362768	55.17
351073.SIGM3_REOVL	9606.ENSP00000367545	51.16
9606.ENSP00000228251	9606.ENSP00000251527	50.0
9606.ENSP00000228251	9606.ENSP00000262861	66.67
9606.ENSP00000228251	9606.ENSP00000312506	44.74
9606.ENSP00000252050	9606.ENSP00000256194	43.82
9606.ENSP00000252050	9606.ENSP00000262643	39.34
9606.ENSP00000252050	9606.ENSP00000267163	52.38
9606.ENSP00000252050	9606.ENSP00000354856	54.17
9606.ENSP00000252050	9606.ENSP00000405600	47.37
9606.ENSP00000270625	9606.ENSP00000262375	50.0
9606.ENSP00000270625	9606.ENSP00000292644	41.82
9606.ENSP00000270625	9606.ENSP00000295025	57.14
9606.ENSP00000270625	9606.ENSP00000309572	41.67
9606.ENSP00000270625	9606.ENSP00000352208	45.56
9606.ENSP00000270625	9606.ENSP00000385158	75.0
9606.ENSP00000270625	9606.ENSP00000441875	39.22
9606.ENSP00000275603	9606.ENSP00000269095	54.55
9606.ENSP00000275603	9606.ENSP00000290299	66.67
9606.ENSP00000275603	9606.ENSP00000307288	85.71
9606.ENSP00000280326	9606.ENSP00000266732	46.36
9606.ENSP00000280326	9606.ENSP00000365007	60.53
9606.ENSP00000281456	9606.ENSP00000303222	44.2
9606.ENSP00000281456	9606.ENSP00000362718	52.54
9606.ENSP00000281456	9606.ENSP00000376914	50.0
9606.ENSP00000281456	9606.ENSP00000381237	43.02
9606.ENSP00000295688	9606.ENSP00000261942	47.06
9606.ENSP00000295688	9606.ENSP00000314023	62.5
9606.ENSP00000301071	9606.ENSP00000185150	38.76
9606.ENSP00000301071	9606.ENSP00000233242	60.61
9606.ENSP00000301071	9606.ENSP00000382342	52.63
9606.ENSP00000301071	9606.ENSP00000386456	52.38
9606.ENSP00000301071	9606.ENSP00000444408	81.82
9606.ENSP00000301071	9606.ENSP00000450832	48.89
9606.ENSP00000301072	9606.ENSP00000185150	38.76
9606.ENSP00000301072	9606.ENSP00000233242	60.61
9606.ENSP00000301072	9606.ENSP00000420176	50.0
9606.ENSP00000301072	9606.ENSP00000444408	81.82
9606.ENSP00000301072	9606.ENSP00000450832	48.89
9606.ENSP00000305790	9606.ENSP00000175091	48.21
9606.ENSP00000305790	9606.ENSP00000363667	42.86
9606.ENSP00000305790	9606.ENSP00000366005	57.58
9606.ENSP00000305790	9606.ENSP00000376472	62.96
9606.ENSP00000310670	9606.ENSP00000246071	45.71
9606.ENSP00000310670	9606.ENSP00000262367	60.0
9606.ENSP00000310670	9606.ENSP00000262861	50.88
9606.ENSP00000310670	9606.ENSP00000309181	47.69
9606.ENSP00000310670	9606.ENSP00000332455	46.34
9606.ENSP00000310670	9606.ENSP00000349541	60.71
9606.ENSP00000310670	9606.ENSP00000369081	53.66
9606.ENSP00000310670	9606.ENSP00000380349	49.33
9606.ENSP00000310670	9606.ENSP00000381567	60.98
9606.ENSP00000310670	9606.ENSP00000382342	72.22
9606.ENSP00000310670	9606.ENSP00000418960	56.67
9606.ENSP00000311747	9606.ENSP00000295025	51.67
9606.ENSP00000311747	9606.ENSP00000309166	100.0
