qseqid	sseqid	ppos
63330.C_HENDH	63330.C_HENDH	100.0
63330.C_HENDH	9606.ENSP00000251642	61.54
63330.C_HENDH	9606.ENSP00000290158	45.16
63330.C_HENDH	9606.ENSP00000314363	54.55
63330.C_HENDH	9606.ENSP00000315768	71.43
63330.GLYCP_HENDH	63330.GLYCP_HENDH	100.0
63330.GLYCP_HENDH	9606.ENSP00000354394	73.68
63330.GLYCP_HENDH	9606.ENSP00000357905	62.86
63330.V_HENDH	63330.V_HENDH	100.0
63330.V_HENDH	63330.W_HENDH	97.86
63330.V_HENDH	9606.ENSP00000225275	52.63
63330.V_HENDH	9606.ENSP00000231751	48.72
63330.V_HENDH	9606.ENSP00000357905	56.25
63330.W_HENDH	63330.V_HENDH	97.86
63330.W_HENDH	63330.W_HENDH	100.0
63330.W_HENDH	9606.ENSP00000225275	52.63
63330.W_HENDH	9606.ENSP00000231751	62.96
63330.W_HENDH	9606.ENSP00000354394	60.0
63330.W_HENDH	9606.ENSP00000354772	66.67
63330.W_HENDH	9606.ENSP00000357905	56.25
9606.ENSP00000216336	9606.ENSP00000216336	100.0
9606.ENSP00000216336	9606.ENSP00000234347	55.17
9606.ENSP00000216336	9606.ENSP00000263621	50.81
9606.ENSP00000216336	9606.ENSP00000263642	63.64
9606.ENSP00000216336	9606.ENSP00000354394	62.96
9606.ENSP00000216336	9606.ENSP00000357905	40.54
9606.ENSP00000225275	9606.ENSP00000225275	100.0
9606.ENSP00000225275	9606.ENSP00000238081	54.55
9606.ENSP00000225275	9606.ENSP00000354394	46.34
9606.ENSP00000225655	63330.GLYCP_HENDH	39.66
9606.ENSP00000225655	63330.V_HENDH	42.59
9606.ENSP00000225655	63330.W_HENDH	42.59
9606.ENSP00000225655	9606.ENSP00000225655	100.0
9606.ENSP00000225655	9606.ENSP00000301071	37.97
9606.ENSP00000225655	9606.ENSP00000301072	36.71
9606.ENSP00000229239	9606.ENSP00000229239	100.0
9606.ENSP00000229239	9606.ENSP00000336687	56.52
9606.ENSP00000229239	9606.ENSP00000352980	60.0
9606.ENSP00000229239	9606.ENSP00000354772	64.29
9606.ENSP00000231751	9606.ENSP00000231751	100.0
9606.ENSP00000231751	9606.ENSP00000261667	62.5
9606.ENSP00000234347	9606.ENSP00000216336	54.43
9606.ENSP00000234347	9606.ENSP00000225275	48.57
9606.ENSP00000234347	9606.ENSP00000234347	100.0
9606.ENSP00000234347	9606.ENSP00000263621	72.73
9606.ENSP00000234347	9606.ENSP00000290158	45.28
9606.ENSP00000234347	9606.ENSP00000315768	54.29
9606.ENSP00000234347	9606.ENSP00000354394	55.0
9606.ENSP00000234347	9606.ENSP00000357905	57.69
9606.ENSP00000238081	9606.ENSP00000225275	54.55
9606.ENSP00000238081	9606.ENSP00000238081	100.0
9606.ENSP00000238081	9606.ENSP00000251642	48.39
9606.ENSP00000238081	9606.ENSP00000251968	52.94
9606.ENSP00000238081	9606.ENSP00000263621	48.0
9606.ENSP00000238081	9606.ENSP00000264335	80.51
9606.ENSP00000238081	9606.ENSP00000290158	80.0
9606.ENSP00000238081	9606.ENSP00000300161	91.74
9606.ENSP00000238081	9606.ENSP00000306330	82.11
9606.ENSP00000238081	9606.ENSP00000309503	90.61
9606.ENSP00000238081	9606.ENSP00000354394	47.69
9606.ENSP00000238081	9606.ENSP00000366565	56.67
9606.ENSP00000244573	9606.ENSP00000244573	100.0
9606.ENSP00000244573	9606.ENSP00000290158	50.0
9606.ENSP00000244573	9606.ENSP00000334373	66.67
9606.ENSP00000244573	9606.ENSP00000341214	65.6
9606.ENSP00000245323	9606.ENSP00000245323	100.0
9606.ENSP00000245323	9606.ENSP00000324810	57.14
9606.ENSP00000251642	9606.ENSP00000251642	100.0
9606.ENSP00000251642	9606.ENSP00000263642	59.69
9606.ENSP00000251642	9606.ENSP00000315768	72.22
9606.ENSP00000251642	9606.ENSP00000332194	54.05
9606.ENSP00000251642	9606.ENSP00000358158	54.05
9606.ENSP00000251968	9606.ENSP00000251968	100.0
9606.ENSP00000251968	9606.ENSP00000257497	38.94
9606.ENSP00000251968	9606.ENSP00000352980	54.17
9606.ENSP00000251968	9606.ENSP00000357905	39.13
9606.ENSP00000257497	9606.ENSP00000251968	64.71
9606.ENSP00000257497	9606.ENSP00000257497	100.0
9606.ENSP00000257497	9606.ENSP00000261267	88.89
