qseqid	sseqid	ppos
337042.VE5_HPV18	9606.ENSP00000294016	51.61
337042.VE5_HPV18	9606.ENSP00000307275	66.67
337042.VE5_HPV18	9606.ENSP00000320949	50.0
337042.VE5_HPV18	9606.ENSP00000381237	63.16
337042.VE6_HPV18	9606.ENSP00000245503	62.5
337042.VE6_HPV18	9606.ENSP00000318089	55.17
337042.VE6_HPV18	9606.ENSP00000328521	50.0
337042.VE6_HPV18	9606.ENSP00000351132	42.86
337042.VE6_HPV18	9606.ENSP00000356520	63.64
337042.VE6_HPV18	9606.ENSP00000365025	39.24
337042.VE6_HPV18	9606.ENSP00000365131	50.0
337042.VE6_HPV18	9606.ENSP00000365643	51.61
337042.VE6_HPV18	9606.ENSP00000377390	59.46
337042.VE6_HPV18	9606.ENSP00000416330	43.48
337042.VE6_HPV18	9606.ENSP00000429084	51.85
337042.VE7_HPV18	9606.ENSP00000205061	50.63
337042.VE7_HPV18	9606.ENSP00000299218	54.17
337042.VE7_HPV18	9606.ENSP00000300527	54.55
337042.VE7_HPV18	9606.ENSP00000355146	62.96
337042.VE7_HPV18	9606.ENSP00000376410	59.26
9606.ENSP00000010404	9606.ENSP00000010404	100.0
9606.ENSP00000010404	9606.ENSP00000279247	43.4
9606.ENSP00000010404	9606.ENSP00000404705	54.55
9606.ENSP00000010404	9606.ENSP00000407685	57.69
9606.ENSP00000010404	9606.ENSP00000433352	50.0
9606.ENSP00000016171	9606.ENSP00000295598	45.3
9606.ENSP00000016171	9606.ENSP00000364403	45.0
9606.ENSP00000044462	10376.LTP_EBVB9	52.38
9606.ENSP00000044462	9606.ENSP00000044462	100.0
9606.ENSP00000044462	9606.ENSP00000216455	51.16
9606.ENSP00000044462	9606.ENSP00000223321	58.02
9606.ENSP00000044462	9606.ENSP00000225426	47.22
9606.ENSP00000044462	9606.ENSP00000261479	53.19
9606.ENSP00000044462	9606.ENSP00000270586	44.32
9606.ENSP00000044462	9606.ENSP00000271308	57.85
9606.ENSP00000044462	9606.ENSP00000326261	70.59
9606.ENSP00000044462	9606.ENSP00000355146	47.62
9606.ENSP00000044462	9606.ENSP00000359910	58.55
9606.ENSP00000044462	9606.ENSP00000362334	44.35
9606.ENSP00000044462	9606.ENSP00000363993	46.77
9606.ENSP00000044462	9606.ENSP00000382004	43.48
9606.ENSP00000044462	9606.ENSP00000387262	39.81
9606.ENSP00000044462	9606.ENSP00000414359	55.0
9606.ENSP00000044462	9606.ENSP00000432768	62.5
9606.ENSP00000044462	9606.ENSP00000433352	57.14
9606.ENSP00000157812	9606.ENSP00000157812	100.0
9606.ENSP00000157812	9606.ENSP00000252456	44.19
9606.ENSP00000157812	9606.ENSP00000261303	76.42
9606.ENSP00000157812	9606.ENSP00000262803	70.0
9606.ENSP00000157812	9606.ENSP00000292644	69.17
9606.ENSP00000157812	9606.ENSP00000298852	61.5
9606.ENSP00000157812	9606.ENSP00000300737	58.82
9606.ENSP00000157812	9606.ENSP00000310572	61.56
9606.ENSP00000157812	9606.ENSP00000340279	61.4
9606.ENSP00000157812	9606.ENSP00000344577	55.1
9606.ENSP00000157812	9606.ENSP00000348965	61.11
9606.ENSP00000157812	9606.ENSP00000351524	68.0
9606.ENSP00000157812	9606.ENSP00000368030	48.3
9606.ENSP00000157812	9606.ENSP00000368612	66.67
9606.ENSP00000157812	9606.ENSP00000401514	38.51
9606.ENSP00000157812	9606.ENSP00000401802	64.46
9606.ENSP00000157812	9606.ENSP00000473172	50.0
9606.ENSP00000158771	9606.ENSP00000256196	60.87
9606.ENSP00000158771	9606.ENSP00000332756	42.05
9606.ENSP00000158771	9606.ENSP00000343629	50.0
9606.ENSP00000162044	9606.ENSP00000162044	100.0
9606.ENSP00000162044	9606.ENSP00000249923	47.73
9606.ENSP00000162044	9606.ENSP00000384026	56.76
9606.ENSP00000175091	10376.EBNA6_EBVB9	52.63
9606.ENSP00000175091	10376.LTP_EBVB9	43.75
9606.ENSP00000175091	9606.ENSP00000175091	100.0
9606.ENSP00000175091	9606.ENSP00000296388	54.05
9606.ENSP00000175091	9606.ENSP00000366843	51.85
9606.ENSP00000175091	9606.ENSP00000404121	46.67
9606.ENSP00000175091	9606.ENSP00000410403	45.0
