qseqid	sseqid	ppos
337051.VE6_HPV05	10633.LT_SV40	50.0
337051.VE6_HPV05	10633.ST_SV40	54.55
337051.VE6_HPV05	9606.ENSP00000217244	66.67
337051.VE6_HPV05	9606.ENSP00000276072	55.17
337051.VE6_HPV05	9606.ENSP00000290158	45.71
337051.VE6_HPV05	9606.ENSP00000324804	52.78
337051.VE6_HPV05	9606.ENSP00000359206	48.72
337051.VE6_HPV05	9606.ENSP00000378699	53.85
337051.VE7_HPV05	10633.LT_SV40	76.92
337051.VE7_HPV05	9606.ENSP00000263253	48.84
337051.VE7_HPV05	9606.ENSP00000290158	45.16
337051.VE7_HPV05	9606.ENSP00000324804	78.57
337051.VE7_HPV05	9606.ENSP00000368881	60.87
9606.ENSP00000005226	9606.ENSP00000263253	40.68
9606.ENSP00000005226	9606.ENSP00000267163	42.86
9606.ENSP00000005226	9606.ENSP00000269305	77.78
9606.ENSP00000005226	9606.ENSP00000274026	52.0
9606.ENSP00000005226	9606.ENSP00000276072	51.22
9606.ENSP00000005226	9606.ENSP00000302530	62.5
9606.ENSP00000005226	9606.ENSP00000302640	70.37
9606.ENSP00000005226	9606.ENSP00000354522	58.33
9606.ENSP00000005226	9606.ENSP00000354588	57.5
9606.ENSP00000005226	9606.ENSP00000357858	52.17
9606.ENSP00000080059	9606.ENSP00000263253	50.0
9606.ENSP00000080059	9606.ENSP00000276072	45.83
9606.ENSP00000080059	9606.ENSP00000324804	48.39
9606.ENSP00000080059	9606.ENSP00000362649	43.4
9606.ENSP00000080059	9606.ENSP00000368349	57.14
9606.ENSP00000190165	9606.ENSP00000263253	40.82
9606.ENSP00000190165	9606.ENSP00000276072	51.85
9606.ENSP00000190165	9606.ENSP00000354522	47.62
9606.ENSP00000190165	9606.ENSP00000367207	78.57
9606.ENSP00000204517	10633.LT_SV40	57.89
9606.ENSP00000204517	9606.ENSP00000221996	64.0
9606.ENSP00000204517	9606.ENSP00000263253	44.86
9606.ENSP00000204517	9606.ENSP00000276072	50.0
9606.ENSP00000204517	9606.ENSP00000334373	60.0
9606.ENSP00000204517	9606.ENSP00000354522	40.85
9606.ENSP00000204517	9606.ENSP00000367207	52.7
9606.ENSP00000204517	9606.ENSP00000368349	47.06
9606.ENSP00000204517	9606.ENSP00000368881	48.94
9606.ENSP00000216122	9606.ENSP00000263253	42.67
9606.ENSP00000216122	9606.ENSP00000276072	51.28
9606.ENSP00000216122	9606.ENSP00000302530	44.0
9606.ENSP00000216122	9606.ENSP00000302640	54.17
9606.ENSP00000216122	9606.ENSP00000359727	50.0
9606.ENSP00000216122	9606.ENSP00000367207	58.33
9606.ENSP00000216122	9606.ENSP00000376176	75.0
9606.ENSP00000221561	10633.LT_SV40	44.19
9606.ENSP00000221561	9606.ENSP00000263253	50.0
9606.ENSP00000221561	9606.ENSP00000267163	39.68
9606.ENSP00000221561	9606.ENSP00000276072	44.12
9606.ENSP00000221561	9606.ENSP00000302640	54.84
9606.ENSP00000222511	9606.ENSP00000290158	37.89
9606.ENSP00000222511	9606.ENSP00000302530	48.28
9606.ENSP00000222511	9606.ENSP00000302640	44.44
9606.ENSP00000222511	9606.ENSP00000359206	72.73
9606.ENSP00000222511	9606.ENSP00000368881	58.06
9606.ENSP00000222511	9606.ENSP00000378699	55.56
9606.ENSP00000225688	9606.ENSP00000263253	55.0
9606.ENSP00000225688	9606.ENSP00000274026	57.69
9606.ENSP00000225688	9606.ENSP00000302530	55.56
9606.ENSP00000225688	9606.ENSP00000354522	55.0
9606.ENSP00000225688	9606.ENSP00000376176	51.76
9606.ENSP00000225688	9606.ENSP00000378699	55.0
9606.ENSP00000225737	9606.ENSP00000334373	54.55
9606.ENSP00000225737	9606.ENSP00000354522	45.83
9606.ENSP00000225737	9606.ENSP00000368349	42.62
9606.ENSP00000228307	9606.ENSP00000217244	56.0
9606.ENSP00000228307	9606.ENSP00000263253	37.27
9606.ENSP00000229854	10633.LT_SV40	59.26
9606.ENSP00000229854	9606.ENSP00000302640	58.62
9606.ENSP00000229854	9606.ENSP00000324804	46.88
9606.ENSP00000230340	9606.ENSP00000263253	42.31
9606.ENSP00000230340	9606.ENSP00000324804	47.37
9606.ENSP00000230340	9606.ENSP00000362649	58.06
9606.ENSP00000231004	9606.ENSP00000263253	69.23
9606.ENSP00000231004	9606.ENSP00000276072	54.55
9606.ENSP00000231004	9606.ENSP00000290158	43.9
9606.ENSP00000231004	9606.ENSP00000302530	70.59
