qseqid	sseqid	bitscore
11676.NEF_HV1H2	11676.NEF_HV1H2	432.0
11676.NEF_HV1H2	9606.ENSP00000268712	23.9
11676.NEF_HV1H2	9606.ENSP00000364687	23.1
11676.NEF_HV1H2	9606.ENSP00000364847	23.9
11676.PRO_0000239240	11676.PRO_0000239240	1770.0
11676.PRO_0000239240	9606.ENSP00000266079	26.6
11676.PRO_0000239240	9606.ENSP00000326699	26.2
11676.PRO_0000239240	9606.ENSP00000348965	26.9
11676.PRO_0000239240	9606.ENSP00000411010	28.1
11676.REV_HV1H2	11676.REV_HV1H2	231.0
11676.REV_HV1H2	9606.ENSP00000261875	24.3
11676.REV_HV1H2	9606.ENSP00000262854	23.5
11676.REV_HV1H2	9606.ENSP00000278505	23.1
11676.REV_HV1H2	9606.ENSP00000346453	21.6
11676.REV_HV1H2	9606.ENSP00000348965	23.5
11676.REV_HV1H2	9606.ENSP00000354945	24.3
11676.REV_HV1H2	9606.ENSP00000360985	22.3
11676.TAT_HV1H2	11676.TAT_HV1H2	179.0
11676.TAT_HV1H2	9606.ENSP00000305790	21.9
11676.TAT_HV1H2	9606.ENSP00000311221	24.6
11676.TAT_HV1H2	9606.ENSP00000329002	21.2
11676.TAT_HV1H2	9606.ENSP00000350698	21.2
11676.TAT_HV1H2	9606.ENSP00000365351	21.6
11676.TAT_HV1H2	9606.ENSP00000382863	21.6
11676.VIF_HV1H2	11676.VIF_HV1H2	400.0
11676.VIF_HV1H2	9606.ENSP00000264279	23.5
11676.VIF_HV1H2	9606.ENSP00000265094	24.3
11676.VIF_HV1H2	9606.ENSP00000300648	27.3
11676.VIF_HV1H2	9606.ENSP00000303427	22.7
11676.VIF_HV1H2	9606.ENSP00000309572	23.1
11676.VIF_HV1H2	9606.ENSP00000316578	22.7
11676.VIF_HV1H2	9606.ENSP00000353094	24.3
11676.VIF_HV1H2	9606.ENSP00000358140	22.7
11676.VIF_HV1H2	9606.ENSP00000371475	22.7
11676.VIF_HV1H2	9606.ENSP00000374212	23.5
11676.VIF_HV1H2	9606.ENSP00000448182	23.9
11676.VPR_HV1H2	11676.VPR_HV1H2	198.0
11676.VPR_HV1H2	9606.ENSP00000285667	21.2
11676.VPR_HV1H2	9606.ENSP00000307288	25.0
11676.VPR_HV1H2	9606.ENSP00000312735	25.4
11676.VPR_HV1H2	9606.ENSP00000313420	23.5
11676.VPR_HV1H2	9606.ENSP00000323687	21.9
