qseqid	sseqid	pident
11234.HEMA_MEASC	10359.UL27_HCMVM	45.161
11234.HEMA_MEASC	9606.ENSP00000227752	44.443999999999996
11234.HEMA_MEASC	9606.ENSP00000369538	58.333
11234.HEMA_MEASC	9606.ENSP00000371003	30.508000000000003
11234.HEMA_MEASC	9606.ENSP00000429084	50.0
11234.NCAP_MEASC	9606.ENSP00000263121	18.367
11234.NCAP_MEASC	9606.ENSP00000361927	45.0
11234.NCAP_MEASC	9606.ENSP00000372023	37.5
11234.PHOSP_MEASC	10359.PP65_HCMVM	33.333
11234.PHOSP_MEASC	10359.UL27_HCMVM	29.885
11234.PHOSP_MEASC	9606.ENSP00000324173	33.333
11234.PHOSP_MEASC	9606.ENSP00000347733	32.0
11234.V_MEASC	10359.PP65_HCMVM	33.333
11234.V_MEASC	9606.ENSP00000348349	32.258
11234.V_MEASC	9606.ENSP00000374212	30.0
11234.V_MEASC	9606.ENSP00000429084	45.0
9606.ENSP00000000412	10359.UL21A_HCMVM	50.0
9606.ENSP00000000412	9606.ENSP00000261769	40.0
9606.ENSP00000000412	9606.ENSP00000290349	23.333000000000002
9606.ENSP00000000412	9606.ENSP00000297268	41.667
9606.ENSP00000000412	9606.ENSP00000357879	33.333
9606.ENSP00000006777	9606.ENSP00000259512	26.364
9606.ENSP00000006777	9606.ENSP00000268058	41.667
9606.ENSP00000006777	9606.ENSP00000297268	31.343000000000004
9606.ENSP00000006777	9606.ENSP00000301764	32.5
9606.ENSP00000006777	9606.ENSP00000313007	33.333
9606.ENSP00000006777	9606.ENSP00000343535	28.261
9606.ENSP00000006777	9606.ENSP00000357113	39.286
9606.ENSP00000011619	9606.ENSP00000371003	50.0
9606.ENSP00000011619	9606.ENSP00000393183	32.812
9606.ENSP00000011619	9606.ENSP00000429084	31.818
9606.ENSP00000054666	9606.ENSP00000266000	27.869
9606.ENSP00000054666	9606.ENSP00000268058	35.294000000000004
9606.ENSP00000054666	9606.ENSP00000311997	26.23
9606.ENSP00000054666	9606.ENSP00000371003	22.449
9606.ENSP00000156825	9606.ENSP00000157812	31.148000000000003
9606.ENSP00000156825	9606.ENSP00000290349	28.947
9606.ENSP00000156825	9606.ENSP00000345216	37.5
9606.ENSP00000156825	9606.ENSP00000368030	50.0
9606.ENSP00000156825	9606.ENSP00000401802	37.778
9606.ENSP00000156825	9606.ENSP00000408108	23.214000000000002
9606.ENSP00000202773	9606.ENSP00000157812	30.881999999999998
9606.ENSP00000202773	9606.ENSP00000343535	33.333
9606.ENSP00000202773	9606.ENSP00000358696	56.25
9606.ENSP00000202773	9606.ENSP00000378350	30.0
9606.ENSP00000203407	9606.ENSP00000261769	42.424
9606.ENSP00000203407	9606.ENSP00000263121	29.230999999999998
9606.ENSP00000203407	9606.ENSP00000301764	40.0
9606.ENSP00000203407	9606.ENSP00000310129	32.258
9606.ENSP00000203407	9606.ENSP00000345731	34.615
9606.ENSP00000203407	9606.ENSP00000363998	29.412
9606.ENSP00000203407	9606.ENSP00000393183	23.214000000000002
9606.ENSP00000203407	9606.ENSP00000397552	30.769000000000002
9606.ENSP00000203407	9606.ENSP00000429084	40.0
9606.ENSP00000203630	9606.ENSP00000268058	30.233
9606.ENSP00000203630	9606.ENSP00000374212	27.451
9606.ENSP00000206542	10359.ICP27_HCMVM	35.714
9606.ENSP00000206542	9606.ENSP00000276297	41.379
9606.ENSP00000206542	9606.ENSP00000317232	27.273000000000003
9606.ENSP00000206542	9606.ENSP00000324173	23.358
9606.ENSP00000206542	9606.ENSP00000339001	66.667
9606.ENSP00000206542	9606.ENSP00000348349	26.471
9606.ENSP00000206542	9606.ENSP00000394394	20.69
9606.ENSP00000215375	9606.ENSP00000317232	41.176
9606.ENSP00000215375	9606.ENSP00000343701	30.0
9606.ENSP00000215375	9606.ENSP00000374212	50.0
9606.ENSP00000215375	9606.ENSP00000393183	33.333
9606.ENSP00000215375	9606.ENSP00000434614	29.73
9606.ENSP00000215567	9606.ENSP00000301764	35.0
9606.ENSP00000215567	9606.ENSP00000345216	53.846000000000004
9606.ENSP00000215567	9606.ENSP00000371341	25.974
9606.ENSP00000215570	9606.ENSP00000253792	60.0
9606.ENSP00000215570	9606.ENSP00000371003	33.333
9606.ENSP00000215570	9606.ENSP00000397552	28.0
9606.ENSP00000215739	9606.ENSP00000324173	26.23
9606.ENSP00000215739	9606.ENSP00000346045	64.286
9606.ENSP00000215739	9606.ENSP00000346046	64.286
9606.ENSP00000215739	9606.ENSP00000358696	25.0
9606.ENSP00000215739	9606.ENSP00000408108	28.378
9606.ENSP00000215882	9606.ENSP00000324173	20.513
9606.ENSP00000215882	9606.ENSP00000408108	25.301
9606.ENSP00000216034	10359.IL10H_HCMVM	35.714
9606.ENSP00000216034	10359.PP65_HCMVM	53.846000000000004
9606.ENSP00000216034	10359.UL97_HCMVM	34.783
9606.ENSP00000216034	9606.ENSP00000228284	37.037
9606.ENSP00000216034	9606.ENSP00000310129	42.553000000000004
9606.ENSP00000216034	9606.ENSP00000318297	40.909
9606.ENSP00000216034	9606.ENSP00000348349	47.826
9606.ENSP00000216034	9606.ENSP00000365025	39.286
9606.ENSP00000216034	9606.ENSP00000374212	35.556
9606.ENSP00000216034	9606.ENSP00000393183	72.727
9606.ENSP00000216034	9606.ENSP00000404833	40.0
9606.ENSP00000216121	9606.ENSP00000276297	58.333
9606.ENSP00000216121	9606.ENSP00000290349	29.031999999999996
9606.ENSP00000216121	9606.ENSP00000347733	23.944000000000003
9606.ENSP00000216121	9606.ENSP00000348349	30.0
9606.ENSP00000216121	9606.ENSP00000362824	33.333
9606.ENSP00000216121	9606.ENSP00000393183	27.026999999999997
9606.ENSP00000216218	9606.ENSP00000228284	29.761999999999997
9606.ENSP00000216218	9606.ENSP00000240343	36.0
9606.ENSP00000216218	9606.ENSP00000242577	32.0
9606.ENSP00000216218	9606.ENSP00000266000	37.778
9606.ENSP00000216218	9606.ENSP00000324173	28.570999999999998
9606.ENSP00000216218	9606.ENSP00000343535	29.090999999999998
9606.ENSP00000216218	9606.ENSP00000345731	35.714
9606.ENSP00000216218	9606.ENSP00000347733	24.285999999999998
9606.ENSP00000216218	9606.ENSP00000362824	30.357
9606.ENSP00000216218	9606.ENSP00000378350	23.973000000000003
9606.ENSP00000216218	9606.ENSP00000394394	51.852
9606.ENSP00000216218	9606.ENSP00000434614	37.778
9606.ENSP00000216500	9606.ENSP00000264657	38.461999999999996
9606.ENSP00000216500	9606.ENSP00000290349	28.276
9606.ENSP00000216500	9606.ENSP00000362824	50.0
9606.ENSP00000217455	10359.VIE2_HCMVM	38.461999999999996
9606.ENSP00000217455	9606.ENSP00000266000	39.024
9606.ENSP00000217455	9606.ENSP00000429084	23.288
9606.ENSP00000217971	10359.US11_HCMVM	41.667
9606.ENSP00000217971	9606.ENSP00000286091	27.778000000000002
9606.ENSP00000217971	9606.ENSP00000310129	32.727
9606.ENSP00000217971	9606.ENSP00000337853	26.471
9606.ENSP00000217971	9606.ENSP00000339001	36.364000000000004
9606.ENSP00000217971	9606.ENSP00000347733	26.829
9606.ENSP00000217971	9606.ENSP00000361202	40.909
9606.ENSP00000217971	9606.ENSP00000363998	42.857
9606.ENSP00000217971	9606.ENSP00000374212	36.364000000000004
9606.ENSP00000218439	10359.UNG_HCMVM	34.375
9606.ENSP00000218439	10359.US03_HCMVM	23.076999999999998
9606.ENSP00000218439	9606.ENSP00000311997	38.461999999999996
9606.ENSP00000218439	9606.ENSP00000348349	33.333
9606.ENSP00000219548	9606.ENSP00000286091	72.727
9606.ENSP00000219548	9606.ENSP00000337853	29.508000000000003
9606.ENSP00000219548	9606.ENSP00000347733	37.5
9606.ENSP00000219548	9606.ENSP00000362824	34.247
9606.ENSP00000219548	9606.ENSP00000364578	26.666999999999998
9606.ENSP00000219548	9606.ENSP00000376176	45.455
9606.ENSP00000219548	9606.ENSP00000378350	27.143
9606.ENSP00000219548	9606.ENSP00000387286	40.0
9606.ENSP00000219548	9606.ENSP00000434614	26.136
9606.ENSP00000219789	10359.PP71_HCMVM	30.435
9606.ENSP00000219789	10359.UL35_HCMVM	39.13
9606.ENSP00000219789	10359.UL97_HCMVM	34.848
9606.ENSP00000219789	9606.ENSP00000286091	47.368
9606.ENSP00000219789	9606.ENSP00000303992	33.333
9606.ENSP00000221138	10359.UL97_HCMVM	37.143
9606.ENSP00000221138	9606.ENSP00000301764	40.909
9606.ENSP00000221138	9606.ENSP00000345216	35.135
9606.ENSP00000221138	9606.ENSP00000420357	39.394
9606.ENSP00000222214	9606.ENSP00000263121	30.435
9606.ENSP00000222214	9606.ENSP00000264657	26.316
9606.ENSP00000222214	9606.ENSP00000276297	33.333
9606.ENSP00000222214	9606.ENSP00000343701	28.947
9606.ENSP00000222214	9606.ENSP00000345216	31.915
9606.ENSP00000222214	9606.ENSP00000363998	25.714000000000002
9606.ENSP00000222308	10359.UL42_HCMVM	38.095
9606.ENSP00000222308	9606.ENSP00000264639	33.333
9606.ENSP00000222308	9606.ENSP00000267163	41.667
9606.ENSP00000222308	9606.ENSP00000276297	52.941
9606.ENSP00000222308	9606.ENSP00000317232	31.522
9606.ENSP00000222308	9606.ENSP00000348349	39.13
9606.ENSP00000222308	9606.ENSP00000358696	36.842
9606.ENSP00000222308	9606.ENSP00000361202	30.303
9606.ENSP00000222308	9606.ENSP00000362824	33.333
9606.ENSP00000222308	9606.ENSP00000394394	40.0
9606.ENSP00000223641	9606.ENSP00000240343	30.0
9606.ENSP00000223641	9606.ENSP00000242577	29.63
9606.ENSP00000223641	9606.ENSP00000276297	24.615
9606.ENSP00000224237	9606.ENSP00000310129	40.426
9606.ENSP00000224237	9606.ENSP00000311997	46.196000000000005
9606.ENSP00000224237	9606.ENSP00000317232	32.353
9606.ENSP00000224237	9606.ENSP00000324173	22.059
9606.ENSP00000224237	9606.ENSP00000348349	29.031999999999996
9606.ENSP00000224237	9606.ENSP00000374212	66.667
9606.ENSP00000225430	9606.ENSP00000216832	39.13
9606.ENSP00000225430	9606.ENSP00000253792	38.461999999999996
9606.ENSP00000225430	9606.ENSP00000261667	34.091
9606.ENSP00000225430	9606.ENSP00000345216	47.619
9606.ENSP00000225665	10359.UL35_HCMVM	25.0
9606.ENSP00000225665	10359.UL97_HCMVM	20.27
9606.ENSP00000225665	9606.ENSP00000267163	27.778000000000002
9606.ENSP00000225665	9606.ENSP00000348349	50.0
9606.ENSP00000225698	10359.ICP27_HCMVM	42.857
9606.ENSP00000225698	9606.ENSP00000228284	42.5
9606.ENSP00000225698	9606.ENSP00000408108	31.034000000000002
9606.ENSP00000225726	9606.ENSP00000317232	30.0
9606.ENSP00000225726	9606.ENSP00000394394	24.741999999999997
9606.ENSP00000225726	9606.ENSP00000434614	39.535
9606.ENSP00000227525	10359.IL10H_HCMVM	28.302
9606.ENSP00000227525	10359.UNG_HCMVM	43.478
9606.ENSP00000227525	9606.ENSP00000219406	31.034000000000002
9606.ENSP00000227525	9606.ENSP00000276297	37.931
9606.ENSP00000227525	9606.ENSP00000310129	37.931
9606.ENSP00000227525	9606.ENSP00000345216	38.71
9606.ENSP00000227525	9606.ENSP00000347733	20.312
9606.ENSP00000227525	9606.ENSP00000393183	31.579
9606.ENSP00000228318	9606.ENSP00000263121	26.666999999999998
9606.ENSP00000228318	9606.ENSP00000303992	36.364000000000004
9606.ENSP00000228318	9606.ENSP00000347733	29.545
9606.ENSP00000228318	9606.ENSP00000371003	47.368
9606.ENSP00000228318	9606.ENSP00000374212	31.915
9606.ENSP00000228318	9606.ENSP00000397552	23.729
9606.ENSP00000229264	10359.PP65_HCMVM	28.570999999999998
9606.ENSP00000229264	9606.ENSP00000301764	25.0
9606.ENSP00000229264	9606.ENSP00000310129	43.75
9606.ENSP00000229264	9606.ENSP00000347733	28.0
9606.ENSP00000229264	9606.ENSP00000348349	47.619
9606.ENSP00000229264	9606.ENSP00000393183	22.086
9606.ENSP00000229264	9606.ENSP00000408108	30.303
9606.ENSP00000231238	10359.VIE2_HCMVM	26.471
9606.ENSP00000231238	9606.ENSP00000253792	28.570999999999998
9606.ENSP00000231238	9606.ENSP00000362824	29.897
9606.ENSP00000231238	9606.ENSP00000374212	22.33
9606.ENSP00000231238	9606.ENSP00000378350	41.379
9606.ENSP00000231238	9606.ENSP00000394394	34.545
9606.ENSP00000231238	9606.ENSP00000401802	32.308
9606.ENSP00000231238	9606.ENSP00000434614	27.586
9606.ENSP00000231487	9606.ENSP00000219406	40.0
9606.ENSP00000231487	9606.ENSP00000286091	44.0
9606.ENSP00000231487	9606.ENSP00000318297	27.835
9606.ENSP00000231487	9606.ENSP00000324173	31.373
9606.ENSP00000231487	9606.ENSP00000332340	21.622
9606.ENSP00000231487	9606.ENSP00000345731	29.412
9606.ENSP00000231487	9606.ENSP00000346045	36.0
9606.ENSP00000231487	9606.ENSP00000346046	36.0
9606.ENSP00000231487	9606.ENSP00000347733	34.286
9606.ENSP00000231487	9606.ENSP00000358696	33.333
9606.ENSP00000231487	9606.ENSP00000371003	28.0
9606.ENSP00000231487	9606.ENSP00000374212	28.395
9606.ENSP00000231487	9606.ENSP00000393183	44.0
9606.ENSP00000231572	10359.VICA_HCMVM	45.455
9606.ENSP00000231572	9606.ENSP00000253792	25.926
9606.ENSP00000231572	9606.ENSP00000264657	33.333
9606.ENSP00000231572	9606.ENSP00000345731	29.031999999999996
9606.ENSP00000231572	9606.ENSP00000358696	27.778000000000002
9606.ENSP00000231572	9606.ENSP00000423673	19.512
9606.ENSP00000233468	9606.ENSP00000228284	27.451
9606.ENSP00000233468	9606.ENSP00000265866	35.294000000000004
9606.ENSP00000233468	9606.ENSP00000286091	50.0
9606.ENSP00000233468	9606.ENSP00000313007	32.895
9606.ENSP00000233468	9606.ENSP00000339001	25.641
9606.ENSP00000233468	9606.ENSP00000343535	66.667
9606.ENSP00000233468	9606.ENSP00000358696	34.483000000000004
9606.ENSP00000233468	9606.ENSP00000361927	30.666999999999998
9606.ENSP00000233468	9606.ENSP00000364578	30.233
9606.ENSP00000233627	9606.ENSP00000270586	28.125
9606.ENSP00000233627	9606.ENSP00000345216	38.235
9606.ENSP00000236957	10359.UL27_HCMVM	31.915
9606.ENSP00000236957	9606.ENSP00000228284	28.846
9606.ENSP00000236957	9606.ENSP00000297268	61.538000000000004
9606.ENSP00000236957	9606.ENSP00000332340	22.221999999999998
9606.ENSP00000236957	9606.ENSP00000363998	36.0
9606.ENSP00000236957	9606.ENSP00000394394	33.333
9606.ENSP00000237530	9606.ENSP00000231524	25.0
9606.ENSP00000237530	9606.ENSP00000267163	29.412
9606.ENSP00000237530	9606.ENSP00000324173	31.429000000000002
9606.ENSP00000237530	9606.ENSP00000348349	39.13
9606.ENSP00000237530	9606.ENSP00000371341	47.368
9606.ENSP00000237530	9606.ENSP00000397552	30.0
9606.ENSP00000242285	9606.ENSP00000253792	31.579
9606.ENSP00000242285	9606.ENSP00000268058	24.675
9606.ENSP00000242285	9606.ENSP00000324173	28.125
9606.ENSP00000242285	9606.ENSP00000337853	22.414
9606.ENSP00000242285	9606.ENSP00000348349	21.951
9606.ENSP00000242285	9606.ENSP00000368459	44.443999999999996
9606.ENSP00000242285	9606.ENSP00000374212	33.333
9606.ENSP00000242285	9606.ENSP00000393183	47.368
9606.ENSP00000242285	9606.ENSP00000429084	43.478
9606.ENSP00000243253	9606.ENSP00000264657	33.333
9606.ENSP00000243253	9606.ENSP00000345216	40.625
9606.ENSP00000244763	9606.ENSP00000343023	30.303
9606.ENSP00000244763	9606.ENSP00000343535	32.143
9606.ENSP00000244763	9606.ENSP00000345731	60.0
9606.ENSP00000244763	9606.ENSP00000347733	39.13
9606.ENSP00000245816	10359.UL76_HCMVM	44.443999999999996
9606.ENSP00000245816	9606.ENSP00000253792	37.037
9606.ENSP00000245838	9606.ENSP00000310129	27.143
9606.ENSP00000245838	9606.ENSP00000348349	34.375
9606.ENSP00000245838	9606.ENSP00000372023	34.286
9606.ENSP00000245838	9606.ENSP00000408108	28.0
9606.ENSP00000245838	9606.ENSP00000429084	28.0
9606.ENSP00000245907	10359.PP65_HCMVM	26.666999999999998
9606.ENSP00000245907	9606.ENSP00000219406	31.25
9606.ENSP00000245907	9606.ENSP00000261769	35.484
9606.ENSP00000245907	9606.ENSP00000347733	42.857
9606.ENSP00000245907	9606.ENSP00000348349	27.559
9606.ENSP00000245907	9606.ENSP00000358696	28.889
9606.ENSP00000245907	9606.ENSP00000393183	35.714
9606.ENSP00000246957	9606.ENSP00000231524	35.135
9606.ENSP00000246957	9606.ENSP00000311997	60.0
9606.ENSP00000246957	9606.ENSP00000371003	36.364000000000004
9606.ENSP00000246957	9606.ENSP00000374212	33.784
9606.ENSP00000247461	9606.ENSP00000219406	40.0
9606.ENSP00000247461	9606.ENSP00000261769	22.221999999999998
9606.ENSP00000247461	9606.ENSP00000301764	42.105
9606.ENSP00000247461	9606.ENSP00000310129	31.706999999999997
9606.ENSP00000247461	9606.ENSP00000344818	43.478
9606.ENSP00000247461	9606.ENSP00000345216	29.73
9606.ENSP00000247461	9606.ENSP00000347733	31.706999999999997
9606.ENSP00000247461	9606.ENSP00000348349	30.508000000000003
9606.ENSP00000247461	9606.ENSP00000371341	38.596
9606.ENSP00000247461	9606.ENSP00000401802	32.143
9606.ENSP00000247461	9606.ENSP00000429084	50.0
9606.ENSP00000248958	10359.PP65_HCMVM	25.805999999999997
9606.ENSP00000248958	10359.UL35_HCMVM	37.931
9606.ENSP00000248958	9606.ENSP00000261769	42.105
9606.ENSP00000248958	9606.ENSP00000264710	23.729
9606.ENSP00000248958	9606.ENSP00000268058	22.221999999999998
9606.ENSP00000248958	9606.ENSP00000276297	25.531999999999996
9606.ENSP00000249014	9606.ENSP00000217244	40.426
9606.ENSP00000249014	9606.ENSP00000378350	37.838
9606.ENSP00000249014	9606.ENSP00000397552	25.926
9606.ENSP00000249806	10359.UL97_HCMVM	29.412
9606.ENSP00000249806	9606.ENSP00000216455	40.0
9606.ENSP00000249806	9606.ENSP00000253792	42.857
9606.ENSP00000249806	9606.ENSP00000261769	47.619
9606.ENSP00000249806	9606.ENSP00000264657	50.0
9606.ENSP00000249806	9606.ENSP00000313007	36.364000000000004
9606.ENSP00000249923	10359.VIE1_HCMVM	29.576999999999998
9606.ENSP00000249923	9606.ENSP00000348349	28.570999999999998
9606.ENSP00000249923	9606.ENSP00000358696	30.12
9606.ENSP00000249923	9606.ENSP00000393183	30.233
9606.ENSP00000250498	9606.ENSP00000264639	32.143
9606.ENSP00000250498	9606.ENSP00000343535	30.612
9606.ENSP00000250498	9606.ENSP00000387286	30.555999999999997
9606.ENSP00000251047	9606.ENSP00000224784	39.394
9606.ENSP00000251047	9606.ENSP00000295137	39.394
9606.ENSP00000251047	9606.ENSP00000311997	26.531
9606.ENSP00000251047	9606.ENSP00000347733	31.25
9606.ENSP00000251047	9606.ENSP00000362824	33.333
9606.ENSP00000251527	9606.ENSP00000348349	40.0
9606.ENSP00000251527	9606.ENSP00000361202	69.23100000000001
9606.ENSP00000251527	9606.ENSP00000363998	26.263
9606.ENSP00000251527	9606.ENSP00000374212	40.0
9606.ENSP00000251642	9606.ENSP00000253792	27.586
9606.ENSP00000251642	9606.ENSP00000332340	35.294000000000004
9606.ENSP00000251642	9606.ENSP00000368030	42.857
9606.ENSP00000251642	9606.ENSP00000374212	28.570999999999998
9606.ENSP00000252543	10359.UL21A_HCMVM	58.333
9606.ENSP00000252543	9606.ENSP00000361202	33.333
9606.ENSP00000252543	9606.ENSP00000401802	29.63
9606.ENSP00000252785	10359.PP71_HCMVM	24.324
9606.ENSP00000252785	9606.ENSP00000216455	26.531
9606.ENSP00000252785	9606.ENSP00000231524	31.034000000000002
9606.ENSP00000252785	9606.ENSP00000301071	32.143
9606.ENSP00000252785	9606.ENSP00000301072	32.075
9606.ENSP00000252785	9606.ENSP00000343535	57.143
9606.ENSP00000252785	9606.ENSP00000347733	31.25
9606.ENSP00000252785	9606.ENSP00000362824	28.333000000000002
9606.ENSP00000252785	9606.ENSP00000371003	23.256
9606.ENSP00000252785	9606.ENSP00000372023	42.857
9606.ENSP00000252934	9606.ENSP00000262213	60.0
9606.ENSP00000252934	9606.ENSP00000343535	38.235
9606.ENSP00000252934	9606.ENSP00000348349	53.846000000000004
9606.ENSP00000252934	9606.ENSP00000374212	30.159000000000002
9606.ENSP00000252934	9606.ENSP00000378350	25.49
9606.ENSP00000253003	10359.VIE2_HCMVM	44.443999999999996
9606.ENSP00000253003	9606.ENSP00000217244	26.087
9606.ENSP00000253003	9606.ENSP00000297268	37.037
9606.ENSP00000253003	9606.ENSP00000324173	42.105
9606.ENSP00000253003	9606.ENSP00000343023	39.13
9606.ENSP00000253003	9606.ENSP00000345731	33.333
9606.ENSP00000253003	9606.ENSP00000347733	33.333
9606.ENSP00000253003	9606.ENSP00000357113	28.723000000000003
9606.ENSP00000253003	9606.ENSP00000363998	44.443999999999996
9606.ENSP00000253003	9606.ENSP00000371341	30.645
9606.ENSP00000253003	9606.ENSP00000429084	30.0
9606.ENSP00000253024	10359.UL144_HCMVM	30.303
9606.ENSP00000253024	9606.ENSP00000231524	22.491
9606.ENSP00000253024	9606.ENSP00000268058	22.148000000000003
9606.ENSP00000253024	9606.ENSP00000337853	27.778000000000002
9606.ENSP00000253024	9606.ENSP00000343023	23.438000000000002
9606.ENSP00000253024	9606.ENSP00000371003	24.444000000000003
9606.ENSP00000253024	9606.ENSP00000371341	46.667
9606.ENSP00000253024	9606.ENSP00000374212	28.570999999999998
9606.ENSP00000253452	9606.ENSP00000358696	27.451
9606.ENSP00000253452	9606.ENSP00000368030	42.105
9606.ENSP00000253452	9606.ENSP00000434614	53.333
9606.ENSP00000253788	9606.ENSP00000313007	50.0
9606.ENSP00000253788	9606.ENSP00000318297	37.143
9606.ENSP00000253788	9606.ENSP00000345216	24.0
9606.ENSP00000253801	10359.UNG_HCMVM	32.0
9606.ENSP00000253801	9606.ENSP00000310129	80.0
9606.ENSP00000253801	9606.ENSP00000347733	28.662
9606.ENSP00000253801	9606.ENSP00000358696	29.412
9606.ENSP00000253801	9606.ENSP00000378350	32.258
9606.ENSP00000254322	10359.UL97_HCMVM	35.185
9606.ENSP00000255631	9606.ENSP00000224784	38.095
9606.ENSP00000255631	9606.ENSP00000295137	38.095
9606.ENSP00000255631	9606.ENSP00000310129	23.684
9606.ENSP00000255631	9606.ENSP00000311997	57.143
9606.ENSP00000255631	9606.ENSP00000324173	27.273000000000003
9606.ENSP00000255631	9606.ENSP00000337853	33.333
9606.ENSP00000255631	9606.ENSP00000347733	25.714000000000002
9606.ENSP00000255631	9606.ENSP00000361202	28.421
9606.ENSP00000255631	9606.ENSP00000434614	37.931
9606.ENSP00000256366	9606.ENSP00000231524	50.0
9606.ENSP00000256366	9606.ENSP00000261667	33.333
9606.ENSP00000256366	9606.ENSP00000345731	48.352
9606.ENSP00000256366	9606.ENSP00000408108	37.5
9606.ENSP00000256383	10359.UL76_HCMVM	36.842
9606.ENSP00000256383	9606.ENSP00000231524	40.0
9606.ENSP00000256383	9606.ENSP00000358696	39.474000000000004
9606.ENSP00000256383	9606.ENSP00000434614	37.5
9606.ENSP00000257245	10359.ICP27_HCMVM	31.706999999999997
9606.ENSP00000257245	9606.ENSP00000266000	38.889
9606.ENSP00000257245	9606.ENSP00000267163	22.535
9606.ENSP00000257245	9606.ENSP00000348349	83.333
9606.ENSP00000257245	9606.ENSP00000362824	35.0
9606.ENSP00000257245	9606.ENSP00000365025	26.316
9606.ENSP00000257245	9606.ENSP00000434614	32.759
9606.ENSP00000257604	10359.UNG_HCMVM	29.787
9606.ENSP00000257604	9606.ENSP00000231524	29.73
9606.ENSP00000257604	9606.ENSP00000268058	31.25
9606.ENSP00000257604	9606.ENSP00000297268	34.409
9606.ENSP00000257604	9606.ENSP00000301764	43.75
9606.ENSP00000257604	9606.ENSP00000337853	25.51
9606.ENSP00000257604	9606.ENSP00000374212	33.333
9606.ENSP00000257604	9606.ENSP00000434614	27.906999999999996
9606.ENSP00000257894	10359.PP65_HCMVM	29.07
9606.ENSP00000257894	9606.ENSP00000267163	29.761999999999997
9606.ENSP00000257894	9606.ENSP00000297268	43.478
9606.ENSP00000257894	9606.ENSP00000345216	34.615
9606.ENSP00000257894	9606.ENSP00000352928	31.818
9606.ENSP00000257894	9606.ENSP00000357113	34.545
9606.ENSP00000258091	9606.ENSP00000261769	27.273000000000003
9606.ENSP00000258091	9606.ENSP00000368030	30.435
9606.ENSP00000258739	9606.ENSP00000229239	21.739
9606.ENSP00000258739	9606.ENSP00000268058	26.984
9606.ENSP00000258739	9606.ENSP00000332340	50.0
9606.ENSP00000258739	9606.ENSP00000347733	28.570999999999998
