qseqid	sseqid	ppos
351073.MU2_REOVL	9606.ENSP00000262375	70.59
351073.MU2_REOVL	9606.ENSP00000265056	57.14
351073.MU2_REOVL	9606.ENSP00000312735	51.06
351073.MU2_REOVL	9606.ENSP00000318297	42.0
351073.MU2_REOVL	9606.ENSP00000337804	40.0
351073.MU2_REOVL	9606.ENSP00000346067	64.0
351073.MU2_REOVL	9606.ENSP00000347329	54.55
351073.MU2_REOVL	9606.ENSP00000360645	47.73
351073.SIGM3_REOVL	9606.ENSP00000216181	48.0
351073.SIGM3_REOVL	9606.ENSP00000262375	43.33
351073.SIGM3_REOVL	9606.ENSP00000284694	66.67
351073.SIGM3_REOVL	9606.ENSP00000314949	66.67
351073.SIGM3_REOVL	9606.ENSP00000347329	78.57
351073.SIGM3_REOVL	9606.ENSP00000377958	40.15
9606.ENSP00000228251	9606.ENSP00000304592	60.87
9606.ENSP00000228251	9606.ENSP00000314030	34.83
9606.ENSP00000228251	9606.ENSP00000316357	60.87
9606.ENSP00000228251	9606.ENSP00000321845	48.72
9606.ENSP00000228251	9606.ENSP00000337804	42.11
9606.ENSP00000228251	9606.ENSP00000358695	42.55
9606.ENSP00000252050	9606.ENSP00000253792	59.52
9606.ENSP00000252050	9606.ENSP00000314030	48.15
9606.ENSP00000252050	9606.ENSP00000351777	49.12
9606.ENSP00000252050	9606.ENSP00000354346	43.96
9606.ENSP00000252050	9606.ENSP00000355086	50.0
9606.ENSP00000252050	9606.ENSP00000360645	52.38
9606.ENSP00000270625	9606.ENSP00000262375	50.0
9606.ENSP00000270625	9606.ENSP00000312735	41.38
9606.ENSP00000270625	9606.ENSP00000473172	53.85
9606.ENSP00000275603	9606.ENSP00000280326	53.85
9606.ENSP00000275603	9606.ENSP00000295688	57.0
9606.ENSP00000275603	9606.ENSP00000304592	55.81
9606.ENSP00000275603	9606.ENSP00000317334	53.35
9606.ENSP00000275603	9606.ENSP00000335153	41.82
9606.ENSP00000275603	9606.ENSP00000340019	49.48
