qseqid	sseqid	ppos
10376.BALF1_EBVB9	10258.Q6TVJ2_ORFSA	48.84
10376.BALF1_EBVB9	9606.ENSP00000326804	57.14
10376.BDLF2_EBVB9	10258.Q6TVJ2_ORFSA	81.82
10376.BDLF2_EBVB9	10258.Q6TVJ4_ORFSA	80.0
10376.BDLF2_EBVB9	10258.Q6TVW2_ORFSA	42.86
10376.BDLF2_EBVB9	9606.ENSP00000326804	52.94
10376.BLRF2_EBVB9	10258.Q6TVJ2_ORFSA	47.06
10376.BLRF2_EBVB9	9606.ENSP00000299218	76.92
10376.BNL2A_EBVB9	10258.Q6TVJ1_ORFSA	56.25
10376.BNL2A_EBVB9	10258.Q6TVJ4_ORFSA	75.0
10376.BNL2A_EBVB9	10258.Q6TVJ7_ORFSA	81.82
10376.BNL2A_EBVB9	10258.Q6TVW2_ORFSA	77.78
10376.BNL2A_EBVB9	9606.ENSP00000299218	50.0
10376.BNL2A_EBVB9	9606.ENSP00000326804	41.38
10376.BNL2B_EBVB9	10258.Q6TVJ7_ORFSA	47.37
10376.BNL2B_EBVB9	10258.Q6TVW2_ORFSA	45.45
10376.BRRF1_EBVB9	10258.Q6TVJ1_ORFSA	58.33
10376.BRRF1_EBVB9	10258.Q6TVJ2_ORFSA	66.67
10376.BRRF1_EBVB9	9606.ENSP00000216225	56.25
10376.BRRF1_EBVB9	9606.ENSP00000299218	57.89
10376.BTRF1_EBVB9	10258.Q6TVJ1_ORFSA	71.43
10376.BTRF1_EBVB9	10258.Q6TVW2_ORFSA	58.33
10376.BTRF1_EBVB9	9606.ENSP00000299218	66.67
10376.BTRF1_EBVB9	9606.ENSP00000326804	55.0
10376.BZLF1_EBVB9	10258.Q6TVJ2_ORFSA	47.17
10376.BZLF1_EBVB9	10258.Q6TVJ7_ORFSA	63.16
10376.BZLF1_EBVB9	9606.ENSP00000299218	62.5
10376.BZLF1_EBVB9	9606.ENSP00000326804	64.29
10376.DNBI_EBVB9	10258.Q6TVJ7_ORFSA	47.92
10376.DNBI_EBVB9	9606.ENSP00000326804	63.64
10376.DUT_EBVB9	10258.Q6TVJ1_ORFSA	62.5
10376.DUT_EBVB9	9606.ENSP00000299218	62.07
10376.EAR_EBVB9	10258.Q6TVJ4_ORFSA	43.75
10376.EAR_EBVB9	9606.ENSP00000326804	69.57
10376.EBNA2_EBVB9	10258.Q6TVJ2_ORFSA	55.56
10376.EBNA2_EBVB9	10258.Q6TVJ7_ORFSA	42.86
10376.EBNA2_EBVB9	10258.Q6TVW2_ORFSA	69.23
10376.EBNA2_EBVB9	9606.ENSP00000299218	55.56
10376.EBNA4_EBVB9	9606.ENSP00000299218	47.5
10376.EBNA5_EBVB9	10258.Q6TVJ2_ORFSA	47.06
10376.EBNA5_EBVB9	9606.ENSP00000299218	43.48
10376.EBNA6_EBVB9	10258.Q6TVJ4_ORFSA	44.0
10376.EBNA6_EBVB9	10258.Q6TVW2_ORFSA	52.17
10376.GB_EBVB9	9606.ENSP00000299218	44.9
10376.GM_EBVB9	10258.Q6TVJ1_ORFSA	80.0
10376.GM_EBVB9	10258.Q6TVJ2_ORFSA	50.0
10376.GM_EBVB9	9606.ENSP00000299218	50.0
10376.GM_EBVB9	9606.ENSP00000326804	52.0
10376.GN_EBVB9	10258.Q6TVJ7_ORFSA	66.67
10376.GN_EBVB9	9606.ENSP00000299218	100.0
10376.GP350_EBVB9	10258.Q6TVJ2_ORFSA	41.18
10376.GP350_EBVB9	9606.ENSP00000216225	88.89
10376.GP350_EBVB9	9606.ENSP00000231487	46.67
10376.GP42_EBVB9	10258.Q6TVW2_ORFSA	54.55
10376.GP42_EBVB9	9606.ENSP00000326804	50.0
10376.ICP27_EBVB9	10258.Q6TVJ4_ORFSA	42.42
