qseqid	sseqid	bitscore
11676.NEF_HV1H2	9606.ENSP00000252455	18.5
11676.NEF_HV1H2	9606.ENSP00000301071	22.3
11676.NEF_HV1H2	9606.ENSP00000301072	22.3
11676.PRO_0000239240	9606.ENSP00000171111	20.0
11676.PRO_0000239240	9606.ENSP00000224784	21.2
11676.PRO_0000239240	9606.ENSP00000252455	24.6
11676.PRO_0000239240	9606.ENSP00000290921	20.4
11676.PRO_0000239240	9606.ENSP00000295137	21.2
11676.PRO_0000239240	9606.ENSP00000350052	20.0
11676.PRO_0000239240	9606.ENSP00000387176	20.0
11676.PRO_0000239240	9606.ENSP00000392718	20.0
11676.PRO_0000239240	9606.ENSP00000439189	20.0
11676.REV_HV1H2	9606.ENSP00000252455	17.7
11676.REV_HV1H2	9606.ENSP00000350052	20.8
11676.REV_HV1H2	9606.ENSP00000387176	20.4
11676.REV_HV1H2	9606.ENSP00000392718	20.4
11676.REV_HV1H2	9606.ENSP00000439189	20.8
11676.TAT_HV1H2	9606.ENSP00000228318	17.7
11676.TAT_HV1H2	9606.ENSP00000301071	16.2
11676.TAT_HV1H2	9606.ENSP00000301072	16.2
11676.VIF_HV1H2	9606.ENSP00000252455	20.8
11676.VIF_HV1H2	9606.ENSP00000301071	17.7
11676.VIF_HV1H2	9606.ENSP00000301072	17.7
11676.VPR_HV1H2	9606.ENSP00000339001	16.5
11676.VPR_HV1H2	9606.ENSP00000350052	16.5
11676.VPR_HV1H2	9606.ENSP00000387176	16.5
11676.VPR_HV1H2	9606.ENSP00000392718	16.5
11676.VPR_HV1H2	9606.ENSP00000439189	16.5
11676.VPU_HV1H2	9606.ENSP00000217182	17.3
9606.ENSP00000011653	11269.VP24_MABVM	19.6
9606.ENSP00000011653	9606.ENSP00000350052	19.6
9606.ENSP00000011653	9606.ENSP00000387176	18.9
9606.ENSP00000011653	9606.ENSP00000392718	18.9
9606.ENSP00000011653	9606.ENSP00000439189	18.9
9606.ENSP00000013807	9606.ENSP00000171111	23.5
9606.ENSP00000013807	9606.ENSP00000350052	19.2
9606.ENSP00000013807	9606.ENSP00000387176	19.2
9606.ENSP00000013807	9606.ENSP00000392718	19.2
9606.ENSP00000013807	9606.ENSP00000439189	18.9
9606.ENSP00000044462	9606.ENSP00000252455	21.6
9606.ENSP00000044462	9606.ENSP00000350052	18.5
9606.ENSP00000044462	9606.ENSP00000387176	18.5
9606.ENSP00000044462	9606.ENSP00000392718	18.5
9606.ENSP00000044462	9606.ENSP00000439189	18.5
9606.ENSP00000055077	11269.VP24_MABVM	19.6
9606.ENSP00000055077	9606.ENSP00000171111	22.3
9606.ENSP00000055077	9606.ENSP00000252455	20.0
9606.ENSP00000055077	9606.ENSP00000311825	20.4
9606.ENSP00000055077	9606.ENSP00000350052	18.9
9606.ENSP00000055077	9606.ENSP00000387176	19.2
9606.ENSP00000055077	9606.ENSP00000392718	19.2
9606.ENSP00000055077	9606.ENSP00000439189	19.2
9606.ENSP00000081029	9606.ENSP00000311825	19.6
9606.ENSP00000081029	9606.ENSP00000339001	18.9
9606.ENSP00000156825	9606.ENSP00000217182	18.5
9606.ENSP00000156825	9606.ENSP00000252455	18.1
9606.ENSP00000156825	9606.ENSP00000311825	20.4
9606.ENSP00000156825	9606.ENSP00000330054	18.9
9606.ENSP00000160827	9606.ENSP00000350052	21.6
9606.ENSP00000160827	9606.ENSP00000387176	21.6
9606.ENSP00000160827	9606.ENSP00000392718	21.6
9606.ENSP00000160827	9606.ENSP00000439189	21.6
9606.ENSP00000166345	9606.ENSP00000301071	18.9
9606.ENSP00000166345	9606.ENSP00000301072	18.9
9606.ENSP00000166534	9606.ENSP00000217182	20.0
9606.ENSP00000166534	9606.ENSP00000224784	20.4
9606.ENSP00000166534	9606.ENSP00000295137	20.4
9606.ENSP00000166534	9606.ENSP00000301071	19.6
9606.ENSP00000166534	9606.ENSP00000301072	19.6
9606.ENSP00000166534	9606.ENSP00000311825	21.2
9606.ENSP00000166534	9606.ENSP00000330054	20.0
9606.ENSP00000166534	9606.ENSP00000350052	19.6
9606.ENSP00000166534	9606.ENSP00000387176	19.6
9606.ENSP00000166534	9606.ENSP00000392718	20.0
9606.ENSP00000166534	9606.ENSP00000439189	19.6
9606.ENSP00000170564	9606.ENSP00000311825	22.3
9606.ENSP00000170564	9606.ENSP00000350052	21.2
9606.ENSP00000170564	9606.ENSP00000387176	20.8
9606.ENSP00000170564	9606.ENSP00000392718	21.2
9606.ENSP00000170564	9606.ENSP00000439189	20.8
9606.ENSP00000185150	11269.VP24_MABVM	19.2
9606.ENSP00000185150	9606.ENSP00000171111	21.2
9606.ENSP00000185150	9606.ENSP00000252455	23.1
9606.ENSP00000185150	9606.ENSP00000301071	28.5
9606.ENSP00000185150	9606.ENSP00000301072	27.7
9606.ENSP00000185150	9606.ENSP00000311825	20.0
9606.ENSP00000196061	9606.ENSP00000339001	19.6
9606.ENSP00000196551	9606.ENSP00000217182	19.6
9606.ENSP00000196551	9606.ENSP00000252455	19.2
9606.ENSP00000196551	9606.ENSP00000330054	18.9
9606.ENSP00000196551	9606.ENSP00000439189	18.1
9606.ENSP00000199320	9606.ENSP00000171111	20.4
9606.ENSP00000199320	9606.ENSP00000350275	21.6
9606.ENSP00000199320	9606.ENSP00000355657	20.8
9606.ENSP00000199320	9606.ENSP00000385479	21.9
9606.ENSP00000202773	9606.ENSP00000350052	23.9
9606.ENSP00000202773	9606.ENSP00000355778	17.7
9606.ENSP00000202773	9606.ENSP00000387176	24.3
9606.ENSP00000202773	9606.ENSP00000392718	24.3
9606.ENSP00000202773	9606.ENSP00000439189	23.9
9606.ENSP00000205061	9606.ENSP00000387176	23.9
9606.ENSP00000205061	9606.ENSP00000392718	23.9
9606.ENSP00000205061	9606.ENSP00000439189	23.9
9606.ENSP00000212015	9606.ENSP00000339001	22.7
9606.ENSP00000212015	9606.ENSP00000350052	20.8
9606.ENSP00000212015	9606.ENSP00000439189	20.8
9606.ENSP00000215375	9606.ENSP00000171111	20.0
9606.ENSP00000215375	9606.ENSP00000217182	20.0
9606.ENSP00000215375	9606.ENSP00000330054	18.9
9606.ENSP00000215570	9606.ENSP00000171111	20.0
9606.ENSP00000215587	9606.ENSP00000350052	18.9
9606.ENSP00000215587	9606.ENSP00000387176	18.9
9606.ENSP00000215587	9606.ENSP00000392718	20.4
9606.ENSP00000215587	9606.ENSP00000439189	17.7
9606.ENSP00000215793	9606.ENSP00000301071	21.2
9606.ENSP00000215793	9606.ENSP00000301072	21.6
9606.ENSP00000215793	9606.ENSP00000355657	20.0
9606.ENSP00000215832	9606.ENSP00000224784	20.8
9606.ENSP00000215832	9606.ENSP00000295137	20.8
9606.ENSP00000215832	9606.ENSP00000311825	18.5
9606.ENSP00000215832	9606.ENSP00000350052	19.2
9606.ENSP00000215832	9606.ENSP00000387176	19.6
9606.ENSP00000215832	9606.ENSP00000392718	19.6
9606.ENSP00000215832	9606.ENSP00000439189	19.2
9606.ENSP00000216038	9606.ENSP00000290921	20.8
9606.ENSP00000216038	9606.ENSP00000301071	20.4
9606.ENSP00000216038	9606.ENSP00000301072	20.4
9606.ENSP00000216038	9606.ENSP00000355657	20.8
9606.ENSP00000216181	9606.ENSP00000252455	32.3
9606.ENSP00000216181	9606.ENSP00000339001	22.7
9606.ENSP00000216225	9606.ENSP00000301071	16.5
9606.ENSP00000216225	9606.ENSP00000301072	16.9
9606.ENSP00000216225	9606.ENSP00000311825	16.5
9606.ENSP00000216297	9606.ENSP00000171111	21.6
9606.ENSP00000216297	9606.ENSP00000224784	21.6
9606.ENSP00000216297	9606.ENSP00000290921	21.9
9606.ENSP00000216297	9606.ENSP00000295137	21.2
9606.ENSP00000216297	9606.ENSP00000311825	21.2
9606.ENSP00000216455	9606.ENSP00000171111	20.8
9606.ENSP00000216455	9606.ENSP00000350052	19.2
9606.ENSP00000216714	9606.ENSP00000330054	18.9
9606.ENSP00000216714	9606.ENSP00000339001	18.9
9606.ENSP00000216774	11269.VP24_MABVM	20.8
9606.ENSP00000216774	9606.ENSP00000171111	20.4
9606.ENSP00000216774	9606.ENSP00000217182	20.8
9606.ENSP00000216774	9606.ENSP00000330054	20.8
9606.ENSP00000216774	9606.ENSP00000339001	21.9
9606.ENSP00000216832	9606.ENSP00000350052	20.8
9606.ENSP00000216832	9606.ENSP00000387176	19.6
9606.ENSP00000216832	9606.ENSP00000392718	20.0
9606.ENSP00000216832	9606.ENSP00000439189	21.9
9606.ENSP00000217244	9606.ENSP00000339835	18.9
9606.ENSP00000217244	9606.ENSP00000350275	18.9
9606.ENSP00000217244	9606.ENSP00000355657	18.9
9606.ENSP00000217244	9606.ENSP00000355778	18.9
9606.ENSP00000217244	9606.ENSP00000385479	18.9
9606.ENSP00000217455	11269.VP24_MABVM	18.5
9606.ENSP00000217455	9606.ENSP00000171111	18.1
9606.ENSP00000217455	9606.ENSP00000228318	20.4
9606.ENSP00000217971	9606.ENSP00000224784	19.6
9606.ENSP00000217971	9606.ENSP00000295137	18.9
9606.ENSP00000217971	9606.ENSP00000339001	22.3
9606.ENSP00000217971	9606.ENSP00000350052	17.3
9606.ENSP00000217971	9606.ENSP00000387176	17.3
9606.ENSP00000217971	9606.ENSP00000392718	17.3
