qseqid	sseqid	ppos
11269.VP24_MABVM	9606.ENSP00000335153	57.14
11269.VP24_MABVM	9606.ENSP00000347232	44.68
11269.VP24_MABVM	9606.ENSP00000371475	52.24
9606.ENSP00000171111	9606.ENSP00000262776	43.33
9606.ENSP00000171111	9606.ENSP00000309555	35.52
9606.ENSP00000171111	9606.ENSP00000350275	47.5
9606.ENSP00000171111	9606.ENSP00000354791	41.38
9606.ENSP00000171111	9606.ENSP00000355657	42.86
9606.ENSP00000217182	9606.ENSP00000005558	51.11
9606.ENSP00000217182	9606.ENSP00000217182	100.0
9606.ENSP00000217182	9606.ENSP00000299198	39.39
9606.ENSP00000217182	9606.ENSP00000330054	96.53
9606.ENSP00000217182	9606.ENSP00000354125	43.48
9606.ENSP00000224784	9606.ENSP00000224784	100.0
9606.ENSP00000224784	9606.ENSP00000265335	43.37
9606.ENSP00000224784	9606.ENSP00000295137	99.47
9606.ENSP00000224784	9606.ENSP00000342905	40.0
9606.ENSP00000224784	9606.ENSP00000349960	97.06
9606.ENSP00000224784	9606.ENSP00000350052	91.71
9606.ENSP00000224784	9606.ENSP00000431822	41.33
9606.ENSP00000224784	9606.ENSP00000439189	92.51
9606.ENSP00000228318	9606.ENSP00000234420	60.0
9606.ENSP00000228318	9606.ENSP00000313420	65.22
9606.ENSP00000228318	9606.ENSP00000360671	40.2
9606.ENSP00000228318	9606.ENSP00000370808	48.12
9606.ENSP00000228318	9606.ENSP00000381167	45.24
9606.ENSP00000252455	9606.ENSP00000329967	70.59
9606.ENSP00000252455	9606.ENSP00000332604	46.94
9606.ENSP00000252455	9606.ENSP00000349640	62.5
9606.ENSP00000252455	9606.ENSP00000362082	47.95
9606.ENSP00000290921	9606.ENSP00000225792	48.65
9606.ENSP00000290921	9606.ENSP00000265773	51.85
9606.ENSP00000290921	9606.ENSP00000350720	50.0
9606.ENSP00000290921	9606.ENSP00000356224	44.74
9606.ENSP00000295137	9606.ENSP00000224784	99.47
9606.ENSP00000295137	9606.ENSP00000265335	43.37
9606.ENSP00000295137	9606.ENSP00000295137	100.0
9606.ENSP00000295137	9606.ENSP00000342905	40.0
9606.ENSP00000295137	9606.ENSP00000349960	96.79
9606.ENSP00000295137	9606.ENSP00000350052	91.44
9606.ENSP00000295137	9606.ENSP00000431822	41.33
9606.ENSP00000295137	9606.ENSP00000439189	92.25
9606.ENSP00000301071	9606.ENSP00000217133	59.08
9606.ENSP00000301071	9606.ENSP00000265594	46.94
9606.ENSP00000301071	9606.ENSP00000301071	100.0
9606.ENSP00000301071	9606.ENSP00000301072	98.89
9606.ENSP00000301071	9606.ENSP00000326767	47.92
9606.ENSP00000301071	9606.ENSP00000339001	61.06
9606.ENSP00000301071	9606.ENSP00000378917	38.75
9606.ENSP00000301072	9606.ENSP00000217133	59.31
9606.ENSP00000301072	9606.ENSP00000265594	46.94
9606.ENSP00000301072	9606.ENSP00000301071	98.89
9606.ENSP00000301072	9606.ENSP00000301072	100.0
9606.ENSP00000301072	9606.ENSP00000326767	47.92
9606.ENSP00000301072	9606.ENSP00000339001	61.29
9606.ENSP00000301072	9606.ENSP00000378917	38.75
9606.ENSP00000311825	10298.UL25_HHV11	52.63
9606.ENSP00000311825	9606.ENSP00000350333	48.57
9606.ENSP00000330054	9606.ENSP00000005558	51.11
9606.ENSP00000330054	9606.ENSP00000217182	96.53
9606.ENSP00000330054	9606.ENSP00000222005	41.77
9606.ENSP00000330054	9606.ENSP00000278823	43.48
9606.ENSP00000330054	9606.ENSP00000295926	37.93
9606.ENSP00000330054	9606.ENSP00000299198	39.39
9606.ENSP00000330054	9606.ENSP00000324740	42.19
9606.ENSP00000330054	9606.ENSP00000330054	100.0
9606.ENSP00000330054	9606.ENSP00000353622	39.73
9606.ENSP00000330054	9606.ENSP00000354125	43.48
9606.ENSP00000339001	10298.RIR1_HHV11	52.0
9606.ENSP00000339001	9606.ENSP00000217133	90.23
9606.ENSP00000339001	9606.ENSP00000286317	40.48
9606.ENSP00000339001	9606.ENSP00000287038	54.17
9606.ENSP00000339001	9606.ENSP00000301071	61.06
