qseqid	sseqid	pident
11676.NEF_HV1H2	10407.X_HBVCJ	34.211
11676.NEF_HV1H2	9606.ENSP00000255977	53.333
11676.NEF_HV1H2	9606.ENSP00000269305	54.545
11676.NEF_HV1H2	9606.ENSP00000270202	42.857
11676.NEF_HV1H2	9606.ENSP00000325875	27.026999999999997
11676.NEF_HV1H2	9606.ENSP00000359531	19.298
11676.NEF_HV1H2	9606.ENSP00000386341	33.333
11676.PRO_0000239240	10407.X_HBVCJ	22.656
11676.PRO_0000239240	9606.ENSP00000270202	26.087
11676.PRO_0000239240	9606.ENSP00000301727	21.978
11676.PRO_0000239240	9606.ENSP00000301764	18.367
11676.PRO_0000239240	9606.ENSP00000325875	43.478
11676.PRO_0000239240	9606.ENSP00000364589	41.935
11676.PRO_0000239240	9606.ENSP00000386341	22.221999999999998
11676.REV_HV1H2	9606.ENSP00000325875	66.667
11676.REV_HV1H2	9606.ENSP00000354526	27.778000000000002
11676.REV_HV1H2	9606.ENSP00000364589	43.478
11676.REV_HV1H2	9606.ENSP00000373698	41.176
11676.REV_HV1H2	9606.ENSP00000401980	33.333
11676.REV_HV1H2	9606.ENSP00000417281	33.333
11676.REV_HV1H2	9606.ENSP00000419692	43.478
11676.TAT_HV1H2	9606.ENSP00000255977	45.455
11676.TAT_HV1H2	9606.ENSP00000349156	71.429
11676.TAT_HV1H2	9606.ENSP00000376445	30.0
11676.VIF_HV1H2	10407.DPOL_HBVCJ	29.63
11676.VIF_HV1H2	9606.ENSP00000301727	60.0
11676.VIF_HV1H2	9606.ENSP00000417281	32.431999999999995
11676.VPR_HV1H2	9606.ENSP00000255977	29.166999999999998
11676.VPR_HV1H2	9606.ENSP00000338018	66.667
11676.VPR_HV1H2	9606.ENSP00000386341	23.076999999999998
11676.VPU_HV1H2	9606.ENSP00000401980	30.0
11676.VPU_HV1H2	9606.ENSP00000417281	32.258
9606.ENSP00000011653	9606.ENSP00000364589	40.741
9606.ENSP00000013807	9606.ENSP00000215587	30.0
9606.ENSP00000013807	9606.ENSP00000269305	30.435
9606.ENSP00000013807	9606.ENSP00000270202	36.111
9606.ENSP00000013807	9606.ENSP00000274255	57.143
9606.ENSP00000013807	9606.ENSP00000301727	31.818
9606.ENSP00000013807	9606.ENSP00000354526	22.221999999999998
9606.ENSP00000013807	9606.ENSP00000419692	34.211
9606.ENSP00000044462	9606.ENSP00000238081	36.364000000000004
9606.ENSP00000044462	9606.ENSP00000354526	45.0
9606.ENSP00000044462	9606.ENSP00000359531	32.0
9606.ENSP00000055077	9606.ENSP00000338018	50.0
9606.ENSP00000055077	9606.ENSP00000364589	26.965999999999998
9606.ENSP00000081029	10407.X_HBVCJ	28.0
9606.ENSP00000081029	9606.ENSP00000301727	33.333
9606.ENSP00000081029	9606.ENSP00000325875	50.0
9606.ENSP00000081029	9606.ENSP00000354526	57.143
9606.ENSP00000081029	9606.ENSP00000417281	33.333
9606.ENSP00000156825	10407.DPOL_HBVCJ	40.909
9606.ENSP00000156825	10407.X_HBVCJ	41.176
9606.ENSP00000156825	9606.ENSP00000301727	40.0
9606.ENSP00000156825	9606.ENSP00000301764	30.555999999999997
9606.ENSP00000160827	10407.HBEAG_HBVCJ	34.884
