qseqid	sseqid	bitscore
11234.HEMA_MEASC	10245.KBTB1_VACCW	24.6
11234.HEMA_MEASC	9606.ENSP00000307078	22.7
11234.HEMA_MEASC	9606.ENSP00000344789	22.3
11234.HEMA_MEASC	9606.ENSP00000346667	22.3
11234.HEMA_MEASC	9606.ENSP00000384018	26.2
11234.NCAP_MEASC	9606.ENSP00000302397	22.3
11234.NCAP_MEASC	9606.ENSP00000311489	22.3
11234.NCAP_MEASC	9606.ENSP00000346667	24.6
11234.NCAP_MEASC	9606.ENSP00000346694	22.3
11234.NCAP_MEASC	9606.ENSP00000382840	23.1
11234.NCAP_MEASC	9606.ENSP00000419027	23.9
11234.PHOSP_MEASC	10245.H5_VACCW	26.9
11234.PHOSP_MEASC	9606.ENSP00000222254	22.3
11234.PHOSP_MEASC	9606.ENSP00000269122	24.3
11234.PHOSP_MEASC	9606.ENSP00000297954	23.9
11234.PHOSP_MEASC	9606.ENSP00000313059	21.9
11234.PHOSP_MEASC	9606.ENSP00000344789	23.1
11234.PHOSP_MEASC	9606.ENSP00000366070	21.9
11234.PHOSP_MEASC	9606.ENSP00000404503	21.6
11234.V_MEASC	9606.ENSP00000247207	21.2
11234.V_MEASC	9606.ENSP00000268712	22.7
11234.V_MEASC	9606.ENSP00000316357	24.3
11234.V_MEASC	9606.ENSP00000344789	21.6
11234.V_MEASC	9606.ENSP00000354720	22.7
11234.V_MEASC	9606.ENSP00000384018	22.3
9606.ENSP00000000412	9606.ENSP00000259075	27.3
9606.ENSP00000000412	9606.ENSP00000295598	24.6
9606.ENSP00000000412	9606.ENSP00000302397	22.3
9606.ENSP00000000412	9606.ENSP00000307078	21.2
9606.ENSP00000000412	9606.ENSP00000384018	21.9
9606.ENSP00000000412	9606.ENSP00000419371	20.8
9606.ENSP00000006777	9606.ENSP00000269122	23.1
9606.ENSP00000006777	9606.ENSP00000344789	23.5
9606.ENSP00000006777	9606.ENSP00000384018	25.4
9606.ENSP00000011619	9606.ENSP00000268712	24.6
9606.ENSP00000011619	9606.ENSP00000283179	40.4
9606.ENSP00000011619	9606.ENSP00000297954	23.1
9606.ENSP00000011619	9606.ENSP00000311489	32.0
9606.ENSP00000011619	9606.ENSP00000349259	24.6
9606.ENSP00000011619	9606.ENSP00000358635	23.9
9606.ENSP00000011619	9606.ENSP00000369129	22.7
9606.ENSP00000011619	9606.ENSP00000371994	24.3
9606.ENSP00000011619	9606.ENSP00000384018	22.3
9606.ENSP00000054666	10245.A41_VACCW	20.4
9606.ENSP00000054666	9606.ENSP00000369129	21.2
9606.ENSP00000054666	9606.ENSP00000382840	19.6
9606.ENSP00000054666	9606.ENSP00000387266	19.6
9606.ENSP00000156825	10245.VLTF3_VACCW	21.2
9606.ENSP00000156825	9606.ENSP00000316357	21.9
9606.ENSP00000156825	9606.ENSP00000357459	21.2
9606.ENSP00000156825	9606.ENSP00000358635	21.2
9606.ENSP00000202773	9606.ENSP00000269122	21.6
9606.ENSP00000202773	9606.ENSP00000299198	25.4
9606.ENSP00000202773	9606.ENSP00000316357	24.3
9606.ENSP00000203407	9606.ENSP00000295598	22.7
9606.ENSP00000203407	9606.ENSP00000349259	21.9
9606.ENSP00000203407	9606.ENSP00000357737	21.2
9606.ENSP00000203407	9606.ENSP00000358635	22.7
9606.ENSP00000203407	9606.ENSP00000384018	21.9
9606.ENSP00000203630	10245.KBTB1_VACCW	23.9
9606.ENSP00000203630	9606.ENSP00000228318	20.8
9606.ENSP00000203630	9606.ENSP00000251343	21.6
9606.ENSP00000203630	9606.ENSP00000350767	21.2
9606.ENSP00000203630	9606.ENSP00000352980	21.2
9606.ENSP00000203630	9606.ENSP00000354720	21.9
9606.ENSP00000206542	9606.ENSP00000259818	23.1
9606.ENSP00000206542	9606.ENSP00000309431	22.7
9606.ENSP00000206542	9606.ENSP00000324173	26.6
9606.ENSP00000206542	9606.ENSP00000328808	22.7
9606.ENSP00000206542	9606.ENSP00000339001	23.1
9606.ENSP00000206542	9606.ENSP00000341289	23.1
9606.ENSP00000206542	9606.ENSP00000359424	24.3
9606.ENSP00000206542	9606.ENSP00000365439	22.3
9606.ENSP00000215375	10245.A41_VACCW	20.0
9606.ENSP00000215375	9606.ENSP00000217182	20.0
9606.ENSP00000215570	9606.ENSP00000269122	18.9
9606.ENSP00000215570	9606.ENSP00000373730	18.5
9606.ENSP00000215570	9606.ENSP00000375086	18.9
9606.ENSP00000215739	10245.KBTB1_VACCW	45.8
9606.ENSP00000215739	9606.ENSP00000247207	25.4
9606.ENSP00000215739	9606.ENSP00000259075	22.3
9606.ENSP00000215739	9606.ENSP00000281456	23.5
9606.ENSP00000215739	9606.ENSP00000311489	23.5
9606.ENSP00000215739	9606.ENSP00000313059	22.7
9606.ENSP00000215739	9606.ENSP00000324173	22.7
9606.ENSP00000215739	9606.ENSP00000370808	23.1
9606.ENSP00000215739	9606.ENSP00000419371	25.0
9606.ENSP00000215882	9606.ENSP00000228318	80.9
9606.ENSP00000215882	9606.ENSP00000247207	28.9
9606.ENSP00000215882	9606.ENSP00000281456	84.3
9606.ENSP00000215882	9606.ENSP00000324173	23.5
9606.ENSP00000215882	9606.ENSP00000341360	21.2
9606.ENSP00000215882	9606.ENSP00000360671	88.2
9606.ENSP00000215882	9606.ENSP00000370808	88.6
9606.ENSP00000216034	9606.ENSP00000313059	20.4
9606.ENSP00000216034	9606.ENSP00000340329	20.8
9606.ENSP00000216034	9606.ENSP00000357459	20.0
9606.ENSP00000216034	9606.ENSP00000430684	19.6
9606.ENSP00000216121	9606.ENSP00000344789	21.2
9606.ENSP00000216121	9606.ENSP00000354777	30.4
9606.ENSP00000216121	9606.ENSP00000357459	25.0
9606.ENSP00000216218	9606.ENSP00000222005	26.2
9606.ENSP00000216218	9606.ENSP00000222254	21.6
9606.ENSP00000216218	9606.ENSP00000247207	24.6
9606.ENSP00000216218	9606.ENSP00000268712	21.6
9606.ENSP00000216218	9606.ENSP00000283179	23.9
9606.ENSP00000216218	9606.ENSP00000324173	29.6
9606.ENSP00000216218	9606.ENSP00000344789	23.9
