qseqid	sseqid	ppos
11320.HEMA_I34A1	11320.HEMA_I34A1	100.0
11320.HEMA_I34A1	11320.PA_I34A1	44.44
11320.HEMA_I34A1	9606.ENSP00000218348	40.18
11320.HEMA_I34A1	9606.ENSP00000270625	44.87
11320.HEMA_I34A1	9606.ENSP00000354791	43.82
11320.M1_I34A1	11320.M1_I34A1	100.0
11320.M1_I34A1	11320.PA_I34A1	57.69
11320.M1_I34A1	9606.ENSP00000282570	41.89
11320.M1_I34A1	9606.ENSP00000290341	42.86
11320.M1_I34A1	9606.ENSP00000318914	50.0
11320.M1_I34A1	9606.ENSP00000368698	59.38
11320.M2_I34A1	11320.M1_I34A1	100.0
11320.M2_I34A1	11320.M2_I34A1	100.0
11320.M2_I34A1	9606.ENSP00000256495	47.73
11320.M2_I34A1	9606.ENSP00000258729	52.17
11320.M2_I34A1	9606.ENSP00000262435	48.0
11320.M2_I34A1	9606.ENSP00000284957	51.61
11320.M2_I34A1	9606.ENSP00000287701	63.16
11320.M2_I34A1	9606.ENSP00000301280	86.67
11320.M2_I34A1	9606.ENSP00000320866	41.54
11320.M2_I34A1	9606.ENSP00000339353	60.0
11320.M2_I34A1	9606.ENSP00000354360	76.92
11320.M2_I34A1	9606.ENSP00000364839	47.92
11320.M2_I34A1	9606.ENSP00000387471	45.83
11320.NCAP_I34A1	11320.NCAP_I34A1	100.0
11320.NCAP_I34A1	9606.ENSP00000248437	48.21
11320.NCAP_I34A1	9606.ENSP00000266079	51.61
11320.NCAP_I34A1	9606.ENSP00000361076	48.28
11320.NEP_I34A1	11320.NEP_I34A1	100.0
11320.NEP_I34A1	11320.NS1_I34A1	100.0
11320.NEP_I34A1	9606.ENSP00000168216	46.0
11320.NEP_I34A1	9606.ENSP00000216181	55.74
11320.NEP_I34A1	9606.ENSP00000262269	72.22
11320.NEP_I34A1	9606.ENSP00000262776	54.84
11320.NEP_I34A1	9606.ENSP00000269243	52.54
11320.NEP_I34A1	9606.ENSP00000280326	55.26
11320.NEP_I34A1	9606.ENSP00000311997	45.31
11320.NEP_I34A1	9606.ENSP00000354791	52.17
11320.NRAM_I34A1	11320.NRAM_I34A1	100.0
11320.NRAM_I34A1	9606.ENSP00000296122	41.67
11320.NRAM_I34A1	9606.ENSP00000354360	44.93
11320.NRAM_I34A1	9606.ENSP00000372322	51.52
11320.NRAM_I34A1	9606.ENSP00000433757	51.52
11320.NS1_I34A1	11320.NEP_I34A1	100.0
11320.NS1_I34A1	11320.NS1_I34A1	100.0
11320.NS1_I34A1	9606.ENSP00000262105	64.71
11320.NS1_I34A1	9606.ENSP00000295470	60.87
11320.NS1_I34A1	9606.ENSP00000321703	52.0
11320.NS1_I34A1	9606.ENSP00000442308	71.43
11320.NS1_I34A1	9606.ENSP00000462023	47.37
11320.PA_I34A1	11320.PA_I34A1	100.0
11320.PA_I34A1	9606.ENSP00000253354	68.42
11320.PA_I34A1	9606.ENSP00000293842	46.32
11320.PB2_I34A1	11320.PB2_I34A1	100.0
11320.PB2_I34A1	9606.ENSP00000261667	50.67
11320.PB2_I34A1	9606.ENSP00000352834	44.3
11320.PB2_I34A1	9606.ENSP00000363055	41.79
11320.PB2_I34A1	9606.ENSP00000420213	39.33
11320.RDRP_I34A1	11320.RDRP_I34A1	100.0
11320.RDRP_I34A1	9606.ENSP00000229264	62.96
11320.RDRP_I34A1	9606.ENSP00000338190	75.0
11320.RDRP_I34A1	9606.ENSP00000408464	46.15
11320.RDRP_I34A1	9606.ENSP00000442308	52.17
9606.ENSP00000005340	9606.ENSP00000005340	100.0
9606.ENSP00000005340	9606.ENSP00000225525	57.69
9606.ENSP00000005340	9606.ENSP00000248901	60.0
9606.ENSP00000005340	9606.ENSP00000271657	61.54
9606.ENSP00000005340	9606.ENSP00000282030	44.12
9606.ENSP00000005340	9606.ENSP00000293813	58.23
9606.ENSP00000005340	9606.ENSP00000313829	48.89
9606.ENSP00000005340	9606.ENSP00000316054	76.18
9606.ENSP00000005340	9606.ENSP00000325875	80.0
9606.ENSP00000005340	9606.ENSP00000325929	60.66
9606.ENSP00000005340	9606.ENSP00000335153	54.84
9606.ENSP00000005340	9606.ENSP00000345731	59.49
9606.ENSP00000005340	9606.ENSP00000349486	53.25
9606.ENSP00000005340	9606.ENSP00000355013	41.98
9606.ENSP00000005340	9606.ENSP00000358323	51.72
9606.ENSP00000005340	9606.ENSP00000367207	50.0
9606.ENSP00000005340	9606.ENSP00000370330	48.86
9606.ENSP00000005340	9606.ENSP00000394869	46.15
9606.ENSP00000009530	9606.ENSP00000009530	100.0
9606.ENSP00000009530	9606.ENSP00000252699	41.67
9606.ENSP00000009530	9606.ENSP00000256495	52.08
9606.ENSP00000009530	9606.ENSP00000312735	46.03
9606.ENSP00000009530	9606.ENSP00000352400	43.64
9606.ENSP00000009530	9606.ENSP00000378160	48.28
9606.ENSP00000168216	9606.ENSP00000168216	100.0
9606.ENSP00000168216	9606.ENSP00000408464	70.59
9606.ENSP00000196551	9606.ENSP00000196551	100.0
9606.ENSP00000196551	9606.ENSP00000360922	41.18
9606.ENSP00000196551	9606.ENSP00000379566	53.85
9606.ENSP00000196551	9606.ENSP00000420213	63.16
9606.ENSP00000200457	9606.ENSP00000200457	100.0
9606.ENSP00000200457	9606.ENSP00000216181	44.68
9606.ENSP00000200457	9606.ENSP00000269243	48.48
9606.ENSP00000200457	9606.ENSP00000282030	44.0
9606.ENSP00000200457	9606.ENSP00000314949	32.84
9606.ENSP00000200457	9606.ENSP00000324422	65.37
9606.ENSP00000200457	9606.ENSP00000338190	50.96
9606.ENSP00000200457	9606.ENSP00000339353	56.0
9606.ENSP00000200457	9606.ENSP00000348984	37.5
9606.ENSP00000200457	9606.ENSP00000355759	47.92
9606.ENSP00000200457	9606.ENSP00000364895	57.58
9606.ENSP00000200457	9606.ENSP00000368698	44.83
9606.ENSP00000200457	9606.ENSP00000372322	44.29
9606.ENSP00000200457	9606.ENSP00000375863	56.52
9606.ENSP00000200457	9606.ENSP00000382271	40.54
9606.ENSP00000200457	9606.ENSP00000412324	48.48
