qseqid	sseqid	pident
129951.CAP9_ADE02	36427.NSP1_ROTHC	23.529
129951.CAPSH_ADE02	9606.ENSP00000265094	26.19
129951.CAPSH_ADE02	9606.ENSP00000364802	37.931
129951.CORE5_ADE02	9606.ENSP00000264414	66.667
129951.CORE5_ADE02	9606.ENSP00000310219	36.364000000000004
129951.CORE5_ADE02	9606.ENSP00000352980	47.059
129951.DNB2_ADE02	36427.NSP1_ROTHC	63.636
129951.DNB2_ADE02	9606.ENSP00000247207	27.119
129951.DNB2_ADE02	9606.ENSP00000310219	62.5
129951.DNB2_ADE02	9606.ENSP00000364802	31.034000000000002
129951.DNB2_ADE02	9606.ENSP00000364805	47.619
129951.DPOL_ADE02	9606.ENSP00000264414	25.0
129951.DPOL_ADE02	9606.ENSP00000265094	25.0
129951.DPOL_ADE02	9606.ENSP00000310219	26.531
129951.DPOL_ADE02	9606.ENSP00000352980	47.059
129951.E1A_ADE02	9606.ENSP00000264414	33.333
129951.E1A_ADE02	9606.ENSP00000265094	36.0
129951.E1B55_ADE02	9606.ENSP00000265094	31.034000000000002
129951.E3GL_ADE02	9606.ENSP00000247207	30.189
129951.E3GL_ADE02	9606.ENSP00000265094	33.333
129951.E3GL_ADE02	9606.ENSP00000310219	33.333
129951.E3GL_ADE02	9606.ENSP00000364802	30.189
129951.E3GL_ADE02	9606.ENSP00000364805	33.333
129951.E4RF3_ADE02	36427.NSP1_ROTHC	28.205
129951.E4RF3_ADE02	9606.ENSP00000265094	28.570999999999998
129951.E4RF3_ADE02	9606.ENSP00000364805	25.0
129951.NP_ADE02	9606.ENSP00000262306	37.5
129951.SHUT_ADE02	9606.ENSP00000247207	35.714
129951.SHUT_ADE02	9606.ENSP00000265094	29.73
129951.SHUT_ADE02	9606.ENSP00000310219	34.783
129951.SHUT_ADE02	9606.ENSP00000321389	38.095
129951.SHUT_ADE02	9606.ENSP00000355656	38.095
129951.SHUT_ADE02	9606.ENSP00000364802	34.783
129951.SHUT_ADE02	9606.ENSP00000364805	34.783
129951.SHUT_ADE02	9606.ENSP00000366679	38.095
