qseqid	sseqid	bitscore
37296.GB_HHV8P	10376.GB_EBVB9	634.0
37296.GB_HHV8P	9606.ENSP00000219302	26.2
37296.GB_HHV8P	9606.ENSP00000351524	29.6
37296.GB_HHV8P	9606.ENSP00000365643	25.8
37296.ICP27_HHV8P	10376.ICP27_EBVB9	68.6
37296.ICP27_HHV8P	9606.ENSP00000224140	31.6
37296.KBZIP_HHV8P	10376.KITH_EBVB9	23.9
37296.KBZIP_HHV8P	9606.ENSP00000231512	24.3
37296.KBZIP_HHV8P	9606.ENSP00000251775	23.9
37296.KBZIP_HHV8P	9606.ENSP00000264313	28.9
37296.KBZIP_HHV8P	9606.ENSP00000307513	24.3
37296.KBZIP_HHV8P	9606.ENSP00000312506	29.3
37296.KBZIP_HHV8P	9606.ENSP00000342070	28.1
37296.KBZIP_HHV8P	9606.ENSP00000359240	24.6
37296.KBZIP_HHV8P	9606.ENSP00000377252	25.4
37296.KBZIP_HHV8P	9606.ENSP00000382004	28.1
37296.KBZIP_HHV8P	9606.ENSP00000402060	25.8
37296.LTP_HHV8P	10376.LTP_EBVB9	163.0
37296.LTP_HHV8P	9606.ENSP00000053867	27.7
37296.LTP_HHV8P	9606.ENSP00000269383	26.9
37296.LTP_HHV8P	9606.ENSP00000295550	29.6
37296.LTP_HHV8P	9606.ENSP00000318916	37.7
37296.LTP_HHV8P	9606.ENSP00000341826	26.9
37296.LTP_HHV8P	9606.ENSP00000348965	30.0
37296.LTP_HHV8P	9606.ENSP00000350990	28.5
37296.LTP_HHV8P	9606.ENSP00000356989	27.3
37296.LTP_HHV8P	9606.ENSP00000368612	29.3
37296.LTP_HHV8P	9606.ENSP00000384109	30.0
37296.LTP_HHV8P	9606.ENSP00000391249	29.3
37296.LTP_HHV8P	9606.ENSP00000417980	29.3
37296.MIR1_HHV8P	10376.LMP1_EBVB9	27.7
37296.MIR1_HHV8P	9606.ENSP00000044462	23.9
37296.MIR1_HHV8P	9606.ENSP00000253332	29.6
37296.MIR1_HHV8P	9606.ENSP00000257700	24.6
37296.MIR1_HHV8P	9606.ENSP00000316357	24.6
37296.MIR1_HHV8P	9606.ENSP00000347184	25.0
37296.MIR1_HHV8P	9606.ENSP00000353375	24.6
37296.MIR1_HHV8P	9606.ENSP00000354238	25.8
37296.MIR1_HHV8P	9606.ENSP00000376914	24.6
37296.MIR1_HHV8P	9606.ENSP00000416293	23.9
37296.MIR2_HHV8P	10376.MTP_EBVB9	23.9
37296.MIR2_HHV8P	9606.ENSP00000257700	26.2
37296.MIR2_HHV8P	9606.ENSP00000261168	25.4
37296.MIR2_HHV8P	9606.ENSP00000262482	32.7
37296.MIR2_HHV8P	9606.ENSP00000300737	25.4
37296.MIR2_HHV8P	9606.ENSP00000370616	24.6
37296.MIR2_HHV8P	9606.ENSP00000432768	26.9
37296.ORF45_HHV8P	9606.ENSP00000299157	25.4
37296.ORF45_HHV8P	9606.ENSP00000310901	23.9
37296.ORF45_HHV8P	9606.ENSP00000325376	25.8
37296.ORF45_HHV8P	9606.ENSP00000381928	27.3
37296.ORF50_HHV8P	10376.RTA_EBVB9	67.0
37296.ORF50_HHV8P	9606.ENSP00000232219	25.8
37296.ORF50_HHV8P	9606.ENSP00000299238	25.8
37296.ORF50_HHV8P	9606.ENSP00000320324	30.4
37296.ORF50_HHV8P	9606.ENSP00000377390	25.4
37296.ORF73_HHV8P	10376.LTP_EBVB9	26.2
37296.ORF73_HHV8P	9606.ENSP00000222399	40.8
37296.ORF73_HHV8P	9606.ENSP00000238256	36.2
37296.ORF73_HHV8P	9606.ENSP00000248846	29.3
37296.ORF73_HHV8P	9606.ENSP00000252996	33.5
37296.ORF73_HHV8P	9606.ENSP00000253754	26.6
37296.ORF73_HHV8P	9606.ENSP00000253925	32.3
37296.ORF73_HHV8P	9606.ENSP00000258341	33.9
37296.ORF73_HHV8P	9606.ENSP00000258947	32.7
37296.ORF73_HHV8P	9606.ENSP00000262843	28.1
37296.ORF73_HHV8P	9606.ENSP00000283033	36.6
37296.ORF73_HHV8P	9606.ENSP00000286332	26.9
37296.ORF73_HHV8P	9606.ENSP00000296043	29.6
37296.ORF73_HHV8P	9606.ENSP00000299157	32.3
37296.ORF73_HHV8P	9606.ENSP00000300737	28.5
37296.ORF73_HHV8P	9606.ENSP00000301740	37.0
37296.ORF73_HHV8P	9606.ENSP00000323300	33.1
37296.ORF73_HHV8P	9606.ENSP00000324532	41.2
37296.ORF73_HHV8P	9606.ENSP00000333982	34.3
37296.ORF73_HHV8P	9606.ENSP00000342136	28.9
37296.ORF73_HHV8P	9606.ENSP00000343629	30.0
37296.ORF73_HHV8P	9606.ENSP00000345892	33.9
37296.ORF73_HHV8P	9606.ENSP00000346560	33.1
37296.ORF73_HHV8P	9606.ENSP00000347560	26.9
37296.ORF73_HHV8P	9606.ENSP00000348283	26.9
37296.ORF73_HHV8P	9606.ENSP00000348886	33.1
37296.ORF73_HHV8P	9606.ENSP00000348965	35.4
37296.ORF73_HHV8P	9606.ENSP00000350990	29.6
37296.ORF73_HHV8P	9606.ENSP00000354158	31.2
37296.ORF73_HHV8P	9606.ENSP00000355991	30.4
37296.ORF73_HHV8P	9606.ENSP00000356265	30.8
37296.ORF73_HHV8P	9606.ENSP00000357448	26.9
37296.ORF73_HHV8P	9606.ENSP00000358363	33.1
37296.ORF73_HHV8P	9606.ENSP00000359240	44.7
37296.ORF73_HHV8P	9606.ENSP00000362994	31.2
37296.ORF73_HHV8P	9606.ENSP00000363095	27.7
37296.ORF73_HHV8P	9606.ENSP00000364361	35.0
37296.ORF73_HHV8P	9606.ENSP00000366843	26.6
37296.ORF73_HHV8P	9606.ENSP00000368030	26.2
37296.ORF73_HHV8P	9606.ENSP00000377502	35.0
37296.ORF73_HHV8P	9606.ENSP00000379612	30.4
37296.ORF73_HHV8P	9606.ENSP00000381795	30.4
37296.ORF73_HHV8P	9606.ENSP00000387262	28.9
37296.ORF73_HHV8P	9606.ENSP00000392057	50.8
37296.ORF73_HHV8P	9606.ENSP00000395706	26.2
37296.ORF73_HHV8P	9606.ENSP00000404220	35.0
37296.ORF73_HHV8P	9606.ENSP00000433352	32.0
37296.ORF73_HHV8P	9606.ENSP00000436455	29.3
37296.ORF73_HHV8P	9606.ENSP00000440586	28.9
37296.ORF73_HHV8P	9606.ENSP00000447300	28.9
37296.VCYCL_HHV8P	10376.LF2_EBVB9	25.0
37296.VCYCL_HHV8P	9606.ENSP00000237596	23.5
37296.VCYCL_HHV8P	9606.ENSP00000251775	24.3
37296.VCYCL_HHV8P	9606.ENSP00000316357	24.6
37296.VCYCL_HHV8P	9606.ENSP00000369677	25.8
37296.VCYCL_HHV8P	9606.ENSP00000387262	23.5
37296.VCYCL_HHV8P	9606.ENSP00000406229	24.6
37296.VIL6_HHV8P	9606.ENSP00000356898	23.5
37296.VIL6_HHV8P	9606.ENSP00000370517	24.6
37296.VIRF1_HHV8P	9606.ENSP00000232219	24.6
37296.VIRF1_HHV8P	9606.ENSP00000258729	25.8
37296.VIRF1_HHV8P	9606.ENSP00000262027	25.8
37296.VIRF1_HHV8P	9606.ENSP00000306983	25.4
37296.VIRF1_HHV8P	9606.ENSP00000348965	25.0
37296.VIRF1_HHV8P	9606.ENSP00000401802	25.4
37296.VIRF1_HHV8P	9606.ENSP00000416330	25.0
37296.VIRF2_HHV8P	9606.ENSP00000162044	25.8
37296.VIRF2_HHV8P	9606.ENSP00000263925	32.3
37296.VIRF3_HHV8P	9606.ENSP00000265428	25.8
37296.VIRF3_HHV8P	9606.ENSP00000329357	26.6
37296.VIRF3_HHV8P	9606.ENSP00000347184	26.2
37296.VIRF4_HHV8P	10376.EBNA6_EBVB9	28.9
37296.VIRF4_HHV8P	9606.ENSP00000261168	27.3
37296.VIRF4_HHV8P	9606.ENSP00000295550	28.9
9606.ENSP00000012443	9606.ENSP00000215567	25.8
9606.ENSP00000012443	9606.ENSP00000219548	63.9
9606.ENSP00000012443	9606.ENSP00000307260	27.3
9606.ENSP00000012443	9606.ENSP00000308117	24.6
9606.ENSP00000012443	9606.ENSP00000309430	24.6
9606.ENSP00000012443	9606.ENSP00000310309	24.6
9606.ENSP00000012443	9606.ENSP00000326031	213.0
9606.ENSP00000012443	9606.ENSP00000332979	24.6
9606.ENSP00000012443	9606.ENSP00000351524	28.5
9606.ENSP00000012443	9606.ENSP00000352841	25.0
9606.ENSP00000012443	9606.ENSP00000357048	27.7
9606.ENSP00000012443	9606.ENSP00000367064	27.3
9606.ENSP00000012443	9606.ENSP00000377390	25.0
9606.ENSP00000012443	9606.ENSP00000406229	26.6
9606.ENSP00000012443	9606.ENSP00000406463	82.0
9606.ENSP00000012443	9606.ENSP00000422591	25.8
9606.ENSP00000012443	9606.ENSP00000433757	62.0
9606.ENSP00000071281	9606.ENSP00000228307	107.0
9606.ENSP00000071281	9606.ENSP00000243644	26.6
9606.ENSP00000071281	9606.ENSP00000253024	30.0
9606.ENSP00000071281	9606.ENSP00000253754	33.1
9606.ENSP00000071281	9606.ENSP00000256194	30.8
9606.ENSP00000071281	9606.ENSP00000263253	26.6
9606.ENSP00000071281	9606.ENSP00000269571	26.6
9606.ENSP00000071281	9606.ENSP00000283195	28.1
9606.ENSP00000071281	9606.ENSP00000292579	30.8
9606.ENSP00000071281	9606.ENSP00000310309	66.6
9606.ENSP00000071281	9606.ENSP00000310901	53.9
9606.ENSP00000071281	9606.ENSP00000318089	59.7
9606.ENSP00000071281	9606.ENSP00000321746	79.3
9606.ENSP00000071281	9606.ENSP00000322909	252.0
9606.ENSP00000071281	9606.ENSP00000324422	57.0
9606.ENSP00000071281	9606.ENSP00000328521	34.3
9606.ENSP00000071281	9606.ENSP00000348099	77.0
9606.ENSP00000071281	9606.ENSP00000350937	80.1
9606.ENSP00000071281	9606.ENSP00000378160	23.1
9606.ENSP00000071281	9606.ENSP00000378332	91.7
9606.ENSP00000201031	9606.ENSP00000323929	24.6
9606.ENSP00000201031	9606.ENSP00000345528	27.7
9606.ENSP00000201031	9606.ENSP00000354742	27.3
9606.ENSP00000201031	9606.ENSP00000372193	25.0
9606.ENSP00000216225	10376.KITH_EBVB9	22.7
9606.ENSP00000216225	9606.ENSP00000233575	21.9
9606.ENSP00000216225	9606.ENSP00000242719	26.2
9606.ENSP00000216225	9606.ENSP00000255977	23.5
9606.ENSP00000216225	9606.ENSP00000262482	33.5
9606.ENSP00000216225	9606.ENSP00000263925	25.4
9606.ENSP00000216225	9606.ENSP00000264638	22.7
9606.ENSP00000216225	9606.ENSP00000264926	21.9
9606.ENSP00000216225	9606.ENSP00000274276	21.9
9606.ENSP00000216225	9606.ENSP00000282003	26.2
9606.ENSP00000216225	9606.ENSP00000292363	29.6
9606.ENSP00000216225	9606.ENSP00000295317	30.0
9606.ENSP00000216225	9606.ENSP00000306906	28.1
9606.ENSP00000216225	9606.ENSP00000313881	29.3
9606.ENSP00000216225	9606.ENSP00000318089	22.3
9606.ENSP00000216225	9606.ENSP00000322909	25.0
9606.ENSP00000216225	9606.ENSP00000324532	24.3
9606.ENSP00000216225	9606.ENSP00000354775	31.6
9606.ENSP00000216225	9606.ENSP00000362728	22.7
9606.ENSP00000216225	9606.ENSP00000419446	22.3
9606.ENSP00000216714	9606.ENSP00000320949	23.9
9606.ENSP00000216714	9606.ENSP00000324532	24.3
9606.ENSP00000216714	9606.ENSP00000362441	23.9
9606.ENSP00000216714	9606.ENSP00000415786	24.3
9606.ENSP00000223190	9606.ENSP00000252512	26.2
9606.ENSP00000223190	9606.ENSP00000347560	25.8
9606.ENSP00000223190	9606.ENSP00000357998	25.4
9606.ENSP00000223190	9606.ENSP00000364721	26.6
9606.ENSP00000223190	9606.ENSP00000368030	30.0
9606.ENSP00000223190	9606.ENSP00000416097	25.0
9606.ENSP00000228318	9606.ENSP00000261405	26.2
9606.ENSP00000228318	9606.ENSP00000264638	26.2
9606.ENSP00000228318	9606.ENSP00000269848	24.3
9606.ENSP00000228318	9606.ENSP00000303222	26.2
9606.ENSP00000228318	9606.ENSP00000303437	25.0
9606.ENSP00000228318	9606.ENSP00000322020	45.4
9606.ENSP00000228318	9606.ENSP00000356574	27.7
9606.ENSP00000228318	9606.ENSP00000380444	25.4
9606.ENSP00000233057	9606.ENSP00000230419	76.3
9606.ENSP00000233057	9606.ENSP00000249923	25.4
9606.ENSP00000233057	9606.ENSP00000261799	63.9
9606.ENSP00000233057	9606.ENSP00000269571	66.6
9606.ENSP00000233057	9606.ENSP00000275493	69.3
9606.ENSP00000233057	9606.ENSP00000301178	60.1
9606.ENSP00000233057	9606.ENSP00000309591	78.6
9606.ENSP00000233057	9606.ENSP00000339299	45.8
9606.ENSP00000233057	9606.ENSP00000343204	79.7
9606.ENSP00000233057	9606.ENSP00000345083	66.6
9606.ENSP00000233057	9606.ENSP00000350896	62.8
9606.ENSP00000233057	9606.ENSP00000351905	60.5
9606.ENSP00000233057	9606.ENSP00000353452	78.6
9606.ENSP00000233057	9606.ENSP00000356520	25.0
9606.ENSP00000233057	9606.ENSP00000356898	53.1
9606.ENSP00000233057	9606.ENSP00000358335	102.0
9606.ENSP00000233057	9606.ENSP00000359719	75.5
9606.ENSP00000233057	9606.ENSP00000360922	36.6
9606.ENSP00000233057	9606.ENSP00000362931	42.4
9606.ENSP00000233057	9606.ENSP00000363763	68.9
9606.ENSP00000233057	9606.ENSP00000364361	86.7
9606.ENSP00000233057	9606.ENSP00000366244	101.0
9606.ENSP00000233057	9606.ENSP00000368884	73.6
9606.ENSP00000233057	9606.ENSP00000377262	42.7
9606.ENSP00000233057	9606.ENSP00000394734	56.6
9606.ENSP00000233057	9606.ENSP00000404121	33.1
9606.ENSP00000245414	9606.ENSP00000237530	27.3
9606.ENSP00000245414	9606.ENSP00000252996	24.3
9606.ENSP00000245414	9606.ENSP00000350012	25.0
9606.ENSP00000245414	9606.ENSP00000352288	25.4
9606.ENSP00000250263	10376.UL07_EBVB9	25.4
9606.ENSP00000250263	9606.ENSP00000196061	26.6
9606.ENSP00000250263	9606.ENSP00000224140	23.9
9606.ENSP00000250263	9606.ENSP00000365462	25.0
9606.ENSP00000253024	9606.ENSP00000253024	1711.0
9606.ENSP00000253024	9606.ENSP00000262482	28.9
9606.ENSP00000253024	9606.ENSP00000262843	67.0
9606.ENSP00000253024	9606.ENSP00000295317	30.4
9606.ENSP00000253024	9606.ENSP00000296388	25.8
9606.ENSP00000253024	9606.ENSP00000308610	26.6
9606.ENSP00000253024	9606.ENSP00000324422	26.9
9606.ENSP00000253024	9606.ENSP00000343023	65.1
9606.ENSP00000253024	9606.ENSP00000347979	26.9
9606.ENSP00000253024	9606.ENSP00000350012	25.8
9606.ENSP00000253024	9606.ENSP00000350937	26.9
9606.ENSP00000253024	9606.ENSP00000362441	32.7
9606.ENSP00000253024	9606.ENSP00000363095	38.1
9606.ENSP00000253024	9606.ENSP00000366404	30.8
9606.ENSP00000253024	9606.ENSP00000371003	28.5
9606.ENSP00000253024	9606.ENSP00000380921	25.8
9606.ENSP00000253024	9606.ENSP00000417980	30.8
9606.ENSP00000253571	9606.ENSP00000242719	62.0
9606.ENSP00000253571	9606.ENSP00000261168	25.4
9606.ENSP00000253571	9606.ENSP00000262482	81.6
9606.ENSP00000253571	9606.ENSP00000263925	32.3
9606.ENSP00000253571	9606.ENSP00000264926	35.0
9606.ENSP00000253571	9606.ENSP00000269383	32.7
9606.ENSP00000253571	9606.ENSP00000282003	38.5
9606.ENSP00000253571	9606.ENSP00000292363	63.2
9606.ENSP00000253571	9606.ENSP00000295317	60.5
9606.ENSP00000253571	9606.ENSP00000306906	47.0
9606.ENSP00000253571	9606.ENSP00000313881	27.3
9606.ENSP00000253571	9606.ENSP00000354775	60.5
9606.ENSP00000253571	9606.ENSP00000366404	25.8
9606.ENSP00000253571	9606.ENSP00000383911	25.0
9606.ENSP00000254719	9606.ENSP00000260408	25.0
9606.ENSP00000254719	9606.ENSP00000269571	25.4
9606.ENSP00000254719	9606.ENSP00000274364	26.2
9606.ENSP00000254719	9606.ENSP00000275493	25.4
9606.ENSP00000254719	9606.ENSP00000352208	27.7
9606.ENSP00000254719	9606.ENSP00000364847	25.0
9606.ENSP00000254719	9606.ENSP00000365643	25.4
9606.ENSP00000254719	9606.ENSP00000382004	29.3
9606.ENSP00000254901	9606.ENSP00000267113	24.6
9606.ENSP00000254901	9606.ENSP00000280527	24.3
9606.ENSP00000254901	9606.ENSP00000345773	23.9
9606.ENSP00000254901	9606.ENSP00000355500	24.3
9606.ENSP00000254901	9606.ENSP00000366244	23.5
9606.ENSP00000254901	9606.ENSP00000377941	25.0
9606.ENSP00000254901	9606.ENSP00000411096	23.5
9606.ENSP00000254901	9606.ENSP00000436455	23.9
9606.ENSP00000256474	10376.EBNA6_EBVB9	23.9
9606.ENSP00000256474	9606.ENSP00000218439	23.5
9606.ENSP00000256474	9606.ENSP00000299218	23.1
9606.ENSP00000256474	9606.ENSP00000310785	24.3
9606.ENSP00000256474	9606.ENSP00000353452	25.8
9606.ENSP00000256474	9606.ENSP00000359910	26.9
9606.ENSP00000256474	9606.ENSP00000362993	23.5
9606.ENSP00000256474	9606.ENSP00000364403	24.6
9606.ENSP00000256474	9606.ENSP00000371634	26.2
9606.ENSP00000257904	10376.KR2_EBVB9	26.9
9606.ENSP00000257904	9606.ENSP00000230419	70.5
9606.ENSP00000257904	9606.ENSP00000261799	65.5
9606.ENSP00000257904	9606.ENSP00000269571	58.2
9606.ENSP00000257904	9606.ENSP00000270176	39.7
9606.ENSP00000257904	9606.ENSP00000275493	65.1
