qseqid	sseqid	bitscore
11234.HEMA_MEASC	9606.ENSP00000419692	19.6
11234.PHOSP_MEASC	9606.ENSP00000354526	19.6
11234.V_MEASC	9606.ENSP00000338018	20.4
9606.ENSP00000000412	9606.ENSP00000274255	18.5
9606.ENSP00000000412	9606.ENSP00000349156	18.9
9606.ENSP00000000412	9606.ENSP00000386341	18.9
9606.ENSP00000000412	9606.ENSP00000417281	21.9
9606.ENSP00000006777	10407.DPOL_HBVCJ	20.4
9606.ENSP00000006777	10407.X_HBVCJ	20.8
9606.ENSP00000006777	9606.ENSP00000301764	23.9
9606.ENSP00000011619	10407.DPOL_HBVCJ	23.9
9606.ENSP00000011619	9606.ENSP00000274255	20.0
9606.ENSP00000011619	9606.ENSP00000354526	20.4
9606.ENSP00000011619	9606.ENSP00000364589	19.6
9606.ENSP00000011619	9606.ENSP00000376445	21.6
9606.ENSP00000054666	9606.ENSP00000274255	16.9
9606.ENSP00000156825	10407.DPOL_HBVCJ	19.2
9606.ENSP00000156825	10407.X_HBVCJ	18.5
9606.ENSP00000156825	9606.ENSP00000301727	20.4
9606.ENSP00000156825	9606.ENSP00000301764	19.2
9606.ENSP00000202773	10407.X_HBVCJ	18.1
9606.ENSP00000202773	9606.ENSP00000274255	18.5
9606.ENSP00000202773	9606.ENSP00000338018	20.8
9606.ENSP00000203407	9606.ENSP00000269305	19.6
9606.ENSP00000203407	9606.ENSP00000301727	19.2
9606.ENSP00000203407	9606.ENSP00000301764	24.6
9606.ENSP00000203407	9606.ENSP00000419692	20.0
9606.ENSP00000203630	9606.ENSP00000301764	18.5
9606.ENSP00000206542	9606.ENSP00000301764	21.9
9606.ENSP00000206542	9606.ENSP00000338018	18.9
9606.ENSP00000206542	9606.ENSP00000354526	20.8
9606.ENSP00000215375	9606.ENSP00000301727	18.1
9606.ENSP00000215375	9606.ENSP00000376445	19.2
9606.ENSP00000215375	9606.ENSP00000386341	19.2
9606.ENSP00000215567	10407.DPOL_HBVCJ	21.6
9606.ENSP00000215567	10407.X_HBVCJ	18.1
9606.ENSP00000215567	9606.ENSP00000255977	19.2
9606.ENSP00000215567	9606.ENSP00000301764	20.8
9606.ENSP00000215567	9606.ENSP00000325875	19.2
9606.ENSP00000215567	9606.ENSP00000364589	18.5
9606.ENSP00000215567	9606.ENSP00000376445	23.5
9606.ENSP00000215570	9606.ENSP00000238081	18.1
9606.ENSP00000215570	9606.ENSP00000274255	21.2
9606.ENSP00000215570	9606.ENSP00000364589	18.5
9606.ENSP00000215570	9606.ENSP00000419692	20.0
9606.ENSP00000215739	9606.ENSP00000215587	28.9
9606.ENSP00000215739	9606.ENSP00000274255	22.3
9606.ENSP00000215739	9606.ENSP00000354526	23.1
9606.ENSP00000215739	9606.ENSP00000376445	22.3
9606.ENSP00000215739	9606.ENSP00000387699	22.7
9606.ENSP00000215882	9606.ENSP00000270202	18.9
9606.ENSP00000216034	9606.ENSP00000325875	18.1
9606.ENSP00000216034	9606.ENSP00000354526	21.6
9606.ENSP00000216034	9606.ENSP00000364589	23.9
9606.ENSP00000216034	9606.ENSP00000417281	16.9
9606.ENSP00000216121	10407.DPOL_HBVCJ	27.3
9606.ENSP00000216121	9606.ENSP00000301764	18.5
9606.ENSP00000216121	9606.ENSP00000325875	23.5
9606.ENSP00000216121	9606.ENSP00000338018	19.2
9606.ENSP00000216121	9606.ENSP00000376445	21.6
9606.ENSP00000216218	9606.ENSP00000364589	24.6
9606.ENSP00000216218	9606.ENSP00000401980	23.1
9606.ENSP00000216500	9606.ENSP00000274255	26.9
9606.ENSP00000217455	10407.DPOL_HBVCJ	20.4
9606.ENSP00000217455	9606.ENSP00000354526	18.9
9606.ENSP00000217455	9606.ENSP00000359531	18.1
9606.ENSP00000217971	10407.X_HBVCJ	17.7
9606.ENSP00000217971	9606.ENSP00000364589	17.7
9606.ENSP00000217971	9606.ENSP00000373698	19.2
9606.ENSP00000218439	10407.DPOL_HBVCJ	21.6
9606.ENSP00000218439	9606.ENSP00000274255	22.3
9606.ENSP00000218439	9606.ENSP00000354526	20.0
9606.ENSP00000218439	9606.ENSP00000359531	23.1
