qseqid	sseqid	ppos
194440.ENV_HTL1C	9606.ENSP00000263390	52.94
194440.ENV_HTL1C	9606.ENSP00000273130	39.39
194440.ENV_HTL1C	9606.ENSP00000301764	51.22
194440.ENV_HTL1C	9606.ENSP00000323300	50.0
194440.ENV_HTL1C	9606.ENSP00000345575	76.47
194440.ENV_HTL1C	9606.ENSP00000358400	68.75
194440.ENV_HTL1C	9606.ENSP00000380308	48.0
194440.ENV_HTL1C	9606.ENSP00000381104	45.1
194440.HBZ_HTL1C	9606.ENSP00000225972	65.15
194440.HBZ_HTL1C	9606.ENSP00000281455	72.73
194440.HBZ_HTL1C	9606.ENSP00000295746	51.97
194440.HBZ_HTL1C	9606.ENSP00000295770	55.17
194440.HBZ_HTL1C	9606.ENSP00000323300	70.37
194440.HBZ_HTL1C	9606.ENSP00000369213	52.78
194440.HBZ_HTL1C	9606.ENSP00000416097	61.29
194440.REX_HTL1C	9606.ENSP00000262215	38.3
194440.REX_HTL1C	9606.ENSP00000341289	56.67
194440.REX_HTL1C	9606.ENSP00000342181	48.89
194440.REX_HTL1C	9606.ENSP00000348965	40.62
194440.TAX_HTL1C	9606.ENSP00000261875	43.48
194440.TAX_HTL1C	9606.ENSP00000264705	57.14
194440.TAX_HTL1C	9606.ENSP00000300648	55.17
194440.TAX_HTL1C	9606.ENSP00000345689	55.56
194440.TAX_HTL1C	9606.ENSP00000358400	48.21
194440.TAX_HTL1C	9606.ENSP00000377686	76.92
9606.ENSP00000005340	9606.ENSP00000216484	66.67
9606.ENSP00000005340	9606.ENSP00000261183	66.67
9606.ENSP00000005340	9606.ENSP00000261776	48.44
9606.ENSP00000005340	9606.ENSP00000264380	54.9
9606.ENSP00000005340	9606.ENSP00000264705	40.74
9606.ENSP00000005340	9606.ENSP00000284116	49.18
9606.ENSP00000005340	9606.ENSP00000312735	44.68
9606.ENSP00000005340	9606.ENSP00000313420	53.57
9606.ENSP00000200457	9606.ENSP00000262854	59.38
9606.ENSP00000200457	9606.ENSP00000267113	46.88
9606.ENSP00000200457	9606.ENSP00000278353	47.46
9606.ENSP00000200457	9606.ENSP00000281928	58.06
9606.ENSP00000200457	9606.ENSP00000295598	45.45
9606.ENSP00000200457	9606.ENSP00000314949	32.84
9606.ENSP00000200457	9606.ENSP00000323720	36.21
9606.ENSP00000204566	9606.ENSP00000261942	39.62
9606.ENSP00000204566	9606.ENSP00000281455	43.53
9606.ENSP00000204566	9606.ENSP00000309198	64.71
9606.ENSP00000204566	9606.ENSP00000313420	50.0
9606.ENSP00000204566	9606.ENSP00000350310	42.47
9606.ENSP00000204566	9606.ENSP00000357907	59.09
9606.ENSP00000221996	9606.ENSP00000262215	73.68
9606.ENSP00000221996	9606.ENSP00000345156	43.9
9606.ENSP00000221996	9606.ENSP00000345575	43.75
9606.ENSP00000221996	9606.ENSP00000354468	44.74
9606.ENSP00000221996	9606.ENSP00000382269	50.0
9606.ENSP00000221996	9606.ENSP00000390783	55.32
9606.ENSP00000222224	9606.ENSP00000295746	60.0
9606.ENSP00000222224	9606.ENSP00000343741	47.17
9606.ENSP00000233331	9606.ENSP00000258648	39.11
9606.ENSP00000233331	9606.ENSP00000262215	54.55
9606.ENSP00000233331	9606.ENSP00000262854	46.3
9606.ENSP00000233331	9606.ENSP00000263205	45.95
9606.ENSP00000233331	9606.ENSP00000264380	42.31
9606.ENSP00000233331	9606.ENSP00000350012	62.5
9606.ENSP00000233331	9606.ENSP00000354720	44.63
9606.ENSP00000233331	9606.ENSP00000369127	49.09
9606.ENSP00000233331	9606.ENSP00000382269	47.17
9606.ENSP00000235310	9606.ENSP00000262215	58.82
9606.ENSP00000235310	9606.ENSP00000267113	55.0
9606.ENSP00000235310	9606.ENSP00000269143	87.5
9606.ENSP00000235310	9606.ENSP00000309198	58.62
9606.ENSP00000235310	9606.ENSP00000319169	59.38
9606.ENSP00000235310	9606.ENSP00000348965	76.47
9606.ENSP00000235310	9606.ENSP00000357048	50.98
9606.ENSP00000235310	9606.ENSP00000358400	48.08
9606.ENSP00000235310	9606.ENSP00000360985	55.26
9606.ENSP00000235310	9606.ENSP00000370150	59.38
9606.ENSP00000235310	9606.ENSP00000382269	41.07
9606.ENSP00000238156	9606.ENSP00000258648	40.48
9606.ENSP00000238156	9606.ENSP00000262215	70.59
9606.ENSP00000238156	9606.ENSP00000265351	54.35
9606.ENSP00000238156	9606.ENSP00000292035	46.38
9606.ENSP00000238156	9606.ENSP00000305653	50.0
9606.ENSP00000238156	9606.ENSP00000354720	50.52
9606.ENSP00000238156	9606.ENSP00000363193	36.84
9606.ENSP00000238156	9606.ENSP00000392330	55.26
9606.ENSP00000238156	9606.ENSP00000427123	47.25
9606.ENSP00000240343	9606.ENSP00000262646	55.56
