qseqid	sseqid	ppos
194441.ENV_HTLV2	9606.ENSP00000312625	69.23
194441.ENV_HTLV2	9606.ENSP00000346890	47.83
194441.REX_HTLV2	9606.ENSP00000261313	42.59
194441.REX_HTLV2	9606.ENSP00000262215	60.0
194441.REX_HTLV2	9606.ENSP00000300305	49.06
194441.REX_HTLV2	9606.ENSP00000341382	55.56
194441.REX_HTLV2	9606.ENSP00000357459	66.67
194441.REX_HTLV2	9606.ENSP00000364912	46.15
194441.TAX_HTLV2	9606.ENSP00000303351	42.86
194441.TAX_HTLV2	9606.ENSP00000351908	52.17
194441.TAX_HTLV2	9606.ENSP00000359121	44.58
194441.TAX_HTLV2	9606.ENSP00000384144	62.96
194441.TAX_HTLV2	9606.ENSP00000394394	36.84
9606.ENSP00000204566	9606.ENSP00000264156	67.74
9606.ENSP00000204566	9606.ENSP00000265564	47.69
9606.ENSP00000204566	9606.ENSP00000313420	50.0
9606.ENSP00000204566	9606.ENSP00000316950	85.71
9606.ENSP00000204566	9606.ENSP00000364403	50.0
9606.ENSP00000221996	9606.ENSP00000230640	52.5
9606.ENSP00000221996	9606.ENSP00000240123	40.22
9606.ENSP00000221996	9606.ENSP00000313851	39.71
9606.ENSP00000221996	9606.ENSP00000325448	45.28
9606.ENSP00000221996	9606.ENSP00000341382	39.29
9606.ENSP00000221996	9606.ENSP00000355637	41.56
9606.ENSP00000221996	9606.ENSP00000356840	55.93
9606.ENSP00000221996	9606.ENSP00000395772	58.33
9606.ENSP00000221996	9606.ENSP00000399518	55.36
9606.ENSP00000238156	9606.ENSP00000247668	56.76
9606.ENSP00000238156	9606.ENSP00000261464	49.41
9606.ENSP00000238156	9606.ENSP00000265351	54.35
9606.ENSP00000238156	9606.ENSP00000294008	63.16
9606.ENSP00000238156	9606.ENSP00000317891	44.74
9606.ENSP00000238156	9606.ENSP00000317902	47.24
9606.ENSP00000238156	9606.ENSP00000351811	50.0
9606.ENSP00000238156	9606.ENSP00000354720	50.52
9606.ENSP00000238156	9606.ENSP00000359489	41.01
9606.ENSP00000238156	9606.ENSP00000363232	44.53
9606.ENSP00000238156	9606.ENSP00000364912	57.14
9606.ENSP00000238156	9606.ENSP00000377298	47.95
9606.ENSP00000238156	9606.ENSP00000392330	55.26
9606.ENSP00000240343	9606.ENSP00000240123	53.57
9606.ENSP00000240343	9606.ENSP00000328494	53.33
9606.ENSP00000240343	9606.ENSP00000362688	50.0
9606.ENSP00000242248	9606.ENSP00000226574	50.0
9606.ENSP00000242248	9606.ENSP00000301740	48.33
9606.ENSP00000242248	9606.ENSP00000335321	46.84
9606.ENSP00000242248	9606.ENSP00000340330	51.06
9606.ENSP00000242248	9606.ENSP00000354742	59.38
9606.ENSP00000242248	9606.ENSP00000354945	51.72
9606.ENSP00000248879	9606.ENSP00000245544	52.94
9606.ENSP00000248879	9606.ENSP00000262854	50.0
9606.ENSP00000248879	9606.ENSP00000372347	50.0
9606.ENSP00000250113	9606.ENSP00000230640	53.85
9606.ENSP00000250113	9606.ENSP00000273130	55.26
9606.ENSP00000250113	9606.ENSP00000313829	57.78
9606.ENSP00000254043	9606.ENSP00000216181	52.31
9606.ENSP00000254043	9606.ENSP00000225916	42.55
9606.ENSP00000254043	9606.ENSP00000258960	40.6
9606.ENSP00000254043	9606.ENSP00000261366	47.12
9606.ENSP00000254043	9606.ENSP00000286398	55.56
9606.ENSP00000254043	9606.ENSP00000300648	55.88
9606.ENSP00000254043	9606.ENSP00000308695	50.0
9606.ENSP00000254043	9606.ENSP00000314949	56.86
9606.ENSP00000254043	9606.ENSP00000328992	46.81
9606.ENSP00000254043	9606.ENSP00000350720	43.9
9606.ENSP00000254043	9606.ENSP00000352400	45.35
9606.ENSP00000254043	9606.ENSP00000355136	53.85
9606.ENSP00000254043	9606.ENSP00000362751	44.44
9606.ENSP00000254043	9606.ENSP00000427463	42.65
9606.ENSP00000256495	9606.ENSP00000290663	62.5
9606.ENSP00000256495	9606.ENSP00000314949	48.57
9606.ENSP00000256495	9606.ENSP00000348965	64.0
9606.ENSP00000256495	9606.ENSP00000351314	40.0
9606.ENSP00000264018	9606.ENSP00000218348	49.25
9606.ENSP00000264018	9606.ENSP00000225792	52.8
9606.ENSP00000264018	9606.ENSP00000230640	45.88
9606.ENSP00000264018	9606.ENSP00000233084	64.41
9606.ENSP00000264018	9606.ENSP00000263239	52.79
9606.ENSP00000264018	9606.ENSP00000264018	100.0
9606.ENSP00000264018	9606.ENSP00000270586	42.5
9606.ENSP00000264018	9606.ENSP00000288071	56.58
9606.ENSP00000264018	9606.ENSP00000298139	50.54
9606.ENSP00000264018	9606.ENSP00000328690	55.7
9606.ENSP00000264018	9606.ENSP00000343745	42.86
9606.ENSP00000264018	9606.ENSP00000346120	51.79
9606.ENSP00000264018	9606.ENSP00000350698	56.36
9606.ENSP00000264018	9606.ENSP00000358716	53.54
9606.ENSP00000264018	9606.ENSP00000361990	41.82
9606.ENSP00000264018	9606.ENSP00000380033	51.71
9606.ENSP00000264018	9606.ENSP00000382840	52.16
9606.ENSP00000264018	9606.ENSP00000382863	38.82
9606.ENSP00000264018	9606.ENSP00000395449	37.53
9606.ENSP00000264982	9606.ENSP00000216181	54.39
9606.ENSP00000264982	9606.ENSP00000297183	47.37
9606.ENSP00000264982	9606.ENSP00000301740	42.65
9606.ENSP00000264982	9606.ENSP00000312697	51.28
9606.ENSP00000264982	9606.ENSP00000348965	68.09
9606.ENSP00000264982	9606.ENSP00000351416	51.81
9606.ENSP00000264982	9606.ENSP00000363868	48.94
9606.ENSP00000264982	9606.ENSP00000377298	48.78
9606.ENSP00000264982	9606.ENSP00000395449	50.7
9606.ENSP00000265854	9606.ENSP00000251496	51.55
9606.ENSP00000265854	9606.ENSP00000261464	52.83
9606.ENSP00000265854	9606.ENSP00000317123	53.03
9606.ENSP00000265854	9606.ENSP00000341382	43.2
9606.ENSP00000265854	9606.ENSP00000349259	50.5
9606.ENSP00000270451	9606.ENSP00000011653	54.84
9606.ENSP00000270451	9606.ENSP00000262238	52.63
9606.ENSP00000270451	9606.ENSP00000282516	52.17
9606.ENSP00000270451	9606.ENSP00000294008	43.75
9606.ENSP00000270451	9606.ENSP00000296255	47.22
9606.ENSP00000270451	9606.ENSP00000312981	53.12
9606.ENSP00000270451	9606.ENSP00000320188	61.9
9606.ENSP00000270451	9606.ENSP00000323670	50.91
9606.ENSP00000270451	9606.ENSP00000329357	52.94
9606.ENSP00000270451	9606.ENSP00000331614	47.73
9606.ENSP00000270451	9606.ENSP00000339030	50.0
9606.ENSP00000270451	9606.ENSP00000349723	53.19
9606.ENSP00000270451	9606.ENSP00000354592	61.54
9606.ENSP00000270451	9606.ENSP00000355325	46.88
9606.ENSP00000270451	9606.ENSP00000356476	57.58
9606.ENSP00000270451	9606.ENSP00000364403	38.3
9606.ENSP00000270451	9606.ENSP00000364847	43.18
9606.ENSP00000270451	9606.ENSP00000374552	45.83
9606.ENSP00000270451	9606.ENSP00000436901	60.0
9606.ENSP00000270649	9606.ENSP00000247668	68.42
9606.ENSP00000270649	9606.ENSP00000262238	55.1
9606.ENSP00000270649	9606.ENSP00000320188	57.14
9606.ENSP00000270649	9606.ENSP00000323670	59.41
9606.ENSP00000270649	9606.ENSP00000329357	60.0
9606.ENSP00000270649	9606.ENSP00000331614	67.31
9606.ENSP00000270649	9606.ENSP00000339030	52.63
9606.ENSP00000270649	9606.ENSP00000347648	40.74
9606.ENSP00000270649	9606.ENSP00000349723	61.4
9606.ENSP00000270649	9606.ENSP00000354592	58.82
9606.ENSP00000270649	9606.ENSP00000355465	55.56
9606.ENSP00000270649	9606.ENSP00000358737	46.99
9606.ENSP00000270649	9606.ENSP00000364403	40.45
9606.ENSP00000270649	9606.ENSP00000369518	36.59
9606.ENSP00000270649	9606.ENSP00000399970	45.31
9606.ENSP00000270649	9606.ENSP00000436901	63.64
9606.ENSP00000286317	9606.ENSP00000259818	40.48
9606.ENSP00000286317	9606.ENSP00000290573	45.1
9606.ENSP00000286317	9606.ENSP00000299218	51.92
9606.ENSP00000286317	9606.ENSP00000312735	58.54
9606.ENSP00000286317	9606.ENSP00000341289	40.48
9606.ENSP00000286317	9606.ENSP00000342434	47.06
9606.ENSP00000286317	9606.ENSP00000369703	40.48
9606.ENSP00000286317	9606.ENSP00000451560	41.51
9606.ENSP00000287387	9606.ENSP00000380227	57.14
9606.ENSP00000295201	9606.ENSP00000303145	40.0
9606.ENSP00000295201	9606.ENSP00000315700	57.69
9606.ENSP00000295201	9606.ENSP00000347733	60.0
9606.ENSP00000295201	9606.ENSP00000355136	64.0
9606.ENSP00000295201	9606.ENSP00000411010	53.19
9606.ENSP00000305503	9606.ENSP00000216181	45.24
9606.ENSP00000305503	9606.ENSP00000235329	50.94
9606.ENSP00000305503	9606.ENSP00000250617	61.54
9606.ENSP00000305503	9606.ENSP00000257622	53.33
9606.ENSP00000305503	9606.ENSP00000262077	50.0
9606.ENSP00000305503	9606.ENSP00000265773	53.25
9606.ENSP00000305503	9606.ENSP00000283195	44.32
9606.ENSP00000305503	9606.ENSP00000312735	38.86
9606.ENSP00000305503	9606.ENSP00000314949	50.65
9606.ENSP00000305503	9606.ENSP00000316032	48.89
9606.ENSP00000305503	9606.ENSP00000347733	47.42
9606.ENSP00000305503	9606.ENSP00000349508	41.51
9606.ENSP00000305503	9606.ENSP00000350720	50.0
9606.ENSP00000305503	9606.ENSP00000404029	38.98
9606.ENSP00000307852	9606.ENSP00000262030	39.84
9606.ENSP00000307852	9606.ENSP00000297056	52.63
9606.ENSP00000307852	9606.ENSP00000297183	38.04
9606.ENSP00000307852	9606.ENSP00000329002	56.67
9606.ENSP00000307852	9606.ENSP00000347648	47.62
9606.ENSP00000307852	9606.ENSP00000364801	47.06
9606.ENSP00000307852	9606.ENSP00000364802	47.06
9606.ENSP00000307852	9606.ENSP00000397552	39.2
9606.ENSP00000313422	9606.ENSP00000294008	50.0
9606.ENSP00000313422	9606.ENSP00000313851	35.56
9606.ENSP00000313422	9606.ENSP00000348965	49.44
9606.ENSP00000313422	9606.ENSP00000361990	55.32
9606.ENSP00000318821	9606.ENSP00000216181	43.81
9606.ENSP00000318821	9606.ENSP00000244745	60.0
9606.ENSP00000318821	9606.ENSP00000261366	43.53
9606.ENSP00000318821	9606.ENSP00000348965	37.75
9606.ENSP00000318821	9606.ENSP00000374212	58.82
9606.ENSP00000318821	9606.ENSP00000377298	47.37
9606.ENSP00000320935	9606.ENSP00000258761	47.62
9606.ENSP00000320935	9606.ENSP00000290663	66.67
9606.ENSP00000320935	9606.ENSP00000303222	42.31
9606.ENSP00000320935	9606.ENSP00000334061	45.21
9606.ENSP00000320935	9606.ENSP00000363807	51.06
9606.ENSP00000323065	9606.ENSP00000216297	51.25
9606.ENSP00000323065	9606.ENSP00000296223	70.59
9606.ENSP00000323065	9606.ENSP00000318687	40.7
9606.ENSP00000323065	9606.ENSP00000351416	48.86
9606.ENSP00000323065	9606.ENSP00000361923	53.12
9606.ENSP00000323065	9606.ENSP00000378699	37.36
9606.ENSP00000325929	9606.ENSP00000216225	56.67
9606.ENSP00000325929	9606.ENSP00000247668	48.65
9606.ENSP00000325929	9606.ENSP00000261464	46.3
9606.ENSP00000325929	9606.ENSP00000292363	60.71
9606.ENSP00000325929	9606.ENSP00000300648	46.67
9606.ENSP00000325929	9606.ENSP00000308944	40.19
9606.ENSP00000325929	9606.ENSP00000309186	45.71
9606.ENSP00000325929	9606.ENSP00000313420	43.62
9606.ENSP00000325929	9606.ENSP00000317872	57.78
9606.ENSP00000325929	9606.ENSP00000337853	58.14
9606.ENSP00000325929	9606.ENSP00000340330	47.37
9606.ENSP00000325929	9606.ENSP00000342121	49.06
9606.ENSP00000325929	9606.ENSP00000363095	51.43
9606.ENSP00000325929	9606.ENSP00000364235	59.52
9606.ENSP00000325929	9606.ENSP00000370330	50.62
9606.ENSP00000325929	9606.ENSP00000404029	42.65
9606.ENSP00000327704	9606.ENSP00000264447	52.0
9606.ENSP00000327704	9606.ENSP00000273130	68.0
9606.ENSP00000327704	9606.ENSP00000309096	50.0
9606.ENSP00000327704	9606.ENSP00000313420	38.68
9606.ENSP00000327704	9606.ENSP00000341382	43.33
9606.ENSP00000327704	9606.ENSP00000348578	56.0
9606.ENSP00000327704	9606.ENSP00000350199	45.65
9606.ENSP00000327704	9606.ENSP00000386741	47.37
9606.ENSP00000328251	9606.ENSP00000264447	51.11
9606.ENSP00000328251	9606.ENSP00000320038	49.02
9606.ENSP00000328251	9606.ENSP00000328494	47.83
9606.ENSP00000328251	9606.ENSP00000356840	47.17
9606.ENSP00000328251	9606.ENSP00000359489	45.07
9606.ENSP00000328251	9606.ENSP00000364912	45.45
9606.ENSP00000328251	9606.ENSP00000378699	55.88
9606.ENSP00000331201	9606.ENSP00000262215	52.17
9606.ENSP00000331201	9606.ENSP00000262367	44.34
9606.ENSP00000331201	9606.ENSP00000297183	45.45
9606.ENSP00000331201	9606.ENSP00000314311	56.86
9606.ENSP00000331201	9606.ENSP00000320543	78.38
9606.ENSP00000331201	9606.ENSP00000328494	55.15
9606.ENSP00000331201	9606.ENSP00000338019	77.27
9606.ENSP00000331201	9606.ENSP00000354040	50.0
9606.ENSP00000331201	9606.ENSP00000354720	56.47
9606.ENSP00000331201	9606.ENSP00000369757	65.45
9606.ENSP00000331201	9606.ENSP00000374212	53.49
9606.ENSP00000331201	9606.ENSP00000404029	47.76
9606.ENSP00000331201	9606.ENSP00000415556	44.09
9606.ENSP00000331201	9606.ENSP00000466950	39.42
9606.ENSP00000336524	9606.ENSP00000262215	52.31
9606.ENSP00000336524	9606.ENSP00000300648	53.33
9606.ENSP00000336524	9606.ENSP00000311766	49.48
9606.ENSP00000336524	9606.ENSP00000314949	41.77
9606.ENSP00000336524	9606.ENSP00000320038	57.69
9606.ENSP00000336524	9606.ENSP00000341382	43.43
9606.ENSP00000336524	9606.ENSP00000349748	68.57
9606.ENSP00000336524	9606.ENSP00000358140	50.83
9606.ENSP00000336524	9606.ENSP00000359121	54.02
9606.ENSP00000336524	9606.ENSP00000365131	53.49
9606.ENSP00000336524	9606.ENSP00000375777	53.66
9606.ENSP00000338157	9606.ENSP00000259021	50.0
9606.ENSP00000338157	9606.ENSP00000262238	60.91
9606.ENSP00000338157	9606.ENSP00000268712	45.35
9606.ENSP00000338157	9606.ENSP00000312981	64.0
9606.ENSP00000338157	9606.ENSP00000317872	58.06
9606.ENSP00000338157	9606.ENSP00000320188	51.92
9606.ENSP00000338157	9606.ENSP00000323670	57.38
9606.ENSP00000338157	9606.ENSP00000329357	56.63
9606.ENSP00000338157	9606.ENSP00000331614	59.8
9606.ENSP00000338157	9606.ENSP00000339030	52.0
9606.ENSP00000338157	9606.ENSP00000347648	50.0
9606.ENSP00000338157	9606.ENSP00000347733	39.83
9606.ENSP00000338157	9606.ENSP00000349723	61.22
9606.ENSP00000338157	9606.ENSP00000354592	52.74
9606.ENSP00000338157	9606.ENSP00000377298	40.46
9606.ENSP00000338157	9606.ENSP00000390475	56.82
9606.ENSP00000338157	9606.ENSP00000417078	66.67
9606.ENSP00000338157	9606.ENSP00000436901	65.22
9606.ENSP00000340279	9606.ENSP00000262225	60.0
9606.ENSP00000340279	9606.ENSP00000262854	42.28
9606.ENSP00000340279	9606.ENSP00000280700	49.46
9606.ENSP00000340279	9606.ENSP00000294008	61.7
9606.ENSP00000340279	9606.ENSP00000297183	58.82
9606.ENSP00000340279	9606.ENSP00000317891	46.22
9606.ENSP00000340279	9606.ENSP00000323511	33.64
9606.ENSP00000340279	9606.ENSP00000348965	45.24
9606.ENSP00000340279	9606.ENSP00000350199	54.43
9606.ENSP00000340279	9606.ENSP00000351416	50.0
9606.ENSP00000340279	9606.ENSP00000363824	38.3
9606.ENSP00000340279	9606.ENSP00000364687	55.56
9606.ENSP00000340279	9606.ENSP00000364912	68.0
9606.ENSP00000340279	9606.ENSP00000395772	57.5
9606.ENSP00000343023	9606.ENSP00000253861	57.89
9606.ENSP00000343023	9606.ENSP00000262367	50.0
9606.ENSP00000343023	9606.ENSP00000263253	50.0
9606.ENSP00000343023	9606.ENSP00000263377	45.79
9606.ENSP00000343023	9606.ENSP00000305918	55.74
9606.ENSP00000343023	9606.ENSP00000341692	42.65
9606.ENSP00000343023	9606.ENSP00000342434	50.0
9606.ENSP00000343023	9606.ENSP00000349508	55.38
9606.ENSP00000343023	9606.ENSP00000351552	55.26
9606.ENSP00000343023	9606.ENSP00000355500	44.58
9606.ENSP00000343023	9606.ENSP00000364801	65.38
9606.ENSP00000343023	9606.ENSP00000364802	65.38
9606.ENSP00000343023	9606.ENSP00000372347	56.52
9606.ENSP00000343023	9606.ENSP00000378307	61.76
9606.ENSP00000343023	9606.ENSP00000378702	44.44
9606.ENSP00000343023	9606.ENSP00000380557	42.37
9606.ENSP00000343023	9606.ENSP00000399168	48.57
9606.ENSP00000343023	9606.ENSP00000436901	50.0
9606.ENSP00000350011	9606.ENSP00000230640	69.57
9606.ENSP00000350011	9606.ENSP00000262367	59.38
9606.ENSP00000350011	9606.ENSP00000267425	36.05
9606.ENSP00000350011	9606.ENSP00000268712	51.22
9606.ENSP00000350011	9606.ENSP00000272102	48.57
9606.ENSP00000350011	9606.ENSP00000312697	48.39
9606.ENSP00000350011	9606.ENSP00000320038	42.5
9606.ENSP00000350011	9606.ENSP00000382863	56.52
9606.ENSP00000350011	9606.ENSP00000395772	41.51
9606.ENSP00000352603	9606.ENSP00000292807	48.61
9606.ENSP00000352603	9606.ENSP00000297185	43.75
9606.ENSP00000352603	9606.ENSP00000318297	43.96
9606.ENSP00000352603	9606.ENSP00000347408	41.3
9606.ENSP00000352603	9606.ENSP00000364403	53.19
9606.ENSP00000352603	9606.ENSP00000364912	62.5
9606.ENSP00000352603	9606.ENSP00000367787	45.71
9606.ENSP00000352603	9606.ENSP00000388996	48.18
9606.ENSP00000353742	9606.ENSP00000262367	42.86
9606.ENSP00000353742	9606.ENSP00000364912	41.75
9606.ENSP00000353742	9606.ENSP00000436049	55.56
9606.ENSP00000353742	9606.ENSP00000436786	58.62
9606.ENSP00000359240	9606.ENSP00000262519	46.03
9606.ENSP00000359240	9606.ENSP00000264638	45.0
9606.ENSP00000359240	9606.ENSP00000299340	58.82
9606.ENSP00000359240	9606.ENSP00000316950	45.16
9606.ENSP00000359240	9606.ENSP00000323300	52.0
9606.ENSP00000359240	9606.ENSP00000328494	42.77
9606.ENSP00000359240	9606.ENSP00000336741	55.88
9606.ENSP00000359240	9606.ENSP00000341382	43.26
9606.ENSP00000359240	9606.ENSP00000347733	60.87
9606.ENSP00000359240	9606.ENSP00000349748	51.69
9606.ENSP00000359240	9606.ENSP00000351416	56.36
