qseqid	sseqid	bitscore
10407.DPOL_HBVCJ	10407.DPOL_HBVCJ	1734.0
10407.DPOL_HBVCJ	9606.ENSP00000270202	20.8
10407.DPOL_HBVCJ	9606.ENSP00000301764	20.8
10407.HBEAG_HBVCJ	10407.HBEAG_HBVCJ	431.0
10407.HBEAG_HBVCJ	9606.ENSP00000255977	18.9
10407.HBEAG_HBVCJ	9606.ENSP00000301727	21.9
10407.HBEAG_HBVCJ	9606.ENSP00000338018	20.8
10407.HBEAG_HBVCJ	9606.ENSP00000419692	18.5
10407.X_HBVCJ	10407.X_HBVCJ	311.0
10407.X_HBVCJ	9606.ENSP00000338018	22.3
10407.X_HBVCJ	9606.ENSP00000349156	17.7
10407.X_HBVCJ	9606.ENSP00000354526	18.1
9606.ENSP00000215587	9606.ENSP00000215587	432.0
9606.ENSP00000215587	9606.ENSP00000255977	21.6
9606.ENSP00000215587	9606.ENSP00000270202	20.0
9606.ENSP00000215587	9606.ENSP00000301764	20.0
9606.ENSP00000215587	9606.ENSP00000338018	20.0
9606.ENSP00000215587	9606.ENSP00000363676	18.5
9606.ENSP00000215587	9606.ENSP00000417281	18.9
9606.ENSP00000238081	9606.ENSP00000238081	503.0
9606.ENSP00000238081	9606.ENSP00000301764	18.9
9606.ENSP00000238081	9606.ENSP00000338018	18.1
9606.ENSP00000238081	9606.ENSP00000386341	19.6
9606.ENSP00000238081	9606.ENSP00000417281	21.6
9606.ENSP00000255977	9606.ENSP00000215587	20.8
9606.ENSP00000255977	9606.ENSP00000255977	1007.0
9606.ENSP00000255977	9606.ENSP00000274255	18.9
9606.ENSP00000255977	9606.ENSP00000301727	25.0
9606.ENSP00000255977	9606.ENSP00000387699	21.2
9606.ENSP00000269305	9606.ENSP00000269305	813.0
9606.ENSP00000269305	9606.ENSP00000274255	22.3
9606.ENSP00000269305	9606.ENSP00000301764	19.6
9606.ENSP00000269305	9606.ENSP00000338018	19.6
9606.ENSP00000269305	9606.ENSP00000373698	20.0
9606.ENSP00000269305	9606.ENSP00000401980	21.2
9606.ENSP00000269305	9606.ENSP00000417281	24.6
9606.ENSP00000270202	10407.DPOL_HBVCJ	20.8
9606.ENSP00000270202	9606.ENSP00000215587	20.0
9606.ENSP00000270202	9606.ENSP00000270202	1004.0
9606.ENSP00000270202	9606.ENSP00000386341	21.9
9606.ENSP00000270202	9606.ENSP00000387699	19.6
9606.ENSP00000274255	9606.ENSP00000255977	18.9
9606.ENSP00000274255	9606.ENSP00000269305	21.6
9606.ENSP00000274255	9606.ENSP00000274255	862.0
9606.ENSP00000274255	9606.ENSP00000359531	21.2
9606.ENSP00000274255	9606.ENSP00000373698	26.9
9606.ENSP00000274255	9606.ENSP00000376445	20.8
9606.ENSP00000274255	9606.ENSP00000387699	21.2
9606.ENSP00000301727	9606.ENSP00000301727	1581.0
9606.ENSP00000301727	9606.ENSP00000349156	20.4
9606.ENSP00000301764	10407.DPOL_HBVCJ	20.4
9606.ENSP00000301764	9606.ENSP00000269305	20.4
9606.ENSP00000301764	9606.ENSP00000301764	2361.0
9606.ENSP00000301764	9606.ENSP00000349156	26.9
9606.ENSP00000301764	9606.ENSP00000387699	21.9
9606.ENSP00000325875	9606.ENSP00000325875	1479.0
9606.ENSP00000325875	9606.ENSP00000354526	21.6
9606.ENSP00000325875	9606.ENSP00000359531	22.3
9606.ENSP00000338018	10407.X_HBVCJ	22.3
9606.ENSP00000338018	9606.ENSP00000215587	20.0
9606.ENSP00000338018	9606.ENSP00000269305	19.6
9606.ENSP00000338018	9606.ENSP00000301727	23.9
9606.ENSP00000338018	9606.ENSP00000338018	1721.0
9606.ENSP00000338018	9606.ENSP00000349156	20.4
9606.ENSP00000338018	9606.ENSP00000354526	21.2
9606.ENSP00000338018	9606.ENSP00000387699	20.8
9606.ENSP00000338018	9606.ENSP00000417281	20.0
9606.ENSP00000349156	9606.ENSP00000301727	20.0
9606.ENSP00000349156	9606.ENSP00000301764	26.6
9606.ENSP00000349156	9606.ENSP00000338018	20.4
9606.ENSP00000349156	9606.ENSP00000349156	655.0
9606.ENSP00000349156	9606.ENSP00000417281	24.3
9606.ENSP00000354526	9606.ENSP00000325875	20.4
9606.ENSP00000354526	9606.ENSP00000338018	21.2
9606.ENSP00000354526	9606.ENSP00000354526	1629.0
9606.ENSP00000354526	9606.ENSP00000419692	21.6
9606.ENSP00000359531	9606.ENSP00000274255	21.2
9606.ENSP00000359531	9606.ENSP00000301764	18.5
9606.ENSP00000359531	9606.ENSP00000359531	652.0
9606.ENSP00000359531	9606.ENSP00000363676	20.4
9606.ENSP00000359531	9606.ENSP00000373698	18.5
9606.ENSP00000359531	9606.ENSP00000401980	23.5
9606.ENSP00000363676	9606.ENSP00000215587	23.1
9606.ENSP00000363676	9606.ENSP00000301764	17.7
9606.ENSP00000363676	9606.ENSP00000359531	20.4
9606.ENSP00000363676	9606.ENSP00000363676	366.0
9606.ENSP00000363676	9606.ENSP00000376445	18.9
9606.ENSP00000363676	9606.ENSP00000401980	17.7
9606.ENSP00000364589	9606.ENSP00000364589	1575.0
9606.ENSP00000364589	9606.ENSP00000387699	19.6
9606.ENSP00000373698	9606.ENSP00000269305	20.0
9606.ENSP00000373698	9606.ENSP00000274255	26.9
9606.ENSP00000373698	9606.ENSP00000301727	19.6
9606.ENSP00000373698	9606.ENSP00000301764	20.4
9606.ENSP00000373698	9606.ENSP00000364589	18.9
9606.ENSP00000373698	9606.ENSP00000373698	853.0
9606.ENSP00000376445	9606.ENSP00000274255	20.8
9606.ENSP00000376445	9606.ENSP00000301764	20.0
9606.ENSP00000376445	9606.ENSP00000363676	18.9
9606.ENSP00000376445	9606.ENSP00000376445	475.0
9606.ENSP00000376445	9606.ENSP00000386341	34.3
