qseqid	sseqid	bitscore
337042.VE5_HPV18	9606.ENSP00000270649	17.7
337042.VE5_HPV18	9606.ENSP00000350552	19.6
337042.VE6_HPV18	9606.ENSP00000200457	21.6
337042.VE6_HPV18	9606.ENSP00000345731	21.2
337042.VE6_HPV18	9606.ENSP00000350552	19.6
337042.VE6_HPV18	9606.ENSP00000422188	24.3
337042.VE7_HPV18	9606.ENSP00000325929	19.6
337042.VE7_HPV18	9606.ENSP00000331201	18.5
337042.VE7_HPV18	9606.ENSP00000378350	18.9
9606.ENSP00000010404	9606.ENSP00000221996	20.0
9606.ENSP00000010404	9606.ENSP00000270649	20.0
9606.ENSP00000010404	9606.ENSP00000295888	20.4
9606.ENSP00000010404	9606.ENSP00000327048	20.0
9606.ENSP00000016171	9606.ENSP00000262570	21.9
9606.ENSP00000016171	9606.ENSP00000264110	26.2
9606.ENSP00000016171	9606.ENSP00000349486	20.8
9606.ENSP00000044462	9606.ENSP00000246912	22.7
9606.ENSP00000044462	9606.ENSP00000262074	20.4
9606.ENSP00000044462	9606.ENSP00000325929	20.0
9606.ENSP00000044462	9606.ENSP00000334061	22.3
9606.ENSP00000044462	9606.ENSP00000343745	25.8
9606.ENSP00000044462	9606.ENSP00000378350	20.0
9606.ENSP00000044462	9606.ENSP00000414359	110.0
9606.ENSP00000044462	9606.ENSP00000430684	20.0
9606.ENSP00000044462	9606.ENSP00000444196	22.3
9606.ENSP00000157812	9606.ENSP00000235310	23.5
9606.ENSP00000157812	9606.ENSP00000265529	25.4
9606.ENSP00000157812	9606.ENSP00000295888	23.1
9606.ENSP00000157812	9606.ENSP00000305503	21.6
9606.ENSP00000157812	9606.ENSP00000327048	20.8
9606.ENSP00000157812	9606.ENSP00000331201	21.6
9606.ENSP00000157812	9606.ENSP00000337839	23.1
9606.ENSP00000157812	9606.ENSP00000343745	21.6
9606.ENSP00000157812	9606.ENSP00000370330	23.5
9606.ENSP00000157812	9606.ENSP00000430684	23.1
9606.ENSP00000158771	9606.ENSP00000295888	20.8
9606.ENSP00000158771	9606.ENSP00000323300	20.0
9606.ENSP00000158771	9606.ENSP00000334061	23.5
9606.ENSP00000158771	9606.ENSP00000343745	20.8
9606.ENSP00000158771	9606.ENSP00000349486	20.0
9606.ENSP00000158771	9606.ENSP00000367910	20.4
9606.ENSP00000162044	9606.ENSP00000284000	21.2
9606.ENSP00000162044	9606.ENSP00000328251	21.2
9606.ENSP00000162044	9606.ENSP00000348578	21.9
9606.ENSP00000162044	9606.ENSP00000369317	21.9
9606.ENSP00000175091	9606.ENSP00000259021	20.0
9606.ENSP00000175091	9606.ENSP00000331201	21.6
9606.ENSP00000175091	9606.ENSP00000378350	21.6
9606.ENSP00000175091	9606.ENSP00000430684	20.8
9606.ENSP00000215071	9606.ENSP00000300181	20.4
9606.ENSP00000215071	9606.ENSP00000323300	24.6
9606.ENSP00000215071	9606.ENSP00000343745	21.2
9606.ENSP00000215071	9606.ENSP00000349486	25.4
9606.ENSP00000215071	9606.ENSP00000359240	21.9
9606.ENSP00000215071	9606.ENSP00000367910	22.3
9606.ENSP00000215071	9606.ENSP00000370330	21.6
9606.ENSP00000215071	9606.ENSP00000376076	20.8
9606.ENSP00000215567	9606.ENSP00000204566	20.8
9606.ENSP00000215567	9606.ENSP00000367318	26.9
9606.ENSP00000216500	9606.ENSP00000263278	70.5
9606.ENSP00000216500	9606.ENSP00000350098	21.6
9606.ENSP00000216500	9606.ENSP00000360569	25.8
9606.ENSP00000216500	9606.ENSP00000379689	21.2
9606.ENSP00000216500	9606.ENSP00000381148	23.1
9606.ENSP00000217446	9606.ENSP00000295888	21.9
9606.ENSP00000217446	9606.ENSP00000323300	24.6
9606.ENSP00000217446	9606.ENSP00000353742	21.2
9606.ENSP00000217446	9606.ENSP00000366565	22.7
9606.ENSP00000217456	9606.ENSP00000284000	20.4
9606.ENSP00000217456	9606.ENSP00000295888	22.3
9606.ENSP00000217456	9606.ENSP00000334061	21.6
9606.ENSP00000217971	9606.ENSP00000005340	22.7
9606.ENSP00000217971	9606.ENSP00000249440	20.8
9606.ENSP00000217971	9606.ENSP00000256495	19.6
9606.ENSP00000217971	9606.ENSP00000295888	21.6
9606.ENSP00000217971	9606.ENSP00000323300	22.3
9606.ENSP00000218104	9606.ENSP00000005340	24.6
9606.ENSP00000218104	9606.ENSP00000295888	22.3
9606.ENSP00000218104	9606.ENSP00000305503	22.7
9606.ENSP00000218104	9606.ENSP00000329212	22.3
9606.ENSP00000218104	9606.ENSP00000343745	22.3
9606.ENSP00000218104	9606.ENSP00000347486	24.6
9606.ENSP00000218104	9606.ENSP00000350552	22.7
9606.ENSP00000218104	9606.ENSP00000387699	27.7
9606.ENSP00000218104	9606.ENSP00000448220	22.7
9606.ENSP00000219313	9606.ENSP00000301730	21.2
9606.ENSP00000219313	9606.ENSP00000349486	20.8
9606.ENSP00000219313	9606.ENSP00000353868	21.6
9606.ENSP00000219313	9606.ENSP00000361868	26.2
9606.ENSP00000219700	9606.ENSP00000238156	24.3
9606.ENSP00000219700	9606.ENSP00000295888	21.2
9606.ENSP00000219700	9606.ENSP00000321835	22.3
9606.ENSP00000219700	9606.ENSP00000323300	21.2
9606.ENSP00000219700	9606.ENSP00000345731	21.9
9606.ENSP00000219700	9606.ENSP00000370330	23.9
9606.ENSP00000219789	9606.ENSP00000295888	20.8
9606.ENSP00000219789	9606.ENSP00000349486	21.6
9606.ENSP00000219789	9606.ENSP00000430684	20.4
9606.ENSP00000220772	9606.ENSP00000262074	20.8
9606.ENSP00000220772	9606.ENSP00000262570	21.2
9606.ENSP00000220772	9606.ENSP00000295888	21.6
9606.ENSP00000220772	9606.ENSP00000334061	23.9
9606.ENSP00000220772	9606.ENSP00000361392	20.8
9606.ENSP00000220853	9606.ENSP00000254043	20.0
9606.ENSP00000220853	9606.ENSP00000265529	21.6
9606.ENSP00000220853	9606.ENSP00000331201	20.4
9606.ENSP00000220853	9606.ENSP00000349486	20.0
9606.ENSP00000220853	9606.ENSP00000378350	22.7
9606.ENSP00000220853	9606.ENSP00000387699	20.4
9606.ENSP00000220853	9606.ENSP00000465676	20.4
9606.ENSP00000221957	9606.ENSP00000295888	21.6
9606.ENSP00000221957	9606.ENSP00000327647	23.5
9606.ENSP00000221957	9606.ENSP00000343023	21.6
9606.ENSP00000222308	9606.ENSP00000249440	22.3
9606.ENSP00000222308	9606.ENSP00000293308	21.2
9606.ENSP00000222308	9606.ENSP00000323300	26.2
9606.ENSP00000222572	9606.ENSP00000327647	22.3
9606.ENSP00000222572	9606.ENSP00000349486	23.1
9606.ENSP00000223641	9606.ENSP00000005340	19.2
9606.ENSP00000223641	9606.ENSP00000240343	19.2
9606.ENSP00000223641	9606.ENSP00000305503	20.4
9606.ENSP00000223641	9606.ENSP00000360266	21.6
9606.ENSP00000223641	9606.ENSP00000360569	18.9
9606.ENSP00000223641	9606.ENSP00000386394	18.1
9606.ENSP00000224807	9606.ENSP00000295888	20.4
9606.ENSP00000224807	9606.ENSP00000344352	21.6
9606.ENSP00000224807	9606.ENSP00000360266	20.8
9606.ENSP00000227471	9606.ENSP00000295888	21.9
9606.ENSP00000227471	9606.ENSP00000301730	22.7
9606.ENSP00000227471	9606.ENSP00000303315	22.3
9606.ENSP00000227471	9606.ENSP00000337839	22.3
9606.ENSP00000227471	9606.ENSP00000350369	21.2
9606.ENSP00000227525	9606.ENSP00000263278	23.1
9606.ENSP00000227525	9606.ENSP00000305503	22.7
9606.ENSP00000227525	9606.ENSP00000323300	20.8
9606.ENSP00000227525	9606.ENSP00000343023	20.0
9606.ENSP00000227525	9606.ENSP00000349486	20.4
9606.ENSP00000227525	9606.ENSP00000350552	21.2
9606.ENSP00000227525	9606.ENSP00000360569	22.3
9606.ENSP00000227525	9606.ENSP00000433459	25.0
9606.ENSP00000228506	9606.ENSP00000233331	26.6
9606.ENSP00000228506	9606.ENSP00000309439	22.3
9606.ENSP00000228506	9606.ENSP00000360266	22.7
9606.ENSP00000228506	9606.ENSP00000367318	20.0
9606.ENSP00000229314	9606.ENSP00000249440	19.6
9606.ENSP00000229314	9606.ENSP00000309439	18.9
9606.ENSP00000229314	9606.ENSP00000334061	18.9
9606.ENSP00000229314	9606.ENSP00000360266	18.9
9606.ENSP00000231004	9606.ENSP00000303315	21.9
9606.ENSP00000231004	9606.ENSP00000343023	21.9
9606.ENSP00000231004	9606.ENSP00000349486	21.2
9606.ENSP00000231004	9606.ENSP00000360569	20.8
9606.ENSP00000231004	9606.ENSP00000386394	21.2
9606.ENSP00000231004	9606.ENSP00000430684	25.8
9606.ENSP00000231512	9606.ENSP00000262570	21.9
9606.ENSP00000231512	9606.ENSP00000349486	22.7
9606.ENSP00000231512	9606.ENSP00000360569	21.2
9606.ENSP00000231512	9606.ENSP00000370330	20.8
9606.ENSP00000231512	9606.ENSP00000433459	20.4
9606.ENSP00000233242	9606.ENSP00000265529	24.6
9606.ENSP00000233242	9606.ENSP00000295888	26.2
9606.ENSP00000233242	9606.ENSP00000305503	25.8
9606.ENSP00000233242	9606.ENSP00000323300	28.9
9606.ENSP00000233242	9606.ENSP00000343745	27.3
9606.ENSP00000233242	9606.ENSP00000430684	26.2
9606.ENSP00000233616	194440.ENV_HTL1C	22.7
9606.ENSP00000233616	9606.ENSP00000295888	22.7
9606.ENSP00000233616	9606.ENSP00000334061	25.4
9606.ENSP00000233616	9606.ENSP00000349486	21.9
9606.ENSP00000233616	9606.ENSP00000367318	22.3
9606.ENSP00000237530	9606.ENSP00000295888	22.7
9606.ENSP00000237530	9606.ENSP00000305503	26.2
9606.ENSP00000237530	9606.ENSP00000337839	21.2
9606.ENSP00000237530	9606.ENSP00000343023	21.6
9606.ENSP00000237530	9606.ENSP00000343745	22.7
9606.ENSP00000237530	9606.ENSP00000357484	27.7
9606.ENSP00000237530	9606.ENSP00000430684	24.6
9606.ENSP00000237596	9606.ENSP00000246912	22.7
9606.ENSP00000237596	9606.ENSP00000264110	27.3
9606.ENSP00000237596	9606.ENSP00000305556	22.3
9606.ENSP00000237596	9606.ENSP00000331201	24.3
9606.ENSP00000237596	9606.ENSP00000349486	21.9
9606.ENSP00000237596	9606.ENSP00000350552	23.1
9606.ENSP00000237596	9606.ENSP00000361868	23.1
9606.ENSP00000237596	9606.ENSP00000387699	25.8
9606.ENSP00000237596	9606.ENSP00000448051	23.1
9606.ENSP00000238831	9606.ENSP00000349486	22.3
9606.ENSP00000238831	9606.ENSP00000370330	20.4
9606.ENSP00000239940	9606.ENSP00000295888	20.4
9606.ENSP00000243253	9606.ENSP00000254043	21.6
9606.ENSP00000243253	9606.ENSP00000262570	21.6
9606.ENSP00000243253	9606.ENSP00000263278	23.9
9606.ENSP00000243253	9606.ENSP00000350552	21.9
9606.ENSP00000245615	9606.ENSP00000357484	23.9
9606.ENSP00000245615	9606.ENSP00000369317	23.1
9606.ENSP00000247138	194440.HBZ_HTL1C	20.8
9606.ENSP00000247138	9606.ENSP00000293308	25.0
9606.ENSP00000247138	9606.ENSP00000295888	23.9
9606.ENSP00000247138	9606.ENSP00000343745	21.9
9606.ENSP00000247138	9606.ENSP00000360540	25.8
9606.ENSP00000247461	9606.ENSP00000200457	21.9
9606.ENSP00000247461	9606.ENSP00000295888	26.9
9606.ENSP00000247461	9606.ENSP00000336524	22.7
9606.ENSP00000247461	9606.ENSP00000345731	23.5
9606.ENSP00000247461	9606.ENSP00000353868	28.5
9606.ENSP00000247461	9606.ENSP00000378350	21.6
9606.ENSP00000247461	9606.ENSP00000400142	21.2
