qseqid	sseqid	ppos
194440.ENV_HTL1C	9606.ENSP00000296464	55.56
194440.ENV_HTL1C	9606.ENSP00000301071	37.84
194440.ENV_HTL1C	9606.ENSP00000301072	38.51
194440.ENV_HTL1C	9606.ENSP00000302961	51.72
194440.ENV_HTL1C	9606.ENSP00000360286	45.65
194440.HBZ_HTL1C	9606.ENSP00000247207	42.2
194440.HBZ_HTL1C	9606.ENSP00000264990	52.63
194440.HBZ_HTL1C	9606.ENSP00000286788	60.0
194440.HBZ_HTL1C	9606.ENSP00000295688	43.48
194440.HBZ_HTL1C	9606.ENSP00000302961	45.0
194440.HBZ_HTL1C	9606.ENSP00000316032	69.57
194440.HBZ_HTL1C	9606.ENSP00000325875	43.14
194440.REX_HTL1C	9606.ENSP00000247207	48.39
194440.REX_HTL1C	9606.ENSP00000264071	56.67
194440.REX_HTL1C	9606.ENSP00000316032	64.29
194440.REX_HTL1C	9606.ENSP00000318687	39.53
194440.REX_HTL1C	9606.ENSP00000335153	43.42
194440.REX_HTL1C	9606.ENSP00000339001	56.67
194440.REX_HTL1C	9606.ENSP00000341289	56.67
194440.REX_HTL1C	9606.ENSP00000451560	60.0
194440.TAX_HTL1C	9606.ENSP00000324173	60.0
194440.TAX_HTL1C	9606.ENSP00000384144	59.26
9606.ENSP00000005340	9606.ENSP00000296464	48.0
9606.ENSP00000005340	9606.ENSP00000316032	50.0
9606.ENSP00000005340	9606.ENSP00000325875	80.0
9606.ENSP00000005340	9606.ENSP00000335153	54.84
9606.ENSP00000200457	9606.ENSP00000295688	44.0
9606.ENSP00000200457	9606.ENSP00000316032	52.0
9606.ENSP00000200457	9606.ENSP00000384144	78.57
9606.ENSP00000204566	9606.ENSP00000264990	59.09
9606.ENSP00000204566	9606.ENSP00000280326	36.55
9606.ENSP00000204566	9606.ENSP00000316032	44.68
9606.ENSP00000204566	9606.ENSP00000360154	71.43
9606.ENSP00000221996	9606.ENSP00000247207	63.64
9606.ENSP00000221996	9606.ENSP00000296464	54.29
9606.ENSP00000221996	9606.ENSP00000301071	35.9
9606.ENSP00000221996	9606.ENSP00000301072	38.1
9606.ENSP00000221996	9606.ENSP00000324173	42.06
9606.ENSP00000222224	9606.ENSP00000220764	52.17
9606.ENSP00000222224	9606.ENSP00000316032	83.33
9606.ENSP00000222224	9606.ENSP00000324173	53.33
9606.ENSP00000222224	9606.ENSP00000335153	62.5
9606.ENSP00000233331	9606.ENSP00000264990	81.25
9606.ENSP00000233331	9606.ENSP00000296464	34.21
9606.ENSP00000233331	9606.ENSP00000316032	50.0
9606.ENSP00000233331	9606.ENSP00000318687	36.17
9606.ENSP00000233331	9606.ENSP00000324173	62.96
9606.ENSP00000233331	9606.ENSP00000335153	64.29
9606.ENSP00000235310	9606.ENSP00000265651	39.06
9606.ENSP00000235310	9606.ENSP00000296464	66.67
9606.ENSP00000235310	9606.ENSP00000299300	52.17
9606.ENSP00000235310	9606.ENSP00000316032	44.94
9606.ENSP00000235310	9606.ENSP00000318687	48.28
9606.ENSP00000235310	9606.ENSP00000335153	60.0
9606.ENSP00000235310	9606.ENSP00000360154	42.5
9606.ENSP00000238156	9606.ENSP00000280326	61.11
9606.ENSP00000238156	9606.ENSP00000296464	54.17
9606.ENSP00000238156	9606.ENSP00000302961	43.33
9606.ENSP00000238156	9606.ENSP00000316032	70.0
