qseqid	sseqid	ppos
36427.NSP1_ROTHC	9606.ENSP00000233468	51.06
36427.NSP1_ROTHC	9606.ENSP00000246957	56.1
36427.NSP1_ROTHC	9606.ENSP00000293831	38.36
36427.NSP1_ROTHC	9606.ENSP00000295688	67.57
36427.NSP1_ROTHC	9606.ENSP00000296464	57.69
36427.NSP1_ROTHC	9606.ENSP00000302961	53.85
36427.NSP1_ROTHC	9606.ENSP00000318687	57.69
36427.NSP1_ROTHC	9606.ENSP00000346874	53.57
36427.NSP1_ROTHC	9606.ENSP00000380557	70.83
36427.NSP1_ROTHC	9606.ENSP00000444408	43.75
9606.ENSP00000247207	9606.ENSP00000215739	43.86
9606.ENSP00000247207	9606.ENSP00000215882	48.81
9606.ENSP00000247207	9606.ENSP00000216218	48.39
9606.ENSP00000247207	9606.ENSP00000245907	41.06
9606.ENSP00000247207	9606.ENSP00000296464	51.93
9606.ENSP00000247207	9606.ENSP00000302961	52.61
9606.ENSP00000247207	9606.ENSP00000310219	89.11
9606.ENSP00000247207	9606.ENSP00000313007	48.05
9606.ENSP00000247207	9606.ENSP00000318687	52.14
9606.ENSP00000247207	9606.ENSP00000324173	80.26
9606.ENSP00000247207	9606.ENSP00000340742	46.97
9606.ENSP00000247207	9606.ENSP00000346067	51.06
9606.ENSP00000247207	9606.ENSP00000364805	90.95
9606.ENSP00000247207	9606.ENSP00000380557	68.18
9606.ENSP00000247207	9606.ENSP00000384144	51.97
9606.ENSP00000262306	9606.ENSP00000262306	100.0
9606.ENSP00000262306	9606.ENSP00000263774	41.46
9606.ENSP00000262306	9606.ENSP00000269143	60.0
9606.ENSP00000262306	9606.ENSP00000310668	61.54
9606.ENSP00000264414	9606.ENSP00000245838	50.88
9606.ENSP00000264414	9606.ENSP00000266732	43.1
9606.ENSP00000264414	9606.ENSP00000287647	54.55
9606.ENSP00000264414	9606.ENSP00000313007	65.71
9606.ENSP00000264414	9606.ENSP00000313420	48.33
9606.ENSP00000264414	9606.ENSP00000317334	48.44
9606.ENSP00000264414	9606.ENSP00000358417	55.56
9606.ENSP00000264414	9606.ENSP00000378857	41.72
9606.ENSP00000265094	9606.ENSP00000229264	47.64
9606.ENSP00000265094	9606.ENSP00000252934	52.0
9606.ENSP00000265094	9606.ENSP00000275732	76.92
9606.ENSP00000265094	9606.ENSP00000303366	55.56
9606.ENSP00000265094	9606.ENSP00000305790	56.67
9606.ENSP00000265094	9606.ENSP00000357048	47.22
9606.ENSP00000265094	9606.ENSP00000362592	46.48
9606.ENSP00000265094	9606.ENSP00000362688	48.44
9606.ENSP00000265094	9606.ENSP00000369424	46.1
