qseqid	sseqid	ppos
351073.MU2_REOVL	9606.ENSP00000003100	58.33
351073.MU2_REOVL	9606.ENSP00000312735	51.06
351073.MU2_REOVL	9606.ENSP00000349456	37.14
351073.SIGM3_REOVL	9606.ENSP00000003100	81.82
351073.SIGM3_REOVL	9606.ENSP00000262854	53.57
351073.SIGM3_REOVL	9606.ENSP00000264705	45.28
351073.SIGM3_REOVL	9606.ENSP00000309096	44.64
351073.SIGM3_REOVL	9606.ENSP00000313420	51.85
351073.SIGM3_REOVL	9606.ENSP00000323300	44.44
351073.SIGM3_REOVL	9606.ENSP00000323421	60.0
351073.SIGM3_REOVL	9606.ENSP00000358400	41.96
9606.ENSP00000228251	9606.ENSP00000162044	42.11
9606.ENSP00000228251	9606.ENSP00000251527	50.0
9606.ENSP00000228251	9606.ENSP00000281928	48.39
9606.ENSP00000228251	9606.ENSP00000323720	50.0
9606.ENSP00000228251	9606.ENSP00000345156	50.0
9606.ENSP00000252050	9606.ENSP00000217971	48.28
9606.ENSP00000252050	9606.ENSP00000262854	50.88
9606.ENSP00000252050	9606.ENSP00000296255	42.86
9606.ENSP00000252050	9606.ENSP00000351777	49.12
9606.ENSP00000252050	9606.ENSP00000355541	54.43
9606.ENSP00000252050	9606.ENSP00000360985	47.83
9606.ENSP00000252050	9606.ENSP00000375717	42.59
9606.ENSP00000252050	9606.ENSP00000380888	49.4
9606.ENSP00000252050	9606.ENSP00000427123	51.49
9606.ENSP00000270625	9606.ENSP00000246957	56.0
9606.ENSP00000270625	9606.ENSP00000284320	57.14
9606.ENSP00000270625	9606.ENSP00000312735	41.38
9606.ENSP00000275603	9606.ENSP00000256079	67.86
9606.ENSP00000275603	9606.ENSP00000261776	48.78
9606.ENSP00000275603	9606.ENSP00000290299	66.67
9606.ENSP00000275603	9606.ENSP00000300648	60.0
9606.ENSP00000275603	9606.ENSP00000340019	49.48
9606.ENSP00000275603	9606.ENSP00000348965	60.0
9606.ENSP00000275603	9606.ENSP00000350708	48.48
9606.ENSP00000275603	9606.ENSP00000358417	52.94
9606.ENSP00000275603	9606.ENSP00000362946	49.09
9606.ENSP00000275603	9606.ENSP00000369042	47.92
9606.ENSP00000275603	9606.ENSP00000390783	62.96
9606.ENSP00000280326	9606.ENSP00000264380	44.21
9606.ENSP00000280326	9606.ENSP00000300648	41.98
9606.ENSP00000280326	9606.ENSP00000340019	46.28
9606.ENSP00000280326	9606.ENSP00000358400	50.0
9606.ENSP00000280326	9606.ENSP00000390783	56.76
9606.ENSP00000281456	9606.ENSP00000217109	57.89
9606.ENSP00000281456	9606.ENSP00000228318	40.67
