qseqid	sseqid	pident
11676.NEF_HV1H2	9606.ENSP00000282570	28.570999999999998
11676.NEF_HV1H2	9606.ENSP00000301071	38.461999999999996
11676.NEF_HV1H2	9606.ENSP00000304895	22.414
11676.NEF_HV1H2	9606.ENSP00000336741	31.25
11676.NEF_HV1H2	9606.ENSP00000347358	25.926
11676.NEF_HV1H2	9606.ENSP00000364847	45.455
11676.PRO_0000239240	9606.ENSP00000216181	34.615
11676.PRO_0000239240	9606.ENSP00000262269	36.0
11676.PRO_0000239240	9606.ENSP00000266079	34.375
11676.PRO_0000239240	9606.ENSP00000269243	34.615
11676.PRO_0000239240	9606.ENSP00000290341	28.302
11676.PRO_0000239240	9606.ENSP00000370330	27.778000000000002
11676.REV_HV1H2	9606.ENSP00000216190	37.838
11676.REV_HV1H2	9606.ENSP00000252597	63.636
11676.REV_HV1H2	9606.ENSP00000286122	38.095
11676.REV_HV1H2	9606.ENSP00000357459	45.0
11676.REV_HV1H2	9606.ENSP00000362728	42.857
11676.REV_HV1H2	9606.ENSP00000408464	47.826
11676.REV_HV1H2	9606.ENSP00000420954	30.508000000000003
11676.TAT_HV1H2	9606.ENSP00000262105	44.443999999999996
11676.TAT_HV1H2	9606.ENSP00000287701	33.333
11676.TAT_HV1H2	9606.ENSP00000368698	46.153999999999996
11676.VIF_HV1H2	9606.ENSP00000262435	25.234
11676.VIF_HV1H2	9606.ENSP00000360034	40.0
11676.VIF_HV1H2	9606.ENSP00000360922	40.625
11676.VIF_HV1H2	9606.ENSP00000408464	37.838
11676.VPR_HV1H2	9606.ENSP00000307288	37.037
11676.VPR_HV1H2	9606.ENSP00000312735	33.333
11676.VPR_HV1H2	9606.ENSP00000313829	41.667
11676.VPR_HV1H2	9606.ENSP00000339958	41.176
11676.VPR_HV1H2	9606.ENSP00000348108	50.0
11676.VPR_HV1H2	9606.ENSP00000435210	22.414
11676.VPU_HV1H2	9606.ENSP00000274335	27.451
11676.VPU_HV1H2	9606.ENSP00000295006	38.095
11676.VPU_HV1H2	9606.ENSP00000332371	42.308
11676.VPU_HV1H2	9606.ENSP00000342136	26.19
11676.VPU_HV1H2	9606.ENSP00000354360	34.783
11676.VPU_HV1H2	9606.ENSP00000356814	55.556000000000004
11676.VPU_HV1H2	9606.ENSP00000361076	33.333
11676.VPU_HV1H2	9606.ENSP00000362300	27.906999999999996
11676.VPU_HV1H2	9606.ENSP00000399718	45.0
9606.ENSP00000011653	9606.ENSP00000261245	43.243
9606.ENSP00000011653	9606.ENSP00000293813	35.714
9606.ENSP00000011653	9606.ENSP00000354360	50.0
9606.ENSP00000011653	9606.ENSP00000435210	32.353
9606.ENSP00000013807	9606.ENSP00000331057	52.941
9606.ENSP00000013807	9606.ENSP00000343129	27.273000000000003
9606.ENSP00000013807	9606.ENSP00000346067	39.394
9606.ENSP00000013807	9606.ENSP00000382271	30.612
9606.ENSP00000013807	9606.ENSP00000433821	33.333
9606.ENSP00000044462	9606.ENSP00000273853	23.881
9606.ENSP00000044462	9606.ENSP00000295006	27.691999999999997
9606.ENSP00000044462	9606.ENSP00000298532	31.579
9606.ENSP00000044462	9606.ENSP00000307940	30.12
9606.ENSP00000044462	9606.ENSP00000355011	26.415
9606.ENSP00000044462	9606.ENSP00000355013	28.570999999999998
9606.ENSP00000044462	9606.ENSP00000371472	37.778
9606.ENSP00000055077	9606.ENSP00000216122	23.664
9606.ENSP00000055077	9606.ENSP00000220429	19.048
9606.ENSP00000055077	9606.ENSP00000229854	25.41
9606.ENSP00000055077	9606.ENSP00000262803	51.515
9606.ENSP00000055077	9606.ENSP00000263967	24.51
9606.ENSP00000055077	9606.ENSP00000265056	23.77
9606.ENSP00000055077	9606.ENSP00000271657	28.205
9606.ENSP00000055077	9606.ENSP00000274335	34.483000000000004
9606.ENSP00000055077	9606.ENSP00000300574	31.034000000000002
9606.ENSP00000055077	9606.ENSP00000307288	22.835
9606.ENSP00000055077	9606.ENSP00000318297	54.545
9606.ENSP00000055077	9606.ENSP00000336725	48.0
9606.ENSP00000055077	9606.ENSP00000336741	24.468000000000004
9606.ENSP00000055077	9606.ENSP00000350028	32.0
9606.ENSP00000055077	9606.ENSP00000368174	50.0
9606.ENSP00000055077	9606.ENSP00000382840	48.0
9606.ENSP00000055077	9606.ENSP00000405620	52.941
9606.ENSP00000055077	9606.ENSP00000408464	37.5
9606.ENSP00000055077	9606.ENSP00000473172	50.0
9606.ENSP00000081029	9606.ENSP00000321347	37.5
9606.ENSP00000081029	9606.ENSP00000363745	28.570999999999998
9606.ENSP00000081029	9606.ENSP00000370803	35.714
9606.ENSP00000081029	9606.ENSP00000404121	33.333
9606.ENSP00000081029	9606.ENSP00000408464	28.0
9606.ENSP00000156825	9606.ENSP00000327541	33.333
