qseqid	sseqid	pident
11588.NSS_RVFVZ	9606.ENSP00000315768	30.555999999999997
11588.NSS_RVFVZ	9606.ENSP00000366800	40.0
11588.NSS_RVFVZ	9606.ENSP00000400101	39.394
9606.ENSP00000220764	9606.ENSP00000216121	22.105
9606.ENSP00000220764	9606.ENSP00000216500	19.192
9606.ENSP00000220764	9606.ENSP00000252934	31.818
9606.ENSP00000220764	9606.ENSP00000278353	24.9
9606.ENSP00000220764	9606.ENSP00000313420	25.926
9606.ENSP00000220764	9606.ENSP00000338477	34.483000000000004
9606.ENSP00000220764	9606.ENSP00000346874	36.364000000000004
9606.ENSP00000220764	9606.ENSP00000378887	22.33
9606.ENSP00000247207	9606.ENSP00000215739	31.579
9606.ENSP00000247207	9606.ENSP00000215882	28.570999999999998
9606.ENSP00000247207	9606.ENSP00000216218	41.935
9606.ENSP00000247207	9606.ENSP00000245907	23.179000000000002
9606.ENSP00000247207	9606.ENSP00000296464	30.769000000000002
9606.ENSP00000247207	9606.ENSP00000302961	32.731
9606.ENSP00000247207	9606.ENSP00000310219	77.76
9606.ENSP00000247207	9606.ENSP00000313007	24.675
9606.ENSP00000247207	9606.ENSP00000318687	31.844
9606.ENSP00000247207	9606.ENSP00000324173	64.725
9606.ENSP00000247207	9606.ENSP00000340742	31.818
9606.ENSP00000247207	9606.ENSP00000346067	36.17
9606.ENSP00000247207	9606.ENSP00000364805	82.059
9606.ENSP00000247207	9606.ENSP00000380557	36.364000000000004
9606.ENSP00000247207	9606.ENSP00000384144	31.223000000000003
9606.ENSP00000264071	9606.ENSP00000206542	66.667
9606.ENSP00000264071	9606.ENSP00000217971	36.364000000000004
9606.ENSP00000264071	9606.ENSP00000259818	96.744
9606.ENSP00000264071	9606.ENSP00000264071	100.0
9606.ENSP00000264071	9606.ENSP00000301071	40.553000000000004
9606.ENSP00000264071	9606.ENSP00000301072	40.355
9606.ENSP00000264071	9606.ENSP00000301764	25.0
9606.ENSP00000264071	9606.ENSP00000306328	52.941
9606.ENSP00000264071	9606.ENSP00000313007	27.119
9606.ENSP00000264071	9606.ENSP00000318697	93.072
9606.ENSP00000264071	9606.ENSP00000327821	29.090999999999998
9606.ENSP00000264071	9606.ENSP00000336799	41.013999999999996
9606.ENSP00000264071	9606.ENSP00000339001	96.84
9606.ENSP00000264071	9606.ENSP00000340742	25.0
9606.ENSP00000264071	9606.ENSP00000341289	98.427
9606.ENSP00000264071	9606.ENSP00000353224	37.5
9606.ENSP00000264071	9606.ENSP00000369703	96.279
9606.ENSP00000264071	9606.ENSP00000375977	28.333000000000002
9606.ENSP00000264071	9606.ENSP00000384863	42.105
9606.ENSP00000264071	9606.ENSP00000451560	92.0
9606.ENSP00000264990	9606.ENSP00000222214	23.193
9606.ENSP00000264990	9606.ENSP00000313420	22.302
9606.ENSP00000264990	9606.ENSP00000351552	22.414
9606.ENSP00000264990	9606.ENSP00000355541	21.918000000000003
9606.ENSP00000264990	9606.ENSP00000378324	34.286
9606.ENSP00000264990	9606.ENSP00000382840	30.357
9606.ENSP00000264990	9606.ENSP00000441875	39.474000000000004
9606.ENSP00000265651	9606.ENSP00000256383	30.392
9606.ENSP00000265651	9606.ENSP00000261942	44.0
9606.ENSP00000265651	9606.ENSP00000264932	31.25
9606.ENSP00000265651	9606.ENSP00000310127	32.258
9606.ENSP00000265651	9606.ENSP00000358142	37.143
9606.ENSP00000280326	9606.ENSP00000245907	22.794
9606.ENSP00000280326	9606.ENSP00000258091	29.924
9606.ENSP00000280326	9606.ENSP00000266732	30.0
9606.ENSP00000280326	9606.ENSP00000275603	31.923000000000002
9606.ENSP00000280326	9606.ENSP00000280326	100.0
9606.ENSP00000280326	9606.ENSP00000295688	33.969
9606.ENSP00000280326	9606.ENSP00000299300	34.251999999999995
9606.ENSP00000280326	9606.ENSP00000317334	32.824
9606.ENSP00000280326	9606.ENSP00000377958	39.802
9606.ENSP00000286788	9606.ENSP00000258091	27.725
9606.ENSP00000286788	9606.ENSP00000275603	26.975
9606.ENSP00000286788	9606.ENSP00000280326	31.944000000000003
9606.ENSP00000286788	9606.ENSP00000294053	28.0
9606.ENSP00000286788	9606.ENSP00000295688	30.254
9606.ENSP00000286788	9606.ENSP00000296255	37.931
9606.ENSP00000286788	9606.ENSP00000299300	27.846
9606.ENSP00000286788	9606.ENSP00000317334	31.285999999999998
9606.ENSP00000286788	9606.ENSP00000348849	38.461999999999996
9606.ENSP00000286788	9606.ENSP00000377958	29.804000000000002
9606.ENSP00000295688	9606.ENSP00000258091	31.963
9606.ENSP00000295688	9606.ENSP00000261942	23.529
9606.ENSP00000295688	9606.ENSP00000275603	29.389
9606.ENSP00000295688	9606.ENSP00000280326	33.969
9606.ENSP00000295688	9606.ENSP00000295688	100.0
9606.ENSP00000295688	9606.ENSP00000299300	29.74
9606.ENSP00000295688	9606.ENSP00000300107	23.75
9606.ENSP00000295688	9606.ENSP00000301764	29.576999999999998
9606.ENSP00000295688	9606.ENSP00000317334	33.455
9606.ENSP00000295688	9606.ENSP00000361845	60.0
