qseqid	sseqid	bitscore
351073.MU2_REOVL	9606.ENSP00000238156	23.5
351073.MU2_REOVL	9606.ENSP00000242248	22.7
351073.MU2_REOVL	9606.ENSP00000270649	27.7
351073.MU2_REOVL	9606.ENSP00000295201	20.4
351073.MU2_REOVL	9606.ENSP00000360464	21.6
351073.MU2_REOVL	9606.ENSP00000376213	23.9
351073.MU2_REOVL	9606.ENSP00000398273	20.4
351073.SIGM3_REOVL	9606.ENSP00000242248	22.7
351073.SIGM3_REOVL	9606.ENSP00000254043	25.0
351073.SIGM3_REOVL	9606.ENSP00000378350	24.6
9606.ENSP00000228251	9606.ENSP00000250113	21.9
9606.ENSP00000228251	9606.ENSP00000270649	21.6
9606.ENSP00000228251	9606.ENSP00000328251	20.4
9606.ENSP00000228251	9606.ENSP00000338157	21.6
9606.ENSP00000228251	9606.ENSP00000343023	20.0
9606.ENSP00000228251	9606.ENSP00000398273	23.5
9606.ENSP00000252050	9606.ENSP00000204566	22.7
9606.ENSP00000252050	9606.ENSP00000325929	25.4
9606.ENSP00000252050	9606.ENSP00000331201	23.1
9606.ENSP00000252050	9606.ENSP00000352603	24.6
9606.ENSP00000252050	9606.ENSP00000376213	22.3
9606.ENSP00000270625	9606.ENSP00000270649	20.0
9606.ENSP00000270625	9606.ENSP00000327704	21.2
9606.ENSP00000270625	9606.ENSP00000376213	18.1
9606.ENSP00000270625	9606.ENSP00000378350	19.6
9606.ENSP00000275603	9606.ENSP00000256495	20.8
9606.ENSP00000275603	9606.ENSP00000318821	20.0
9606.ENSP00000275603	9606.ENSP00000325929	21.2
9606.ENSP00000275603	9606.ENSP00000359240	20.8
9606.ENSP00000275603	9606.ENSP00000376213	21.2
9606.ENSP00000280326	9606.ENSP00000204566	21.2
9606.ENSP00000280326	9606.ENSP00000320935	20.8
9606.ENSP00000280326	9606.ENSP00000325929	22.3
9606.ENSP00000280326	9606.ENSP00000398273	23.9
9606.ENSP00000295688	9606.ENSP00000248879	20.8
9606.ENSP00000295688	9606.ENSP00000250113	20.8
9606.ENSP00000295688	9606.ENSP00000254043	20.4
9606.ENSP00000295688	9606.ENSP00000270649	20.4
9606.ENSP00000295688	9606.ENSP00000376213	22.7
9606.ENSP00000295688	9606.ENSP00000378350	21.6
9606.ENSP00000295688	9606.ENSP00000398273	21.6
9606.ENSP00000301071	9606.ENSP00000305503	20.4
9606.ENSP00000301071	9606.ENSP00000336524	20.8
9606.ENSP00000301071	9606.ENSP00000353742	21.9
9606.ENSP00000301072	9606.ENSP00000305503	20.4
9606.ENSP00000301072	9606.ENSP00000327704	20.0
9606.ENSP00000301072	9606.ENSP00000353742	21.9
9606.ENSP00000305790	194441.ENV_HTLV2	21.6
9606.ENSP00000305790	9606.ENSP00000265854	21.9
9606.ENSP00000305790	9606.ENSP00000270451	21.2
9606.ENSP00000305790	9606.ENSP00000305503	21.6
9606.ENSP00000305790	9606.ENSP00000325929	22.7
9606.ENSP00000305790	9606.ENSP00000376213	22.7
9606.ENSP00000305790	9606.ENSP00000386394	23.1
9606.ENSP00000310670	9606.ENSP00000286317	21.6
9606.ENSP00000310670	9606.ENSP00000305503	23.1
9606.ENSP00000310670	9606.ENSP00000331201	21.9
9606.ENSP00000310670	9606.ENSP00000338157	21.2
9606.ENSP00000310670	9606.ENSP00000359240	25.4
9606.ENSP00000310670	9606.ENSP00000376213	21.9
9606.ENSP00000311747	9606.ENSP00000204566	20.4
9606.ENSP00000311747	9606.ENSP00000325929	21.2
9606.ENSP00000311747	9606.ENSP00000400142	35.8
9606.ENSP00000313007	9606.ENSP00000238156	21.9
9606.ENSP00000313007	9606.ENSP00000265854	20.4
9606.ENSP00000313007	9606.ENSP00000287387	21.2
9606.ENSP00000313007	9606.ENSP00000328251	22.3
9606.ENSP00000313007	9606.ENSP00000331201	20.8
9606.ENSP00000313007	9606.ENSP00000352603	20.4
9606.ENSP00000313007	9606.ENSP00000353742	23.1
9606.ENSP00000313007	9606.ENSP00000366565	22.3
9606.ENSP00000313007	9606.ENSP00000398273	25.4
9606.ENSP00000313007	9606.ENSP00000400142	39.3
9606.ENSP00000318861	9606.ENSP00000295201	21.2
9606.ENSP00000318861	9606.ENSP00000318821	29.6
9606.ENSP00000318861	9606.ENSP00000331201	24.6
9606.ENSP00000318861	9606.ENSP00000378350	22.3
9606.ENSP00000318861	9606.ENSP00000398273	21.9
9606.ENSP00000325136	194441.ENV_HTLV2	22.7
9606.ENSP00000325136	9606.ENSP00000286317	21.2
9606.ENSP00000325136	9606.ENSP00000320935	20.8
9606.ENSP00000325136	9606.ENSP00000328251	19.6
9606.ENSP00000325136	9606.ENSP00000331201	20.4
9606.ENSP00000325136	9606.ENSP00000435634	22.7
9606.ENSP00000330054	9606.ENSP00000264982	21.6
9606.ENSP00000336721	9606.ENSP00000265854	23.5
9606.ENSP00000336721	9606.ENSP00000270451	20.8
9606.ENSP00000336721	9606.ENSP00000331201	21.2
9606.ENSP00000336721	9606.ENSP00000359375	21.6
9606.ENSP00000336721	9606.ENSP00000376213	23.5
9606.ENSP00000336721	9606.ENSP00000398273	23.1
9606.ENSP00000339001	9606.ENSP00000270451	19.6
9606.ENSP00000339001	9606.ENSP00000286317	22.3
9606.ENSP00000339001	9606.ENSP00000295201	19.6
9606.ENSP00000339001	9606.ENSP00000338157	21.9
9606.ENSP00000339001	9606.ENSP00000343023	21.2
9606.ENSP00000339001	9606.ENSP00000376213	20.4
9606.ENSP00000339001	9606.ENSP00000398273	20.0
9606.ENSP00000350767	9606.ENSP00000238156	18.5
9606.ENSP00000350767	9606.ENSP00000264018	20.0
9606.ENSP00000350767	9606.ENSP00000264982	20.8
9606.ENSP00000350767	9606.ENSP00000305503	17.7
9606.ENSP00000352980	9606.ENSP00000238156	18.5
9606.ENSP00000352980	9606.ENSP00000264018	20.0
9606.ENSP00000352980	9606.ENSP00000264982	20.8
9606.ENSP00000352980	9606.ENSP00000305503	17.7
9606.ENSP00000357555	9606.ENSP00000318821	17.7
9606.ENSP00000357555	9606.ENSP00000331201	18.9
9606.ENSP00000357555	9606.ENSP00000343023	16.9
9606.ENSP00000357555	9606.ENSP00000376213	20.0
9606.ENSP00000360671	9606.ENSP00000242248	19.2
9606.ENSP00000360671	9606.ENSP00000264982	19.2
9606.ENSP00000360671	9606.ENSP00000295201	21.2
9606.ENSP00000360671	9606.ENSP00000318821	19.2
9606.ENSP00000361467	9606.ENSP00000242248	23.1
9606.ENSP00000361467	9606.ENSP00000265854	22.7
9606.ENSP00000361467	9606.ENSP00000305503	26.2
9606.ENSP00000361467	9606.ENSP00000318821	23.5
9606.ENSP00000361467	9606.ENSP00000325929	48.9
9606.ENSP00000361467	9606.ENSP00000327704	23.9
9606.ENSP00000361467	9606.ENSP00000331201	22.3
9606.ENSP00000361467	9606.ENSP00000338157	22.7
9606.ENSP00000361467	9606.ENSP00000386394	22.7
9606.ENSP00000361467	9606.ENSP00000409382	24.3
9606.ENSP00000361626	9606.ENSP00000256495	19.6
9606.ENSP00000361626	9606.ENSP00000325929	21.6
9606.ENSP00000361626	9606.ENSP00000352603	20.8
9606.ENSP00000361626	9606.ENSP00000400142	19.6
9606.ENSP00000361949	194441.ENV_HTLV2	24.6
9606.ENSP00000361949	9606.ENSP00000287387	21.9
9606.ENSP00000361949	9606.ENSP00000328251	21.9
9606.ENSP00000361949	9606.ENSP00000331201	21.2
