qseqid	sseqid	ppos
37296.GB_HHV8P	9606.ENSP00000304350	53.33
37296.GB_HHV8P	9606.ENSP00000313420	60.0
37296.GB_HHV8P	9606.ENSP00000323421	60.61
37296.GB_HHV8P	9606.ENSP00000356224	63.64
37296.GB_HHV8P	9606.ENSP00000362082	56.25
37296.ICP27_HHV8P	10298.ICP27_HHV11	52.63
37296.ICP27_HHV8P	10298.PRIM_HHV11	49.09
37296.ICP27_HHV8P	10298.SHUT_HHV11	37.97
37296.ICP27_HHV8P	9606.ENSP00000220597	40.51
37296.ICP27_HHV8P	9606.ENSP00000340019	57.14
37296.ICP27_HHV8P	9606.ENSP00000369757	50.91
37296.KBZIP_HHV8P	9606.ENSP00000225430	43.08
37296.KBZIP_HHV8P	9606.ENSP00000356224	39.34
37296.KBZIP_HHV8P	9606.ENSP00000362578	40.78
37296.KBZIP_HHV8P	9606.ENSP00000378917	51.61
37296.LTP_HHV8P	10298.DPOL_HHV11	40.52
37296.LTP_HHV8P	10298.LTP_HHV11	44.59
37296.LTP_HHV8P	9606.ENSP00000341826	63.64
37296.LTP_HHV8P	9606.ENSP00000356224	41.67
37296.LTP_HHV8P	9606.ENSP00000362744	48.44
37296.LTP_HHV8P	9606.ENSP00000379888	60.0
37296.MIR1_HHV8P	10298.LTP_HHV11	39.24
37296.MIR1_HHV8P	9606.ENSP00000322242	43.55
37296.MIR1_HHV8P	9606.ENSP00000335153	53.85
37296.MIR1_HHV8P	9606.ENSP00000345156	47.22
37296.MIR1_HHV8P	9606.ENSP00000346671	58.62
37296.MIR1_HHV8P	9606.ENSP00000356224	43.24
37296.MIR1_HHV8P	9606.ENSP00000358866	50.0
37296.MIR2_HHV8P	10298.DNBI_HHV11	46.67
37296.MIR2_HHV8P	10298.ICP0_HHV11	48.28
37296.MIR2_HHV8P	9606.ENSP00000267064	48.15
37296.MIR2_HHV8P	9606.ENSP00000350720	73.33
37296.ORF45_HHV8P	9606.ENSP00000245907	62.96
37296.ORF45_HHV8P	9606.ENSP00000313420	58.33
37296.ORF45_HHV8P	9606.ENSP00000320176	64.0
37296.ORF45_HHV8P	9606.ENSP00000368349	45.65
37296.ORF50_HHV8P	9606.ENSP00000220597	47.06
37296.ORF50_HHV8P	9606.ENSP00000310040	46.81
37296.ORF50_HHV8P	9606.ENSP00000317334	51.16
37296.ORF50_HHV8P	9606.ENSP00000356224	73.33
37296.ORF73_HHV8P	9606.ENSP00000227378	46.67
37296.ORF73_HHV8P	9606.ENSP00000251968	61.25
37296.ORF73_HHV8P	9606.ENSP00000254436	51.13
37296.ORF73_HHV8P	9606.ENSP00000254480	43.66
37296.ORF73_HHV8P	9606.ENSP00000264606	61.29
37296.ORF73_HHV8P	9606.ENSP00000264712	54.71
37296.ORF73_HHV8P	9606.ENSP00000267064	57.14
37296.ORF73_HHV8P	9606.ENSP00000268058	42.25
37296.ORF73_HHV8P	9606.ENSP00000290341	50.0
37296.ORF73_HHV8P	9606.ENSP00000305503	54.69
37296.ORF73_HHV8P	9606.ENSP00000320176	45.0
37296.ORF73_HHV8P	9606.ENSP00000323421	59.09
37296.ORF73_HHV8P	9606.ENSP00000323967	53.91
37296.ORF73_HHV8P	9606.ENSP00000350720	44.06
37296.ORF73_HHV8P	9606.ENSP00000352400	45.98
37296.ORF73_HHV8P	9606.ENSP00000354791	60.81
37296.ORF73_HHV8P	9606.ENSP00000357283	51.71
37296.ORF73_HHV8P	9606.ENSP00000362578	57.79
37296.ORF73_HHV8P	9606.ENSP00000378917	57.14
37296.ORF73_HHV8P	9606.ENSP00000381167	56.19
37296.ORF73_HHV8P	9606.ENSP00000430432	57.58
37296.VCYCL_HHV8P	9606.ENSP00000346671	42.86
37296.VCYCL_HHV8P	9606.ENSP00000362082	48.65
37296.VIL6_HHV8P	10298.TEG1_HHV11	60.87
37296.VIL6_HHV8P	9606.ENSP00000298139	58.14
37296.VIL6_HHV8P	9606.ENSP00000304350	37.5
37296.VIL6_HHV8P	9606.ENSP00000309555	44.74
37296.VIL6_HHV8P	9606.ENSP00000350028	50.0
37296.VIL6_HHV8P	9606.ENSP00000381167	47.22
37296.VIRF1_HHV8P	10298.LTP_HHV11	38.89
37296.VIRF1_HHV8P	9606.ENSP00000265773	76.92
37296.VIRF1_HHV8P	9606.ENSP00000283131	53.66
37296.VIRF1_HHV8P	9606.ENSP00000309555	48.48
37296.VIRF1_HHV8P	9606.ENSP00000350720	40.0
37296.VIRF1_HHV8P	9606.ENSP00000358866	56.25
37296.VIRF2_HHV8P	10298.DNBI_HHV11	43.64
37296.VIRF2_HHV8P	9606.ENSP00000222247	57.14
37296.VIRF2_HHV8P	9606.ENSP00000265081	41.12
37296.VIRF2_HHV8P	9606.ENSP00000268058	66.67
37296.VIRF2_HHV8P	9606.ENSP00000332816	43.18
37296.VIRF2_HHV8P	9606.ENSP00000355759	51.28
37296.VIRF2_HHV8P	9606.ENSP00000356224	60.0
37296.VIRF2_HHV8P	9606.ENSP00000362082	65.62
37296.VIRF2_HHV8P	9606.ENSP00000381167	53.57
37296.VIRF3_HHV8P	9606.ENSP00000282878	57.14
37296.VIRF3_HHV8P	9606.ENSP00000342905	78.26
37296.VIRF3_HHV8P	9606.ENSP00000364802	40.43
37296.VIRF4_HHV8P	9606.ENSP00000265773	47.73
37296.VIRF4_HHV8P	9606.ENSP00000320176	44.26
37296.VIRF4_HHV8P	9606.ENSP00000350720	47.67
9606.ENSP00000012443	9606.ENSP00000245907	46.09
9606.ENSP00000012443	9606.ENSP00000265773	50.0
9606.ENSP00000012443	9606.ENSP00000326031	63.49
9606.ENSP00000012443	9606.ENSP00000381167	40.3
9606.ENSP00000012443	9606.ENSP00000429374	47.06
9606.ENSP00000071281	9606.ENSP00000265081	36.9
9606.ENSP00000071281	9606.ENSP00000326022	62.83
9606.ENSP00000071281	9606.ENSP00000341885	75.0
9606.ENSP00000071281	9606.ENSP00000353622	55.56
9606.ENSP00000071281	9606.ENSP00000356224	73.33
9606.ENSP00000071281	9606.ENSP00000378160	45.71
9606.ENSP00000071281	9606.ENSP00000419425	61.54
9606.ENSP00000201031	10298.RIR1_HHV11	52.78
9606.ENSP00000201031	9606.ENSP00000323929	55.17
9606.ENSP00000201031	9606.ENSP00000356224	47.95
9606.ENSP00000216225	10298.ICP0_HHV11	54.17
9606.ENSP00000216225	9606.ENSP00000005558	40.28
9606.ENSP00000216225	9606.ENSP00000295688	55.56
9606.ENSP00000216225	9606.ENSP00000309555	62.5
9606.ENSP00000216225	9606.ENSP00000322242	50.0
9606.ENSP00000216225	9606.ENSP00000323929	72.73
9606.ENSP00000216225	9606.ENSP00000332604	40.48
9606.ENSP00000216225	9606.ENSP00000346671	73.33
9606.ENSP00000216225	9606.ENSP00000356224	66.67
9606.ENSP00000216225	9606.ENSP00000362578	62.5
9606.ENSP00000216714	9606.ENSP00000354791	51.35
9606.ENSP00000223190	9606.ENSP00000216297	62.96
9606.ENSP00000223190	9606.ENSP00000234420	61.76
9606.ENSP00000223190	9606.ENSP00000323421	60.0
9606.ENSP00000223190	9606.ENSP00000332604	66.67
9606.ENSP00000223190	9606.ENSP00000356224	44.44
9606.ENSP00000228318	9606.ENSP00000234420	60.0
9606.ENSP00000228318	9606.ENSP00000313420	65.22
9606.ENSP00000228318	9606.ENSP00000360671	40.2
9606.ENSP00000228318	9606.ENSP00000370808	48.12
9606.ENSP00000228318	9606.ENSP00000381167	45.24
9606.ENSP00000233057	10298.US03_HHV11	49.19
9606.ENSP00000233057	9606.ENSP00000216274	44.41
9606.ENSP00000233057	9606.ENSP00000225792	60.61
9606.ENSP00000233057	9606.ENSP00000233057	100.0
9606.ENSP00000233057	9606.ENSP00000259808	40.0
9606.ENSP00000233057	9606.ENSP00000282878	48.72
9606.ENSP00000233057	9606.ENSP00000304350	40.91
9606.ENSP00000233057	9606.ENSP00000324740	54.47
9606.ENSP00000233057	9606.ENSP00000329967	44.25
9606.ENSP00000233057	9606.ENSP00000332816	43.55
9606.ENSP00000233057	9606.ENSP00000335321	64.0
9606.ENSP00000233057	9606.ENSP00000346001	64.29
9606.ENSP00000233057	9606.ENSP00000346671	54.47
9606.ENSP00000233057	9606.ENSP00000356520	47.32
9606.ENSP00000233057	9606.ENSP00000360922	52.0
9606.ENSP00000233057	9606.ENSP00000420213	45.83
9606.ENSP00000250263	9606.ENSP00000228251	43.18
9606.ENSP00000250263	9606.ENSP00000245907	41.0
9606.ENSP00000250263	9606.ENSP00000263642	64.71
9606.ENSP00000250263	9606.ENSP00000265081	43.94
9606.ENSP00000250263	9606.ENSP00000267064	55.56
9606.ENSP00000250263	9606.ENSP00000292140	73.33
9606.ENSP00000250263	9606.ENSP00000295688	48.98
9606.ENSP00000250263	9606.ENSP00000309555	73.33
9606.ENSP00000250263	9606.ENSP00000313420	46.97
9606.ENSP00000250263	9606.ENSP00000350651	56.6
9606.ENSP00000250263	9606.ENSP00000350720	45.0
9606.ENSP00000250263	9606.ENSP00000357113	45.95
9606.ENSP00000250263	9606.ENSP00000361626	43.18
9606.ENSP00000250263	9606.ENSP00000365462	73.08
9606.ENSP00000250263	9606.ENSP00000375863	62.5
9606.ENSP00000253024	10298.ICP0_HHV11	46.43
9606.ENSP00000253024	9606.ENSP00000254436	35.38
9606.ENSP00000253024	9606.ENSP00000268058	41.61
9606.ENSP00000253024	9606.ENSP00000362578	35.94
9606.ENSP00000253024	9606.ENSP00000370968	47.13
9606.ENSP00000253571	10298.ICP0_HHV11	48.08
9606.ENSP00000253571	10298.LTP_HHV11	37.18
9606.ENSP00000253571	9606.ENSP00000233057	69.44
9606.ENSP00000253571	9606.ENSP00000254436	46.3
9606.ENSP00000253571	9606.ENSP00000263642	56.67
9606.ENSP00000253571	9606.ENSP00000292140	55.1
9606.ENSP00000253571	9606.ENSP00000298139	53.33
9606.ENSP00000253571	9606.ENSP00000335321	62.5
9606.ENSP00000253571	9606.ENSP00000352400	50.0
9606.ENSP00000253571	9606.ENSP00000362578	50.0
9606.ENSP00000253571	9606.ENSP00000381167	62.86
9606.ENSP00000254719	9606.ENSP00000254719	100.0
9606.ENSP00000254719	9606.ENSP00000317334	57.14
9606.ENSP00000254719	9606.ENSP00000350052	37.97
9606.ENSP00000254719	9606.ENSP00000356224	52.63
9606.ENSP00000254719	9606.ENSP00000358866	81.25
9606.ENSP00000254719	9606.ENSP00000420213	39.51
9606.ENSP00000254901	10298.SHUT_HHV11	53.97
9606.ENSP00000254901	9606.ENSP00000245907	83.33
9606.ENSP00000254901	9606.ENSP00000352400	60.0
9606.ENSP00000254901	9606.ENSP00000353622	40.74
9606.ENSP00000254901	9606.ENSP00000371475	52.0
9606.ENSP00000256474	9606.ENSP00000264018	75.0
9606.ENSP00000256474	9606.ENSP00000265081	61.76
9606.ENSP00000256474	9606.ENSP00000265990	48.0
9606.ENSP00000256474	9606.ENSP00000352400	40.85
9606.ENSP00000256474	9606.ENSP00000358866	47.06
9606.ENSP00000256474	9606.ENSP00000381167	45.24
9606.ENSP00000257904	10298.ICP0_HHV11	45.28
9606.ENSP00000257904	10298.US03_HHV11	45.41
9606.ENSP00000257904	9606.ENSP00000083182	41.82
9606.ENSP00000257904	9606.ENSP00000216274	48.5
9606.ENSP00000257904	9606.ENSP00000233057	41.48
9606.ENSP00000257904	9606.ENSP00000259808	41.67
9606.ENSP00000257904	9606.ENSP00000263382	46.32
9606.ENSP00000257904	9606.ENSP00000265594	41.88
9606.ENSP00000257904	9606.ENSP00000283179	37.21
9606.ENSP00000257904	9606.ENSP00000324740	45.41
9606.ENSP00000257904	9606.ENSP00000329967	44.44
9606.ENSP00000257904	9606.ENSP00000332816	44.81
9606.ENSP00000257904	9606.ENSP00000346671	46.41
9606.ENSP00000257904	9606.ENSP00000430432	44.19
9606.ENSP00000261692	10298.LTP_HHV11	56.52
9606.ENSP00000261692	9606.ENSP00000234590	69.57
9606.ENSP00000261692	9606.ENSP00000375977	51.52
9606.ENSP00000261692	9606.ENSP00000381167	60.47
9606.ENSP00000262017	9606.ENSP00000265990	62.5
9606.ENSP00000262017	9606.ENSP00000358866	41.56
9606.ENSP00000262306	9606.ENSP00000250495	60.0
9606.ENSP00000262306	9606.ENSP00000263857	70.59
9606.ENSP00000262306	9606.ENSP00000344818	57.45
9606.ENSP00000262306	9606.ENSP00000371475	40.35
9606.ENSP00000262306	9606.ENSP00000418960	53.33
9606.ENSP00000262306	9606.ENSP00000431822	46.77
9606.ENSP00000262367	9606.ENSP00000263205	56.76
9606.ENSP00000262367	9606.ENSP00000265773	58.46
9606.ENSP00000262367	9606.ENSP00000267064	45.26
9606.ENSP00000262367	9606.ENSP00000292140	59.57
9606.ENSP00000262367	9606.ENSP00000320176	41.51
9606.ENSP00000262367	9606.ENSP00000325875	66.67
9606.ENSP00000262367	9606.ENSP00000326022	42.62
9606.ENSP00000262367	9606.ENSP00000335321	42.59
9606.ENSP00000262367	9606.ENSP00000350720	54.69
9606.ENSP00000262367	9606.ENSP00000352257	36.62
9606.ENSP00000262367	9606.ENSP00000370968	44.05
9606.ENSP00000262367	9606.ENSP00000430432	46.15
9606.ENSP00000262367	9606.ENSP00000433821	47.73
9606.ENSP00000262953	10298.DPOL_HHV11	83.33
9606.ENSP00000262953	10298.US03_HHV11	47.22
9606.ENSP00000262953	10298.VP16_HHV11	53.33
9606.ENSP00000262953	9606.ENSP00000227524	48.68
9606.ENSP00000262953	9606.ENSP00000318227	50.82
9606.ENSP00000262953	9606.ENSP00000354125	40.74
9606.ENSP00000262953	9606.ENSP00000362592	38.5
9606.ENSP00000263253	9606.ENSP00000265773	58.46
9606.ENSP00000263253	9606.ENSP00000311997	44.87
9606.ENSP00000263253	9606.ENSP00000312697	44.44
9606.ENSP00000263253	9606.ENSP00000318227	35.22
9606.ENSP00000263253	9606.ENSP00000320176	42.53
9606.ENSP00000263253	9606.ENSP00000326022	36.67
9606.ENSP00000263253	9606.ENSP00000335153	46.3
9606.ENSP00000263253	9606.ENSP00000350720	54.69
9606.ENSP00000263253	9606.ENSP00000357047	44.05
9606.ENSP00000263253	9606.ENSP00000433821	44.9
9606.ENSP00000264350	9606.ENSP00000262435	49.72
9606.ENSP00000264350	9606.ENSP00000304350	56.86
9606.ENSP00000264350	9606.ENSP00000381167	78.95
9606.ENSP00000264720	10298.LTP_HHV11	53.33
9606.ENSP00000264720	9606.ENSP00000227524	68.42
9606.ENSP00000264720	9606.ENSP00000305790	53.06
9606.ENSP00000264720	9606.ENSP00000318227	35.21
9606.ENSP00000264720	9606.ENSP00000352257	52.38
9606.ENSP00000264720	9606.ENSP00000362592	46.67
9606.ENSP00000264720	9606.ENSP00000369757	45.0
9606.ENSP00000265372	10298.RIR1_HHV11	41.27
9606.ENSP00000265372	9606.ENSP00000265056	47.73
9606.ENSP00000265372	9606.ENSP00000265081	43.9
9606.ENSP00000265372	9606.ENSP00000286788	34.42
9606.ENSP00000265372	9606.ENSP00000312697	67.86
9606.ENSP00000265372	9606.ENSP00000313420	46.49
9606.ENSP00000265372	9606.ENSP00000344818	42.0
9606.ENSP00000265372	9606.ENSP00000356224	41.59
9606.ENSP00000265372	9606.ENSP00000358866	48.33
9606.ENSP00000265421	9606.ENSP00000325875	51.06
9606.ENSP00000265421	9606.ENSP00000335153	43.94
9606.ENSP00000265421	9606.ENSP00000350028	42.67
9606.ENSP00000265421	9606.ENSP00000356224	65.38
9606.ENSP00000265421	9606.ENSP00000363745	54.35
9606.ENSP00000265428	9606.ENSP00000262435	58.82
9606.ENSP00000265428	9606.ENSP00000265056	66.67
9606.ENSP00000265428	9606.ENSP00000305790	51.02
9606.ENSP00000265428	9606.ENSP00000338020	39.23
9606.ENSP00000265428	9606.ENSP00000354791	45.12
9606.ENSP00000265734	10298.US03_HHV11	43.7
9606.ENSP00000265734	9606.ENSP00000216274	48.99
