qseqid	sseqid	ppos
337042.VE6_HPV18	10258.Q6TVJ7_ORFSA	68.18
337042.VE7_HPV18	9606.ENSP00000299218	54.17
9606.ENSP00000010404	10258.Q6TVJ4_ORFSA	100.0
9606.ENSP00000010404	10258.Q6TVW2_ORFSA	77.78
9606.ENSP00000010404	9606.ENSP00000326804	53.33
9606.ENSP00000016171	10258.Q6TVJ1_ORFSA	69.23
9606.ENSP00000016171	10258.Q6TVJ7_ORFSA	65.0
9606.ENSP00000044462	10258.Q6TVW2_ORFSA	60.0
9606.ENSP00000044462	9606.ENSP00000231487	50.85
9606.ENSP00000157812	10258.Q6TVJ4_ORFSA	60.0
9606.ENSP00000157812	10258.Q6TVW2_ORFSA	55.17
9606.ENSP00000157812	9606.ENSP00000231487	61.9
9606.ENSP00000157812	9606.ENSP00000299218	71.43
9606.ENSP00000157812	9606.ENSP00000326804	43.37
9606.ENSP00000158771	10258.Q6TVJ1_ORFSA	45.45
9606.ENSP00000158771	10258.Q6TVJ4_ORFSA	44.44
9606.ENSP00000158771	9606.ENSP00000216225	35.71
9606.ENSP00000158771	9606.ENSP00000299218	100.0
9606.ENSP00000162044	10258.Q6TVJ4_ORFSA	59.09
9606.ENSP00000162044	9606.ENSP00000299218	50.0
9606.ENSP00000175091	10258.Q6TVJ1_ORFSA	69.23
9606.ENSP00000175091	10258.Q6TVJ2_ORFSA	100.0
9606.ENSP00000175091	9606.ENSP00000299218	60.87
9606.ENSP00000175091	9606.ENSP00000326804	46.43
9606.ENSP00000215071	10258.Q6TVJ1_ORFSA	62.5
9606.ENSP00000215567	10258.Q6TVJ4_ORFSA	50.0
9606.ENSP00000216500	10258.Q6TVJ2_ORFSA	51.22
9606.ENSP00000216500	9606.ENSP00000216225	55.56
9606.ENSP00000217446	10258.Q6TVJ4_ORFSA	77.78
9606.ENSP00000217446	10258.Q6TVJ7_ORFSA	51.35
9606.ENSP00000217446	10258.Q6TVW2_ORFSA	50.0
9606.ENSP00000217446	9606.ENSP00000299218	40.82
9606.ENSP00000217456	10258.Q6TVJ4_ORFSA	62.5
9606.ENSP00000217456	10258.Q6TVJ7_ORFSA	44.83
9606.ENSP00000217456	10258.Q6TVW2_ORFSA	68.75
9606.ENSP00000217456	9606.ENSP00000299218	54.05
9606.ENSP00000217456	9606.ENSP00000326804	65.0
9606.ENSP00000217971	10258.Q6TVJ1_ORFSA	76.92
9606.ENSP00000217971	10258.Q6TVJ7_ORFSA	71.43
9606.ENSP00000217971	9606.ENSP00000231487	69.23
9606.ENSP00000217971	9606.ENSP00000299218	77.78
9606.ENSP00000217971	9606.ENSP00000326804	73.33
9606.ENSP00000218104	10258.Q6TVJ1_ORFSA	44.44
9606.ENSP00000218104	10258.Q6TVJ2_ORFSA	54.55
9606.ENSP00000218104	10258.Q6TVJ4_ORFSA	45.95
9606.ENSP00000218104	9606.ENSP00000326804	58.33
9606.ENSP00000219313	9606.ENSP00000326804	48.94
