qseqid	sseqid	ppos
36427.NSP1_ROTHC	9606.ENSP00000222399	35.62
36427.NSP1_ROTHC	9606.ENSP00000261405	50.98
36427.NSP1_ROTHC	9606.ENSP00000274695	37.5
36427.NSP1_ROTHC	9606.ENSP00000295688	67.57
36427.NSP1_ROTHC	9606.ENSP00000345873	45.45
36427.NSP1_ROTHC	9606.ENSP00000350012	64.29
9606.ENSP00000247207	9606.ENSP00000222399	50.55
9606.ENSP00000247207	9606.ENSP00000227378	95.11
9606.ENSP00000247207	9606.ENSP00000259457	45.16
9606.ENSP00000247207	9606.ENSP00000295550	85.71
9606.ENSP00000247207	9606.ENSP00000302961	52.61
9606.ENSP00000247207	9606.ENSP00000349437	64.86
9606.ENSP00000247207	9606.ENSP00000364403	55.81
9606.ENSP00000247207	9606.ENSP00000364801	92.81
9606.ENSP00000247207	9606.ENSP00000364802	92.81
9606.ENSP00000247207	9606.ENSP00000377262	66.67
9606.ENSP00000247207	9606.ENSP00000420321	52.08
9606.ENSP00000247207	9606.ENSP00000430333	53.33
9606.ENSP00000247207	9606.ENSP00000442464	66.67
9606.ENSP00000262306	9606.ENSP00000196061	66.67
9606.ENSP00000262306	9606.ENSP00000274276	51.16
9606.ENSP00000262306	9606.ENSP00000283195	48.72
9606.ENSP00000262306	9606.ENSP00000294016	43.02
9606.ENSP00000262306	9606.ENSP00000307859	36.92
9606.ENSP00000262306	9606.ENSP00000349415	60.0
9606.ENSP00000262306	9606.ENSP00000358674	46.51
9606.ENSP00000262306	9606.ENSP00000376914	50.98
9606.ENSP00000264414	9606.ENSP00000252597	48.39
9606.ENSP00000264414	9606.ENSP00000264414	100.0
9606.ENSP00000264414	9606.ENSP00000274276	44.04
9606.ENSP00000264414	9606.ENSP00000280772	49.21
9606.ENSP00000264414	9606.ENSP00000316357	43.45
9606.ENSP00000264414	9606.ENSP00000321971	41.67
9606.ENSP00000264414	9606.ENSP00000326804	52.0
9606.ENSP00000264414	9606.ENSP00000352208	41.11
9606.ENSP00000264414	9606.ENSP00000364589	57.47
9606.ENSP00000264414	9606.ENSP00000376808	49.85
9606.ENSP00000264414	9606.ENSP00000384109	58.34
9606.ENSP00000264414	9606.ENSP00000444856	51.44
9606.ENSP00000265094	9606.ENSP00000230419	35.48
9606.ENSP00000265094	9606.ENSP00000260643	50.0
9606.ENSP00000265094	9606.ENSP00000267113	57.89
9606.ENSP00000265094	9606.ENSP00000307260	60.53
9606.ENSP00000265094	9606.ENSP00000321537	52.78
9606.ENSP00000265094	9606.ENSP00000329419	53.33
9606.ENSP00000265094	9606.ENSP00000356230	45.33
9606.ENSP00000265094	9606.ENSP00000357048	47.22
9606.ENSP00000265094	9606.ENSP00000362994	41.03
9606.ENSP00000265094	9606.ENSP00000364403	42.25
9606.ENSP00000265094	9606.ENSP00000367064	47.83
9606.ENSP00000265094	9606.ENSP00000390783	47.5
9606.ENSP00000303373	9606.ENSP00000251527	47.92
9606.ENSP00000303373	9606.ENSP00000255194	44.55
9606.ENSP00000303373	9606.ENSP00000269321	57.14
9606.ENSP00000303373	9606.ENSP00000324804	50.0
9606.ENSP00000303373	9606.ENSP00000345731	48.0
9606.ENSP00000303373	9606.ENSP00000368884	50.0
9606.ENSP00000303373	9606.ENSP00000384109	52.63
9606.ENSP00000310219	9606.ENSP00000227378	92.41
9606.ENSP00000310219	9606.ENSP00000302961	53.01
9606.ENSP00000310219	9606.ENSP00000320232	38.92
9606.ENSP00000310219	9606.ENSP00000350278	53.85
9606.ENSP00000310219	9606.ENSP00000351905	62.5
9606.ENSP00000310219	9606.ENSP00000364403	55.81
9606.ENSP00000310219	9606.ENSP00000364801	93.73
9606.ENSP00000310219	9606.ENSP00000364802	93.73
9606.ENSP00000310219	9606.ENSP00000367064	53.49
9606.ENSP00000310219	9606.ENSP00000429084	43.36
9606.ENSP00000310219	9606.ENSP00000430333	53.33
9606.ENSP00000321389	9606.ENSP00000251527	47.92
9606.ENSP00000321389	9606.ENSP00000255194	44.55
9606.ENSP00000321389	9606.ENSP00000269321	57.14
9606.ENSP00000321389	9606.ENSP00000324804	50.0
9606.ENSP00000321389	9606.ENSP00000384109	52.63
9606.ENSP00000321389	9606.ENSP00000429084	42.11
9606.ENSP00000328484	9606.ENSP00000251527	47.92
9606.ENSP00000328484	9606.ENSP00000324804	51.67
9606.ENSP00000328484	9606.ENSP00000368884	46.67
9606.ENSP00000328484	9606.ENSP00000384109	52.63
9606.ENSP00000328484	9606.ENSP00000429084	42.11
9606.ENSP00000332194	9606.ENSP00000251527	49.06
9606.ENSP00000332194	9606.ENSP00000320232	47.27
9606.ENSP00000332194	9606.ENSP00000324804	51.43
9606.ENSP00000332194	9606.ENSP00000384109	52.63
9606.ENSP00000332194	9606.ENSP00000429084	42.11
9606.ENSP00000341094	9606.ENSP00000251527	47.92
9606.ENSP00000341094	9606.ENSP00000324804	51.67
9606.ENSP00000341094	9606.ENSP00000368884	50.0
9606.ENSP00000341094	9606.ENSP00000384109	52.63
9606.ENSP00000352119	9606.ENSP00000251527	47.92
9606.ENSP00000352119	9606.ENSP00000324804	51.67
9606.ENSP00000352119	9606.ENSP00000358363	37.5
9606.ENSP00000352119	9606.ENSP00000368884	46.67
9606.ENSP00000352119	9606.ENSP00000384109	52.63
9606.ENSP00000352119	9606.ENSP00000429084	42.11
9606.ENSP00000352980	9606.ENSP00000262803	75.0
9606.ENSP00000352980	9606.ENSP00000280326	51.72
9606.ENSP00000352980	9606.ENSP00000280772	50.85
9606.ENSP00000352980	9606.ENSP00000312506	48.15
9606.ENSP00000352980	9606.ENSP00000353094	76.47
9606.ENSP00000352980	9606.ENSP00000399982	60.0
9606.ENSP00000355656	9606.ENSP00000251527	47.92
9606.ENSP00000355656	9606.ENSP00000255194	44.55
9606.ENSP00000355656	9606.ENSP00000269321	57.14
9606.ENSP00000355656	9606.ENSP00000324804	50.0
9606.ENSP00000355656	9606.ENSP00000345731	48.0
9606.ENSP00000355656	9606.ENSP00000368884	50.0
9606.ENSP00000355656	9606.ENSP00000384109	52.63
9606.ENSP00000358158	9606.ENSP00000251527	47.92
9606.ENSP00000358158	9606.ENSP00000324804	51.67
9606.ENSP00000358158	9606.ENSP00000384109	52.63
9606.ENSP00000358158	9606.ENSP00000429084	42.11
9606.ENSP00000364802	9606.ENSP00000227378	94.44
9606.ENSP00000364802	9606.ENSP00000263388	54.55
9606.ENSP00000364802	9606.ENSP00000302961	54.79
9606.ENSP00000364802	9606.ENSP00000315130	40.74
9606.ENSP00000364802	9606.ENSP00000343023	65.38
9606.ENSP00000364802	9606.ENSP00000346560	60.61
9606.ENSP00000364802	9606.ENSP00000349437	58.49
9606.ENSP00000364802	9606.ENSP00000350278	53.85
9606.ENSP00000364802	9606.ENSP00000364801	100.0
9606.ENSP00000364802	9606.ENSP00000364802	100.0
9606.ENSP00000364802	9606.ENSP00000420321	70.37
9606.ENSP00000364802	9606.ENSP00000430333	53.33
9606.ENSP00000364805	9606.ENSP00000227378	94.27
9606.ENSP00000364805	9606.ENSP00000295688	53.19
9606.ENSP00000364805	9606.ENSP00000302961	55.0
9606.ENSP00000364805	9606.ENSP00000343023	65.38
9606.ENSP00000364805	9606.ENSP00000346560	61.29
9606.ENSP00000364805	9606.ENSP00000350278	56.41
9606.ENSP00000364805	9606.ENSP00000358363	47.71
9606.ENSP00000364805	9606.ENSP00000364801	96.72
9606.ENSP00000364805	9606.ENSP00000364802	96.72
9606.ENSP00000364805	9606.ENSP00000377262	61.9
9606.ENSP00000364805	9606.ENSP00000430333	45.45
9606.ENSP00000366679	9606.ENSP00000251527	47.92
9606.ENSP00000366679	9606.ENSP00000324804	51.67
9606.ENSP00000366679	9606.ENSP00000368884	50.0
9606.ENSP00000366679	9606.ENSP00000384109	52.63
9606.ENSP00000366679	9606.ENSP00000429084	42.11
9606.ENSP00000373730	9606.ENSP00000251527	49.06
9606.ENSP00000373730	9606.ENSP00000322020	64.0
9606.ENSP00000373730	9606.ENSP00000324804	51.43
9606.ENSP00000373730	9606.ENSP00000344577	61.9
9606.ENSP00000373730	9606.ENSP00000368884	50.0
9606.ENSP00000373730	9606.ENSP00000384109	52.63
9606.ENSP00000431822	9606.ENSP00000310491	76.47
9606.ENSP00000431822	9606.ENSP00000365131	50.0
9606.ENSP00000431822	9606.ENSP00000368699	61.9
