qseqid	sseqid	pident
35305.NSS_BUNL8	9606.ENSP00000229239	37.5
35305.NSS_BUNL8	9606.ENSP00000301764	33.333
35305.NSS_BUNL8	9606.ENSP00000348349	33.333
35305.NSS_BUNL8	9606.ENSP00000361202	34.783
35305.NSS_BUNL8	9606.ENSP00000393183	23.076999999999998
35305.NSS_BUNL8	9606.ENSP00000429084	70.0
9606.ENSP00000216181	10359.IL10H_HCMVM	31.706999999999997
9606.ENSP00000216181	9606.ENSP00000264657	35.0
9606.ENSP00000216181	9606.ENSP00000337853	29.031999999999996
9606.ENSP00000216181	9606.ENSP00000345216	26.055999999999997
9606.ENSP00000216181	9606.ENSP00000348349	36.745
9606.ENSP00000216181	9606.ENSP00000361927	50.0
9606.ENSP00000216181	9606.ENSP00000371003	27.273000000000003
9606.ENSP00000217182	10359.UL97_HCMVM	32.431999999999995
9606.ENSP00000217182	10359.US02_HCMVM	40.0
9606.ENSP00000217182	9606.ENSP00000231524	25.397
9606.ENSP00000217182	9606.ENSP00000240343	34.286
9606.ENSP00000217182	9606.ENSP00000317232	32.353
9606.ENSP00000217182	9606.ENSP00000337853	36.111
9606.ENSP00000217182	9606.ENSP00000347733	30.435
9606.ENSP00000217182	9606.ENSP00000348349	29.73
9606.ENSP00000217182	9606.ENSP00000357879	27.273000000000003
9606.ENSP00000217182	9606.ENSP00000394394	33.333
9606.ENSP00000217426	9606.ENSP00000313007	45.161
9606.ENSP00000217426	9606.ENSP00000343023	24.59
9606.ENSP00000217426	9606.ENSP00000347733	40.909
9606.ENSP00000217426	9606.ENSP00000369538	28.0
9606.ENSP00000217426	9606.ENSP00000371341	29.166999999999998
9606.ENSP00000217426	9606.ENSP00000372023	24.138
9606.ENSP00000225792	10359.UL35_HCMVM	29.166999999999998
9606.ENSP00000225792	10359.US02_HCMVM	52.632
9606.ENSP00000225792	9606.ENSP00000253792	20.904
9606.ENSP00000225792	9606.ENSP00000332340	29.456999999999997
9606.ENSP00000225792	9606.ENSP00000343535	23.438000000000002
9606.ENSP00000225792	9606.ENSP00000369538	38.635999999999996
9606.ENSP00000240851	10359.PP65_HCMVM	40.0
9606.ENSP00000240851	9606.ENSP00000266000	27.381
9606.ENSP00000240851	9606.ENSP00000268058	68.75
9606.ENSP00000240851	9606.ENSP00000290541	29.412
9606.ENSP00000240851	9606.ENSP00000345731	34.043
9606.ENSP00000240851	9606.ENSP00000374212	40.0
9606.ENSP00000240851	9606.ENSP00000378350	40.909
9606.ENSP00000243563	9606.ENSP00000228284	31.884
9606.ENSP00000243563	9606.ENSP00000264710	32.258
9606.ENSP00000243563	9606.ENSP00000313007	32.558
9606.ENSP00000243563	9606.ENSP00000343023	40.0
9606.ENSP00000243563	9606.ENSP00000345216	25.805999999999997
9606.ENSP00000243563	9606.ENSP00000347733	47.059
9606.ENSP00000243563	9606.ENSP00000357113	31.666999999999998
9606.ENSP00000243563	9606.ENSP00000364578	29.031999999999996
9606.ENSP00000243563	9606.ENSP00000368459	50.0
9606.ENSP00000243563	9606.ENSP00000374212	38.095
9606.ENSP00000243563	9606.ENSP00000429084	39.13
9606.ENSP00000249923	10359.VIE1_HCMVM	29.576999999999998
9606.ENSP00000249923	9606.ENSP00000348349	28.570999999999998
9606.ENSP00000249923	9606.ENSP00000358696	30.12
9606.ENSP00000249923	9606.ENSP00000393183	30.233
9606.ENSP00000253024	10359.UL144_HCMVM	30.303
9606.ENSP00000253024	9606.ENSP00000231524	22.491
9606.ENSP00000253024	9606.ENSP00000268058	22.148000000000003
9606.ENSP00000253024	9606.ENSP00000337853	27.778000000000002
9606.ENSP00000253024	9606.ENSP00000343023	23.438000000000002
9606.ENSP00000253024	9606.ENSP00000371003	24.444000000000003
9606.ENSP00000253024	9606.ENSP00000371341	46.667
9606.ENSP00000253024	9606.ENSP00000374212	28.570999999999998
9606.ENSP00000253792	9606.ENSP00000253792	100.0
9606.ENSP00000253792	9606.ENSP00000266000	61.538000000000004
9606.ENSP00000253792	9606.ENSP00000270586	26.866
9606.ENSP00000253792	9606.ENSP00000305480	26.316
9606.ENSP00000253792	9606.ENSP00000347733	31.429000000000002
9606.ENSP00000253792	9606.ENSP00000397552	28.570999999999998
9606.ENSP00000254108	10359.VIE2_HCMVM	40.0
9606.ENSP00000254108	9606.ENSP00000228284	29.07
9606.ENSP00000254108	9606.ENSP00000313007	27.559
9606.ENSP00000254108	9606.ENSP00000345216	23.913
9606.ENSP00000262375	9606.ENSP00000347733	43.243
9606.ENSP00000262375	9606.ENSP00000358696	39.394
9606.ENSP00000262375	9606.ENSP00000368030	29.230999999999998
9606.ENSP00000262375	9606.ENSP00000393183	80.0
9606.ENSP00000262375	9606.ENSP00000429084	34.375
9606.ENSP00000262746	9606.ENSP00000301071	33.333
9606.ENSP00000262746	9606.ENSP00000301072	33.333
9606.ENSP00000262746	9606.ENSP00000332340	29.031999999999996
9606.ENSP00000262746	9606.ENSP00000374212	34.091
9606.ENSP00000264335	10359.VICA_HCMVM	43.75
9606.ENSP00000264335	9606.ENSP00000332340	41.176
9606.ENSP00000264335	9606.ENSP00000343701	38.889
9606.ENSP00000265028	9606.ENSP00000228284	32.258
9606.ENSP00000265028	9606.ENSP00000229239	30.435
9606.ENSP00000265028	9606.ENSP00000268058	30.435
9606.ENSP00000265028	9606.ENSP00000376176	28.261
9606.ENSP00000265056	9606.ENSP00000217244	23.456999999999997
9606.ENSP00000265056	9606.ENSP00000300291	66.667
9606.ENSP00000265056	9606.ENSP00000311997	25.0
9606.ENSP00000265056	9606.ENSP00000318297	28.889
9606.ENSP00000265056	9606.ENSP00000363998	26.087
9606.ENSP00000265056	9606.ENSP00000368030	42.424
9606.ENSP00000265056	9606.ENSP00000376176	44.443999999999996
9606.ENSP00000265056	9606.ENSP00000423673	27.848000000000003
9606.ENSP00000272322	9606.ENSP00000337853	26.666999999999998
9606.ENSP00000272322	9606.ENSP00000345216	30.357
9606.ENSP00000272322	9606.ENSP00000362824	33.333
9606.ENSP00000272322	9606.ENSP00000397552	21.302
9606.ENSP00000280326	9606.ENSP00000313007	21.276999999999997
9606.ENSP00000280326	9606.ENSP00000324173	40.909
9606.ENSP00000280326	9606.ENSP00000332340	28.302
9606.ENSP00000284694	10359.ICP27_HCMVM	31.915
9606.ENSP00000284694	10359.UL97_HCMVM	28.570999999999998
9606.ENSP00000284694	9606.ENSP00000293362	38.71
9606.ENSP00000284694	9606.ENSP00000343023	69.23100000000001
9606.ENSP00000284694	9606.ENSP00000374212	29.090999999999998
9606.ENSP00000287295	9606.ENSP00000268058	37.5
9606.ENSP00000287295	9606.ENSP00000347733	35.484
9606.ENSP00000287295	9606.ENSP00000361927	41.667
9606.ENSP00000287295	9606.ENSP00000374212	33.784
9606.ENSP00000287295	9606.ENSP00000429084	32.353
9606.ENSP00000295688	9606.ENSP00000301764	29.576999999999998
9606.ENSP00000295688	9606.ENSP00000347733	44.0
9606.ENSP00000295688	9606.ENSP00000358696	32.353
9606.ENSP00000295688	9606.ENSP00000378350	34.375
9606.ENSP00000299767	9606.ENSP00000228284	47.826
9606.ENSP00000299767	9606.ENSP00000253792	23.81
9606.ENSP00000299767	9606.ENSP00000286091	50.0
9606.ENSP00000299767	9606.ENSP00000310129	27.869
9606.ENSP00000299767	9606.ENSP00000317232	28.570999999999998
9606.ENSP00000299767	9606.ENSP00000345731	28.261
9606.ENSP00000300107	10359.UL97_HCMVM	35.0
9606.ENSP00000300107	9606.ENSP00000157812	28.570999999999998
9606.ENSP00000300107	9606.ENSP00000264639	37.037
9606.ENSP00000300107	9606.ENSP00000290541	45.0
9606.ENSP00000300107	9606.ENSP00000318297	47.059
9606.ENSP00000300107	9606.ENSP00000365025	47.059
9606.ENSP00000300107	9606.ENSP00000368030	34.667
9606.ENSP00000300107	9606.ENSP00000374212	42.308
9606.ENSP00000300107	9606.ENSP00000401802	37.333
9606.ENSP00000301071	10359.UL76_HCMVM	40.741
9606.ENSP00000301071	10359.VIE1_HCMVM	25.49
9606.ENSP00000301071	9606.ENSP00000301071	100.0
9606.ENSP00000301071	9606.ENSP00000301072	98.00399999999999
9606.ENSP00000301071	9606.ENSP00000339001	41.244
9606.ENSP00000301071	9606.ENSP00000363998	26.168000000000003
9606.ENSP00000301071	9606.ENSP00000368459	31.429000000000002
9606.ENSP00000301071	9606.ENSP00000394394	38.889
9606.ENSP00000301072	10359.VIE1_HCMVM	25.49
9606.ENSP00000301072	9606.ENSP00000301071	98.00399999999999
9606.ENSP00000301072	9606.ENSP00000301072	100.0
9606.ENSP00000301072	9606.ENSP00000339001	41.475
9606.ENSP00000301072	9606.ENSP00000368459	31.429000000000002
9606.ENSP00000301522	9606.ENSP00000268058	42.105
9606.ENSP00000301522	9606.ENSP00000301071	36.364000000000004
9606.ENSP00000301522	9606.ENSP00000301072	36.364000000000004
9606.ENSP00000301522	9606.ENSP00000332340	30.303
9606.ENSP00000301522	9606.ENSP00000357113	42.105
9606.ENSP00000302961	9606.ENSP00000267163	21.429000000000002
9606.ENSP00000302961	9606.ENSP00000276297	34.483000000000004
9606.ENSP00000302961	9606.ENSP00000324173	33.043
9606.ENSP00000304592	9606.ENSP00000216832	25.316
9606.ENSP00000304592	9606.ENSP00000276297	33.333
9606.ENSP00000304592	9606.ENSP00000362824	22.43
9606.ENSP00000304592	9606.ENSP00000369538	35.714
9606.ENSP00000304592	9606.ENSP00000371341	35.897
9606.ENSP00000304592	9606.ENSP00000374212	32.895
9606.ENSP00000307078	9606.ENSP00000264657	25.51
9606.ENSP00000307078	9606.ENSP00000268058	34.783
9606.ENSP00000307078	9606.ENSP00000310129	58.333
9606.ENSP00000307078	9606.ENSP00000318297	21.429000000000002
9606.ENSP00000307078	9606.ENSP00000347733	33.871
9606.ENSP00000307078	9606.ENSP00000348349	44.0
9606.ENSP00000307078	9606.ENSP00000358696	27.273000000000003
9606.ENSP00000307078	9606.ENSP00000364578	34.615
9606.ENSP00000307078	9606.ENSP00000374212	37.838
9606.ENSP00000310670	10359.UL27_HCMVM	38.461999999999996
9606.ENSP00000310670	9606.ENSP00000347733	22.973000000000003
9606.ENSP00000310670	9606.ENSP00000362824	30.864
9606.ENSP00000310670	9606.ENSP00000374212	38.0
