qseqid	sseqid	pident
129951.CAP9_ADE02	9606.ENSP00000216181	33.333
129951.CAP9_ADE02	9606.ENSP00000220429	37.5
129951.CAP9_ADE02	9606.ENSP00000284049	31.111
129951.CAP9_ADE02	9606.ENSP00000307900	29.031999999999996
129951.CAP9_ADE02	9606.ENSP00000321347	38.71
129951.CAP9_ADE02	9606.ENSP00000323889	25.581
129951.CAP9_ADE02	9606.ENSP00000353538	25.455
129951.CAP9_ADE02	9606.ENSP00000358019	27.397
129951.CAP9_ADE02	9606.ENSP00000360797	29.412
129951.CAPSH_ADE02	9606.ENSP00000266079	40.0
129951.CAPSH_ADE02	9606.ENSP00000364934	30.233
129951.CORE5_ADE02	11320.PB2_I34A1	31.666999999999998
129951.CORE5_ADE02	9606.ENSP00000218348	32.0
129951.CORE5_ADE02	9606.ENSP00000280326	42.105
129951.CORE5_ADE02	9606.ENSP00000295470	45.455
129951.CORE5_ADE02	9606.ENSP00000320866	31.666999999999998
129951.CORE5_ADE02	9606.ENSP00000321347	30.0
129951.CORE5_ADE02	9606.ENSP00000340698	50.0
129951.CORE5_ADE02	9606.ENSP00000364847	36.0
129951.CORE5_ADE02	9606.ENSP00000442308	33.333
129951.DNB2_ADE02	11320.NS1_I34A1	44.443999999999996
129951.DNB2_ADE02	9606.ENSP00000225430	50.0
129951.DNB2_ADE02	9606.ENSP00000300574	72.727
129951.DNB2_ADE02	9606.ENSP00000352400	27.691999999999997
129951.DPOL_ADE02	9606.ENSP00000298532	18.667
129951.DPOL_ADE02	9606.ENSP00000319281	33.929
129951.DPOL_ADE02	9606.ENSP00000338190	28.889
129951.DPOL_ADE02	9606.ENSP00000345156	31.915
129951.DPOL_ADE02	9606.ENSP00000352438	24.561
129951.DPOL_ADE02	9606.ENSP00000372322	30.136999999999997
129951.E1A_ADE02	9606.ENSP00000216181	37.5
129951.E1A_ADE02	9606.ENSP00000229319	32.143
129951.E1A_ADE02	9606.ENSP00000280326	28.570999999999998
129951.E1A_ADE02	9606.ENSP00000289316	41.667
129951.E1A_ADE02	9606.ENSP00000303408	41.667
129951.E1A_ADE02	9606.ENSP00000321744	41.667
129951.E1A_ADE02	9606.ENSP00000336725	33.333
129951.E1A_ADE02	9606.ENSP00000342886	41.667
129951.E1A_ADE02	9606.ENSP00000348706	41.667
129951.E1A_ADE02	9606.ENSP00000349430	41.667
129951.E1A_ADE02	9606.ENSP00000350580	41.667
129951.E1A_ADE02	9606.ENSP00000352442	41.667
129951.E1A_ADE02	9606.ENSP00000354360	66.667
129951.E1A_ADE02	9606.ENSP00000358151	41.667
129951.E1A_ADE02	9606.ENSP00000370803	27.691999999999997
129951.E1A_ADE02	9606.ENSP00000380177	41.667
129951.E1A_ADE02	9606.ENSP00000381795	29.885
129951.E1A_ADE02	9606.ENSP00000382840	33.333
