qseqid	sseqid	ppos
194441.ENV_HTLV2	9606.ENSP00000262374	47.5
194441.ENV_HTLV2	9606.ENSP00000300213	58.33
194441.ENV_HTLV2	9606.ENSP00000312625	69.23
194441.ENV_HTLV2	9606.ENSP00000365439	42.19
194441.REX_HTLV2	10376.V120_EBVB9	48.89
194441.REX_HTLV2	9606.ENSP00000261789	57.14
194441.REX_HTLV2	9606.ENSP00000392057	47.73
194441.TAX_HTLV2	9606.ENSP00000261405	38.89
194441.TAX_HTLV2	9606.ENSP00000280772	52.17
194441.TAX_HTLV2	9606.ENSP00000303351	42.86
194441.TAX_HTLV2	9606.ENSP00000311905	40.91
194441.TAX_HTLV2	9606.ENSP00000320171	47.46
9606.ENSP00000204566	9606.ENSP00000261942	39.62
9606.ENSP00000204566	9606.ENSP00000300213	77.27
9606.ENSP00000204566	9606.ENSP00000364403	50.0
9606.ENSP00000204566	9606.ENSP00000375977	58.82
9606.ENSP00000204566	9606.ENSP00000380444	45.24
9606.ENSP00000221996	9606.ENSP00000262776	44.62
9606.ENSP00000221996	9606.ENSP00000266659	50.0
9606.ENSP00000221996	9606.ENSP00000306983	41.84
9606.ENSP00000221996	9606.ENSP00000325827	38.6
9606.ENSP00000221996	9606.ENSP00000342905	48.98
9606.ENSP00000221996	9606.ENSP00000343023	57.69
9606.ENSP00000221996	9606.ENSP00000346560	40.0
9606.ENSP00000221996	9606.ENSP00000390783	55.32
9606.ENSP00000221996	9606.ENSP00000407509	38.75
9606.ENSP00000238156	10376.GP350_EBVB9	39.73
9606.ENSP00000238156	9606.ENSP00000222399	47.75
9606.ENSP00000238156	9606.ENSP00000238256	65.79
9606.ENSP00000238156	9606.ENSP00000247668	56.76
9606.ENSP00000238156	9606.ENSP00000258648	40.48
9606.ENSP00000238156	9606.ENSP00000282003	46.05
9606.ENSP00000238156	9606.ENSP00000324532	45.07
9606.ENSP00000238156	9606.ENSP00000342136	53.19
9606.ENSP00000238156	9606.ENSP00000362994	46.09
9606.ENSP00000238156	9606.ENSP00000379612	48.6
9606.ENSP00000240343	9606.ENSP00000242577	98.88
9606.ENSP00000240343	9606.ENSP00000256194	40.0
9606.ENSP00000240343	9606.ENSP00000382342	43.02
9606.ENSP00000242248	9606.ENSP00000255194	64.29
9606.ENSP00000242248	9606.ENSP00000301740	48.33
9606.ENSP00000242248	9606.ENSP00000310309	58.54
9606.ENSP00000242248	9606.ENSP00000340237	50.0
9606.ENSP00000242248	9606.ENSP00000343629	52.78
9606.ENSP00000242248	9606.ENSP00000350102	42.86
9606.ENSP00000242248	9606.ENSP00000354742	59.38
9606.ENSP00000242248	9606.ENSP00000376410	52.73
9606.ENSP00000242248	9606.ENSP00000406162	42.62
9606.ENSP00000242248	9606.ENSP00000433352	50.0
