qseqid	sseqid	ppos
36427.NSP1_ROTHC	10258.Q6TVJ1_ORFSA	78.57
36427.NSP1_ROTHC	10258.Q6TVJ4_ORFSA	51.72
36427.NSP1_ROTHC	10258.Q6TVJ7_ORFSA	60.0
36427.NSP1_ROTHC	10258.Q6TVW2_ORFSA	45.1
9606.ENSP00000247207	10258.Q6TVJ1_ORFSA	91.67
9606.ENSP00000247207	10258.Q6TVJ7_ORFSA	41.33
9606.ENSP00000247207	9606.ENSP00000326804	41.94
9606.ENSP00000262306	10258.Q6TVJ7_ORFSA	50.0
9606.ENSP00000262306	10258.Q6TVW2_ORFSA	36.05
9606.ENSP00000262306	9606.ENSP00000299218	71.43
9606.ENSP00000262306	9606.ENSP00000326804	100.0
9606.ENSP00000264414	9606.ENSP00000299218	72.73
9606.ENSP00000264414	9606.ENSP00000326804	52.0
9606.ENSP00000265094	10258.Q6TVJ1_ORFSA	56.67
9606.ENSP00000265094	10258.Q6TVJ2_ORFSA	54.29
9606.ENSP00000265094	9606.ENSP00000299218	54.55
9606.ENSP00000265094	9606.ENSP00000326804	47.62
9606.ENSP00000303373	9606.ENSP00000299218	66.67
9606.ENSP00000310219	10258.Q6TVJ1_ORFSA	53.33
9606.ENSP00000310219	10258.Q6TVJ4_ORFSA	47.92
9606.ENSP00000310219	9606.ENSP00000231487	41.51
9606.ENSP00000310219	9606.ENSP00000326804	52.0
9606.ENSP00000321389	9606.ENSP00000299218	66.67
9606.ENSP00000328484	9606.ENSP00000299218	66.67
9606.ENSP00000332194	10258.Q6TVJ2_ORFSA	75.0
9606.ENSP00000332194	9606.ENSP00000299218	66.67
9606.ENSP00000341094	9606.ENSP00000299218	66.67
9606.ENSP00000352119	9606.ENSP00000299218	66.67
9606.ENSP00000352980	10258.Q6TVJ1_ORFSA	50.0
9606.ENSP00000355656	9606.ENSP00000299218	66.67
9606.ENSP00000358158	9606.ENSP00000299218	66.67
9606.ENSP00000364802	10258.Q6TVJ2_ORFSA	44.44
9606.ENSP00000364802	10258.Q6TVJ4_ORFSA	45.83
9606.ENSP00000364802	9606.ENSP00000299218	40.48
9606.ENSP00000364802	9606.ENSP00000326804	45.71
9606.ENSP00000364805	10258.Q6TVJ4_ORFSA	56.25
9606.ENSP00000364805	9606.ENSP00000326804	52.0
9606.ENSP00000366679	9606.ENSP00000299218	66.67
9606.ENSP00000373730	10258.Q6TVJ7_ORFSA	69.23
9606.ENSP00000373730	9606.ENSP00000299218	66.67
9606.ENSP00000431822	10258.Q6TVJ2_ORFSA	39.29
9606.ENSP00000431822	10258.Q6TVJ4_ORFSA	53.33
9606.ENSP00000431822	10258.Q6TVJ7_ORFSA	41.86
9606.ENSP00000431822	10258.Q6TVW2_ORFSA	51.72
9606.ENSP00000431822	9606.ENSP00000231487	80.0
9606.ENSP00000431822	9606.ENSP00000299218	90.0
