qseqid	sseqid	bitscore
194441.ENV_HTLV2	194441.ENV_HTLV2	988.0
194441.ENV_HTLV2	9606.ENSP00000250113	24.6
194441.ENV_HTLV2	9606.ENSP00000336524	20.0
194441.ENV_HTLV2	9606.ENSP00000359240	20.8
194441.ENV_HTLV2	9606.ENSP00000376213	20.8
194441.REX_HTLV2	194441.REX_HTLV2	327.0
194441.REX_HTLV2	9606.ENSP00000295201	18.5
194441.REX_HTLV2	9606.ENSP00000378350	18.9
194441.TAX_HTLV2	194441.TAX_HTLV2	676.0
194441.TAX_HTLV2	9606.ENSP00000265854	22.3
194441.TAX_HTLV2	9606.ENSP00000378350	19.6
194441.TAX_HTLV2	9606.ENSP00000435634	20.4
9606.ENSP00000204566	9606.ENSP00000204566	644.0
9606.ENSP00000204566	9606.ENSP00000254043	20.4
9606.ENSP00000204566	9606.ENSP00000270649	20.0
9606.ENSP00000204566	9606.ENSP00000328251	20.0
9606.ENSP00000204566	9606.ENSP00000331201	19.6
9606.ENSP00000221996	9606.ENSP00000221996	599.0
9606.ENSP00000221996	9606.ENSP00000256495	19.2
9606.ENSP00000221996	9606.ENSP00000287387	19.6
9606.ENSP00000221996	9606.ENSP00000305503	23.9
9606.ENSP00000221996	9606.ENSP00000320935	19.2
9606.ENSP00000221996	9606.ENSP00000331201	22.3
9606.ENSP00000221996	9606.ENSP00000343023	23.9
9606.ENSP00000221996	9606.ENSP00000359240	20.4
9606.ENSP00000221996	9606.ENSP00000435634	19.2
9606.ENSP00000238156	9606.ENSP00000238156	668.0
9606.ENSP00000238156	9606.ENSP00000254043	20.0
9606.ENSP00000238156	9606.ENSP00000295201	20.0
9606.ENSP00000238156	9606.ENSP00000320935	19.2
9606.ENSP00000238156	9606.ENSP00000336524	23.9
9606.ENSP00000238156	9606.ENSP00000340279	20.4
9606.ENSP00000238156	9606.ENSP00000359240	23.9
9606.ENSP00000238156	9606.ENSP00000361392	20.8
9606.ENSP00000238156	9606.ENSP00000398273	21.2
9606.ENSP00000240343	9606.ENSP00000240343	188.0
9606.ENSP00000240343	9606.ENSP00000295201	16.9
9606.ENSP00000240343	9606.ENSP00000320935	18.1
9606.ENSP00000240343	9606.ENSP00000325929	24.3
9606.ENSP00000240343	9606.ENSP00000336524	17.3
9606.ENSP00000240343	9606.ENSP00000378350	17.3
9606.ENSP00000242248	9606.ENSP00000242248	1005.0
9606.ENSP00000242248	9606.ENSP00000318821	22.7
9606.ENSP00000242248	9606.ENSP00000320935	22.3
9606.ENSP00000242248	9606.ENSP00000328251	21.9
9606.ENSP00000242248	9606.ENSP00000331201	20.8
9606.ENSP00000242248	9606.ENSP00000343023	21.2
9606.ENSP00000242248	9606.ENSP00000386394	20.0
9606.ENSP00000248879	9606.ENSP00000248879	443.0
9606.ENSP00000248879	9606.ENSP00000305503	19.2
9606.ENSP00000248879	9606.ENSP00000307852	22.7
9606.ENSP00000248879	9606.ENSP00000331201	23.9
9606.ENSP00000248879	9606.ENSP00000352603	19.6
9606.ENSP00000248879	9606.ENSP00000376213	19.2
9606.ENSP00000248879	9606.ENSP00000435634	19.6
9606.ENSP00000250113	194441.ENV_HTLV2	25.0
9606.ENSP00000250113	9606.ENSP00000250113	1366.0
9606.ENSP00000250113	9606.ENSP00000313422	30.0
9606.ENSP00000250113	9606.ENSP00000318821	21.2
9606.ENSP00000250113	9606.ENSP00000331201	22.3
9606.ENSP00000254043	9606.ENSP00000204566	21.6
9606.ENSP00000254043	9606.ENSP00000238156	21.9
9606.ENSP00000254043	9606.ENSP00000254043	915.0
9606.ENSP00000254043	9606.ENSP00000265854	21.9
