qseqid	sseqid	ppos
11588.NSS_RVFVZ	9606.ENSP00000309198	44.23
11588.NSS_RVFVZ	9606.ENSP00000323421	57.14
11588.NSS_RVFVZ	9606.ENSP00000348965	52.27
11588.NSS_RVFVZ	9606.ENSP00000377252	51.43
9606.ENSP00000220764	9606.ENSP00000216121	42.11
9606.ENSP00000220764	9606.ENSP00000216500	44.44
9606.ENSP00000220764	9606.ENSP00000262215	68.42
9606.ENSP00000220764	9606.ENSP00000264705	34.45
9606.ENSP00000220764	9606.ENSP00000272167	39.33
9606.ENSP00000220764	9606.ENSP00000278353	40.96
9606.ENSP00000220764	9606.ENSP00000313420	58.06
9606.ENSP00000220764	9606.ENSP00000336994	42.53
9606.ENSP00000220764	9606.ENSP00000346874	45.45
9606.ENSP00000220764	9606.ENSP00000350310	46.94
9606.ENSP00000220764	9606.ENSP00000370750	52.04
9606.ENSP00000220764	9606.ENSP00000378887	45.63
9606.ENSP00000220764	9606.ENSP00000391121	51.02
9606.ENSP00000220764	9606.ENSP00000394863	55.17
9606.ENSP00000247207	9606.ENSP00000227378	95.11
9606.ENSP00000247207	9606.ENSP00000363193	50.0
9606.ENSP00000247207	9606.ENSP00000364802	92.81
9606.ENSP00000247207	9606.ENSP00000369213	55.1
9606.ENSP00000247207	9606.ENSP00000380557	68.18
9606.ENSP00000264071	9606.ENSP00000217971	48.48
9606.ENSP00000264071	9606.ENSP00000301072	60.75
9606.ENSP00000264071	9606.ENSP00000301764	47.92
9606.ENSP00000264071	9606.ENSP00000336799	61.29
9606.ENSP00000264071	9606.ENSP00000339787	41.86
9606.ENSP00000264071	9606.ENSP00000341289	99.55
9606.ENSP00000264071	9606.ENSP00000353224	62.5
9606.ENSP00000264071	9606.ENSP00000384863	73.68
9606.ENSP00000264990	9606.ENSP00000003100	50.98
9606.ENSP00000264990	9606.ENSP00000313420	43.88
9606.ENSP00000264990	9606.ENSP00000323720	50.0
9606.ENSP00000264990	9606.ENSP00000355541	49.32
9606.ENSP00000265651	9606.ENSP00000261942	52.0
9606.ENSP00000265651	9606.ENSP00000300648	47.17
9606.ENSP00000265651	9606.ENSP00000314949	50.0
9606.ENSP00000265651	9606.ENSP00000358400	54.35
9606.ENSP00000265651	9606.ENSP00000382269	65.52
9606.ENSP00000280326	9606.ENSP00000264380	44.21
9606.ENSP00000280326	9606.ENSP00000300648	41.98
9606.ENSP00000280326	9606.ENSP00000340019	46.28
9606.ENSP00000280326	9606.ENSP00000358400	50.0
9606.ENSP00000280326	9606.ENSP00000390783	56.76
9606.ENSP00000286788	9606.ENSP00000264705	51.61
9606.ENSP00000286788	9606.ENSP00000294053	46.67
9606.ENSP00000286788	9606.ENSP00000296255	51.72
9606.ENSP00000286788	9606.ENSP00000323720	46.74
9606.ENSP00000286788	9606.ENSP00000340019	42.86
9606.ENSP00000286788	9606.ENSP00000377252	53.49
9606.ENSP00000295688	9606.ENSP00000003100	54.84
9606.ENSP00000295688	9606.ENSP00000261942	47.06
9606.ENSP00000295688	9606.ENSP00000264380	51.95
9606.ENSP00000295688	9606.ENSP00000296091	42.11
9606.ENSP00000295688	9606.ENSP00000300107	42.5
9606.ENSP00000295688	9606.ENSP00000301764	50.7
9606.ENSP00000295688	9606.ENSP00000340019	46.36
9606.ENSP00000295688	9606.ENSP00000348965	49.06
9606.ENSP00000295688	9606.ENSP00000357047	68.75
9606.ENSP00000295688	9606.ENSP00000358716	42.37
9606.ENSP00000295688	9606.ENSP00000360985	50.0
9606.ENSP00000295688	9606.ENSP00000362546	43.28
9606.ENSP00000295688	9606.ENSP00000369042	53.09
9606.ENSP00000296464	9606.ENSP00000227378	54.69
9606.ENSP00000296464	9606.ENSP00000254508	46.27
9606.ENSP00000296464	9606.ENSP00000263205	68.42
9606.ENSP00000296464	9606.ENSP00000265351	44.53
9606.ENSP00000296464	9606.ENSP00000277865	46.0
9606.ENSP00000296464	9606.ENSP00000300648	47.92
9606.ENSP00000296464	9606.ENSP00000342181	46.43
9606.ENSP00000296464	9606.ENSP00000348965	47.37
9606.ENSP00000296464	9606.ENSP00000364802	61.9
9606.ENSP00000296464	9606.ENSP00000369042	48.05
9606.ENSP00000299300	9606.ENSP00000254508	45.78
9606.ENSP00000299300	9606.ENSP00000264380	42.72
9606.ENSP00000299300	9606.ENSP00000265350	51.35
9606.ENSP00000299300	9606.ENSP00000340019	50.41
9606.ENSP00000299300	9606.ENSP00000342181	48.84
9606.ENSP00000299300	9606.ENSP00000343741	53.12
9606.ENSP00000299300	9606.ENSP00000348965	48.08
9606.ENSP00000299300	9606.ENSP00000380888	67.86
9606.ENSP00000301071	9606.ENSP00000301072	98.89
9606.ENSP00000301071	9606.ENSP00000326767	47.92
9606.ENSP00000301071	9606.ENSP00000336799	99.78
9606.ENSP00000301071	9606.ENSP00000341289	60.83
9606.ENSP00000301071	9606.ENSP00000348965	51.85
9606.ENSP00000301072	9606.ENSP00000258198	57.89
9606.ENSP00000301072	9606.ENSP00000301072	100.0
9606.ENSP00000301072	9606.ENSP00000326767	47.92
9606.ENSP00000301072	9606.ENSP00000336799	99.11
9606.ENSP00000301072	9606.ENSP00000341289	61.06
9606.ENSP00000301072	9606.ENSP00000348965	51.85
9606.ENSP00000302961	9606.ENSP00000227378	54.28
9606.ENSP00000302961	9606.ENSP00000246957	50.0
9606.ENSP00000302961	9606.ENSP00000256079	50.0
9606.ENSP00000302961	9606.ENSP00000262854	48.68
9606.ENSP00000302961	9606.ENSP00000264380	84.62
9606.ENSP00000302961	9606.ENSP00000277865	43.75
9606.ENSP00000302961	9606.ENSP00000287647	50.0
9606.ENSP00000302961	9606.ENSP00000300648	52.78
9606.ENSP00000302961	9606.ENSP00000323720	36.71
9606.ENSP00000302961	9606.ENSP00000342181	46.43
9606.ENSP00000302961	9606.ENSP00000348965	42.7
9606.ENSP00000302961	9606.ENSP00000355541	62.12
9606.ENSP00000302961	9606.ENSP00000358400	52.46
9606.ENSP00000302961	9606.ENSP00000364802	54.79
9606.ENSP00000316032	9606.ENSP00000341289	65.22
9606.ENSP00000316032	9606.ENSP00000343741	60.53
9606.ENSP00000316032	9606.ENSP00000345156	47.22
9606.ENSP00000316032	9606.ENSP00000357516	72.41
9606.ENSP00000318687	9606.ENSP00000220584	44.29
9606.ENSP00000318687	9606.ENSP00000227378	53.02
9606.ENSP00000318687	9606.ENSP00000246957	47.06
9606.ENSP00000318687	9606.ENSP00000329419	43.33
