qseqid	sseqid	pident
337041.VE1_HPV16	9606.ENSP00000351777	40.0
337041.VE1_HPV16	9606.ENSP00000358323	36.667
337041.VE2_HPV16	9606.ENSP00000418960	26.881999999999998
337041.VE5_HPV16	9606.ENSP00000377958	57.143
337041.VE6_HPV16	10298.UL31_HHV11	34.286
337041.VE6_HPV16	9606.ENSP00000335144	30.0
337041.VE6_HPV16	9606.ENSP00000339095	24.444000000000003
337041.VE6_HPV16	9606.ENSP00000350052	57.143
337041.VE6_HPV16	9606.ENSP00000356348	30.769000000000002
337041.VE6_HPV16	9606.ENSP00000381167	25.0
337041.VE6_HPV16	9606.ENSP00000439189	50.0
337041.VE7_HPV16	9606.ENSP00000254436	60.0
337041.VE7_HPV16	9606.ENSP00000311997	25.287
337041.VE7_HPV16	9606.ENSP00000313007	33.333
337041.VE7_HPV16	9606.ENSP00000313420	30.435
337041.VE7_HPV16	9606.ENSP00000329967	31.915
337041.VE7_HPV16	9606.ENSP00000343535	41.176
337041.VE7_HPV16	9606.ENSP00000345599	34.211
337041.VE7_HPV16	9606.ENSP00000356224	30.555999999999997
337041.VE7_HPV16	9606.ENSP00000358866	33.333
337041.VL1_HPV16	10298.VP22_HHV11	36.0
337041.VL1_HPV16	9606.ENSP00000283179	22.368000000000002
337041.VL1_HPV16	9606.ENSP00000346050	35.135
337041.VL1_HPV16	9606.ENSP00000370968	52.174
337041.VL2_HPV16	9606.ENSP00000264606	27.631999999999998
337041.VL2_HPV16	9606.ENSP00000326767	26.923000000000002
337041.VL2_HPV16	9606.ENSP00000350028	32.558
337041.VL2_HPV16	9606.ENSP00000356224	35.0
337041.VL2_HPV16	9606.ENSP00000419027	33.333
9606.ENSP00000012049	10298.SHUT_HHV11	52.941
9606.ENSP00000012049	9606.ENSP00000217133	40.741
9606.ENSP00000012049	9606.ENSP00000339001	37.037
9606.ENSP00000012049	9606.ENSP00000356224	40.0
9606.ENSP00000012049	9606.ENSP00000420213	55.0
9606.ENSP00000158771	9606.ENSP00000335321	38.095
9606.ENSP00000158771	9606.ENSP00000371475	36.0
9606.ENSP00000158771	9606.ENSP00000381167	31.429000000000002
9606.ENSP00000162749	10298.ICP0_HHV11	38.461999999999996
9606.ENSP00000162749	9606.ENSP00000259808	25.366
9606.ENSP00000162749	9606.ENSP00000335321	45.455
9606.ENSP00000162749	9606.ENSP00000354791	25.581
9606.ENSP00000162749	9606.ENSP00000356224	34.043
9606.ENSP00000162749	9606.ENSP00000386717	26.23
9606.ENSP00000166345	9606.ENSP00000265056	31.25
9606.ENSP00000166345	9606.ENSP00000265335	31.429000000000002
9606.ENSP00000166345	9606.ENSP00000265594	23.913
9606.ENSP00000166345	9606.ENSP00000267064	26.471
9606.ENSP00000166345	9606.ENSP00000283131	30.0
