qseqid	sseqid	pident
337041.VE1_HPV16	9606.ENSP00000287295	34.375
337041.VE1_HPV16	9606.ENSP00000300107	42.308
337041.VE1_HPV16	9606.ENSP00000311766	61.111000000000004
337041.VE1_HPV16	9606.ENSP00000342181	32.727
337041.VE1_HPV16	9606.ENSP00000348965	33.333
337041.VE1_HPV16	9606.ENSP00000351777	40.0
337041.VE1_HPV16	9606.ENSP00000368030	55.556000000000004
337041.VE1_HPV16	9606.ENSP00000401802	30.435
337041.VE2_HPV16	9606.ENSP00000358400	34.783
337041.VE5_HPV16	9606.ENSP00000247461	46.667
337041.VE5_HPV16	9606.ENSP00000292199	40.0
337041.VE5_HPV16	9606.ENSP00000332455	39.286
337041.VE5_HPV16	9606.ENSP00000363193	38.461999999999996
337041.VE6_HPV16	9606.ENSP00000253024	21.154
337041.VE6_HPV16	9606.ENSP00000313420	25.664
337041.VE6_HPV16	9606.ENSP00000343741	31.579
337041.VE6_HPV16	9606.ENSP00000348965	44.443999999999996
337041.VE6_HPV16	9606.ENSP00000350012	33.333
337041.VE6_HPV16	9606.ENSP00000360985	43.75
337041.VE7_HPV16	9606.ENSP00000253024	34.091
337041.VE7_HPV16	9606.ENSP00000254508	41.667
337041.VE7_HPV16	9606.ENSP00000261183	23.333000000000002
337041.VE7_HPV16	9606.ENSP00000301764	31.706999999999997
337041.VE7_HPV16	9606.ENSP00000313420	30.435
337041.VL1_HPV16	9606.ENSP00000246957	31.373
337041.VL1_HPV16	9606.ENSP00000261183	30.769000000000002
337041.VL1_HPV16	9606.ENSP00000269143	43.243
337041.VL1_HPV16	9606.ENSP00000300935	42.857
337041.VL1_HPV16	9606.ENSP00000345575	31.25
337041.VL2_HPV16	9606.ENSP00000300648	40.625
337041.VL2_HPV16	9606.ENSP00000326767	26.923000000000002
337041.VL2_HPV16	9606.ENSP00000355541	31.373
337041.VL2_HPV16	9606.ENSP00000356972	47.826
337041.VL2_HPV16	9606.ENSP00000363193	25.0
9606.ENSP00000012049	9606.ENSP00000254508	31.111
9606.ENSP00000012049	9606.ENSP00000256079	44.443999999999996
9606.ENSP00000012049	9606.ENSP00000264380	28.448
9606.ENSP00000012049	9606.ENSP00000285968	26.316
9606.ENSP00000012049	9606.ENSP00000341289	37.037
9606.ENSP00000012049	9606.ENSP00000343741	29.487
9606.ENSP00000012049	9606.ENSP00000353224	64.706
9606.ENSP00000012049	9606.ENSP00000381104	29.63
9606.ENSP00000158771	9606.ENSP00000264380	38.461999999999996
9606.ENSP00000162749	9606.ENSP00000216500	27.083000000000002
9606.ENSP00000162749	9606.ENSP00000314949	45.455
9606.ENSP00000162749	9606.ENSP00000348965	23.214000000000002
9606.ENSP00000162749	9606.ENSP00000358400	39.024
9606.ENSP00000166345	9606.ENSP00000166345	100.0
9606.ENSP00000166345	9606.ENSP00000265062	35.484
9606.ENSP00000166345	9606.ENSP00000269143	30.769000000000002
9606.ENSP00000166345	9606.ENSP00000273130	30.208000000000002
9606.ENSP00000166345	9606.ENSP00000300107	50.0
9606.ENSP00000166345	9606.ENSP00000301764	30.769000000000002
9606.ENSP00000166345	9606.ENSP00000311766	26.785999999999998
9606.ENSP00000166345	9606.ENSP00000318297	68.0
9606.ENSP00000166345	9606.ENSP00000318480	26.627
9606.ENSP00000166345	9606.ENSP00000322439	22.368000000000002
9606.ENSP00000166345	9606.ENSP00000323421	34.783
9606.ENSP00000166345	9606.ENSP00000332455	34.375
9606.ENSP00000166345	9606.ENSP00000336994	33.333
9606.ENSP00000166345	9606.ENSP00000348965	61.111000000000004
9606.ENSP00000166345	9606.ENSP00000351777	29.208000000000002
9606.ENSP00000166345	9606.ENSP00000357907	34.483000000000004
9606.ENSP00000166345	9606.ENSP00000358400	59.091
9606.ENSP00000166345	9606.ENSP00000363193	24.359
9606.ENSP00000166345	9606.ENSP00000368030	26.061
9606.ENSP00000166345	9606.ENSP00000370150	31.579
9606.ENSP00000166345	9606.ENSP00000401802	29.011999999999997
9606.ENSP00000175091	9606.ENSP00000345156	50.0
9606.ENSP00000175091	9606.ENSP00000355541	27.083000000000002
9606.ENSP00000175091	9606.ENSP00000357047	29.508000000000003
9606.ENSP00000175091	9606.ENSP00000358400	43.75
9606.ENSP00000185150	9606.ENSP00000292199	47.619
9606.ENSP00000185150	9606.ENSP00000301072	20.155
9606.ENSP00000185150	9606.ENSP00000323720	26.829
9606.ENSP00000185150	9606.ENSP00000336799	20.93
9606.ENSP00000185150	9606.ENSP00000427123	24.49
9606.ENSP00000199936	9606.ENSP00000216500	26.316
9606.ENSP00000199936	9606.ENSP00000238081	27.451
9606.ENSP00000199936	9606.ENSP00000278353	23.81
9606.ENSP00000199936	9606.ENSP00000357360	38.71
9606.ENSP00000199936	9606.ENSP00000366748	48.0
9606.ENSP00000199936	9606.ENSP00000370750	27.861
9606.ENSP00000199936	9606.ENSP00000378887	28.0
9606.ENSP00000199936	9606.ENSP00000391121	23.016
9606.ENSP00000215567	9606.ENSP00000264705	30.0
9606.ENSP00000215567	9606.ENSP00000295770	28.125
9606.ENSP00000215567	9606.ENSP00000382269	32.308
9606.ENSP00000217244	9606.ENSP00000261776	36.585
9606.ENSP00000217244	9606.ENSP00000314030	28.570999999999998
9606.ENSP00000217244	9606.ENSP00000329419	37.931
9606.ENSP00000217244	9606.ENSP00000337838	62.5
9606.ENSP00000217244	9606.ENSP00000357907	26.101
9606.ENSP00000217244	9606.ENSP00000358400	32.258
9606.ENSP00000217446	9606.ENSP00000249923	34.375
9606.ENSP00000217446	9606.ENSP00000261875	30.159000000000002
9606.ENSP00000217446	9606.ENSP00000298307	40.0
9606.ENSP00000217446	9606.ENSP00000313420	25.758000000000003
9606.ENSP00000217446	9606.ENSP00000348965	50.0
9606.ENSP00000217446	9606.ENSP00000354720	43.243
9606.ENSP00000217456	9606.ENSP00000217456	100.0
9606.ENSP00000217456	9606.ENSP00000262854	47.059
9606.ENSP00000217456	9606.ENSP00000273130	30.555999999999997
9606.ENSP00000217456	9606.ENSP00000312066	43.75
9606.ENSP00000217456	9606.ENSP00000313420	50.0
9606.ENSP00000218348	9606.ENSP00000337838	26.733
9606.ENSP00000218348	9606.ENSP00000357360	30.769000000000002
9606.ENSP00000218348	9606.ENSP00000358400	38.095
9606.ENSP00000218348	9606.ENSP00000362546	30.435
9606.ENSP00000218348	9606.ENSP00000427123	29.412
9606.ENSP00000219476	9606.ENSP00000166345	22.857
9606.ENSP00000219476	9606.ENSP00000249923	26.19
9606.ENSP00000219476	9606.ENSP00000262854	59.091
9606.ENSP00000219476	9606.ENSP00000264705	29.268
9606.ENSP00000219476	9606.ENSP00000313420	44.828
9606.ENSP00000219476	9606.ENSP00000355541	25.373
9606.ENSP00000221561	9606.ENSP00000162044	37.931
9606.ENSP00000221561	9606.ENSP00000256079	35.714
9606.ENSP00000221561	9606.ENSP00000267113	29.545
9606.ENSP00000221561	9606.ENSP00000269143	26.19
9606.ENSP00000221561	9606.ENSP00000287647	47.619
9606.ENSP00000221561	9606.ENSP00000296255	40.0
9606.ENSP00000221561	9606.ENSP00000312735	23.958000000000002
9606.ENSP00000221561	9606.ENSP00000369042	46.428999999999995
9606.ENSP00000222008	9606.ENSP00000309096	30.0
9606.ENSP00000222008	9606.ENSP00000314949	42.857
9606.ENSP00000222008	9606.ENSP00000330945	47.059
9606.ENSP00000222008	9606.ENSP00000348965	22.0
9606.ENSP00000222224	9606.ENSP00000295746	30.0
9606.ENSP00000222224	9606.ENSP00000343741	28.302
9606.ENSP00000222572	9606.ENSP00000217456	29.114
9606.ENSP00000222572	9606.ENSP00000251527	25.926
9606.ENSP00000222572	9606.ENSP00000262854	38.095
9606.ENSP00000222572	9606.ENSP00000264705	25.0
9606.ENSP00000222572	9606.ENSP00000300648	27.083000000000002
9606.ENSP00000222572	9606.ENSP00000318297	32.143
9606.ENSP00000222572	9606.ENSP00000318480	29.545
9606.ENSP00000222572	9606.ENSP00000347719	45.455
