qseqid	sseqid	bitscore
337042.VE5_HPV18	9606.ENSP00000251968	16.9
337042.VE5_HPV18	9606.ENSP00000263642	18.5
337042.VE5_HPV18	9606.ENSP00000366565	16.9
337042.VE6_HPV18	9606.ENSP00000225275	20.8
337042.VE6_HPV18	9606.ENSP00000245323	19.6
337042.VE6_HPV18	9606.ENSP00000263621	18.5
337042.VE6_HPV18	9606.ENSP00000263642	19.2
337042.VE6_HPV18	9606.ENSP00000315768	18.9
337042.VE6_HPV18	9606.ENSP00000354772	20.8
337042.VE6_HPV18	9606.ENSP00000393241	18.1
337042.VE7_HPV18	63330.V_HENDH	17.3
337042.VE7_HPV18	9606.ENSP00000301071	19.2
9606.ENSP00000010404	9606.ENSP00000290158	21.2
9606.ENSP00000010404	9606.ENSP00000357905	19.6
9606.ENSP00000016171	9606.ENSP00000315768	19.6
9606.ENSP00000044462	9606.ENSP00000238081	19.6
9606.ENSP00000044462	9606.ENSP00000263642	19.2
9606.ENSP00000044462	9606.ENSP00000300161	21.2
9606.ENSP00000044462	9606.ENSP00000309503	19.2
9606.ENSP00000044462	9606.ENSP00000354772	19.6
9606.ENSP00000044462	9606.ENSP00000357905	20.8
9606.ENSP00000157812	9606.ENSP00000251642	21.6
9606.ENSP00000157812	9606.ENSP00000314363	20.4
9606.ENSP00000157812	9606.ENSP00000315768	20.8
9606.ENSP00000158771	9606.ENSP00000315768	19.6
9606.ENSP00000162044	63330.GLYCP_HENDH	21.2
9606.ENSP00000162044	9606.ENSP00000357905	20.4
9606.ENSP00000175091	63330.V_HENDH	18.9
9606.ENSP00000175091	9606.ENSP00000261667	20.4
9606.ENSP00000175091	9606.ENSP00000297435	20.4
9606.ENSP00000175091	9606.ENSP00000366565	20.0
9606.ENSP00000215071	9606.ENSP00000225275	20.0
9606.ENSP00000215071	9606.ENSP00000290158	20.8
9606.ENSP00000215071	9606.ENSP00000341214	23.1
9606.ENSP00000215567	9606.ENSP00000231751	20.4
9606.ENSP00000215567	9606.ENSP00000251968	21.6
9606.ENSP00000215567	9606.ENSP00000291009	18.9
9606.ENSP00000215567	9606.ENSP00000301071	19.2
9606.ENSP00000215567	9606.ENSP00000301072	20.4
9606.ENSP00000216500	9606.ENSP00000261667	20.0
9606.ENSP00000217446	9606.ENSP00000264335	21.9
9606.ENSP00000217446	9606.ENSP00000315768	20.0
9606.ENSP00000217446	9606.ENSP00000366565	22.7
9606.ENSP00000217456	63330.C_HENDH	20.0
9606.ENSP00000217456	9606.ENSP00000225655	21.2
9606.ENSP00000217456	9606.ENSP00000231751	20.4
9606.ENSP00000217456	9606.ENSP00000245323	21.9
9606.ENSP00000217456	9606.ENSP00000251642	20.4
9606.ENSP00000217456	9606.ENSP00000354394	20.4
9606.ENSP00000217971	9606.ENSP00000229239	19.6
9606.ENSP00000218104	9606.ENSP00000251968	20.4
9606.ENSP00000218104	9606.ENSP00000309503	23.9
9606.ENSP00000219313	63330.V_HENDH	19.2
9606.ENSP00000219313	63330.W_HENDH	19.2
9606.ENSP00000219313	9606.ENSP00000289316	18.9
9606.ENSP00000219313	9606.ENSP00000309503	23.9
9606.ENSP00000219313	9606.ENSP00000315768	20.0
9606.ENSP00000219313	9606.ENSP00000321744	18.9
9606.ENSP00000219313	9606.ENSP00000348706	18.9
9606.ENSP00000219313	9606.ENSP00000349430	18.9
9606.ENSP00000219313	9606.ENSP00000352442	18.9
9606.ENSP00000219313	9606.ENSP00000354394	20.4
9606.ENSP00000219313	9606.ENSP00000366618	18.9
9606.ENSP00000219313	9606.ENSP00000380177	18.9
9606.ENSP00000219313	9606.ENSP00000431254	19.2
9606.ENSP00000219700	9606.ENSP00000290158	20.4
9606.ENSP00000219700	9606.ENSP00000366565	18.9
9606.ENSP00000219789	9606.ENSP00000301071	18.9
9606.ENSP00000219789	9606.ENSP00000301072	18.9
9606.ENSP00000220772	9606.ENSP00000216336	19.2
9606.ENSP00000220772	9606.ENSP00000231751	19.6
9606.ENSP00000220772	9606.ENSP00000251968	21.6
9606.ENSP00000220772	9606.ENSP00000299198	20.0
9606.ENSP00000220772	9606.ENSP00000301071	20.0
9606.ENSP00000220772	9606.ENSP00000314363	20.8
9606.ENSP00000220853	9606.ENSP00000251642	19.2
9606.ENSP00000220853	9606.ENSP00000257497	19.6
9606.ENSP00000221957	9606.ENSP00000225275	22.7
9606.ENSP00000221957	9606.ENSP00000263642	21.9
9606.ENSP00000221957	9606.ENSP00000357905	20.8
9606.ENSP00000222308	9606.ENSP00000357905	21.6
9606.ENSP00000222572	9606.ENSP00000238081	19.6
9606.ENSP00000222572	9606.ENSP00000251642	20.4
9606.ENSP00000222572	9606.ENSP00000263642	19.6
9606.ENSP00000223641	63330.C_HENDH	16.9
9606.ENSP00000223641	63330.GLYCP_HENDH	16.9
9606.ENSP00000223641	9606.ENSP00000354772	16.9
9606.ENSP00000224807	9606.ENSP00000261667	20.0
9606.ENSP00000224807	9606.ENSP00000289316	19.2
9606.ENSP00000224807	9606.ENSP00000321744	19.2
9606.ENSP00000224807	9606.ENSP00000334373	19.2
9606.ENSP00000224807	9606.ENSP00000348706	19.2
9606.ENSP00000224807	9606.ENSP00000349430	19.2
9606.ENSP00000224807	9606.ENSP00000352442	19.2
9606.ENSP00000224807	9606.ENSP00000366618	19.6
9606.ENSP00000224807	9606.ENSP00000380177	19.2
9606.ENSP00000224807	9606.ENSP00000445831	19.2
9606.ENSP00000227471	63330.GLYCP_HENDH	20.4
9606.ENSP00000227471	9606.ENSP00000216336	21.9
9606.ENSP00000227471	9606.ENSP00000229239	22.7
9606.ENSP00000227471	9606.ENSP00000263642	21.9
9606.ENSP00000227471	9606.ENSP00000314363	20.8
9606.ENSP00000227471	9606.ENSP00000315768	26.6
9606.ENSP00000227471	9606.ENSP00000324810	21.2
9606.ENSP00000227525	9606.ENSP00000301071	19.6
