qseqid	sseqid	ppos
11588.NSS_RVFVZ	9606.ENSP00000228318	56.25
11588.NSS_RVFVZ	9606.ENSP00000339835	41.03
11588.NSS_RVFVZ	9606.ENSP00000350275	63.64
11588.NSS_RVFVZ	9606.ENSP00000355778	41.03
11588.NSS_RVFVZ	9606.ENSP00000385479	41.03
9606.ENSP00000220764	9606.ENSP00000301071	66.67
9606.ENSP00000220764	9606.ENSP00000301072	66.67
9606.ENSP00000247207	9606.ENSP00000301071	45.24
9606.ENSP00000247207	9606.ENSP00000350275	52.94
9606.ENSP00000264071	9606.ENSP00000228318	43.33
9606.ENSP00000264071	9606.ENSP00000290921	40.0
9606.ENSP00000264071	9606.ENSP00000301071	61.06
9606.ENSP00000264071	9606.ENSP00000301072	60.75
9606.ENSP00000264071	9606.ENSP00000311825	51.72
9606.ENSP00000264071	9606.ENSP00000339001	98.87
9606.ENSP00000265651	9606.ENSP00000224784	65.0
9606.ENSP00000265651	9606.ENSP00000295137	65.0
9606.ENSP00000265651	9606.ENSP00000301072	48.65
9606.ENSP00000265651	9606.ENSP00000350052	41.67
9606.ENSP00000265651	9606.ENSP00000387176	66.67
9606.ENSP00000265651	9606.ENSP00000392718	66.67
9606.ENSP00000265651	9606.ENSP00000439189	66.67
9606.ENSP00000280326	9606.ENSP00000252455	59.26
9606.ENSP00000280326	9606.ENSP00000339001	88.89
9606.ENSP00000280326	9606.ENSP00000352980	51.72
9606.ENSP00000295688	9606.ENSP00000252455	43.61
9606.ENSP00000295688	9606.ENSP00000350275	44.83
9606.ENSP00000295688	9606.ENSP00000355657	48.28
9606.ENSP00000295688	9606.ENSP00000385479	44.83
9606.ENSP00000296464	9606.ENSP00000171111	48.78
9606.ENSP00000296464	9606.ENSP00000311825	44.83
9606.ENSP00000296464	9606.ENSP00000350052	36.54
9606.ENSP00000296464	9606.ENSP00000392718	37.04
9606.ENSP00000296464	9606.ENSP00000439189	38.46
9606.ENSP00000299300	9606.ENSP00000228318	62.5
9606.ENSP00000299300	9606.ENSP00000350052	54.55
9606.ENSP00000301071	9606.ENSP00000224784	54.55
9606.ENSP00000301071	9606.ENSP00000252455	53.85
