qseqid	sseqid	ppos
337042.VE5_HPV18	9606.ENSP00000311825	57.14
337042.VE6_HPV18	9606.ENSP00000171111	52.63
337042.VE6_HPV18	9606.ENSP00000224784	45.45
337042.VE6_HPV18	9606.ENSP00000295137	45.45
337042.VE6_HPV18	9606.ENSP00000311825	53.85
337042.VE6_HPV18	9606.ENSP00000387176	75.0
337042.VE6_HPV18	9606.ENSP00000392718	75.0
337042.VE7_HPV18	9606.ENSP00000301071	43.59
337042.VE7_HPV18	9606.ENSP00000301072	43.59
337042.VE7_HPV18	9606.ENSP00000350052	50.0
337042.VE7_HPV18	9606.ENSP00000387176	50.0
337042.VE7_HPV18	9606.ENSP00000392718	50.0
337042.VE7_HPV18	9606.ENSP00000439189	50.0
9606.ENSP00000010404	9606.ENSP00000290921	63.64
9606.ENSP00000010404	9606.ENSP00000311825	47.62
9606.ENSP00000010404	9606.ENSP00000350052	43.59
9606.ENSP00000010404	9606.ENSP00000387176	43.59
9606.ENSP00000010404	9606.ENSP00000392718	43.59
9606.ENSP00000010404	9606.ENSP00000439189	43.59
9606.ENSP00000016171	9606.ENSP00000252455	60.0
9606.ENSP00000016171	9606.ENSP00000339001	40.38
9606.ENSP00000016171	9606.ENSP00000350052	53.33
9606.ENSP00000016171	9606.ENSP00000352980	78.57
9606.ENSP00000016171	9606.ENSP00000387176	53.33
9606.ENSP00000016171	9606.ENSP00000392718	53.33
9606.ENSP00000016171	9606.ENSP00000439189	53.33
9606.ENSP00000044462	9606.ENSP00000252455	87.5
9606.ENSP00000044462	9606.ENSP00000350052	90.91
9606.ENSP00000044462	9606.ENSP00000387176	90.91
9606.ENSP00000044462	9606.ENSP00000392718	45.45
9606.ENSP00000044462	9606.ENSP00000439189	90.91
9606.ENSP00000157812	11269.VP24_MABVM	84.62
9606.ENSP00000157812	9606.ENSP00000339001	42.86
9606.ENSP00000157812	9606.ENSP00000350052	63.16
9606.ENSP00000157812	9606.ENSP00000387176	63.16
9606.ENSP00000157812	9606.ENSP00000392718	63.16
9606.ENSP00000157812	9606.ENSP00000439189	63.16
9606.ENSP00000158771	9606.ENSP00000228318	54.55
9606.ENSP00000158771	9606.ENSP00000311825	47.83
9606.ENSP00000162044	9606.ENSP00000171111	48.57
9606.ENSP00000162044	9606.ENSP00000301071	50.0
9606.ENSP00000162044	9606.ENSP00000301072	50.0
9606.ENSP00000215071	11269.VP24_MABVM	59.26
9606.ENSP00000215071	9606.ENSP00000171111	48.39
9606.ENSP00000215071	9606.ENSP00000311825	56.25
9606.ENSP00000215567	9606.ENSP00000290921	47.37
