qseqid	sseqid	ppos
11234.HEMA_MEASC	11234.HEMA_MEASC	100.0
11234.HEMA_MEASC	9606.ENSP00000244763	43.9
11234.HEMA_MEASC	9606.ENSP00000285968	55.81
11234.HEMA_MEASC	9606.ENSP00000305958	42.71
11234.HEMA_MEASC	9606.ENSP00000310668	52.17
11234.HEMA_MEASC	9606.ENSP00000418401	61.29
11234.NCAP_MEASC	11234.NCAP_MEASC	100.0
11234.NCAP_MEASC	9606.ENSP00000262854	43.01
11234.PHOSP_MEASC	11234.PHOSP_MEASC	100.0
11234.PHOSP_MEASC	11234.V_MEASC	100.0
11234.PHOSP_MEASC	9606.ENSP00000261461	57.14
11234.PHOSP_MEASC	9606.ENSP00000327821	68.18
11234.PHOSP_MEASC	9606.ENSP00000335153	54.76
11234.PHOSP_MEASC	9606.ENSP00000341382	62.96
11234.PHOSP_MEASC	9606.ENSP00000347717	82.35
11234.PHOSP_MEASC	9606.ENSP00000369592	49.06
11234.PHOSP_MEASC	9606.ENSP00000384863	82.35
11234.V_MEASC	11234.PHOSP_MEASC	100.0
11234.V_MEASC	11234.V_MEASC	100.0
11234.V_MEASC	9606.ENSP00000322439	46.74
11234.V_MEASC	9606.ENSP00000327821	68.18
11234.V_MEASC	9606.ENSP00000341382	52.17
11234.V_MEASC	9606.ENSP00000348510	45.45
11234.V_MEASC	9606.ENSP00000351552	50.0
11234.V_MEASC	9606.ENSP00000354720	63.16
11234.V_MEASC	9606.ENSP00000378857	57.89
9606.ENSP00000000412	9606.ENSP00000000412	100.0
9606.ENSP00000000412	9606.ENSP00000262375	46.88
9606.ENSP00000000412	9606.ENSP00000295598	43.94
9606.ENSP00000000412	9606.ENSP00000300408	90.91
9606.ENSP00000000412	9606.ENSP00000300648	42.03
9606.ENSP00000006777	9606.ENSP00000006777	100.0
9606.ENSP00000006777	9606.ENSP00000262455	48.48
9606.ENSP00000006777	9606.ENSP00000264705	56.0
9606.ENSP00000006777	9606.ENSP00000301587	35.9
9606.ENSP00000006777	9606.ENSP00000301764	47.5
9606.ENSP00000006777	9606.ENSP00000319574	64.29
9606.ENSP00000006777	9606.ENSP00000458238	53.57
9606.ENSP00000011619	9606.ENSP00000011619	100.0
9606.ENSP00000011619	9606.ENSP00000266069	56.04
9606.ENSP00000011619	9606.ENSP00000290913	51.25
9606.ENSP00000011619	9606.ENSP00000304437	61.11
9606.ENSP00000011619	9606.ENSP00000341382	39.62
9606.ENSP00000011619	9606.ENSP00000348510	48.33
9606.ENSP00000011619	9606.ENSP00000355759	48.28
9606.ENSP00000011619	9606.ENSP00000358997	42.11
9606.ENSP00000054666	9606.ENSP00000054666	100.0
9606.ENSP00000054666	9606.ENSP00000295688	66.67
9606.ENSP00000054666	9606.ENSP00000369042	41.54
9606.ENSP00000054666	9606.ENSP00000369592	63.16
