qseqid	sseqid	ppos
337041.VE1_HPV16	11269.VP24_MABVM	52.94
337041.VE2_HPV16	9606.ENSP00000301071	64.71
337041.VE2_HPV16	9606.ENSP00000301072	64.71
337041.VE2_HPV16	9606.ENSP00000350052	41.3
337041.VE2_HPV16	9606.ENSP00000387176	62.5
337041.VE2_HPV16	9606.ENSP00000392718	42.39
337041.VE2_HPV16	9606.ENSP00000439189	41.3
337041.VE6_HPV16	9606.ENSP00000301071	64.29
337041.VE6_HPV16	9606.ENSP00000301072	64.29
337041.VE6_HPV16	9606.ENSP00000311825	50.0
337041.VE6_HPV16	9606.ENSP00000350052	64.29
337041.VE6_HPV16	9606.ENSP00000387176	57.14
337041.VE6_HPV16	9606.ENSP00000392718	57.14
337041.VE6_HPV16	9606.ENSP00000439189	57.14
337041.VE7_HPV16	9606.ENSP00000350052	55.56
337041.VE7_HPV16	9606.ENSP00000387176	55.56
337041.VE7_HPV16	9606.ENSP00000392718	55.56
337041.VE7_HPV16	9606.ENSP00000439189	55.56
337041.VL1_HPV16	9606.ENSP00000339001	43.75
337041.VL2_HPV16	9606.ENSP00000252455	60.0
337041.VL2_HPV16	9606.ENSP00000290921	57.89
337041.VL2_HPV16	9606.ENSP00000311825	54.17
9606.ENSP00000012049	9606.ENSP00000290921	52.38
9606.ENSP00000012049	9606.ENSP00000339001	62.96
9606.ENSP00000158771	9606.ENSP00000228318	54.55
9606.ENSP00000158771	9606.ENSP00000311825	47.83
9606.ENSP00000162749	9606.ENSP00000290921	80.0
9606.ENSP00000162749	9606.ENSP00000311825	80.0
9606.ENSP00000166345	9606.ENSP00000301071	54.55
9606.ENSP00000166345	9606.ENSP00000301072	54.55
9606.ENSP00000185150	11269.VP24_MABVM	37.5
9606.ENSP00000185150	9606.ENSP00000171111	44.23
9606.ENSP00000185150	9606.ENSP00000252455	52.27
9606.ENSP00000185150	9606.ENSP00000301071	39.53
9606.ENSP00000185150	9606.ENSP00000301072	39.53
9606.ENSP00000185150	9606.ENSP00000311825	37.04
9606.ENSP00000199936	9606.ENSP00000217182	53.85
9606.ENSP00000199936	9606.ENSP00000330054	53.85
9606.ENSP00000215567	9606.ENSP00000290921	47.37
9606.ENSP00000215567	9606.ENSP00000301071	53.57
9606.ENSP00000215567	9606.ENSP00000301072	53.57
9606.ENSP00000215567	9606.ENSP00000311825	34.09
9606.ENSP00000215567	9606.ENSP00000330054	80.0
9606.ENSP00000215567	9606.ENSP00000339835	66.67
9606.ENSP00000215567	9606.ENSP00000350052	62.5
9606.ENSP00000215567	9606.ENSP00000350275	66.67
9606.ENSP00000215567	9606.ENSP00000355657	66.67
9606.ENSP00000215567	9606.ENSP00000355778	66.67
9606.ENSP00000215567	9606.ENSP00000385479	66.67
9606.ENSP00000217244	9606.ENSP00000339835	52.17
9606.ENSP00000217244	9606.ENSP00000350275	52.17
9606.ENSP00000217244	9606.ENSP00000355657	52.17
9606.ENSP00000217244	9606.ENSP00000355778	52.17
9606.ENSP00000217244	9606.ENSP00000385479	52.17
9606.ENSP00000217446	9606.ENSP00000252455	52.17
9606.ENSP00000217456	9606.ENSP00000252455	45.71
9606.ENSP00000217456	9606.ENSP00000290921	68.75
9606.ENSP00000218348	9606.ENSP00000311825	41.82
9606.ENSP00000218348	9606.ENSP00000350052	49.15
9606.ENSP00000218348	9606.ENSP00000387176	49.15
9606.ENSP00000218348	9606.ENSP00000392718	49.15
9606.ENSP00000219476	9606.ENSP00000290921	77.27
9606.ENSP00000219476	9606.ENSP00000311825	60.53
9606.ENSP00000221561	9606.ENSP00000290921	90.0
9606.ENSP00000222008	9606.ENSP00000228318	41.86
9606.ENSP00000222224	9606.ENSP00000217182	52.27
9606.ENSP00000222224	9606.ENSP00000311825	39.06
9606.ENSP00000222224	9606.ENSP00000330054	52.27
9606.ENSP00000222224	9606.ENSP00000350052	42.86
9606.ENSP00000222224	9606.ENSP00000387176	42.86
9606.ENSP00000222224	9606.ENSP00000392718	42.86
9606.ENSP00000222224	9606.ENSP00000439189	42.86
9606.ENSP00000222572	11269.VP24_MABVM	70.0
9606.ENSP00000222572	9606.ENSP00000171111	60.0
9606.ENSP00000222572	9606.ENSP00000252455	50.0
9606.ENSP00000222572	9606.ENSP00000301071	52.94
9606.ENSP00000222572	9606.ENSP00000350052	50.0
9606.ENSP00000222572	9606.ENSP00000439189	50.0
9606.ENSP00000223190	9606.ENSP00000171111	41.18
9606.ENSP00000223641	9606.ENSP00000171111	71.43
9606.ENSP00000223641	9606.ENSP00000350052	42.0
9606.ENSP00000223641	9606.ENSP00000392718	45.16
9606.ENSP00000223641	9606.ENSP00000439189	45.16
9606.ENSP00000225525	9606.ENSP00000217182	45.0
9606.ENSP00000225525	9606.ENSP00000330054	44.74
9606.ENSP00000225525	9606.ENSP00000387176	57.14
9606.ENSP00000227525	9606.ENSP00000252455	80.0
9606.ENSP00000227525	9606.ENSP00000301071	48.39
9606.ENSP00000227525	9606.ENSP00000301072	48.39
9606.ENSP00000227525	9606.ENSP00000350052	80.0
9606.ENSP00000227525	9606.ENSP00000439189	80.0
9606.ENSP00000228506	9606.ENSP00000228318	54.55
9606.ENSP00000228506	9606.ENSP00000311825	38.55
9606.ENSP00000229314	9606.ENSP00000224784	53.85
9606.ENSP00000229314	9606.ENSP00000295137	53.85
9606.ENSP00000229314	9606.ENSP00000350052	60.0
9606.ENSP00000229314	9606.ENSP00000387176	60.0
9606.ENSP00000229314	9606.ENSP00000392718	60.0
9606.ENSP00000229314	9606.ENSP00000439189	60.0
9606.ENSP00000230340	9606.ENSP00000224784	40.4
9606.ENSP00000230340	9606.ENSP00000252455	40.74
