qseqid	sseqid	bitscore
194440.ENV_HTL1C	9606.ENSP00000296464	20.0
194440.ENV_HTL1C	9606.ENSP00000301071	21.6
194440.ENV_HTL1C	9606.ENSP00000301072	23.5
194440.ENV_HTL1C	9606.ENSP00000302961	19.6
194440.ENV_HTL1C	9606.ENSP00000360286	20.4
194440.HBZ_HTL1C	9606.ENSP00000247207	21.6
194440.HBZ_HTL1C	9606.ENSP00000264990	19.2
194440.HBZ_HTL1C	9606.ENSP00000286788	20.0
194440.HBZ_HTL1C	9606.ENSP00000295688	22.3
194440.HBZ_HTL1C	9606.ENSP00000302961	18.9
194440.HBZ_HTL1C	9606.ENSP00000316032	21.6
194440.HBZ_HTL1C	9606.ENSP00000325875	18.9
194440.REX_HTL1C	9606.ENSP00000247207	22.7
194440.REX_HTL1C	9606.ENSP00000264071	25.0
194440.REX_HTL1C	9606.ENSP00000316032	20.0
194440.REX_HTL1C	9606.ENSP00000318687	18.9
194440.REX_HTL1C	9606.ENSP00000335153	20.8
194440.REX_HTL1C	9606.ENSP00000339001	25.0
194440.REX_HTL1C	9606.ENSP00000341289	25.0
194440.REX_HTL1C	9606.ENSP00000451560	25.0
194440.TAX_HTL1C	9606.ENSP00000324173	20.0
194440.TAX_HTL1C	9606.ENSP00000384144	23.5
9606.ENSP00000005340	9606.ENSP00000296464	21.2
9606.ENSP00000005340	9606.ENSP00000316032	23.5
9606.ENSP00000005340	9606.ENSP00000325875	25.4
9606.ENSP00000005340	9606.ENSP00000335153	26.2
9606.ENSP00000200457	9606.ENSP00000295688	21.2
9606.ENSP00000200457	9606.ENSP00000316032	19.6
9606.ENSP00000200457	9606.ENSP00000384144	20.4
9606.ENSP00000204566	9606.ENSP00000264990	20.8
9606.ENSP00000204566	9606.ENSP00000280326	21.2
9606.ENSP00000204566	9606.ENSP00000316032	20.8
9606.ENSP00000204566	9606.ENSP00000360154	18.9
9606.ENSP00000221996	9606.ENSP00000247207	20.4
9606.ENSP00000221996	9606.ENSP00000296464	20.4
9606.ENSP00000221996	9606.ENSP00000301071	20.4
9606.ENSP00000221996	9606.ENSP00000301072	20.8
9606.ENSP00000221996	9606.ENSP00000324173	26.2
9606.ENSP00000222224	9606.ENSP00000220764	21.2
9606.ENSP00000222224	9606.ENSP00000316032	18.9
9606.ENSP00000222224	9606.ENSP00000324173	21.9
9606.ENSP00000222224	9606.ENSP00000335153	21.6
9606.ENSP00000233331	9606.ENSP00000264990	19.2
9606.ENSP00000233331	9606.ENSP00000296464	26.2
9606.ENSP00000233331	9606.ENSP00000316032	19.2
9606.ENSP00000233331	9606.ENSP00000318687	20.0
9606.ENSP00000233331	9606.ENSP00000324173	20.4
9606.ENSP00000233331	9606.ENSP00000335153	19.6
9606.ENSP00000235310	9606.ENSP00000265651	18.1
9606.ENSP00000235310	9606.ENSP00000296464	20.8
9606.ENSP00000235310	9606.ENSP00000299300	21.6
9606.ENSP00000235310	9606.ENSP00000316032	20.8
9606.ENSP00000235310	9606.ENSP00000318687	21.9
9606.ENSP00000235310	9606.ENSP00000335153	20.4
9606.ENSP00000235310	9606.ENSP00000360154	19.2
9606.ENSP00000238156	9606.ENSP00000280326	19.2
9606.ENSP00000238156	9606.ENSP00000296464	19.6
9606.ENSP00000238156	9606.ENSP00000302961	19.2
9606.ENSP00000238156	9606.ENSP00000316032	20.4
9606.ENSP00000238156	9606.ENSP00000318687	19.6
9606.ENSP00000238156	9606.ENSP00000325875	18.9
9606.ENSP00000240343	9606.ENSP00000247207	17.3
9606.ENSP00000240343	9606.ENSP00000265651	16.5
9606.ENSP00000240343	9606.ENSP00000316032	18.9
9606.ENSP00000240343	9606.ENSP00000318687	19.6
9606.ENSP00000240343	9606.ENSP00000384144	20.8
9606.ENSP00000242248	9606.ENSP00000264990	22.7
9606.ENSP00000242248	9606.ENSP00000286788	21.6
9606.ENSP00000242248	9606.ENSP00000301071	19.6
9606.ENSP00000242248	9606.ENSP00000301072	19.6
9606.ENSP00000242248	9606.ENSP00000360154	20.0
9606.ENSP00000242248	9606.ENSP00000384144	21.9
9606.ENSP00000246912	9606.ENSP00000265651	20.4
9606.ENSP00000246912	9606.ENSP00000296464	18.9
9606.ENSP00000246912	9606.ENSP00000301072	20.8
9606.ENSP00000246912	9606.ENSP00000318687	20.4
9606.ENSP00000246912	9606.ENSP00000384144	19.6
9606.ENSP00000248879	9606.ENSP00000295688	20.8
9606.ENSP00000248879	9606.ENSP00000316032	18.1
9606.ENSP00000248879	9606.ENSP00000318687	18.1
9606.ENSP00000248879	9606.ENSP00000377958	18.9
9606.ENSP00000249440	9606.ENSP00000302961	19.6
9606.ENSP00000249440	9606.ENSP00000318687	20.8
9606.ENSP00000249440	9606.ENSP00000335153	19.2
9606.ENSP00000249440	9606.ENSP00000360154	19.6
9606.ENSP00000252818	9606.ENSP00000247207	20.4
9606.ENSP00000252818	9606.ENSP00000301071	21.6
9606.ENSP00000252818	9606.ENSP00000316032	19.6
9606.ENSP00000252818	9606.ENSP00000339001	20.4
9606.ENSP00000254043	9606.ENSP00000247207	19.6
9606.ENSP00000254043	9606.ENSP00000280326	19.2
9606.ENSP00000254043	9606.ENSP00000296464	20.0
9606.ENSP00000254043	9606.ENSP00000302961	23.5
9606.ENSP00000254043	9606.ENSP00000316032	23.9
9606.ENSP00000254043	9606.ENSP00000318687	24.6
9606.ENSP00000254043	9606.ENSP00000384144	20.0
9606.ENSP00000256495	11588.NSS_RVFVZ	20.4
9606.ENSP00000256495	9606.ENSP00000247207	20.8
9606.ENSP00000256495	9606.ENSP00000316032	20.0
9606.ENSP00000256495	9606.ENSP00000324173	21.2
9606.ENSP00000256495	9606.ENSP00000360154	19.6
9606.ENSP00000256495	9606.ENSP00000384144	22.7
9606.ENSP00000259021	9606.ENSP00000299300	20.0
9606.ENSP00000259021	9606.ENSP00000325875	20.0
9606.ENSP00000262053	9606.ENSP00000220764	18.5
9606.ENSP00000262053	9606.ENSP00000264990	20.4
9606.ENSP00000262053	9606.ENSP00000316032	18.9
9606.ENSP00000262053	9606.ENSP00000360286	18.5
9606.ENSP00000262074	9606.ENSP00000299300	19.6
9606.ENSP00000262074	9606.ENSP00000301071	20.0
9606.ENSP00000262074	9606.ENSP00000301072	20.0
9606.ENSP00000262074	9606.ENSP00000325875	20.4
9606.ENSP00000262074	9606.ENSP00000360154	23.1
9606.ENSP00000262074	9606.ENSP00000384144	20.0
9606.ENSP00000262570	9606.ENSP00000247207	22.3
9606.ENSP00000262570	9606.ENSP00000301071	19.2
9606.ENSP00000262570	9606.ENSP00000301072	19.2
9606.ENSP00000262570	9606.ENSP00000324173	18.5
9606.ENSP00000262570	9606.ENSP00000335153	18.5
9606.ENSP00000263278	9606.ENSP00000220764	79.3
9606.ENSP00000263278	9606.ENSP00000296464	19.6
9606.ENSP00000263278	9606.ENSP00000299300	18.9
9606.ENSP00000263278	9606.ENSP00000377958	22.3
9606.ENSP00000264110	9606.ENSP00000286788	20.4
9606.ENSP00000264110	9606.ENSP00000325875	19.6
9606.ENSP00000264110	9606.ENSP00000335153	19.6
9606.ENSP00000265529	11588.NSS_RVFVZ	25.4
9606.ENSP00000265529	9606.ENSP00000220764	23.1
9606.ENSP00000265529	9606.ENSP00000316032	20.4
9606.ENSP00000265529	9606.ENSP00000318687	20.4
9606.ENSP00000265529	9606.ENSP00000377958	24.3
9606.ENSP00000270451	9606.ENSP00000220764	20.4
9606.ENSP00000270451	9606.ENSP00000264071	20.0
9606.ENSP00000270451	9606.ENSP00000296464	18.9
9606.ENSP00000270451	9606.ENSP00000318687	18.1
9606.ENSP00000270451	9606.ENSP00000335153	19.6
9606.ENSP00000270451	9606.ENSP00000339001	19.6
9606.ENSP00000270451	9606.ENSP00000341289	20.0
9606.ENSP00000270451	9606.ENSP00000360154	18.5
9606.ENSP00000270451	9606.ENSP00000377958	21.2
9606.ENSP00000270451	9606.ENSP00000451560	20.8
9606.ENSP00000270649	9606.ENSP00000295688	20.4
9606.ENSP00000270649	9606.ENSP00000316032	20.4
