qseqid	sseqid	pident
11320.HEMA_I34A1	9606.ENSP00000217182	38.461999999999996
11320.HEMA_I34A1	9606.ENSP00000301071	29.166999999999998
11320.HEMA_I34A1	9606.ENSP00000301072	60.0
11320.HEMA_I34A1	9606.ENSP00000330054	29.412
11320.M1_I34A1	11269.VP24_MABVM	47.059
11320.M1_I34A1	9606.ENSP00000217182	28.0
11320.M1_I34A1	9606.ENSP00000252455	27.778000000000002
11320.M1_I34A1	9606.ENSP00000350052	21.229
11320.M1_I34A1	9606.ENSP00000387176	20.219
11320.M1_I34A1	9606.ENSP00000392718	20.219
11320.M1_I34A1	9606.ENSP00000439189	19.672
11320.M2_I34A1	9606.ENSP00000217182	66.667
11320.M2_I34A1	9606.ENSP00000330054	66.667
11320.M2_I34A1	9606.ENSP00000350052	66.667
11320.M2_I34A1	9606.ENSP00000439189	66.667
11320.NCAP_I34A1	9606.ENSP00000350052	53.846000000000004
11320.NCAP_I34A1	9606.ENSP00000387176	53.846000000000004
11320.NCAP_I34A1	9606.ENSP00000392718	53.846000000000004
11320.NCAP_I34A1	9606.ENSP00000439189	53.846000000000004
11320.NEP_I34A1	9606.ENSP00000350052	24.675
11320.NEP_I34A1	9606.ENSP00000439189	24.675
11320.NRAM_I34A1	9606.ENSP00000252455	33.333
11320.NRAM_I34A1	9606.ENSP00000301071	28.261
11320.NS1_I34A1	9606.ENSP00000311825	40.0
11320.PA_I34A1	9606.ENSP00000171111	30.769000000000002
11320.PA_I34A1	9606.ENSP00000217182	53.333
11320.PA_I34A1	9606.ENSP00000330054	53.333
11320.PB2_I34A1	9606.ENSP00000228318	32.258
11320.PB2_I34A1	9606.ENSP00000339001	32.0
11320.PB2_I34A1	9606.ENSP00000350052	26.666999999999998
11320.RDRP_I34A1	11269.VP24_MABVM	31.25
11320.RDRP_I34A1	9606.ENSP00000224784	41.176
11320.RDRP_I34A1	9606.ENSP00000295137	41.176
11320.RDRP_I34A1	9606.ENSP00000330054	33.333
11320.RDRP_I34A1	9606.ENSP00000352980	30.769000000000002
9606.ENSP00000005340	9606.ENSP00000355657	52.941
9606.ENSP00000005340	9606.ENSP00000387176	31.706999999999997
9606.ENSP00000005340	9606.ENSP00000392718	31.706999999999997
9606.ENSP00000005340	9606.ENSP00000439189	34.615
9606.ENSP00000009530	9606.ENSP00000217182	27.586
9606.ENSP00000009530	9606.ENSP00000290921	53.333
9606.ENSP00000009530	9606.ENSP00000330054	27.586
9606.ENSP00000168216	9606.ENSP00000171111	40.909
9606.ENSP00000168216	9606.ENSP00000217182	37.037
9606.ENSP00000168216	9606.ENSP00000311825	35.294000000000004
9606.ENSP00000168216	9606.ENSP00000330054	50.0
9606.ENSP00000196551	9606.ENSP00000217182	40.0
9606.ENSP00000196551	9606.ENSP00000252455	38.889
9606.ENSP00000196551	9606.ENSP00000330054	36.0
9606.ENSP00000196551	9606.ENSP00000439189	56.25
9606.ENSP00000200457	9606.ENSP00000350275	25.926
9606.ENSP00000200457	9606.ENSP00000385479	25.926
9606.ENSP00000202773	9606.ENSP00000350052	27.419
9606.ENSP00000202773	9606.ENSP00000355778	31.706999999999997
9606.ENSP00000202773	9606.ENSP00000387176	27.419
9606.ENSP00000202773	9606.ENSP00000392718	27.419
9606.ENSP00000202773	9606.ENSP00000439189	27.419
9606.ENSP00000215071	11269.VP24_MABVM	40.741
9606.ENSP00000215071	9606.ENSP00000171111	22.581
9606.ENSP00000215071	9606.ENSP00000311825	43.75
9606.ENSP00000215754	9606.ENSP00000224784	25.0
9606.ENSP00000215754	9606.ENSP00000228318	23.864
9606.ENSP00000215754	9606.ENSP00000295137	25.0
9606.ENSP00000215754	9606.ENSP00000350052	25.0
9606.ENSP00000215754	9606.ENSP00000387176	21.429000000000002
9606.ENSP00000215754	9606.ENSP00000392718	21.429000000000002
9606.ENSP00000215754	9606.ENSP00000439189	27.586
9606.ENSP00000215829	9606.ENSP00000339001	60.0
9606.ENSP00000216038	9606.ENSP00000290921	31.429000000000002
9606.ENSP00000216038	9606.ENSP00000301071	25.641
9606.ENSP00000216038	9606.ENSP00000301072	25.641
9606.ENSP00000216038	9606.ENSP00000355657	35.135
9606.ENSP00000216122	9606.ENSP00000171111	41.176
9606.ENSP00000216122	9606.ENSP00000224784	26.506
9606.ENSP00000216122	9606.ENSP00000295137	26.506
9606.ENSP00000216181	9606.ENSP00000252455	36.264
9606.ENSP00000216181	9606.ENSP00000339001	27.66
9606.ENSP00000216190	9606.ENSP00000224784	31.818
9606.ENSP00000216190	9606.ENSP00000295137	31.818
9606.ENSP00000216190	9606.ENSP00000339001	40.0
9606.ENSP00000216727	9606.ENSP00000252455	26.316
9606.ENSP00000216727	9606.ENSP00000290921	37.931
9606.ENSP00000216727	9606.ENSP00000350052	36.364000000000004
9606.ENSP00000216727	9606.ENSP00000387176	36.364000000000004
9606.ENSP00000216727	9606.ENSP00000392718	36.364000000000004
9606.ENSP00000216727	9606.ENSP00000439189	55.556000000000004
9606.ENSP00000217182	9606.ENSP00000171111	40.0
9606.ENSP00000217182	9606.ENSP00000217182	100.0
9606.ENSP00000217182	9606.ENSP00000330054	92.625
9606.ENSP00000217182	9606.ENSP00000350052	22.523000000000003
9606.ENSP00000217182	9606.ENSP00000387176	34.483000000000004
9606.ENSP00000217182	9606.ENSP00000392718	34.483000000000004
9606.ENSP00000217182	9606.ENSP00000439189	34.483000000000004
9606.ENSP00000218348	9606.ENSP00000311825	29.090999999999998
9606.ENSP00000218348	9606.ENSP00000350052	33.898
9606.ENSP00000218348	9606.ENSP00000387176	33.898
9606.ENSP00000218348	9606.ENSP00000392718	33.898
9606.ENSP00000220429	11269.VP24_MABVM	29.688000000000002
9606.ENSP00000220429	9606.ENSP00000311825	46.153999999999996
9606.ENSP00000220429	9606.ENSP00000350052	29.06
9606.ENSP00000220429	9606.ENSP00000387176	29.06
9606.ENSP00000220429	9606.ENSP00000392718	29.06
9606.ENSP00000220429	9606.ENSP00000439189	29.06
9606.ENSP00000221265	9606.ENSP00000290921	44.443999999999996
9606.ENSP00000221265	9606.ENSP00000301072	39.286
9606.ENSP00000221265	9606.ENSP00000311825	34.043
9606.ENSP00000221265	9606.ENSP00000439189	31.25
9606.ENSP00000221419	9606.ENSP00000339001	32.558
9606.ENSP00000221419	9606.ENSP00000350052	37.5
9606.ENSP00000221419	9606.ENSP00000350275	40.0
9606.ENSP00000221419	9606.ENSP00000355657	40.0
9606.ENSP00000221419	9606.ENSP00000355778	40.0
9606.ENSP00000221419	9606.ENSP00000385479	40.0
9606.ENSP00000221419	9606.ENSP00000387176	37.5
9606.ENSP00000221419	9606.ENSP00000392718	37.5
9606.ENSP00000221419	9606.ENSP00000439189	37.5
9606.ENSP00000221801	11269.VP24_MABVM	22.581
9606.ENSP00000221801	9606.ENSP00000224784	43.75
9606.ENSP00000221801	9606.ENSP00000295137	43.75
9606.ENSP00000221801	9606.ENSP00000301071	22.642
9606.ENSP00000221801	9606.ENSP00000301072	22.642
9606.ENSP00000221801	9606.ENSP00000330054	47.059
