qseqid	sseqid	ppos
186538.VP24_EBOZM	9606.ENSP00000225916	48.98
186538.VP24_EBOZM	9606.ENSP00000251527	41.18
186538.VP24_EBOZM	9606.ENSP00000266000	43.75
186538.VP24_EBOZM	9606.ENSP00000296930	41.67
186538.VP35_EBOZM	9606.ENSP00000251527	75.0
186538.VP35_EBOZM	9606.ENSP00000260810	50.98
186538.VP35_EBOZM	9606.ENSP00000300737	43.88
9606.ENSP00000217182	129951.CORE5_ADE02	55.56
9606.ENSP00000217182	129951.SHUT_ADE02	42.86
9606.ENSP00000217182	9606.ENSP00000263253	47.5
9606.ENSP00000217182	9606.ENSP00000303222	36.17
9606.ENSP00000217182	9606.ENSP00000323099	66.67
9606.ENSP00000217182	9606.ENSP00000376472	62.16
9606.ENSP00000217182	9606.ENSP00000418401	44.34
9606.ENSP00000221419	129951.DPOL_ADE02	68.0
9606.ENSP00000221419	9606.ENSP00000266000	36.0
9606.ENSP00000221419	9606.ENSP00000357048	44.62
9606.ENSP00000221419	9606.ENSP00000429301	61.9
9606.ENSP00000228318	9606.ENSP00000260810	48.48
9606.ENSP00000228318	9606.ENSP00000266732	58.06
9606.ENSP00000228318	9606.ENSP00000276072	43.75
9606.ENSP00000228318	9606.ENSP00000303222	58.62
9606.ENSP00000228318	9606.ENSP00000303992	54.55
9606.ENSP00000228318	9606.ENSP00000328023	47.69
9606.ENSP00000228318	9606.ENSP00000371003	52.63
9606.ENSP00000240327	9606.ENSP00000263754	64.29
9606.ENSP00000240327	9606.ENSP00000267163	44.74
9606.ENSP00000240327	9606.ENSP00000312506	66.67
9606.ENSP00000240327	9606.ENSP00000365725	50.0
9606.ENSP00000240343	129951.DNB2_ADE02	60.0
9606.ENSP00000240343	9606.ENSP00000225916	81.82
9606.ENSP00000240343	9606.ENSP00000263253	51.43
9606.ENSP00000240343	9606.ENSP00000299427	55.56
9606.ENSP00000240343	9606.ENSP00000303222	52.78
9606.ENSP00000240343	9606.ENSP00000303992	46.67
9606.ENSP00000240343	9606.ENSP00000306881	84.62
9606.ENSP00000240343	9606.ENSP00000356150	44.74
9606.ENSP00000242577	129951.DPOL_ADE02	45.83
9606.ENSP00000242577	9606.ENSP00000223641	48.15
9606.ENSP00000242577	9606.ENSP00000225916	81.82
9606.ENSP00000242577	9606.ENSP00000299427	52.78
9606.ENSP00000242577	9606.ENSP00000300737	51.61
9606.ENSP00000242577	9606.ENSP00000303222	52.78
9606.ENSP00000242577	9606.ENSP00000303992	43.75
9606.ENSP00000242577	9606.ENSP00000306881	52.38
9606.ENSP00000254108	9606.ENSP00000262367	53.33
9606.ENSP00000254108	9606.ENSP00000296930	78.57
9606.ENSP00000254810	9606.ENSP00000311825	44.74
9606.ENSP00000254810	9606.ENSP00000312506	48.48
9606.ENSP00000254810	9606.ENSP00000328023	44.74
9606.ENSP00000254810	9606.ENSP00000346839	66.67
9606.ENSP00000254810	9606.ENSP00000347979	56.67
9606.ENSP00000254810	9606.ENSP00000378312	51.61
9606.ENSP00000257622	9606.ENSP00000233616	40.32
9606.ENSP00000257622	9606.ENSP00000260643	54.9
9606.ENSP00000257622	9606.ENSP00000263253	39.2
9606.ENSP00000257622	9606.ENSP00000282412	41.67
9606.ENSP00000257622	9606.ENSP00000367545	44.78
9606.ENSP00000261839	9606.ENSP00000262210	57.58
9606.ENSP00000261839	9606.ENSP00000343741	60.0
9606.ENSP00000261839	9606.ENSP00000349437	48.72
9606.ENSP00000261839	9606.ENSP00000357048	48.39
9606.ENSP00000261839	9606.ENSP00000357283	49.72
9606.ENSP00000262077	9606.ENSP00000264637	59.38
9606.ENSP00000262077	9606.ENSP00000310901	39.02
9606.ENSP00000262077	9606.ENSP00000312506	53.12
9606.ENSP00000262077	9606.ENSP00000371003	43.04
9606.ENSP00000265866	9606.ENSP00000233616	51.61
9606.ENSP00000265866	9606.ENSP00000262367	48.39
9606.ENSP00000265866	9606.ENSP00000311825	42.65
9606.ENSP00000265866	9606.ENSP00000312506	34.41
9606.ENSP00000267064	9606.ENSP00000256637	51.16
9606.ENSP00000267064	9606.ENSP00000263253	37.5
9606.ENSP00000267064	9606.ENSP00000285419	52.17
9606.ENSP00000267064	9606.ENSP00000310129	50.77
9606.ENSP00000267064	9606.ENSP00000366179	58.33
9606.ENSP00000274764	9606.ENSP00000303351	56.0
9606.ENSP00000274764	9606.ENSP00000349437	41.51
9606.ENSP00000274764	9606.ENSP00000361777	45.24
9606.ENSP00000274764	9606.ENSP00000362768	45.71
9606.ENSP00000274764	9606.ENSP00000367545	51.16
9606.ENSP00000283179	9606.ENSP00000225916	50.0
