qseqid	sseqid	pident
337041.VE1_HPV16	63330.V_HENDH	34.211
337041.VE1_HPV16	63330.W_HENDH	34.211
337041.VE1_HPV16	9606.ENSP00000261667	33.333
337041.VE1_HPV16	9606.ENSP00000354394	43.75
337041.VE2_HPV16	9606.ENSP00000225275	33.333
337041.VE2_HPV16	9606.ENSP00000251642	34.783
337041.VE2_HPV16	9606.ENSP00000257497	38.461999999999996
337041.VE2_HPV16	9606.ENSP00000290158	24.39
337041.VE2_HPV16	9606.ENSP00000301071	47.059
337041.VE2_HPV16	9606.ENSP00000301072	47.059
337041.VE2_HPV16	9606.ENSP00000315768	32.258
337041.VE5_HPV16	9606.ENSP00000261667	25.0
337041.VE5_HPV16	9606.ENSP00000334373	25.0
337041.VE5_HPV16	9606.ENSP00000445831	40.0
337041.VE6_HPV16	9606.ENSP00000231751	35.0
337041.VE6_HPV16	9606.ENSP00000245323	32.653
337041.VE6_HPV16	9606.ENSP00000251968	21.951
337041.VE6_HPV16	9606.ENSP00000291009	31.579
337041.VE6_HPV16	9606.ENSP00000314363	75.0
337041.VE6_HPV16	9606.ENSP00000354772	39.286
337041.VE7_HPV16	9606.ENSP00000229239	40.0
337041.VE7_HPV16	9606.ENSP00000261667	53.333
337041.VE7_HPV16	9606.ENSP00000263642	36.364000000000004
337041.VE7_HPV16	9606.ENSP00000290158	22.5
337041.VE7_HPV16	9606.ENSP00000334373	46.667
337041.VE7_HPV16	9606.ENSP00000354394	60.0
337041.VL1_HPV16	9606.ENSP00000238081	27.026999999999997
337041.VL1_HPV16	9606.ENSP00000290158	34.615
337041.VL1_HPV16	9606.ENSP00000300161	26.316
337041.VL1_HPV16	9606.ENSP00000306330	30.769000000000002
337041.VL1_HPV16	9606.ENSP00000309503	23.256
337041.VL1_HPV16	9606.ENSP00000354394	24.305999999999997
337041.VL1_HPV16	9606.ENSP00000357905	30.555999999999997
337041.VL2_HPV16	9606.ENSP00000231751	25.0
337041.VL2_HPV16	9606.ENSP00000357905	27.273000000000003
9606.ENSP00000012049	9606.ENSP00000231751	38.461999999999996
9606.ENSP00000012049	9606.ENSP00000234347	26.829
9606.ENSP00000158771	9606.ENSP00000315768	50.0
9606.ENSP00000162749	63330.C_HENDH	21.739
9606.ENSP00000162749	63330.V_HENDH	37.037
9606.ENSP00000162749	63330.W_HENDH	37.037
9606.ENSP00000162749	9606.ENSP00000216336	23.684
9606.ENSP00000162749	9606.ENSP00000251968	42.105
9606.ENSP00000162749	9606.ENSP00000290158	43.75
9606.ENSP00000162749	9606.ENSP00000354394	27.778000000000002
9606.ENSP00000162749	9606.ENSP00000357905	48.0
9606.ENSP00000166345	9606.ENSP00000245323	47.059
9606.ENSP00000166345	9606.ENSP00000354394	36.364000000000004
9606.ENSP00000166345	9606.ENSP00000357905	50.0
9606.ENSP00000175091	63330.V_HENDH	62.5
9606.ENSP00000175091	9606.ENSP00000261667	29.333000000000002
9606.ENSP00000175091	9606.ENSP00000297435	32.5
9606.ENSP00000175091	9606.ENSP00000366565	22.221999999999998
9606.ENSP00000185150	63330.GLYCP_HENDH	24.638
9606.ENSP00000185150	9606.ENSP00000297435	31.818
9606.ENSP00000185150	9606.ENSP00000301071	20.93
9606.ENSP00000185150	9606.ENSP00000301072	20.155
9606.ENSP00000199936	9606.ENSP00000238081	27.451
9606.ENSP00000199936	9606.ENSP00000263642	42.105
9606.ENSP00000215567	9606.ENSP00000231751	33.333
9606.ENSP00000215567	9606.ENSP00000251968	25.0
9606.ENSP00000215567	9606.ENSP00000291009	23.076999999999998
9606.ENSP00000215567	9606.ENSP00000301071	32.143
9606.ENSP00000215567	9606.ENSP00000301072	35.714
9606.ENSP00000217244	9606.ENSP00000216336	42.105
9606.ENSP00000217244	9606.ENSP00000263642	28.570999999999998
9606.ENSP00000217244	9606.ENSP00000267202	41.379
9606.ENSP00000217244	9606.ENSP00000314363	26.168000000000003
9606.ENSP00000217446	9606.ENSP00000264335	28.205
9606.ENSP00000217446	9606.ENSP00000315768	26.316
9606.ENSP00000217446	9606.ENSP00000366565	38.71
9606.ENSP00000217456	63330.C_HENDH	27.273000000000003
9606.ENSP00000217456	9606.ENSP00000225655	31.666999999999998
9606.ENSP00000217456	9606.ENSP00000231751	29.545
9606.ENSP00000217456	9606.ENSP00000245323	29.031999999999996
9606.ENSP00000217456	9606.ENSP00000251642	31.034000000000002
9606.ENSP00000217456	9606.ENSP00000354394	25.531999999999996
9606.ENSP00000218348	9606.ENSP00000234347	40.625
9606.ENSP00000218348	9606.ENSP00000314363	27.273000000000003
9606.ENSP00000218348	9606.ENSP00000393241	52.381
9606.ENSP00000219476	9606.ENSP00000263642	46.667
9606.ENSP00000219476	9606.ENSP00000290158	24.194000000000003
9606.ENSP00000219476	9606.ENSP00000314363	18.803
9606.ENSP00000219476	9606.ENSP00000366565	32.558
9606.ENSP00000221561	9606.ENSP00000263642	32.558
9606.ENSP00000221561	9606.ENSP00000314363	29.412
9606.ENSP00000221561	9606.ENSP00000357905	33.333
9606.ENSP00000222008	9606.ENSP00000299198	23.076999999999998
9606.ENSP00000222224	63330.C_HENDH	33.333
9606.ENSP00000222224	9606.ENSP00000231751	28.125
9606.ENSP00000222224	9606.ENSP00000261267	36.667
9606.ENSP00000222224	9606.ENSP00000366565	23.076999999999998
9606.ENSP00000222572	9606.ENSP00000238081	36.364000000000004
9606.ENSP00000222572	9606.ENSP00000251642	45.455
9606.ENSP00000222572	9606.ENSP00000263642	23.404
9606.ENSP00000223190	63330.GLYCP_HENDH	26.471
9606.ENSP00000223190	9606.ENSP00000229239	26.23
9606.ENSP00000223190	9606.ENSP00000231751	27.535999999999998
9606.ENSP00000223190	9606.ENSP00000251642	27.451
9606.ENSP00000223641	63330.C_HENDH	26.087
9606.ENSP00000223641	63330.GLYCP_HENDH	40.0
9606.ENSP00000223641	9606.ENSP00000354772	50.0
9606.ENSP00000225525	9606.ENSP00000261667	27.451
9606.ENSP00000225525	9606.ENSP00000263642	36.842
9606.ENSP00000225525	9606.ENSP00000334373	37.931
9606.ENSP00000227525	9606.ENSP00000301071	29.031999999999996
9606.ENSP00000227525	9606.ENSP00000301072	29.031999999999996
9606.ENSP00000227525	9606.ENSP00000334373	23.761999999999997
9606.ENSP00000228506	9606.ENSP00000263642	25.531999999999996
9606.ENSP00000228506	9606.ENSP00000324810	45.455
9606.ENSP00000228506	9606.ENSP00000354772	26.316
9606.ENSP00000229314	9606.ENSP00000263621	36.364000000000004
9606.ENSP00000230340	63330.V_HENDH	39.474000000000004
9606.ENSP00000230340	63330.W_HENDH	39.474000000000004
9606.ENSP00000230340	9606.ENSP00000263642	58.333
9606.ENSP00000230340	9606.ENSP00000431254	27.778000000000002
9606.ENSP00000230354	63330.V_HENDH	45.833
9606.ENSP00000230354	9606.ENSP00000251968	37.838
9606.ENSP00000230354	9606.ENSP00000315768	31.148000000000003
9606.ENSP00000230354	9606.ENSP00000357905	35.714
