qseqid	sseqid	ppos
11588.NSS_RVFVZ	9606.ENSP00000252597	47.22
11588.NSS_RVFVZ	9606.ENSP00000287701	45.28
11588.NSS_RVFVZ	9606.ENSP00000341885	60.0
11588.NSS_RVFVZ	9606.ENSP00000348984	76.92
11588.NSS_RVFVZ	9606.ENSP00000357459	35.14
11588.NSS_RVFVZ	9606.ENSP00000391944	44.44
9606.ENSP00000220764	9606.ENSP00000168216	40.15
9606.ENSP00000220764	9606.ENSP00000262803	60.0
9606.ENSP00000220764	9606.ENSP00000338477	44.83
9606.ENSP00000220764	9606.ENSP00000419425	40.48
9606.ENSP00000247207	9606.ENSP00000216181	66.67
9606.ENSP00000247207	9606.ENSP00000222399	50.55
9606.ENSP00000247207	9606.ENSP00000227378	95.11
9606.ENSP00000247207	9606.ENSP00000297283	41.82
9606.ENSP00000247207	9606.ENSP00000313007	48.05
9606.ENSP00000247207	9606.ENSP00000346067	51.06
9606.ENSP00000247207	9606.ENSP00000361949	59.09
9606.ENSP00000247207	9606.ENSP00000364805	90.95
9606.ENSP00000247207	9606.ENSP00000371472	40.34
9606.ENSP00000247207	9606.ENSP00000383168	60.87
9606.ENSP00000247207	9606.ENSP00000420213	45.71
9606.ENSP00000264071	9606.ENSP00000248437	60.71
9606.ENSP00000264071	9606.ENSP00000282030	66.67
9606.ENSP00000264071	9606.ENSP00000301071	61.06
9606.ENSP00000264071	9606.ENSP00000313007	38.98
9606.ENSP00000264071	9606.ENSP00000339001	98.87
9606.ENSP00000264071	9606.ENSP00000341289	99.55
9606.ENSP00000264071	9606.ENSP00000364895	46.67
9606.ENSP00000264071	9606.ENSP00000376943	64.0
9606.ENSP00000264071	9606.ENSP00000408464	53.7
9606.ENSP00000264990	9606.ENSP00000292562	90.91
9606.ENSP00000264990	9606.ENSP00000336725	49.12
9606.ENSP00000264990	9606.ENSP00000382840	50.0
9606.ENSP00000264990	9606.ENSP00000408464	70.0
9606.ENSP00000265651	11320.NCAP_I34A1	41.86
9606.ENSP00000265651	11320.RDRP_I34A1	47.37
9606.ENSP00000265651	9606.ENSP00000282030	34.38
9606.ENSP00000265651	9606.ENSP00000318914	50.0
9606.ENSP00000265651	9606.ENSP00000354346	48.94
9606.ENSP00000265651	9606.ENSP00000364895	57.89
9606.ENSP00000280326	9606.ENSP00000229270	41.49
9606.ENSP00000280326	9606.ENSP00000280326	100.0
9606.ENSP00000280326	9606.ENSP00000284957	45.45
9606.ENSP00000280326	9606.ENSP00000299638	78.95
9606.ENSP00000280326	9606.ENSP00000340019	46.28
9606.ENSP00000280326	9606.ENSP00000350767	51.72
9606.ENSP00000280326	9606.ENSP00000352980	51.72
9606.ENSP00000280326	9606.ENSP00000371634	60.71
9606.ENSP00000286788	9606.ENSP00000216181	52.63
9606.ENSP00000286788	9606.ENSP00000231790	53.49
9606.ENSP00000286788	9606.ENSP00000280326	52.58
9606.ENSP00000286788	9606.ENSP00000299198	46.51
9606.ENSP00000286788	9606.ENSP00000340019	42.86
9606.ENSP00000286788	9606.ENSP00000343701	41.24
9606.ENSP00000286788	9606.ENSP00000348849	57.69
9606.ENSP00000286788	9606.ENSP00000349486	51.28
9606.ENSP00000286788	9606.ENSP00000370803	54.55
9606.ENSP00000286788	9606.ENSP00000428756	44.29
9606.ENSP00000295688	9606.ENSP00000280326	58.21
9606.ENSP00000295688	9606.ENSP00000289153	58.62
9606.ENSP00000295688	9606.ENSP00000340019	46.36
9606.ENSP00000295688	9606.ENSP00000364805	53.19
9606.ENSP00000295688	9606.ENSP00000378857	41.67
9606.ENSP00000295688	9606.ENSP00000387471	51.61
9606.ENSP00000295688	9606.ENSP00000393241	45.24
9606.ENSP00000295688	9606.ENSP00000405620	53.85
9606.ENSP00000295688	9606.ENSP00000413493	50.0
9606.ENSP00000296464	9606.ENSP00000227378	54.69
9606.ENSP00000296464	9606.ENSP00000287701	65.0
9606.ENSP00000296464	9606.ENSP00000349428	43.75
9606.ENSP00000296464	9606.ENSP00000349823	56.67
9606.ENSP00000296464	9606.ENSP00000364805	78.26
9606.ENSP00000299300	9606.ENSP00000280326	55.12
9606.ENSP00000299300	9606.ENSP00000340019	50.41
9606.ENSP00000299300	9606.ENSP00000413493	61.54
9606.ENSP00000301071	9606.ENSP00000225655	37.97
9606.ENSP00000301071	9606.ENSP00000248437	97.56
9606.ENSP00000301071	9606.ENSP00000282030	76.92
9606.ENSP00000301071	9606.ENSP00000301071	100.0
9606.ENSP00000301071	9606.ENSP00000338190	59.38
9606.ENSP00000301071	9606.ENSP00000339001	61.06
9606.ENSP00000301071	9606.ENSP00000341289	60.83
9606.ENSP00000301071	9606.ENSP00000376943	64.0
9606.ENSP00000301071	9606.ENSP00000378917	38.75
9606.ENSP00000301072	9606.ENSP00000248437	97.99
9606.ENSP00000301072	9606.ENSP00000282030	76.92
9606.ENSP00000301072	9606.ENSP00000301071	98.89
9606.ENSP00000301072	9606.ENSP00000338190	59.38
9606.ENSP00000301072	9606.ENSP00000339001	61.29
9606.ENSP00000301072	9606.ENSP00000341289	61.06
9606.ENSP00000301072	9606.ENSP00000378917	38.75
9606.ENSP00000302961	9606.ENSP00000227378	54.28
9606.ENSP00000302961	9606.ENSP00000354346	57.58
9606.ENSP00000302961	9606.ENSP00000364805	55.23
9606.ENSP00000302961	9606.ENSP00000408464	52.63
9606.ENSP00000302961	9606.ENSP00000420213	43.81
9606.ENSP00000302961	9606.ENSP00000449960	61.9
9606.ENSP00000316032	9606.ENSP00000257622	37.44
9606.ENSP00000316032	9606.ENSP00000339001	65.22
9606.ENSP00000316032	9606.ENSP00000341285	48.72
9606.ENSP00000316032	9606.ENSP00000341289	65.22
9606.ENSP00000316032	9606.ENSP00000345156	47.22
9606.ENSP00000316032	9606.ENSP00000352400	59.09
9606.ENSP00000316032	9606.ENSP00000368605	56.0
9606.ENSP00000316032	9606.ENSP00000380033	50.0
9606.ENSP00000316032	9606.ENSP00000412324	56.14
9606.ENSP00000316032	9606.ENSP00000466950	50.0
9606.ENSP00000318687	9606.ENSP00000227378	53.02
9606.ENSP00000318687	9606.ENSP00000292562	51.43
9606.ENSP00000318687	9606.ENSP00000332371	53.66
9606.ENSP00000318687	9606.ENSP00000364805	53.72
9606.ENSP00000318687	9606.ENSP00000364934	52.5
9606.ENSP00000324173	9606.ENSP00000227378	82.06
9606.ENSP00000324173	9606.ENSP00000231487	47.06
9606.ENSP00000324173	9606.ENSP00000336927	47.27
9606.ENSP00000324173	9606.ENSP00000346067	53.85
9606.ENSP00000324173	9606.ENSP00000350028	47.22
9606.ENSP00000324173	9606.ENSP00000351407	42.11
9606.ENSP00000324173	9606.ENSP00000354791	58.82
9606.ENSP00000324173	9606.ENSP00000355759	66.67
9606.ENSP00000324173	9606.ENSP00000364805	80.58
9606.ENSP00000324173	9606.ENSP00000370803	44.94
9606.ENSP00000324173	9606.ENSP00000370883	63.64
9606.ENSP00000325875	9606.ENSP00000005340	80.0
9606.ENSP00000325875	9606.ENSP00000252699	44.68
9606.ENSP00000325875	9606.ENSP00000265056	53.66
9606.ENSP00000325875	9606.ENSP00000325875	100.0
9606.ENSP00000325875	9606.ENSP00000331057	55.77
9606.ENSP00000325875	9606.ENSP00000335153	93.17
9606.ENSP00000325875	9606.ENSP00000349823	60.42
9606.ENSP00000325875	9606.ENSP00000364805	41.59
9606.ENSP00000325875	9606.ENSP00000382271	38.67
9606.ENSP00000335153	9606.ENSP00000005340	80.0
9606.ENSP00000335153	9606.ENSP00000225430	51.92
9606.ENSP00000335153	9606.ENSP00000273853	48.18
9606.ENSP00000335153	9606.ENSP00000325875	94.26
9606.ENSP00000335153	9606.ENSP00000331057	60.61
9606.ENSP00000335153	9606.ENSP00000335153	100.0
9606.ENSP00000335153	9606.ENSP00000364805	42.11
9606.ENSP00000335153	9606.ENSP00000369897	68.18
9606.ENSP00000335153	9606.ENSP00000449960	65.52
9606.ENSP00000339001	9606.ENSP00000248437	61.02
9606.ENSP00000339001	9606.ENSP00000282030	66.67
9606.ENSP00000339001	9606.ENSP00000287038	54.17
9606.ENSP00000339001	9606.ENSP00000301071	61.06
9606.ENSP00000339001	9606.ENSP00000339001	100.0
9606.ENSP00000339001	9606.ENSP00000341289	99.32
9606.ENSP00000339001	9606.ENSP00000364895	46.67
9606.ENSP00000339001	9606.ENSP00000376943	64.0
9606.ENSP00000339001	9606.ENSP00000408464	47.06
9606.ENSP00000339001	9606.ENSP00000473172	48.48
9606.ENSP00000341289	9606.ENSP00000248437	60.49
9606.ENSP00000341289	9606.ENSP00000282030	66.67
9606.ENSP00000341289	9606.ENSP00000287038	54.17
9606.ENSP00000341289	9606.ENSP00000301071	60.83
9606.ENSP00000341289	9606.ENSP00000339001	99.32
9606.ENSP00000341289	9606.ENSP00000341289	100.0
9606.ENSP00000341289	9606.ENSP00000364895	46.67
9606.ENSP00000341289	9606.ENSP00000376943	64.0
9606.ENSP00000341289	9606.ENSP00000408464	53.7
9606.ENSP00000341289	9606.ENSP00000473172	48.48
9606.ENSP00000356348	9606.ENSP00000221801	50.0
9606.ENSP00000356348	9606.ENSP00000311997	72.22
9606.ENSP00000356348	9606.ENSP00000338258	40.96
9606.ENSP00000356348	9606.ENSP00000462023	58.06
9606.ENSP00000360154	9606.ENSP00000274335	62.5
9606.ENSP00000360154	9606.ENSP00000303507	46.31
9606.ENSP00000360154	9606.ENSP00000366396	40.37
9606.ENSP00000360154	9606.ENSP00000449960	44.62
9606.ENSP00000360286	9606.ENSP00000219473	43.18
9606.ENSP00000360286	9606.ENSP00000229264	43.81
9606.ENSP00000360286	9606.ENSP00000229854	55.56
9606.ENSP00000360286	9606.ENSP00000231790	43.28
9606.ENSP00000360286	9606.ENSP00000232564	47.47
9606.ENSP00000360286	9606.ENSP00000251289	64.29
9606.ENSP00000360286	9606.ENSP00000271657	51.52
9606.ENSP00000360286	9606.ENSP00000305260	47.41
9606.ENSP00000360286	9606.ENSP00000322061	41.18
9606.ENSP00000360286	9606.ENSP00000356814	58.33
9606.ENSP00000360286	9606.ENSP00000362728	44.12
9606.ENSP00000360286	9606.ENSP00000367869	50.0
9606.ENSP00000360286	9606.ENSP00000372322	57.45
9606.ENSP00000360286	9606.ENSP00000378857	51.52
9606.ENSP00000377958	9606.ENSP00000262803	50.0
9606.ENSP00000377958	9606.ENSP00000280326	62.18
9606.ENSP00000377958	9606.ENSP00000287038	48.15
9606.ENSP00000377958	9606.ENSP00000340019	51.88
9606.ENSP00000377958	9606.ENSP00000347271	43.48
9606.ENSP00000377958	9606.ENSP00000365198	67.86
9606.ENSP00000384144	9606.ENSP00000227378	52.4
9606.ENSP00000384144	9606.ENSP00000261776	45.16
9606.ENSP00000384144	9606.ENSP00000269243	61.7
9606.ENSP00000384144	9606.ENSP00000283179	57.58
9606.ENSP00000384144	9606.ENSP00000303507	46.03
9606.ENSP00000384144	9606.ENSP00000356520	50.91
9606.ENSP00000384144	9606.ENSP00000364805	52.08
9606.ENSP00000384144	9606.ENSP00000375863	50.98
9606.ENSP00000384144	9606.ENSP00000394869	41.98
9606.ENSP00000384144	9606.ENSP00000408464	46.51
9606.ENSP00000451560	9606.ENSP00000248437	61.16
9606.ENSP00000451560	9606.ENSP00000261776	44.83
9606.ENSP00000451560	9606.ENSP00000282030	66.67
9606.ENSP00000451560	9606.ENSP00000301071	61.35
9606.ENSP00000451560	9606.ENSP00000335153	43.42
9606.ENSP00000451560	9606.ENSP00000339001	96.84
9606.ENSP00000451560	9606.ENSP00000341289	97.07
9606.ENSP00000451560	9606.ENSP00000364895	46.67
9606.ENSP00000451560	9606.ENSP00000376943	64.0
9606.ENSP00000451560	9606.ENSP00000381795	52.83
