qseqid	sseqid	pident
10407.DPOL_HBVCJ	9606.ENSP00000280772	31.579
10407.DPOL_HBVCJ	9606.ENSP00000312143	26.087
10407.DPOL_HBVCJ	9606.ENSP00000362728	25.0
10407.DPOL_HBVCJ	9606.ENSP00000368884	62.5
10407.DPOL_HBVCJ	9606.ENSP00000401514	30.303
10407.DPOL_HBVCJ	9606.ENSP00000457230	24.241999999999997
10407.HBEAG_HBVCJ	9606.ENSP00000260818	35.294000000000004
10407.HBEAG_HBVCJ	9606.ENSP00000262031	27.273000000000003
10407.HBEAG_HBVCJ	9606.ENSP00000274364	28.261
10407.HBEAG_HBVCJ	9606.ENSP00000309945	37.931
10407.HBEAG_HBVCJ	9606.ENSP00000354632	28.570999999999998
10407.HBEAG_HBVCJ	9606.ENSP00000359292	32.308
10407.HBEAG_HBVCJ	9606.ENSP00000371003	30.555999999999997
10407.HBEAG_HBVCJ	9606.ENSP00000401514	28.07
10407.HBEAG_HBVCJ	9606.ENSP00000411096	58.824
10407.HBEAG_HBVCJ	9606.ENSP00000432768	43.181999999999995
10407.X_HBVCJ	9606.ENSP00000261168	34.884
10407.X_HBVCJ	9606.ENSP00000320232	44.0
10407.X_HBVCJ	9606.ENSP00000329357	48.0
10407.X_HBVCJ	9606.ENSP00000334153	35.294000000000004
10407.X_HBVCJ	9606.ENSP00000339299	43.243
10407.X_HBVCJ	9606.ENSP00000429084	50.0
9606.ENSP00000215587	9606.ENSP00000216160	25.0
9606.ENSP00000215587	9606.ENSP00000295550	57.143
9606.ENSP00000215587	9606.ENSP00000320949	47.368
9606.ENSP00000215587	9606.ENSP00000321746	50.0
9606.ENSP00000215587	9606.ENSP00000332756	32.727
9606.ENSP00000215587	9606.ENSP00000383892	42.308
9606.ENSP00000238081	9606.ENSP00000182096	36.364000000000004
9606.ENSP00000238081	9606.ENSP00000222399	27.119
9606.ENSP00000238081	9606.ENSP00000237596	30.769000000000002
9606.ENSP00000238081	9606.ENSP00000248975	71.429
9606.ENSP00000238081	9606.ENSP00000261405	38.235
9606.ENSP00000238081	9606.ENSP00000340989	71.074
9606.ENSP00000238081	9606.ENSP00000358814	46.428999999999995
9606.ENSP00000238081	9606.ENSP00000362931	25.0
9606.ENSP00000238081	9606.ENSP00000377262	28.570999999999998
9606.ENSP00000238081	9606.ENSP00000377390	31.034000000000002
9606.ENSP00000238081	9606.ENSP00000384109	31.034000000000002
9606.ENSP00000238081	9606.ENSP00000410403	45.455
9606.ENSP00000255977	10376.MTP_EBVB9	38.635999999999996
9606.ENSP00000255977	9606.ENSP00000223641	34.615
9606.ENSP00000255977	9606.ENSP00000234677	40.0
9606.ENSP00000255977	9606.ENSP00000255977	100.0
9606.ENSP00000255977	9606.ENSP00000263925	25.373
9606.ENSP00000255977	9606.ENSP00000264926	34.783
9606.ENSP00000255977	9606.ENSP00000269383	27.119
9606.ENSP00000255977	9606.ENSP00000282003	27.586
9606.ENSP00000255977	9606.ENSP00000283179	33.898
9606.ENSP00000255977	9606.ENSP00000313881	51.76
9606.ENSP00000255977	9606.ENSP00000315112	23.529
9606.ENSP00000255977	9606.ENSP00000317141	32.075
9606.ENSP00000255977	9606.ENSP00000321746	46.153999999999996
9606.ENSP00000255977	9606.ENSP00000351524	32.0
9606.ENSP00000255977	9606.ENSP00000358363	19.324
9606.ENSP00000255977	9606.ENSP00000363095	28.986
9606.ENSP00000255977	9606.ENSP00000364403	44.0
9606.ENSP00000255977	9606.ENSP00000365576	50.0
9606.ENSP00000255977	9606.ENSP00000432768	33.333
9606.ENSP00000269305	10376.LTP_EBVB9	45.0
9606.ENSP00000269305	9606.ENSP00000237289	35.0
9606.ENSP00000269305	9606.ENSP00000276431	32.609
9606.ENSP00000269305	9606.ENSP00000283033	45.0
9606.ENSP00000269305	9606.ENSP00000324532	38.71
9606.ENSP00000269305	9606.ENSP00000343023	35.294000000000004
9606.ENSP00000269305	9606.ENSP00000348099	35.556
9606.ENSP00000269305	9606.ENSP00000352601	47.619
9606.ENSP00000269305	9606.ENSP00000393316	30.0
9606.ENSP00000270202	9606.ENSP00000230419	22.980999999999998
9606.ENSP00000270202	9606.ENSP00000261799	27.723000000000003
9606.ENSP00000270202	9606.ENSP00000263934	25.676
9606.ENSP00000270202	9606.ENSP00000269571	24.88
9606.ENSP00000270202	9606.ENSP00000275493	23.894000000000002
9606.ENSP00000270202	9606.ENSP00000276202	26.285999999999998
9606.ENSP00000270202	9606.ENSP00000280326	28.261
9606.ENSP00000270202	9606.ENSP00000301178	25.21
9606.ENSP00000270202	9606.ENSP00000309591	45.238
9606.ENSP00000270202	9606.ENSP00000316357	29.090999999999998
9606.ENSP00000270202	9606.ENSP00000322926	23.438000000000002
9606.ENSP00000270202	9606.ENSP00000339299	30.204
9606.ENSP00000270202	9606.ENSP00000343204	31.25
9606.ENSP00000270202	9606.ENSP00000345083	26.316
9606.ENSP00000270202	9606.ENSP00000350896	25.531999999999996
9606.ENSP00000270202	9606.ENSP00000351905	26.432
9606.ENSP00000270202	9606.ENSP00000353452	30.566
9606.ENSP00000270202	9606.ENSP00000356898	27.155
9606.ENSP00000270202	9606.ENSP00000358335	28.831999999999997
9606.ENSP00000270202	9606.ENSP00000359719	38.832
