qseqid	sseqid	ppos
337042.VE5_HPV18	9606.ENSP00000270649	47.06
337042.VE5_HPV18	9606.ENSP00000350552	45.0
337042.VE6_HPV18	9606.ENSP00000200457	50.0
337042.VE6_HPV18	9606.ENSP00000345731	68.75
337042.VE6_HPV18	9606.ENSP00000350552	41.38
337042.VE6_HPV18	9606.ENSP00000422188	51.85
337042.VE7_HPV18	9606.ENSP00000325929	81.82
337042.VE7_HPV18	9606.ENSP00000331201	45.45
337042.VE7_HPV18	9606.ENSP00000378350	100.0
9606.ENSP00000010404	9606.ENSP00000221996	57.89
9606.ENSP00000010404	9606.ENSP00000270649	41.94
9606.ENSP00000010404	9606.ENSP00000295888	52.0
9606.ENSP00000010404	9606.ENSP00000327048	48.0
9606.ENSP00000016171	9606.ENSP00000262570	78.57
9606.ENSP00000016171	9606.ENSP00000264110	50.0
9606.ENSP00000016171	9606.ENSP00000349486	40.91
9606.ENSP00000044462	9606.ENSP00000246912	51.28
9606.ENSP00000044462	9606.ENSP00000262074	51.28
9606.ENSP00000044462	9606.ENSP00000325929	78.57
9606.ENSP00000044462	9606.ENSP00000334061	55.17
9606.ENSP00000044462	9606.ENSP00000343745	53.85
9606.ENSP00000044462	9606.ENSP00000378350	50.0
9606.ENSP00000044462	9606.ENSP00000414359	55.0
9606.ENSP00000044462	9606.ENSP00000430684	73.33
9606.ENSP00000044462	9606.ENSP00000444196	48.0
9606.ENSP00000157812	9606.ENSP00000235310	48.28
9606.ENSP00000157812	9606.ENSP00000265529	42.25
9606.ENSP00000157812	9606.ENSP00000295888	55.17
9606.ENSP00000157812	9606.ENSP00000305503	78.95
9606.ENSP00000157812	9606.ENSP00000327048	60.0
9606.ENSP00000157812	9606.ENSP00000331201	100.0
9606.ENSP00000157812	9606.ENSP00000337839	48.72
9606.ENSP00000157812	9606.ENSP00000343745	81.25
9606.ENSP00000157812	9606.ENSP00000370330	44.07
9606.ENSP00000157812	9606.ENSP00000430684	52.17
9606.ENSP00000158771	9606.ENSP00000295888	36.36
9606.ENSP00000158771	9606.ENSP00000323300	60.0
9606.ENSP00000158771	9606.ENSP00000334061	60.0
9606.ENSP00000158771	9606.ENSP00000343745	52.17
9606.ENSP00000158771	9606.ENSP00000349486	80.0
9606.ENSP00000158771	9606.ENSP00000367910	40.62
9606.ENSP00000162044	9606.ENSP00000284000	73.33
9606.ENSP00000162044	9606.ENSP00000328251	43.48
9606.ENSP00000162044	9606.ENSP00000348578	52.38
9606.ENSP00000162044	9606.ENSP00000369317	70.59
9606.ENSP00000175091	9606.ENSP00000259021	47.37
9606.ENSP00000175091	9606.ENSP00000331201	43.59
9606.ENSP00000175091	9606.ENSP00000378350	56.0
9606.ENSP00000175091	9606.ENSP00000430684	47.92
9606.ENSP00000215071	9606.ENSP00000300181	43.33
9606.ENSP00000215071	9606.ENSP00000323300	45.98
9606.ENSP00000215071	9606.ENSP00000343745	52.17
9606.ENSP00000215071	9606.ENSP00000349486	41.98
9606.ENSP00000215071	9606.ENSP00000359240	58.82
9606.ENSP00000215071	9606.ENSP00000367910	57.14
9606.ENSP00000215071	9606.ENSP00000370330	43.33
9606.ENSP00000215071	9606.ENSP00000376076	54.29
9606.ENSP00000215567	9606.ENSP00000204566	57.89
9606.ENSP00000215567	9606.ENSP00000367318	44.44
9606.ENSP00000216500	9606.ENSP00000263278	55.47
9606.ENSP00000216500	9606.ENSP00000350098	58.33
9606.ENSP00000216500	9606.ENSP00000360569	47.37
9606.ENSP00000216500	9606.ENSP00000379689	54.76
9606.ENSP00000216500	9606.ENSP00000381148	64.71
9606.ENSP00000217446	9606.ENSP00000295888	38.2
9606.ENSP00000217446	9606.ENSP00000323300	54.55
9606.ENSP00000217446	9606.ENSP00000353742	61.9
9606.ENSP00000217446	9606.ENSP00000366565	58.06
9606.ENSP00000217456	9606.ENSP00000284000	63.16
9606.ENSP00000217456	9606.ENSP00000295888	51.52
9606.ENSP00000217456	9606.ENSP00000334061	57.14
9606.ENSP00000217971	9606.ENSP00000005340	45.45
9606.ENSP00000217971	9606.ENSP00000249440	62.07
9606.ENSP00000217971	9606.ENSP00000256495	34.43
9606.ENSP00000217971	9606.ENSP00000295888	40.0
9606.ENSP00000217971	9606.ENSP00000323300	51.52
