qseqid	sseqid	bitscore
10376.BALF1_EBVB9	10298.LTP_HHV11	22.3
10376.BALF1_EBVB9	9606.ENSP00000298139	24.6
10376.BALF1_EBVB9	9606.ENSP00000354791	23.1
10376.BALF1_EBVB9	9606.ENSP00000361076	21.9
10376.BDLF2_EBVB9	9606.ENSP00000289316	21.9
10376.BDLF2_EBVB9	9606.ENSP00000321744	21.9
10376.BDLF2_EBVB9	9606.ENSP00000342886	21.9
10376.BDLF2_EBVB9	9606.ENSP00000349430	21.9
10376.BDLF2_EBVB9	9606.ENSP00000350580	22.3
10376.BDLF2_EBVB9	9606.ENSP00000358151	21.9
10376.BDLF2_EBVB9	9606.ENSP00000366618	22.7
10376.BDLF2_EBVB9	9606.ENSP00000370968	22.7
10376.BDLF2_EBVB9	9606.ENSP00000380177	22.3
10376.BLRF2_EBVB9	9606.ENSP00000265594	23.5
10376.BLRF2_EBVB9	9606.ENSP00000338020	21.2
10376.BLRF2_EBVB9	9606.ENSP00000356224	22.3
10376.BNL2A_EBVB9	9606.ENSP00000267064	21.2
10376.BNL2A_EBVB9	9606.ENSP00000329967	19.2
10376.BNL2A_EBVB9	9606.ENSP00000338020	20.4
10376.BNL2A_EBVB9	9606.ENSP00000346671	19.6
10376.BNL2A_EBVB9	9606.ENSP00000354125	19.6
10376.BNL2A_EBVB9	9606.ENSP00000384273	18.9
10376.BNL2B_EBVB9	10298.SHUT_HHV11	20.0
10376.BNL2B_EBVB9	9606.ENSP00000217455	23.9
10376.BNL2B_EBVB9	9606.ENSP00000263642	23.5
10376.BNL2B_EBVB9	9606.ENSP00000265990	21.2
10376.BNL2B_EBVB9	9606.ENSP00000313420	20.4
10376.BNL2B_EBVB9	9606.ENSP00000347232	21.2
10376.BRRF1_EBVB9	10298.DPOL_HHV11	24.3
10376.BRRF1_EBVB9	10298.ICP4_HHV11	22.7
10376.BRRF1_EBVB9	9606.ENSP00000304350	25.4
10376.BTRF1_EBVB9	10298.LTP_HHV11	26.6
10376.BZLF1_EBVB9	10298.GC_HHV11	24.6
10376.BZLF1_EBVB9	10298.LTP_HHV11	21.9
10376.BZLF1_EBVB9	10298.PRIM_HHV11	21.9
10376.BZLF1_EBVB9	9606.ENSP00000229319	22.7
10376.BZLF1_EBVB9	9606.ENSP00000265056	24.6
10376.BZLF1_EBVB9	9606.ENSP00000283179	24.3
10376.BZLF1_EBVB9	9606.ENSP00000310040	26.2
10376.BZLF1_EBVB9	9606.ENSP00000346671	23.1
10376.DNBI_EBVB9	10298.DNBI_HHV11	241.0
10376.DNBI_EBVB9	9606.ENSP00000305790	24.3
10376.DUT_EBVB9	9606.ENSP00000286317	25.0
10376.DUT_EBVB9	9606.ENSP00000355759	21.9
10376.DUT_EBVB9	9606.ENSP00000356224	25.8
10376.EAR_EBVB9	9606.ENSP00000222005	21.9
10376.EAR_EBVB9	9606.ENSP00000263382	21.2
10376.EAR_EBVB9	9606.ENSP00000350028	21.6
10376.EAR_EBVB9	9606.ENSP00000354791	22.3
10376.EAR_EBVB9	9606.ENSP00000363676	20.8
10376.EBNA1_EBVB9	9606.ENSP00000352400	24.6
10376.EBNA2_EBVB9	9606.ENSP00000303373	22.7
10376.EBNA2_EBVB9	9606.ENSP00000321389	23.5
10376.EBNA2_EBVB9	9606.ENSP00000328484	22.7
10376.EBNA2_EBVB9	9606.ENSP00000332194	23.5
10376.EBNA2_EBVB9	9606.ENSP00000341094	22.7
10376.EBNA2_EBVB9	9606.ENSP00000352119	22.7
10376.EBNA2_EBVB9	9606.ENSP00000355656	23.5
10376.EBNA2_EBVB9	9606.ENSP00000358158	23.9
10376.EBNA2_EBVB9	9606.ENSP00000366679	22.7
10376.EBNA2_EBVB9	9606.ENSP00000373730	22.3
10376.EBNA3_EBVB9	9606.ENSP00000234420	25.4
10376.EBNA3_EBVB9	9606.ENSP00000265594	24.3
10376.EBNA3_EBVB9	9606.ENSP00000430432	24.3
10376.EBNA4_EBVB9	9606.ENSP00000259808	30.8
10376.EBNA4_EBVB9	9606.ENSP00000268058	25.0
10376.EBNA4_EBVB9	9606.ENSP00000296674	26.9
10376.EBNA4_EBVB9	9606.ENSP00000311997	25.8
10376.EBNA4_EBVB9	9606.ENSP00000356224	24.6
10376.EBNA6_EBVB9	10298.LTP_HHV11	25.8
10376.EBNA6_EBVB9	9606.ENSP00000430432	26.6
10376.GB_EBVB9	9606.ENSP00000227524	25.8
10376.GB_EBVB9	9606.ENSP00000264025	25.0
10376.GB_EBVB9	9606.ENSP00000313420	24.3
10376.GB_EBVB9	9606.ENSP00000323421	25.4
10376.GB_EBVB9	9606.ENSP00000353622	24.3
10376.GB_EBVB9	9606.ENSP00000371475	24.6
10376.GM_EBVB9	10298.LTP_HHV11	29.6
10376.GM_EBVB9	9606.ENSP00000325863	24.3
10376.GM_EBVB9	9606.ENSP00000335321	22.7
10376.GM_EBVB9	9606.ENSP00000354791	26.9
10376.GM_EBVB9	9606.ENSP00000418960	24.3
10376.GN_EBVB9	10298.ICP4_HHV11	23.9
10376.GN_EBVB9	9606.ENSP00000360922	20.4
10376.GN_EBVB9	9606.ENSP00000375863	20.8
10376.GP350_EBVB9	10298.LTP_HHV11	26.2
10376.GP350_EBVB9	9606.ENSP00000311997	32.0
10376.GP350_EBVB9	9606.ENSP00000313007	26.2
10376.GP350_EBVB9	9606.ENSP00000335321	25.8
10376.GP350_EBVB9	9606.ENSP00000338020	25.4
10376.GP350_EBVB9	9606.ENSP00000354791	27.3
10376.GP350_EBVB9	9606.ENSP00000356224	31.6
10376.GP350_EBVB9	9606.ENSP00000357047	24.3
10376.GP350_EBVB9	9606.ENSP00000362082	28.1
10376.GP42_EBVB9	10298.ICP0_HHV11	23.1
10376.GP42_EBVB9	10298.LTP_HHV11	23.1
10376.GP42_EBVB9	9606.ENSP00000217182	22.3
10376.GP42_EBVB9	9606.ENSP00000227524	22.3
10376.GP42_EBVB9	9606.ENSP00000264025	21.6
10376.GP42_EBVB9	9606.ENSP00000330054	23.1
10376.GP42_EBVB9	9606.ENSP00000338020	21.6
10376.GP42_EBVB9	9606.ENSP00000356224	23.5
10376.GP42_EBVB9	9606.ENSP00000419425	23.9
10376.ICP27_EBVB9	10298.ICP27_HHV11	43.1
10376.ICP27_EBVB9	10298.LTP_HHV11	24.3
10376.ICP27_EBVB9	10298.RNB_HHV11	36.2
10376.ICP27_EBVB9	9606.ENSP00000227378	24.6
10376.ICP27_EBVB9	9606.ENSP00000264606	28.1
10376.ICP27_EBVB9	9606.ENSP00000313007	24.3
10376.ICP27_EBVB9	9606.ENSP00000332604	26.2
10376.ICP27_EBVB9	9606.ENSP00000346120	28.9
10376.ICP27_EBVB9	9606.ENSP00000360163	23.5
10376.ICP27_EBVB9	9606.ENSP00000364802	23.9
10376.ICP27_EBVB9	9606.ENSP00000389103	25.0
10376.KITH_EBVB9	9606.ENSP00000282050	23.5
10376.KITH_EBVB9	9606.ENSP00000318297	23.9
10376.KITH_EBVB9	9606.ENSP00000351777	30.8
10376.KITH_EBVB9	9606.ENSP00000356520	25.8
10376.KITH_EBVB9	9606.ENSP00000380414	25.0
10376.KITH_EBVB9	9606.ENSP00000459789	23.1
10376.KR2_EBVB9	9606.ENSP00000216274	25.4
10376.KR2_EBVB9	9606.ENSP00000259808	25.8
10376.KR2_EBVB9	9606.ENSP00000324740	25.4
10376.KR2_EBVB9	9606.ENSP00000329967	29.3
10376.KR2_EBVB9	9606.ENSP00000332604	22.7
10376.KR2_EBVB9	9606.ENSP00000354791	23.1
10376.KR2_EBVB9	9606.ENSP00000364802	23.9
10376.KR2_EBVB9	9606.ENSP00000380414	24.3
10376.KR2_EBVB9	9606.ENSP00000445175	23.9
10376.LF2_EBVB9	9606.ENSP00000245907	22.7
10376.LF2_EBVB9	9606.ENSP00000251968	24.3
10376.LF2_EBVB9	9606.ENSP00000265990	24.3
10376.LF2_EBVB9	9606.ENSP00000286479	23.5
10376.LF2_EBVB9	9606.ENSP00000295688	23.9
10376.LF2_EBVB9	9606.ENSP00000323929	23.5
10376.LF2_EBVB9	9606.ENSP00000326031	22.7
10376.LF2_EBVB9	9606.ENSP00000381167	25.0
10376.LMP1_EBVB9	10298.DPOL_HHV11	23.9
10376.LMP1_EBVB9	10298.GD_HHV11	25.0
10376.LMP1_EBVB9	10298.GG_HHV11	23.9
10376.LMP1_EBVB9	10298.RIR1_HHV11	24.3
10376.LMP1_EBVB9	9606.ENSP00000350720	23.9
10376.LMP2_EBVB9	10298.LTP_HHV11	25.0
