qseqid	sseqid	pident
11676.NEF_HV1H2	9606.ENSP00000006777	60.0
11676.NEF_HV1H2	9606.ENSP00000301071	38.461999999999996
11676.NEF_HV1H2	9606.ENSP00000301072	38.461999999999996
11676.NEF_HV1H2	9606.ENSP00000336799	38.461999999999996
11676.NEF_HV1H2	9606.ENSP00000364847	45.455
11676.REV_HV1H2	9606.ENSP00000261875	36.842
11676.REV_HV1H2	9606.ENSP00000262854	31.25
11676.REV_HV1H2	9606.ENSP00000310842	34.375
11676.REV_HV1H2	9606.ENSP00000357917	32.258
11676.REV_HV1H2	9606.ENSP00000366800	37.5
11676.REV_HV1H2	9606.ENSP00000384144	42.105
11676.REV_HV1H2	9606.ENSP00000407182	44.443999999999996
11676.TAT_HV1H2	11234.NCAP_MEASC	30.303
11676.TAT_HV1H2	9606.ENSP00000260665	30.435
11676.TAT_HV1H2	9606.ENSP00000261461	27.119
11676.TAT_HV1H2	9606.ENSP00000305790	38.889
11676.TAT_HV1H2	9606.ENSP00000329002	31.915
11676.TAT_HV1H2	9606.ENSP00000347581	55.0
11676.VIF_HV1H2	9606.ENSP00000246957	26.0
11676.VIF_HV1H2	9606.ENSP00000263956	25.926
11676.VIF_HV1H2	9606.ENSP00000294189	35.897
11676.VIF_HV1H2	9606.ENSP00000295682	45.0
11676.VIF_HV1H2	9606.ENSP00000300648	38.461999999999996
11676.VIF_HV1H2	9606.ENSP00000353094	27.906999999999996
11676.VIF_HV1H2	9606.ENSP00000360034	40.0
11676.VIF_HV1H2	9606.ENSP00000387262	44.443999999999996
11676.VPR_HV1H2	11234.HEMA_MEASC	36.667
11676.VPR_HV1H2	9606.ENSP00000262225	33.333
11676.VPR_HV1H2	9606.ENSP00000262982	29.787
11676.VPR_HV1H2	9606.ENSP00000296292	72.727
11676.VPR_HV1H2	9606.ENSP00000313420	33.333
11676.VPR_HV1H2	9606.ENSP00000348510	24.241999999999997
11676.VPR_HV1H2	9606.ENSP00000354394	26.471
11676.VPR_HV1H2	9606.ENSP00000370023	42.308
11676.VPU_HV1H2	9606.ENSP00000246957	39.286
11676.VPU_HV1H2	9606.ENSP00000259335	38.71
11676.VPU_HV1H2	9606.ENSP00000262854	29.031999999999996
11676.VPU_HV1H2	9606.ENSP00000349508	41.176
11676.VPU_HV1H2	9606.ENSP00000458238	25.0
9606.ENSP00000011653	9606.ENSP00000294053	37.5
9606.ENSP00000011653	9606.ENSP00000333298	31.111
9606.ENSP00000011653	9606.ENSP00000348510	37.5
9606.ENSP00000013807	9606.ENSP00000325376	42.857
9606.ENSP00000013807	9606.ENSP00000328720	47.619
9606.ENSP00000013807	9606.ENSP00000346067	39.394
9606.ENSP00000013807	9606.ENSP00000381237	30.951999999999998
9606.ENSP00000013807	9606.ENSP00000418803	27.273000000000003
9606.ENSP00000044462	9606.ENSP00000011619	47.059
9606.ENSP00000044462	9606.ENSP00000307940	30.12
9606.ENSP00000044462	9606.ENSP00000387262	21.296
9606.ENSP00000055077	9606.ENSP00000215739	26.471
9606.ENSP00000055077	9606.ENSP00000263642	32.727
9606.ENSP00000055077	9606.ENSP00000264818	22.785
9606.ENSP00000055077	9606.ENSP00000269143	56.0
9606.ENSP00000055077	9606.ENSP00000292644	44.0
9606.ENSP00000055077	9606.ENSP00000300107	26.471
9606.ENSP00000055077	9606.ENSP00000300408	32.353
9606.ENSP00000055077	9606.ENSP00000304437	43.181999999999995
9606.ENSP00000055077	9606.ENSP00000310572	54.545
9606.ENSP00000055077	9606.ENSP00000313420	28.986
9606.ENSP00000055077	9606.ENSP00000318297	54.545
9606.ENSP00000055077	9606.ENSP00000340742	27.778000000000002
9606.ENSP00000055077	9606.ENSP00000351777	39.394
9606.ENSP00000055077	9606.ENSP00000369411	33.5
9606.ENSP00000055077	9606.ENSP00000382840	48.0
9606.ENSP00000055077	9606.ENSP00000473172	50.0
9606.ENSP00000081029	9606.ENSP00000215375	23.81
9606.ENSP00000081029	9606.ENSP00000259335	25.0
9606.ENSP00000081029	9606.ENSP00000302961	34.783
9606.ENSP00000081029	9606.ENSP00000340742	33.898
9606.ENSP00000081029	9606.ENSP00000345656	38.461999999999996
9606.ENSP00000081029	9606.ENSP00000349508	22.619
9606.ENSP00000081029	9606.ENSP00000393316	36.111
9606.ENSP00000156825	9606.ENSP00000156825	100.0
9606.ENSP00000156825	9606.ENSP00000246957	35.484
9606.ENSP00000156825	9606.ENSP00000265388	33.333
9606.ENSP00000156825	9606.ENSP00000310572	43.181999999999995
9606.ENSP00000156825	9606.ENSP00000329411	22.916999999999998
9606.ENSP00000156825	9606.ENSP00000353224	29.166999999999998
9606.ENSP00000156825	9606.ENSP00000354468	23.611
9606.ENSP00000156825	9606.ENSP00000358283	41.935
9606.ENSP00000160827	9606.ENSP00000251642	57.895
9606.ENSP00000160827	9606.ENSP00000264705	25.743000000000002
9606.ENSP00000160827	9606.ENSP00000300107	31.706999999999997
9606.ENSP00000160827	9606.ENSP00000310572	62.5
9606.ENSP00000160827	9606.ENSP00000319756	35.938
9606.ENSP00000160827	9606.ENSP00000324173	26.596
9606.ENSP00000160827	9606.ENSP00000332455	40.0
9606.ENSP00000160827	9606.ENSP00000351777	75.0
9606.ENSP00000160827	9606.ENSP00000369411	45.946000000000005
9606.ENSP00000160827	9606.ENSP00000458238	22.074
9606.ENSP00000166345	9606.ENSP00000225726	26.4
9606.ENSP00000166345	9606.ENSP00000265062	35.484
9606.ENSP00000166345	9606.ENSP00000268379	28.788
9606.ENSP00000166345	9606.ENSP00000269143	30.769000000000002
9606.ENSP00000166345	9606.ENSP00000292644	27.16
9606.ENSP00000166345	9606.ENSP00000300107	50.0
