qseqid	sseqid	bitscore
10245.A36_VACCW	10245.A36_VACCW	449.0
10245.A36_VACCW	9606.ENSP00000256458	21.6
10245.A36_VACCW	9606.ENSP00000295598	21.2
10245.A36_VACCW	9606.ENSP00000302397	21.2
10245.A36_VACCW	9606.ENSP00000313059	20.8
10245.A36_VACCW	9606.ENSP00000316357	22.3
10245.A36_VACCW	9606.ENSP00000351108	21.6
10245.A36_VACCW	9606.ENSP00000361202	21.6
10245.A36_VACCW	9606.ENSP00000387266	20.8
10245.A41_VACCW	10245.A41_VACCW	453.0
10245.A41_VACCW	10245.SPI2_VACCW	21.6
10245.A41_VACCW	9606.ENSP00000283179	21.2
10245.A41_VACCW	9606.ENSP00000297954	20.8
10245.A41_VACCW	9606.ENSP00000346667	23.5
10245.A41_VACCW	9606.ENSP00000354394	20.4
10245.A52_VACCW	10245.A52_VACCW	384.0
10245.A52_VACCW	10245.B14_VACCW	36.6
10245.A52_VACCW	10245.C6_VACCW	29.3
10245.A52_VACCW	10245.K7_VACCW	42.4
10245.A52_VACCW	9606.ENSP00000222254	21.2
10245.A52_VACCW	9606.ENSP00000229277	21.6
10245.A52_VACCW	9606.ENSP00000349259	23.1
10245.A52_VACCW	9606.ENSP00000369129	24.3
10245.A52_VACCW	9606.ENSP00000371994	20.4
10245.B14_VACCW	10245.A52_VACCW	36.6
10245.B14_VACCW	10245.B14_VACCW	314.0
10245.B14_VACCW	10245.C6_VACCW	24.6
10245.B14_VACCW	10245.K7_VACCW	33.1
10245.B14_VACCW	9606.ENSP00000297954	19.6
10245.B14_VACCW	9606.ENSP00000311113	21.2
10245.B14_VACCW	9606.ENSP00000344789	23.9
10245.B14_VACCW	9606.ENSP00000419027	20.8
10245.B8_VACCW	10245.B8_VACCW	561.0
10245.B8_VACCW	9606.ENSP00000357459	21.2
10245.B8_VACCW	9606.ENSP00000361202	21.6
10245.B8_VACCW	9606.ENSP00000369129	20.8
10245.B8_VACCW	9606.ENSP00000371994	21.2
10245.C22L_VACCW	10245.C22L_VACCW	254.0
10245.C22L_VACCW	10245.K7_VACCW	19.6
10245.C22L_VACCW	9606.ENSP00000251343	19.6
10245.C22L_VACCW	9606.ENSP00000263967	20.4
10245.C22L_VACCW	9606.ENSP00000324287	21.9
10245.C22L_VACCW	9606.ENSP00000346667	20.0
10245.C22L_VACCW	9606.ENSP00000355778	18.9
10245.C22L_VACCW	9606.ENSP00000357459	20.0
10245.C6_VACCW	10245.A52_VACCW	29.3
10245.C6_VACCW	10245.B14_VACCW	24.6
10245.C6_VACCW	10245.C6_VACCW	306.0
10245.C6_VACCW	10245.K7_VACCW	28.1
10245.C6_VACCW	9606.ENSP00000242576	23.1
10245.C6_VACCW	9606.ENSP00000268712	20.0
