qseqid	sseqid	ppos
63330.C_HENDH	9606.ENSP00000263253	58.82
63330.C_HENDH	9606.ENSP00000290158	45.16
63330.C_HENDH	9606.ENSP00000302530	100.0
63330.C_HENDH	9606.ENSP00000354588	48.28
63330.GLYCP_HENDH	9606.ENSP00000332706	50.0
63330.GLYCP_HENDH	9606.ENSP00000359206	58.33
63330.GLYCP_HENDH	9606.ENSP00000367207	39.34
63330.GLYCP_HENDH	9606.ENSP00000368349	50.0
63330.V_HENDH	9606.ENSP00000267163	36.73
63330.V_HENDH	9606.ENSP00000324804	56.52
63330.W_HENDH	9606.ENSP00000230354	48.72
63330.W_HENDH	9606.ENSP00000267163	36.73
63330.W_HENDH	9606.ENSP00000324804	56.52
63330.W_HENDH	9606.ENSP00000368349	50.0
9606.ENSP00000216336	9606.ENSP00000217244	63.16
9606.ENSP00000216336	9606.ENSP00000269305	40.0
9606.ENSP00000216336	9606.ENSP00000276072	46.0
9606.ENSP00000216336	9606.ENSP00000359727	45.24
9606.ENSP00000225275	10633.LT_SV40	47.06
9606.ENSP00000225275	9606.ENSP00000267163	45.76
9606.ENSP00000225275	9606.ENSP00000362649	58.54
9606.ENSP00000225275	9606.ENSP00000368349	72.22
9606.ENSP00000225655	9606.ENSP00000263253	52.78
9606.ENSP00000225655	9606.ENSP00000267163	72.73
9606.ENSP00000225655	9606.ENSP00000354588	46.15
9606.ENSP00000225655	9606.ENSP00000359727	38.67
9606.ENSP00000225655	9606.ENSP00000368881	45.16
9606.ENSP00000229239	9606.ENSP00000276072	48.78
9606.ENSP00000229239	9606.ENSP00000324804	54.17
9606.ENSP00000229239	9606.ENSP00000354588	55.56
9606.ENSP00000229239	9606.ENSP00000357858	42.86
9606.ENSP00000229239	9606.ENSP00000368349	54.17
9606.ENSP00000231751	9606.ENSP00000354522	64.71
9606.ENSP00000231751	9606.ENSP00000359206	43.59
9606.ENSP00000231751	9606.ENSP00000359531	78.57
9606.ENSP00000234347	9606.ENSP00000290158	45.28
9606.ENSP00000234347	9606.ENSP00000357858	59.09
9606.ENSP00000234347	9606.ENSP00000359531	46.88
9606.ENSP00000234347	9606.ENSP00000359727	66.67
9606.ENSP00000238081	9606.ENSP00000290158	80.0
9606.ENSP00000238081	9606.ENSP00000332455	47.37
9606.ENSP00000238081	9606.ENSP00000354522	100.0
9606.ENSP00000238081	9606.ENSP00000368349	71.43
9606.ENSP00000238081	9606.ENSP00000376176	45.95
9606.ENSP00000244573	9606.ENSP00000221996	45.45
9606.ENSP00000244573	9606.ENSP00000290158	50.0
9606.ENSP00000244573	9606.ENSP00000302640	47.83
9606.ENSP00000244573	9606.ENSP00000332455	57.14
9606.ENSP00000244573	9606.ENSP00000334373	66.67
9606.ENSP00000244573	9606.ENSP00000344504	54.87
9606.ENSP00000245323	9606.ENSP00000263253	39.58
9606.ENSP00000245323	9606.ENSP00000267163	50.0
9606.ENSP00000245323	9606.ENSP00000269305	66.67
9606.ENSP00000245323	9606.ENSP00000324804	46.67
9606.ENSP00000251642	9606.ENSP00000302640	63.64
9606.ENSP00000251642	9606.ENSP00000324804	55.56
9606.ENSP00000251642	9606.ENSP00000359206	46.94
9606.ENSP00000251642	9606.ENSP00000368349	42.57
9606.ENSP00000251642	9606.ENSP00000378699	43.14
9606.ENSP00000251968	9606.ENSP00000230354	48.65
9606.ENSP00000251968	9606.ENSP00000267163	44.09
9606.ENSP00000251968	9606.ENSP00000302530	51.11
9606.ENSP00000251968	9606.ENSP00000354588	40.0
9606.ENSP00000251968	9606.ENSP00000367207	73.68
9606.ENSP00000251968	9606.ENSP00000368881	41.18
9606.ENSP00000257497	9606.ENSP00000276072	48.0
9606.ENSP00000257497	9606.ENSP00000359206	57.89
9606.ENSP00000261267	9606.ENSP00000267163	50.0
9606.ENSP00000261267	9606.ENSP00000276072	66.67
9606.ENSP00000261667	9606.ENSP00000267163	52.5
9606.ENSP00000261667	9606.ENSP00000290158	45.38
9606.ENSP00000261667	9606.ENSP00000332455	67.96
9606.ENSP00000261667	9606.ENSP00000332706	60.87
9606.ENSP00000261667	9606.ENSP00000334373	92.32
9606.ENSP00000261667	9606.ENSP00000359206	38.96
9606.ENSP00000263621	9606.ENSP00000276072	61.54
9606.ENSP00000263621	9606.ENSP00000302530	40.2
9606.ENSP00000263621	9606.ENSP00000340278	50.0
9606.ENSP00000263642	10633.LT_SV40	43.18
9606.ENSP00000263642	9606.ENSP00000267163	48.15
9606.ENSP00000263642	9606.ENSP00000276072	65.62
9606.ENSP00000263642	9606.ENSP00000332455	46.27
9606.ENSP00000263642	9606.ENSP00000334373	61.54
9606.ENSP00000263642	9606.ENSP00000344504	63.64
9606.ENSP00000263642	9606.ENSP00000359727	56.0
9606.ENSP00000264335	9606.ENSP00000217244	43.75
9606.ENSP00000264335	9606.ENSP00000276072	48.28
9606.ENSP00000264335	9606.ENSP00000368349	71.43
9606.ENSP00000267202	9606.ENSP00000217244	48.28
9606.ENSP00000267202	9606.ENSP00000332455	59.09
9606.ENSP00000267202	9606.ENSP00000362649	50.0
9606.ENSP00000267202	9606.ENSP00000367207	57.14
9606.ENSP00000289316	10633.LT_SV40	52.17
9606.ENSP00000289316	10633.ST_SV40	55.0
9606.ENSP00000289316	9606.ENSP00000221996	56.25
9606.ENSP00000289316	9606.ENSP00000267163	52.94
9606.ENSP00000289316	9606.ENSP00000269305	69.23
9606.ENSP00000289316	9606.ENSP00000276072	47.92
9606.ENSP00000289316	9606.ENSP00000290158	54.17
9606.ENSP00000289316	9606.ENSP00000302530	68.75
9606.ENSP00000289316	9606.ENSP00000357858	64.71
9606.ENSP00000290158	9606.ENSP00000267163	37.86
9606.ENSP00000290158	9606.ENSP00000274026	58.62
9606.ENSP00000290158	9606.ENSP00000290158	100.0
9606.ENSP00000290158	9606.ENSP00000302530	52.08
9606.ENSP00000290158	9606.ENSP00000324804	46.15
9606.ENSP00000290158	9606.ENSP00000332455	43.65
9606.ENSP00000290158	9606.ENSP00000334373	39.24
9606.ENSP00000290158	9606.ENSP00000359727	42.86
9606.ENSP00000290158	9606.ENSP00000368349	42.25
9606.ENSP00000291009	10633.LT_SV40	48.33
9606.ENSP00000291009	9606.ENSP00000217244	70.0
9606.ENSP00000291009	9606.ENSP00000263253	44.12
9606.ENSP00000291009	9606.ENSP00000267163	45.76
9606.ENSP00000291009	9606.ENSP00000376176	50.0
9606.ENSP00000297435	9606.ENSP00000263253	62.5
9606.ENSP00000299198	10633.LT_SV40	51.28
9606.ENSP00000299198	9606.ENSP00000267163	55.56
9606.ENSP00000300161	9606.ENSP00000221996	61.54
9606.ENSP00000300161	9606.ENSP00000263253	40.35
9606.ENSP00000300161	9606.ENSP00000354522	100.0
9606.ENSP00000300161	9606.ENSP00000368349	71.43
9606.ENSP00000300161	9606.ENSP00000376176	50.0
9606.ENSP00000301071	10633.VP1_SV40	44.12
9606.ENSP00000301071	9606.ENSP00000359531	57.14
9606.ENSP00000301071	9606.ENSP00000367207	64.29
9606.ENSP00000301072	10633.VP1_SV40	44.12
9606.ENSP00000301072	9606.ENSP00000359531	57.14
9606.ENSP00000301072	9606.ENSP00000367207	64.29
9606.ENSP00000303373	9606.ENSP00000276072	58.33
9606.ENSP00000303373	9606.ENSP00000324804	50.0
9606.ENSP00000303373	9606.ENSP00000332455	53.33
9606.ENSP00000303373	9606.ENSP00000354522	45.0
9606.ENSP00000303373	9606.ENSP00000359727	51.72
9606.ENSP00000303373	9606.ENSP00000368349	48.98
9606.ENSP00000306330	10633.LT_SV40	41.98
9606.ENSP00000306330	9606.ENSP00000221996	66.67
9606.ENSP00000306330	9606.ENSP00000332455	52.0
9606.ENSP00000306330	9606.ENSP00000340278	41.67
9606.ENSP00000306330	9606.ENSP00000368349	71.43
9606.ENSP00000309503	9606.ENSP00000354522	100.0
9606.ENSP00000309503	9606.ENSP00000368349	71.43
9606.ENSP00000309503	9606.ENSP00000376176	50.0
9606.ENSP00000314363	10633.ST_SV40	55.0
9606.ENSP00000314363	10633.VP1_SV40	52.63
9606.ENSP00000314363	9606.ENSP00000217244	49.57
9606.ENSP00000314363	9606.ENSP00000263253	51.35
9606.ENSP00000314363	9606.ENSP00000267163	52.78
9606.ENSP00000314363	9606.ENSP00000302530	50.0
9606.ENSP00000314363	9606.ENSP00000354522	42.86
9606.ENSP00000314363	9606.ENSP00000359206	42.11
9606.ENSP00000314363	9606.ENSP00000368349	48.94
9606.ENSP00000314363	9606.ENSP00000368881	82.35
9606.ENSP00000314363	9606.ENSP00000378699	47.83
9606.ENSP00000315768	9606.ENSP00000263253	47.83
9606.ENSP00000315768	9606.ENSP00000302530	58.33
9606.ENSP00000315768	9606.ENSP00000332455	62.96
9606.ENSP00000315768	9606.ENSP00000368349	45.45
9606.ENSP00000321389	9606.ENSP00000276072	58.33
9606.ENSP00000321389	9606.ENSP00000324804	50.0
9606.ENSP00000321389	9606.ENSP00000332455	58.33
9606.ENSP00000321389	9606.ENSP00000354522	45.0
9606.ENSP00000321389	9606.ENSP00000359727	51.72
9606.ENSP00000321389	9606.ENSP00000368349	48.98
9606.ENSP00000321744	10633.LT_SV40	52.17
9606.ENSP00000321744	10633.ST_SV40	55.0
9606.ENSP00000321744	9606.ENSP00000221996	56.25
9606.ENSP00000321744	9606.ENSP00000267163	52.94
9606.ENSP00000321744	9606.ENSP00000269305	61.54
9606.ENSP00000321744	9606.ENSP00000276072	47.92
9606.ENSP00000321744	9606.ENSP00000290158	54.17
9606.ENSP00000321744	9606.ENSP00000302530	68.75
9606.ENSP00000321744	9606.ENSP00000357858	64.71
9606.ENSP00000324810	9606.ENSP00000263253	52.0
9606.ENSP00000324810	9606.ENSP00000302530	50.0
9606.ENSP00000324810	9606.ENSP00000359206	44.26
9606.ENSP00000324810	9606.ENSP00000359531	66.67
9606.ENSP00000324810	9606.ENSP00000368349	35.8
9606.ENSP00000328359	10633.LT_SV40	60.0
9606.ENSP00000328359	9606.ENSP00000302530	71.43
9606.ENSP00000328359	9606.ENSP00000367207	48.57
9606.ENSP00000328484	9606.ENSP00000276072	58.33
9606.ENSP00000328484	9606.ENSP00000324804	51.67
9606.ENSP00000328484	9606.ENSP00000332455	58.33
9606.ENSP00000328484	9606.ENSP00000354522	45.0
9606.ENSP00000328484	9606.ENSP00000359727	51.72
9606.ENSP00000328484	9606.ENSP00000368349	48.98
9606.ENSP00000332194	9606.ENSP00000276072	58.33
9606.ENSP00000332194	9606.ENSP00000324804	51.43
9606.ENSP00000332194	9606.ENSP00000332455	58.33
9606.ENSP00000332194	9606.ENSP00000354522	45.0
9606.ENSP00000332194	9606.ENSP00000359727	51.72
9606.ENSP00000332194	9606.ENSP00000368349	48.98
9606.ENSP00000334373	9606.ENSP00000269305	51.22
9606.ENSP00000334373	9606.ENSP00000290158	39.24
9606.ENSP00000334373	9606.ENSP00000302530	46.15
9606.ENSP00000334373	9606.ENSP00000324804	52.17
