qseqid	sseqid	ppos
63330.C_HENDH	9606.ENSP00000252455	34.15
63330.C_HENDH	9606.ENSP00000301071	42.11
63330.C_HENDH	9606.ENSP00000311825	56.25
63330.GLYCP_HENDH	9606.ENSP00000171111	69.23
63330.GLYCP_HENDH	9606.ENSP00000290921	39.22
63330.V_HENDH	11269.VP24_MABVM	58.33
63330.V_HENDH	9606.ENSP00000217182	81.82
63330.V_HENDH	9606.ENSP00000330054	63.64
63330.W_HENDH	11269.VP24_MABVM	58.33
63330.W_HENDH	9606.ENSP00000217182	81.82
63330.W_HENDH	9606.ENSP00000330054	63.64
9606.ENSP00000216336	9606.ENSP00000311825	61.11
9606.ENSP00000216336	9606.ENSP00000339001	47.17
9606.ENSP00000216336	9606.ENSP00000350052	40.3
9606.ENSP00000216336	9606.ENSP00000387176	41.79
9606.ENSP00000216336	9606.ENSP00000392718	41.79
9606.ENSP00000225275	9606.ENSP00000217182	53.12
9606.ENSP00000225275	9606.ENSP00000252455	46.34
9606.ENSP00000225275	9606.ENSP00000311825	45.24
9606.ENSP00000225275	9606.ENSP00000330054	47.62
9606.ENSP00000225275	9606.ENSP00000350052	62.96
9606.ENSP00000225275	9606.ENSP00000387176	59.26
9606.ENSP00000225275	9606.ENSP00000392718	59.26
9606.ENSP00000225275	9606.ENSP00000439189	62.96
9606.ENSP00000225655	11269.VP24_MABVM	44.64
9606.ENSP00000225655	9606.ENSP00000171111	38.95
9606.ENSP00000225655	9606.ENSP00000224784	46.43
9606.ENSP00000225655	9606.ENSP00000295137	46.43
9606.ENSP00000225655	9606.ENSP00000301071	37.97
9606.ENSP00000225655	9606.ENSP00000301072	36.71
9606.ENSP00000225655	9606.ENSP00000387176	46.67
9606.ENSP00000225655	9606.ENSP00000392718	46.67
9606.ENSP00000229239	9606.ENSP00000290921	52.17
9606.ENSP00000229239	9606.ENSP00000311825	37.97
9606.ENSP00000229239	9606.ENSP00000339835	55.56
9606.ENSP00000229239	9606.ENSP00000352980	60.0
9606.ENSP00000231751	9606.ENSP00000171111	70.59
9606.ENSP00000234347	9606.ENSP00000311825	42.86
9606.ENSP00000238081	11269.VP24_MABVM	40.19
9606.ENSP00000238081	9606.ENSP00000311825	84.62
9606.ENSP00000238081	9606.ENSP00000350052	88.89
9606.ENSP00000238081	9606.ENSP00000387176	88.89
9606.ENSP00000238081	9606.ENSP00000392718	88.89
9606.ENSP00000238081	9606.ENSP00000439189	49.12
9606.ENSP00000244573	9606.ENSP00000171111	50.0
9606.ENSP00000244573	9606.ENSP00000252455	53.33
9606.ENSP00000244573	9606.ENSP00000350275	56.52
9606.ENSP00000244573	9606.ENSP00000355657	56.52
9606.ENSP00000244573	9606.ENSP00000385479	56.52
9606.ENSP00000245323	9606.ENSP00000217182	38.57
9606.ENSP00000245323	9606.ENSP00000311825	58.33
9606.ENSP00000245323	9606.ENSP00000330054	37.34
9606.ENSP00000251642	9606.ENSP00000387176	53.57
9606.ENSP00000251642	9606.ENSP00000392718	53.57
9606.ENSP00000251642	9606.ENSP00000439189	53.57
9606.ENSP00000251968	9606.ENSP00000217182	54.55
9606.ENSP00000251968	9606.ENSP00000224784	46.94
9606.ENSP00000251968	9606.ENSP00000252455	51.35
9606.ENSP00000251968	9606.ENSP00000295137	46.94
9606.ENSP00000251968	9606.ENSP00000330054	47.06
9606.ENSP00000251968	9606.ENSP00000352980	54.17
9606.ENSP00000251968	9606.ENSP00000387176	45.71
9606.ENSP00000251968	9606.ENSP00000392718	47.14
9606.ENSP00000251968	9606.ENSP00000439189	49.3
9606.ENSP00000257497	9606.ENSP00000301071	61.11
9606.ENSP00000257497	9606.ENSP00000301072	61.11
9606.ENSP00000261267	9606.ENSP00000252455	34.48
9606.ENSP00000261267	9606.ENSP00000350275	37.93
9606.ENSP00000263621	9606.ENSP00000252455	45.65
9606.ENSP00000263621	9606.ENSP00000301071	51.72
9606.ENSP00000263621	9606.ENSP00000301072	51.72
9606.ENSP00000263642	9606.ENSP00000290921	41.76
9606.ENSP00000263642	9606.ENSP00000339001	52.63
9606.ENSP00000263642	9606.ENSP00000350052	44.21
9606.ENSP00000263642	9606.ENSP00000387176	64.0
9606.ENSP00000263642	9606.ENSP00000392718	44.21
9606.ENSP00000263642	9606.ENSP00000439189	44.21
9606.ENSP00000264335	9606.ENSP00000311825	65.38
9606.ENSP00000267202	9606.ENSP00000301071	63.64
9606.ENSP00000267202	9606.ENSP00000301072	63.64
9606.ENSP00000267202	9606.ENSP00000350052	47.12
9606.ENSP00000267202	9606.ENSP00000387176	58.33
9606.ENSP00000267202	9606.ENSP00000392718	58.33
9606.ENSP00000267202	9606.ENSP00000439189	47.12
9606.ENSP00000289316	9606.ENSP00000339835	44.12
9606.ENSP00000289316	9606.ENSP00000355778	47.22
9606.ENSP00000290158	9606.ENSP00000171111	51.61
9606.ENSP00000291009	9606.ENSP00000330054	56.52
9606.ENSP00000291009	9606.ENSP00000350052	43.18
9606.ENSP00000291009	9606.ENSP00000387176	43.18
9606.ENSP00000291009	9606.ENSP00000392718	43.18
9606.ENSP00000291009	9606.ENSP00000439189	43.18
9606.ENSP00000297435	9606.ENSP00000311825	41.94
9606.ENSP00000299198	9606.ENSP00000217182	39.39
9606.ENSP00000299198	9606.ENSP00000224784	60.0
9606.ENSP00000299198	9606.ENSP00000290921	61.11
9606.ENSP00000299198	9606.ENSP00000295137	60.0
9606.ENSP00000299198	9606.ENSP00000330054	39.39
9606.ENSP00000299198	9606.ENSP00000350052	55.56
9606.ENSP00000299198	9606.ENSP00000387176	55.56
9606.ENSP00000299198	9606.ENSP00000392718	55.56
9606.ENSP00000299198	9606.ENSP00000439189	55.56
9606.ENSP00000300161	9606.ENSP00000311825	84.62
9606.ENSP00000301071	9606.ENSP00000224784	54.55
9606.ENSP00000301071	9606.ENSP00000252455	53.85
9606.ENSP00000301071	9606.ENSP00000295137	54.55
