qseqid	sseqid	bitscore
351073.MU2_REOVL	9606.ENSP00000003100	23.9
351073.MU2_REOVL	9606.ENSP00000312735	23.5
351073.MU2_REOVL	9606.ENSP00000349456	23.5
351073.SIGM3_REOVL	9606.ENSP00000003100	22.3
351073.SIGM3_REOVL	9606.ENSP00000262854	22.7
351073.SIGM3_REOVL	9606.ENSP00000264705	22.3
351073.SIGM3_REOVL	9606.ENSP00000309096	22.7
351073.SIGM3_REOVL	9606.ENSP00000313420	23.9
351073.SIGM3_REOVL	9606.ENSP00000323300	23.5
351073.SIGM3_REOVL	9606.ENSP00000323421	22.3
351073.SIGM3_REOVL	9606.ENSP00000358400	25.4
9606.ENSP00000228251	9606.ENSP00000162044	22.7
9606.ENSP00000228251	9606.ENSP00000251527	22.7
9606.ENSP00000228251	9606.ENSP00000281928	25.0
9606.ENSP00000228251	9606.ENSP00000323720	24.6
9606.ENSP00000228251	9606.ENSP00000345156	22.3
9606.ENSP00000252050	9606.ENSP00000217971	28.9
9606.ENSP00000252050	9606.ENSP00000262854	26.2
9606.ENSP00000252050	9606.ENSP00000296255	26.2
9606.ENSP00000252050	9606.ENSP00000351777	26.9
9606.ENSP00000252050	9606.ENSP00000355541	26.2
9606.ENSP00000252050	9606.ENSP00000360985	27.7
9606.ENSP00000252050	9606.ENSP00000375717	26.2
9606.ENSP00000252050	9606.ENSP00000380888	26.2
9606.ENSP00000252050	9606.ENSP00000427123	26.6
9606.ENSP00000270625	9606.ENSP00000246957	21.6
9606.ENSP00000270625	9606.ENSP00000284320	22.7
9606.ENSP00000270625	9606.ENSP00000312735	22.3
9606.ENSP00000275603	9606.ENSP00000256079	25.8
9606.ENSP00000275603	9606.ENSP00000261776	23.5
9606.ENSP00000275603	9606.ENSP00000290299	23.5
9606.ENSP00000275603	9606.ENSP00000300648	25.0
9606.ENSP00000275603	9606.ENSP00000340019	41.6
9606.ENSP00000275603	9606.ENSP00000348965	23.5
9606.ENSP00000275603	9606.ENSP00000350708	23.9
9606.ENSP00000275603	9606.ENSP00000358417	23.5
9606.ENSP00000275603	9606.ENSP00000362946	23.1
9606.ENSP00000275603	9606.ENSP00000369042	23.1
9606.ENSP00000275603	9606.ENSP00000390783	26.2
9606.ENSP00000280326	9606.ENSP00000264380	44.3
9606.ENSP00000280326	9606.ENSP00000300648	23.5
9606.ENSP00000280326	9606.ENSP00000340019	55.1
9606.ENSP00000280326	9606.ENSP00000358400	23.5
9606.ENSP00000280326	9606.ENSP00000390783	23.5
9606.ENSP00000281456	9606.ENSP00000217109	22.3
9606.ENSP00000281456	9606.ENSP00000228318	49.3
9606.ENSP00000281456	9606.ENSP00000347717	22.3
9606.ENSP00000281456	9606.ENSP00000360671	556.0
9606.ENSP00000281456	9606.ENSP00000369411	21.9
9606.ENSP00000281456	9606.ENSP00000381237	22.3
9606.ENSP00000295688	9606.ENSP00000003100	25.4
9606.ENSP00000295688	9606.ENSP00000261942	24.6
9606.ENSP00000295688	9606.ENSP00000264380	95.9
9606.ENSP00000295688	9606.ENSP00000296091	26.9
9606.ENSP00000295688	9606.ENSP00000300107	25.4
9606.ENSP00000295688	9606.ENSP00000301764	26.2
9606.ENSP00000295688	9606.ENSP00000340019	47.4
9606.ENSP00000295688	9606.ENSP00000348965	26.9
