qseqid	sseqid	bitscore
337051.VE2_HPV05	63330.V_HENDH	22.3
337051.VE2_HPV05	63330.W_HENDH	22.7
337051.VE2_HPV05	9606.ENSP00000251968	21.2
337051.VE2_HPV05	9606.ENSP00000354394	20.0
337051.VE6_HPV05	63330.GLYCP_HENDH	21.2
337051.VE6_HPV05	9606.ENSP00000251642	20.0
337051.VE6_HPV05	9606.ENSP00000290158	19.2
337051.VE6_HPV05	9606.ENSP00000309503	20.4
337051.VE6_HPV05	9606.ENSP00000315768	19.2
337051.VE6_HPV05	9606.ENSP00000354394	18.1
337051.VE6_HPV05	9606.ENSP00000354772	18.5
337051.VE6_HPV05	9606.ENSP00000357905	19.6
337051.VE7_HPV05	9606.ENSP00000290158	17.7
337051.VE7_HPV05	9606.ENSP00000306330	18.5
9606.ENSP00000005226	9606.ENSP00000251642	20.8
9606.ENSP00000005226	9606.ENSP00000251968	21.9
9606.ENSP00000005226	9606.ENSP00000263642	21.2
9606.ENSP00000005226	9606.ENSP00000321389	20.4
9606.ENSP00000005226	9606.ENSP00000328484	21.6
9606.ENSP00000005226	9606.ENSP00000332194	20.8
9606.ENSP00000005226	9606.ENSP00000352119	21.6
9606.ENSP00000005226	9606.ENSP00000352627	21.6
9606.ENSP00000005226	9606.ENSP00000354394	22.7
9606.ENSP00000005226	9606.ENSP00000358158	20.4
9606.ENSP00000005226	9606.ENSP00000366679	21.6
9606.ENSP00000005226	9606.ENSP00000373730	20.8
9606.ENSP00000080059	9606.ENSP00000251642	23.5
9606.ENSP00000080059	9606.ENSP00000261667	22.3
9606.ENSP00000080059	9606.ENSP00000315768	23.5
9606.ENSP00000080059	9606.ENSP00000366565	21.9
9606.ENSP00000080059	9606.ENSP00000431254	21.6
9606.ENSP00000190165	9606.ENSP00000225275	21.9
9606.ENSP00000190165	9606.ENSP00000251642	21.6
9606.ENSP00000190165	9606.ENSP00000251968	23.1
9606.ENSP00000190165	9606.ENSP00000263642	20.0
9606.ENSP00000190165	9606.ENSP00000315768	21.2
9606.ENSP00000190165	9606.ENSP00000354394	21.6
9606.ENSP00000204517	9606.ENSP00000267202	20.0
9606.ENSP00000204517	9606.ENSP00000309503	20.0
9606.ENSP00000204517	9606.ENSP00000315768	20.0
9606.ENSP00000204517	9606.ENSP00000334373	19.2
9606.ENSP00000204517	9606.ENSP00000357905	20.0
9606.ENSP00000216122	9606.ENSP00000225275	23.9
9606.ENSP00000216122	9606.ENSP00000257497	21.9
9606.ENSP00000216122	9606.ENSP00000263642	24.3
9606.ENSP00000216122	9606.ENSP00000299198	22.7
9606.ENSP00000216122	9606.ENSP00000324810	22.7
9606.ENSP00000221561	9606.ENSP00000263642	20.8
9606.ENSP00000221561	9606.ENSP00000314363	19.2
9606.ENSP00000221561	9606.ENSP00000357905	19.2
9606.ENSP00000222511	9606.ENSP00000251642	22.7
9606.ENSP00000222511	9606.ENSP00000290158	20.4
9606.ENSP00000222511	9606.ENSP00000303373	22.3
9606.ENSP00000222511	9606.ENSP00000321389	22.3
9606.ENSP00000222511	9606.ENSP00000328484	20.8
9606.ENSP00000222511	9606.ENSP00000332194	20.8
9606.ENSP00000222511	9606.ENSP00000341094	20.8
9606.ENSP00000222511	9606.ENSP00000352119	20.8
9606.ENSP00000222511	9606.ENSP00000352627	20.8
9606.ENSP00000222511	9606.ENSP00000354394	19.6
9606.ENSP00000222511	9606.ENSP00000355656	22.3
9606.ENSP00000222511	9606.ENSP00000358158	20.8
9606.ENSP00000222511	9606.ENSP00000366679	20.8
9606.ENSP00000222511	9606.ENSP00000373730	21.9
9606.ENSP00000225688	9606.ENSP00000299198	20.0
9606.ENSP00000225688	9606.ENSP00000366565	23.1
9606.ENSP00000225737	63330.V_HENDH	22.3
9606.ENSP00000225737	63330.W_HENDH	21.6
9606.ENSP00000225737	9606.ENSP00000216336	21.9
9606.ENSP00000225737	9606.ENSP00000257497	23.5
9606.ENSP00000225737	9606.ENSP00000261667	21.2
9606.ENSP00000225737	9606.ENSP00000289316	23.1
9606.ENSP00000225737	9606.ENSP00000300161	22.3
9606.ENSP00000225737	9606.ENSP00000321744	22.7
9606.ENSP00000225737	9606.ENSP00000334373	20.4
9606.ENSP00000225737	9606.ENSP00000348706	22.7
9606.ENSP00000225737	9606.ENSP00000349430	22.7
9606.ENSP00000225737	9606.ENSP00000352442	22.7
9606.ENSP00000225737	9606.ENSP00000354394	21.9
9606.ENSP00000225737	9606.ENSP00000357905	20.4
9606.ENSP00000225737	9606.ENSP00000366565	20.4
9606.ENSP00000225737	9606.ENSP00000380177	23.1
9606.ENSP00000225737	9606.ENSP00000445831	22.7
9606.ENSP00000228307	63330.V_HENDH	21.2
9606.ENSP00000228307	63330.W_HENDH	21.2
9606.ENSP00000228307	9606.ENSP00000234347	21.6
9606.ENSP00000228307	9606.ENSP00000263642	21.2
9606.ENSP00000228307	9606.ENSP00000354772	20.8
9606.ENSP00000228307	9606.ENSP00000366565	21.6
9606.ENSP00000229854	63330.GLYCP_HENDH	23.9
9606.ENSP00000229854	9606.ENSP00000229239	21.6
9606.ENSP00000229854	9606.ENSP00000245323	22.3
9606.ENSP00000229854	9606.ENSP00000251642	21.9
9606.ENSP00000229854	9606.ENSP00000261267	20.4
9606.ENSP00000229854	9606.ENSP00000289316	20.4
9606.ENSP00000229854	9606.ENSP00000301071	22.7
9606.ENSP00000229854	9606.ENSP00000301072	22.7
9606.ENSP00000229854	9606.ENSP00000321744	20.4
9606.ENSP00000229854	9606.ENSP00000328359	21.9
9606.ENSP00000229854	9606.ENSP00000348706	20.4
9606.ENSP00000229854	9606.ENSP00000349430	20.4
9606.ENSP00000229854	9606.ENSP00000352442	20.8
9606.ENSP00000229854	9606.ENSP00000366618	21.9
9606.ENSP00000229854	9606.ENSP00000372126	22.7
9606.ENSP00000229854	9606.ENSP00000380177	20.4
9606.ENSP00000229854	9606.ENSP00000445831	20.8
9606.ENSP00000230340	63330.V_HENDH	20.4
9606.ENSP00000230340	63330.W_HENDH	20.8
9606.ENSP00000230340	9606.ENSP00000263642	22.3
9606.ENSP00000230340	9606.ENSP00000431254	19.6
9606.ENSP00000231004	9606.ENSP00000231751	19.6
9606.ENSP00000231004	9606.ENSP00000290158	20.8
9606.ENSP00000231004	9606.ENSP00000291009	20.0
