qseqid	sseqid	bitscore
11250.MATRX_HRSVB	9606.ENSP00000311489	25.8
11250.MATRX_HRSVB	9606.ENSP00000324173	23.5
11250.MATRX_HRSVB	9606.ENSP00000341360	23.5
11250.MATRX_HRSVB	9606.ENSP00000349259	26.2
11250.NCAP_HRSVB	9606.ENSP00000263967	21.9
11250.NCAP_HRSVB	9606.ENSP00000289153	23.5
11250.NCAP_HRSVB	9606.ENSP00000340329	22.3
11250.NCAP_HRSVB	9606.ENSP00000341826	21.2
11250.NCAP_HRSVB	9606.ENSP00000357459	23.5
11250.NCAP_HRSVB	9606.ENSP00000384018	22.7
11250.NS1_HRSVB	9606.ENSP00000247207	20.4
11250.NS1_HRSVB	9606.ENSP00000301071	20.4
11250.NS1_HRSVB	9606.ENSP00000301072	20.4
11250.NS2_HRSVB	9606.ENSP00000228318	20.4
11250.NS2_HRSVB	9606.ENSP00000297954	20.0
11250.SH_HRSVB	9606.ENSP00000349259	19.2
9606.ENSP00000003100	9606.ENSP00000222254	23.1
9606.ENSP00000003100	9606.ENSP00000259075	21.9
9606.ENSP00000003100	9606.ENSP00000269122	26.2
9606.ENSP00000003100	9606.ENSP00000293288	21.6
9606.ENSP00000003100	9606.ENSP00000311997	25.4
9606.ENSP00000003100	9606.ENSP00000350275	27.7
9606.ENSP00000003100	9606.ENSP00000355657	29.6
9606.ENSP00000003100	9606.ENSP00000355778	27.3
9606.ENSP00000003100	9606.ENSP00000369129	22.7
9606.ENSP00000003100	9606.ENSP00000385479	27.7
9606.ENSP00000162044	9606.ENSP00000297954	22.3
9606.ENSP00000162044	9606.ENSP00000311489	24.6
9606.ENSP00000162044	9606.ENSP00000349259	21.9
9606.ENSP00000162044	9606.ENSP00000366070	22.3
9606.ENSP00000162044	9606.ENSP00000384018	25.0
9606.ENSP00000166345	9606.ENSP00000233057	22.7
9606.ENSP00000166345	9606.ENSP00000353878	22.7
9606.ENSP00000166345	9606.ENSP00000356520	23.5
9606.ENSP00000216121	9606.ENSP00000344789	21.2
9606.ENSP00000216121	9606.ENSP00000354777	30.4
9606.ENSP00000216121	9606.ENSP00000357459	25.0
9606.ENSP00000216484	9606.ENSP00000324105	22.7
9606.ENSP00000216500	9606.ENSP00000296029	21.2
9606.ENSP00000216500	9606.ENSP00000297954	22.7
9606.ENSP00000217109	9606.ENSP00000281456	22.3
9606.ENSP00000217109	9606.ENSP00000346667	22.3
9606.ENSP00000217109	9606.ENSP00000349259	22.3
9606.ENSP00000217971	9606.ENSP00000259818	22.3
9606.ENSP00000217971	9606.ENSP00000309431	23.5
9606.ENSP00000217971	9606.ENSP00000311489	21.2
9606.ENSP00000217971	9606.ENSP00000328808	23.5
9606.ENSP00000217971	9606.ENSP00000337853	20.4
9606.ENSP00000217971	9606.ENSP00000339001	22.3
9606.ENSP00000217971	9606.ENSP00000341289	22.3
9606.ENSP00000217971	9606.ENSP00000357791	21.9
9606.ENSP00000217971	9606.ENSP00000358635	28.1
9606.ENSP00000217971	9606.ENSP00000361202	21.2
9606.ENSP00000217971	9606.ENSP00000363745	25.4
9606.ENSP00000217971	9606.ENSP00000382840	25.0
9606.ENSP00000220584	9606.ENSP00000307078	21.9
9606.ENSP00000220584	9606.ENSP00000311997	22.3
9606.ENSP00000220584	9606.ENSP00000357459	21.9
9606.ENSP00000220584	9606.ENSP00000382840	21.9
9606.ENSP00000220584	9606.ENSP00000384018	22.7
9606.ENSP00000225972	10245.H5_VACCW	20.8
9606.ENSP00000225972	9606.ENSP00000268712	21.9
9606.ENSP00000225972	9606.ENSP00000311489	24.6
9606.ENSP00000227378	9606.ENSP00000229277	22.7
9606.ENSP00000227378	9606.ENSP00000247207	1129.0
9606.ENSP00000227378	9606.ENSP00000311489	23.9
9606.ENSP00000227378	9606.ENSP00000324173	829.0
9606.ENSP00000227378	9606.ENSP00000344789	24.6
9606.ENSP00000227378	9606.ENSP00000349467	23.1
9606.ENSP00000227378	9606.ENSP00000369129	23.1
9606.ENSP00000227378	9606.ENSP00000384018	27.3
9606.ENSP00000227378	9606.ENSP00000430684	23.9
9606.ENSP00000228318	9606.ENSP00000228318	749.0
9606.ENSP00000228318	9606.ENSP00000233057	21.6
9606.ENSP00000228318	9606.ENSP00000281456	53.1
9606.ENSP00000228318	9606.ENSP00000346667	21.9
9606.ENSP00000228318	9606.ENSP00000359424	24.6
9606.ENSP00000228318	9606.ENSP00000360671	57.4
9606.ENSP00000228318	9606.ENSP00000370808	58.5
9606.ENSP00000233616	9606.ENSP00000251343	22.7
9606.ENSP00000233616	9606.ENSP00000311113	25.0
9606.ENSP00000233616	9606.ENSP00000316357	23.5
9606.ENSP00000233616	9606.ENSP00000349259	25.4
9606.ENSP00000233616	9606.ENSP00000384018	25.0
9606.ENSP00000235090	9606.ENSP00000222254	21.9
9606.ENSP00000235090	9606.ENSP00000228318	22.7
9606.ENSP00000235090	9606.ENSP00000313059	21.9
9606.ENSP00000238081	9606.ENSP00000263967	21.2
9606.ENSP00000238081	9606.ENSP00000311489	21.6
9606.ENSP00000238081	9606.ENSP00000344789	23.9
9606.ENSP00000238081	9606.ENSP00000354394	26.6
9606.ENSP00000238081	9606.ENSP00000369129	22.7
9606.ENSP00000243253	9606.ENSP00000251343	21.9
9606.ENSP00000243253	9606.ENSP00000356520	22.3
9606.ENSP00000243253	9606.ENSP00000358635	22.3
9606.ENSP00000243253	9606.ENSP00000363745	25.8
9606.ENSP00000246117	9606.ENSP00000242576	21.9
9606.ENSP00000246117	9606.ENSP00000324287	23.1
9606.ENSP00000246117	9606.ENSP00000337853	24.6
9606.ENSP00000246117	9606.ENSP00000356520	23.9
9606.ENSP00000246117	9606.ENSP00000369129	22.7
9606.ENSP00000246117	9606.ENSP00000382840	23.5
9606.ENSP00000246957	9606.ENSP00000311997	22.7
9606.ENSP00000246957	9606.ENSP00000316357	25.4
9606.ENSP00000246957	9606.ENSP00000324287	23.1
