qseqid	sseqid	bitscore
35305.NSS_BUNL8	9606.ENSP00000265081	21.6
35305.NSS_BUNL8	9606.ENSP00000286479	20.0
35305.NSS_BUNL8	9606.ENSP00000347232	20.8
35305.NSS_BUNL8	9606.ENSP00000357047	20.0
35305.NSS_BUNL8	9606.ENSP00000361202	19.6
35305.NSS_BUNL8	9606.ENSP00000368349	24.6
9606.ENSP00000216181	9606.ENSP00000251968	36.6
9606.ENSP00000216181	9606.ENSP00000265335	30.4
9606.ENSP00000216181	9606.ENSP00000300161	25.4
9606.ENSP00000216181	9606.ENSP00000305503	33.1
9606.ENSP00000216181	9606.ENSP00000342905	25.8
9606.ENSP00000216181	9606.ENSP00000349168	25.0
9606.ENSP00000216181	9606.ENSP00000350720	25.0
9606.ENSP00000216181	9606.ENSP00000354791	28.9
9606.ENSP00000216181	9606.ENSP00000356224	28.1
9606.ENSP00000216181	9606.ENSP00000357283	41.6
9606.ENSP00000216181	9606.ENSP00000361927	26.2
9606.ENSP00000216181	9606.ENSP00000362578	26.2
9606.ENSP00000216181	9606.ENSP00000363232	29.3
9606.ENSP00000216181	9606.ENSP00000364802	26.2
9606.ENSP00000216181	9606.ENSP00000381167	27.7
9606.ENSP00000216181	9606.ENSP00000420213	32.7
9606.ENSP00000217182	9606.ENSP00000005558	25.4
9606.ENSP00000217182	9606.ENSP00000217182	952.0
9606.ENSP00000217182	9606.ENSP00000299198	23.5
9606.ENSP00000217182	9606.ENSP00000330054	887.0
9606.ENSP00000217182	9606.ENSP00000354125	25.4
9606.ENSP00000217426	9606.ENSP00000083182	23.9
9606.ENSP00000217426	9606.ENSP00000229319	25.8
9606.ENSP00000217426	9606.ENSP00000254719	23.5
9606.ENSP00000217426	9606.ENSP00000313007	22.7
9606.ENSP00000225792	10298.VP19_HHV11	23.9
9606.ENSP00000225792	9606.ENSP00000225792	1285.0
9606.ENSP00000225792	9606.ENSP00000233057	23.5
9606.ENSP00000225792	9606.ENSP00000263642	43.1
9606.ENSP00000225792	9606.ENSP00000264018	177.0
9606.ENSP00000225792	9606.ENSP00000265100	27.3
9606.ENSP00000225792	9606.ENSP00000293842	27.7
9606.ENSP00000225792	9606.ENSP00000295926	23.5
9606.ENSP00000225792	9606.ENSP00000298139	50.8
9606.ENSP00000225792	9606.ENSP00000339095	24.3
9606.ENSP00000225792	9606.ENSP00000343535	23.9
9606.ENSP00000225792	9606.ENSP00000346120	207.0
9606.ENSP00000225792	9606.ENSP00000347232	75.9
9606.ENSP00000225792	9606.ENSP00000350028	24.3
9606.ENSP00000225792	9606.ENSP00000352400	30.0
9606.ENSP00000225792	9606.ENSP00000380033	795.0
9606.ENSP00000225792	9606.ENSP00000420213	24.3
9606.ENSP00000240851	9606.ENSP00000265335	22.7
9606.ENSP00000240851	9606.ENSP00000265990	22.7
9606.ENSP00000240851	9606.ENSP00000283179	25.8
9606.ENSP00000240851	9606.ENSP00000346067	23.5
9606.ENSP00000240851	9606.ENSP00000356520	24.3
9606.ENSP00000240851	9606.ENSP00000362578	23.1
9606.ENSP00000240851	9606.ENSP00000378414	30.0
9606.ENSP00000243563	10298.LTP_HHV11	22.7
9606.ENSP00000243563	9606.ENSP00000216797	22.3
9606.ENSP00000243563	9606.ENSP00000265753	28.5
9606.ENSP00000243563	9606.ENSP00000267064	22.7
9606.ENSP00000243563	9606.ENSP00000286317	22.3
9606.ENSP00000243563	9606.ENSP00000313007	40.0
9606.ENSP00000243563	9606.ENSP00000318195	42.0
9606.ENSP00000243563	9606.ENSP00000335321	28.5
9606.ENSP00000243563	9606.ENSP00000341826	25.8
9606.ENSP00000243563	9606.ENSP00000350720	24.3
9606.ENSP00000243563	9606.ENSP00000354125	30.0
9606.ENSP00000243563	9606.ENSP00000354791	23.9
9606.ENSP00000243563	9606.ENSP00000356224	22.3
9606.ENSP00000243563	9606.ENSP00000357283	23.9
9606.ENSP00000243563	9606.ENSP00000358635	36.6
9606.ENSP00000243563	9606.ENSP00000361949	43.5
9606.ENSP00000243563	9606.ENSP00000362063	26.9
9606.ENSP00000243563	9606.ENSP00000362900	22.7
9606.ENSP00000243563	9606.ENSP00000371475	24.3
9606.ENSP00000243563	9606.ENSP00000378414	23.5
9606.ENSP00000249923	9606.ENSP00000233057	25.4
9606.ENSP00000249923	9606.ENSP00000265081	25.0
9606.ENSP00000249923	9606.ENSP00000265990	24.6
9606.ENSP00000249923	9606.ENSP00000313420	25.4
9606.ENSP00000249923	9606.ENSP00000326767	24.3
9606.ENSP00000249923	9606.ENSP00000335321	27.7
9606.ENSP00000253024	10298.ICP0_HHV11	26.6
9606.ENSP00000253024	9606.ENSP00000254436	35.4
9606.ENSP00000253024	9606.ENSP00000268058	65.5
9606.ENSP00000253024	9606.ENSP00000362578	26.9
9606.ENSP00000253024	9606.ENSP00000370968	25.8
9606.ENSP00000253792	10298.DPOL_HHV11	24.3
9606.ENSP00000253792	10298.LTP_HHV11	25.8
9606.ENSP00000253792	9606.ENSP00000352257	29.3
9606.ENSP00000253792	9606.ENSP00000356348	26.2
9606.ENSP00000254108	9606.ENSP00000265753	32.0
9606.ENSP00000254108	9606.ENSP00000313007	33.1
9606.ENSP00000254108	9606.ENSP00000318195	37.0
9606.ENSP00000254108	9606.ENSP00000338477	26.6
9606.ENSP00000254108	9606.ENSP00000358635	38.5
9606.ENSP00000254108	9606.ENSP00000361949	35.4
9606.ENSP00000254108	9606.ENSP00000362063	40.0
9606.ENSP00000254108	9606.ENSP00000362900	25.8
9606.ENSP00000254108	9606.ENSP00000363745	26.6
9606.ENSP00000254108	9606.ENSP00000368349	23.1
9606.ENSP00000254108	9606.ENSP00000377892	24.6
9606.ENSP00000254108	9606.ENSP00000418960	23.1
9606.ENSP00000262375	9606.ENSP00000217182	25.0
9606.ENSP00000262375	9606.ENSP00000270625	22.3
9606.ENSP00000262375	9606.ENSP00000289316	22.3
9606.ENSP00000262375	9606.ENSP00000299300	22.7
9606.ENSP00000262375	9606.ENSP00000321744	22.3
9606.ENSP00000262375	9606.ENSP00000330054	24.6
9606.ENSP00000262375	9606.ENSP00000348706	22.3
9606.ENSP00000262375	9606.ENSP00000349430	22.3
9606.ENSP00000262375	9606.ENSP00000352442	22.3
9606.ENSP00000262375	9606.ENSP00000366618	22.7
9606.ENSP00000262375	9606.ENSP00000380177	22.3
9606.ENSP00000262375	9606.ENSP00000445831	22.7
9606.ENSP00000262746	9606.ENSP00000196551	24.3
9606.ENSP00000262746	9606.ENSP00000262746	412.0
9606.ENSP00000262746	9606.ENSP00000265990	21.6
9606.ENSP00000262746	9606.ENSP00000304350	22.7
9606.ENSP00000262746	9606.ENSP00000368646	290.0
9606.ENSP00000264335	10298.SHUT_HHV11	25.0
9606.ENSP00000264335	9606.ENSP00000238081	316.0
9606.ENSP00000264335	9606.ENSP00000248975	309.0
9606.ENSP00000264335	9606.ENSP00000264335	524.0
9606.ENSP00000264335	9606.ENSP00000294172	22.3
9606.ENSP00000264335	9606.ENSP00000300161	325.0
9606.ENSP00000264335	9606.ENSP00000306330	315.0
9606.ENSP00000264335	9606.ENSP00000322242	24.3
9606.ENSP00000264335	9606.ENSP00000352400	25.0
9606.ENSP00000265028	9606.ENSP00000229239	22.7
9606.ENSP00000265028	9606.ENSP00000326031	23.5
9606.ENSP00000265028	9606.ENSP00000329967	23.9
9606.ENSP00000265028	9606.ENSP00000376176	25.8
9606.ENSP00000265028	9606.ENSP00000381167	23.1
9606.ENSP00000265056	10298.DNBI_HHV11	25.8
9606.ENSP00000265056	9606.ENSP00000262435	25.8
9606.ENSP00000265056	9606.ENSP00000265056	1873.0
9606.ENSP00000265056	9606.ENSP00000325875	25.0
9606.ENSP00000265056	9606.ENSP00000347232	27.3
9606.ENSP00000265056	9606.ENSP00000378917	25.4
9606.ENSP00000272322	9606.ENSP00000263857	24.3
9606.ENSP00000272322	9606.ENSP00000265990	27.7
9606.ENSP00000272322	9606.ENSP00000350651	23.9
9606.ENSP00000272322	9606.ENSP00000356224	25.0
9606.ENSP00000280326	10298.ICP22_HHV11	23.1
9606.ENSP00000280326	9606.ENSP00000245907	24.6
9606.ENSP00000280326	9606.ENSP00000275603	239.0
9606.ENSP00000280326	9606.ENSP00000286788	207.0
9606.ENSP00000280326	9606.ENSP00000295688	300.0
9606.ENSP00000280326	9606.ENSP00000299300	254.0
9606.ENSP00000280326	9606.ENSP00000317334	260.0
9606.ENSP00000280326	9606.ENSP00000340019	55.1
9606.ENSP00000280326	9606.ENSP00000350767	23.1
9606.ENSP00000280326	9606.ENSP00000352980	23.1
9606.ENSP00000280326	9606.ENSP00000377958	351.0
9606.ENSP00000280326	9606.ENSP00000381167	23.5
9606.ENSP00000284694	10298.ICP0_HHV11	27.3
9606.ENSP00000284694	9606.ENSP00000309555	23.9
9606.ENSP00000284694	9606.ENSP00000332816	23.5
9606.ENSP00000284694	9606.ENSP00000356224	28.1
9606.ENSP00000284694	9606.ENSP00000361949	23.9
9606.ENSP00000284694	9606.ENSP00000370968	26.2
9606.ENSP00000284694	9606.ENSP00000375977	23.5
9606.ENSP00000284694	9606.ENSP00000381167	23.5
9606.ENSP00000287295	9606.ENSP00000234590	25.4
9606.ENSP00000287295	9606.ENSP00000264025	26.2
9606.ENSP00000287295	9606.ENSP00000265081	23.9
9606.ENSP00000287295	9606.ENSP00000326767	23.5
9606.ENSP00000287295	9606.ENSP00000355759	25.8
9606.ENSP00000287295	9606.ENSP00000361927	24.6
9606.ENSP00000295688	9606.ENSP00000275603	261.0
9606.ENSP00000295688	9606.ENSP00000286788	186.0
9606.ENSP00000295688	9606.ENSP00000295688	1120.0
9606.ENSP00000295688	9606.ENSP00000299300	217.0
9606.ENSP00000295688	9606.ENSP00000317334	285.0
9606.ENSP00000295688	9606.ENSP00000340019	47.4
9606.ENSP00000295688	9606.ENSP00000342905	23.1
9606.ENSP00000295688	9606.ENSP00000377958	302.0
9606.ENSP00000295688	9606.ENSP00000393241	28.9
9606.ENSP00000299767	9606.ENSP00000317334	25.4
9606.ENSP00000299767	9606.ENSP00000325875	600.0
9606.ENSP00000299767	9606.ENSP00000335153	582.0
9606.ENSP00000299767	9606.ENSP00000362578	24.6
9606.ENSP00000299767	9606.ENSP00000378414	23.5
9606.ENSP00000300107	10298.PRIM_HHV11	25.8
9606.ENSP00000300107	9606.ENSP00000263642	29.3
9606.ENSP00000300107	9606.ENSP00000265335	24.3
9606.ENSP00000300107	9606.ENSP00000295688	27.3
9606.ENSP00000300107	9606.ENSP00000318297	28.9
9606.ENSP00000300107	9606.ENSP00000350720	25.0
9606.ENSP00000300107	9606.ENSP00000351777	37.7
9606.ENSP00000300107	9606.ENSP00000356224	23.5
9606.ENSP00000300107	9606.ENSP00000381167	23.5
9606.ENSP00000301071	9606.ENSP00000217133	337.0
9606.ENSP00000301071	9606.ENSP00000265594	23.1
9606.ENSP00000301071	9606.ENSP00000301071	944.0
9606.ENSP00000301071	9606.ENSP00000301072	926.0
9606.ENSP00000301071	9606.ENSP00000326767	26.9
9606.ENSP00000301071	9606.ENSP00000339001	360.0
9606.ENSP00000301071	9606.ENSP00000378917	23.9
9606.ENSP00000301072	9606.ENSP00000217133	337.0
